event_utc,cycle_run_id,event_type,supplier_id,f061_run_id,status,rows,notes
2026-05-05T02:29:20Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,11943,processed_rows=11633;memory_rows=11582
2026-05-05T02:30:13Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8918
2026-05-05T02:30:13Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,11948,processed_rows=11638;memory_rows=11587
2026-05-05T02:31:35Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8913
2026-05-05T02:31:35Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,11953,processed_rows=11643;memory_rows=11592
2026-05-05T02:32:27Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8908
2026-05-05T02:32:27Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,11958,processed_rows=11648;memory_rows=11597
2026-05-05T02:34:19Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8903
2026-05-05T02:34:19Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,11963,processed_rows=11653;memory_rows=11602
2026-05-05T02:35:52Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8898
2026-05-05T02:35:52Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,11968,processed_rows=11658;memory_rows=11607
2026-05-05T02:36:45Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8893
2026-05-05T02:36:45Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,11973,processed_rows=11663;memory_rows=11612
2026-05-05T02:37:38Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8888
2026-05-05T02:37:38Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,11978,processed_rows=11668;memory_rows=11617
2026-05-05T02:38:30Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8883
2026-05-05T02:38:30Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,11983,processed_rows=11673;memory_rows=11622
2026-05-05T02:39:22Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8878
2026-05-05T02:39:22Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,11988,processed_rows=11678;memory_rows=11627
2026-05-05T02:41:25Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8873
2026-05-05T02:41:25Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,11993,processed_rows=11683;memory_rows=11632
2026-05-05T02:43:49Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8868
2026-05-05T02:43:49Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,11998,processed_rows=11688;memory_rows=11637
2026-05-05T02:44:51Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8863
2026-05-05T02:44:51Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12003,processed_rows=11693;memory_rows=11642
2026-05-05T02:45:44Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8858
2026-05-05T02:45:44Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12008,processed_rows=11698;memory_rows=11647
2026-05-05T02:46:36Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8853
2026-05-05T02:46:36Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12013,processed_rows=11703;memory_rows=11652
2026-05-05T02:47:29Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8848
2026-05-05T02:47:29Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12018,processed_rows=11708;memory_rows=11657
2026-05-05T02:48:31Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8843
2026-05-05T02:48:31Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12023,processed_rows=11713;memory_rows=11662
2026-05-05T02:49:24Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8838
2026-05-05T02:49:24Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12029,processed_rows=11719;memory_rows=11667
2026-05-05T02:50:17Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8833
2026-05-05T02:50:17Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12034,processed_rows=11724;memory_rows=11672
2026-05-05T02:51:10Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8828
2026-05-05T02:51:10Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12039,processed_rows=11729;memory_rows=11677
2026-05-05T02:52:03Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8823
2026-05-05T02:52:03Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12044,processed_rows=11734;memory_rows=11682
2026-05-05T02:52:56Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8818
2026-05-05T02:52:56Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12050,processed_rows=11740;memory_rows=11687
2026-05-05T02:53:49Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8813
2026-05-05T02:53:49Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12056,processed_rows=11746;memory_rows=11692
2026-05-05T02:54:41Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8808
2026-05-05T02:54:41Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12061,processed_rows=11751;memory_rows=11697
2026-05-05T02:55:34Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8803
2026-05-05T02:55:34Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12066,processed_rows=11756;memory_rows=11702
2026-05-05T02:57:08Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8798
2026-05-05T02:57:08Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12071,processed_rows=11761;memory_rows=11707
2026-05-05T02:58:01Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8793
2026-05-05T02:58:01Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12076,processed_rows=11766;memory_rows=11712
2026-05-05T02:58:53Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8788
2026-05-05T02:58:53Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12081,processed_rows=11771;memory_rows=11717
2026-05-05T03:00:46Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8783
2026-05-05T03:00:46Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12086,processed_rows=11776;memory_rows=11722
2026-05-05T03:01:39Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8778
2026-05-05T03:01:39Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12091,processed_rows=11781;memory_rows=11727
2026-05-05T03:02:42Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8773
2026-05-05T03:02:42Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12096,processed_rows=11786;memory_rows=11732
2026-05-05T03:03:34Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8768
2026-05-05T03:03:34Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12102,processed_rows=11792;memory_rows=11737
2026-05-05T03:04:26Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8763
2026-05-05T03:04:26Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12107,processed_rows=11797;memory_rows=11742
2026-05-05T03:05:19Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8758
2026-05-05T03:05:19Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12112,processed_rows=11802;memory_rows=11747
2026-05-05T03:06:11Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8753
2026-05-05T03:06:11Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12117,processed_rows=11807;memory_rows=11752
2026-05-05T03:07:04Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8748
2026-05-05T03:07:04Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12122,processed_rows=11812;memory_rows=11757
2026-05-05T03:07:56Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8743
2026-05-05T03:07:56Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12129,processed_rows=11819;memory_rows=11762
2026-05-05T03:08:49Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8738
2026-05-05T03:08:49Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12136,processed_rows=11826;memory_rows=11767
2026-05-05T03:09:42Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8733
2026-05-05T03:09:42Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12141,processed_rows=11831;memory_rows=11772
2026-05-05T03:10:35Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8728
2026-05-05T03:10:35Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12146,processed_rows=11836;memory_rows=11777
2026-05-05T03:11:28Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8723
2026-05-05T03:11:28Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12153,processed_rows=11843;memory_rows=11782
2026-05-05T03:12:21Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8718
2026-05-05T03:12:21Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12159,processed_rows=11849;memory_rows=11787
2026-05-05T03:13:23Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8713
2026-05-05T03:13:23Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12164,processed_rows=11854;memory_rows=11792
2026-05-05T03:15:46Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8708
2026-05-05T03:15:46Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12169,processed_rows=11859;memory_rows=11797
2026-05-05T03:16:38Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8703
2026-05-05T03:16:38Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12174,processed_rows=11864;memory_rows=11802
2026-05-05T03:17:31Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8698
2026-05-05T03:17:31Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12179,processed_rows=11869;memory_rows=11807
2026-05-05T03:18:23Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8693
2026-05-05T03:18:23Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12184,processed_rows=11874;memory_rows=11812
2026-05-05T03:19:26Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8688
2026-05-05T03:19:26Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12189,processed_rows=11879;memory_rows=11817
2026-05-05T03:20:19Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8683
2026-05-05T03:20:19Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12194,processed_rows=11884;memory_rows=11822
2026-05-05T03:21:22Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8678
2026-05-05T03:21:22Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12199,processed_rows=11889;memory_rows=11827
2026-05-05T03:22:27Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8673
2026-05-05T03:22:27Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12204,processed_rows=11894;memory_rows=11832
2026-05-05T03:23:30Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8668
2026-05-05T03:23:30Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12209,processed_rows=11899;memory_rows=11837
2026-05-05T03:24:33Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8663
2026-05-05T03:24:33Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12214,processed_rows=11904;memory_rows=11842
2026-05-05T03:25:26Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8658
2026-05-05T03:25:26Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12219,processed_rows=11909;memory_rows=11847
2026-05-05T03:26:29Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8653
2026-05-05T03:26:29Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12224,processed_rows=11914;memory_rows=11852
2026-05-05T03:27:22Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8648
2026-05-05T03:27:22Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12229,processed_rows=11919;memory_rows=11857
2026-05-05T03:28:15Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8643
2026-05-05T03:28:15Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12234,processed_rows=11924;memory_rows=11862
2026-05-05T03:29:19Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8638
2026-05-05T03:29:19Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12239,processed_rows=11929;memory_rows=11867
2026-05-05T03:30:12Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8633
2026-05-05T03:30:12Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12244,processed_rows=11934;memory_rows=11872
2026-05-05T03:31:55Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8628
2026-05-05T03:31:55Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12251,processed_rows=11939;memory_rows=11879
2026-05-05T03:36:09Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8623
2026-05-05T03:36:09Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12256,processed_rows=11944;memory_rows=11884
2026-05-05T03:39:12Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8618
2026-05-05T03:39:12Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12261,processed_rows=11949;memory_rows=11889
2026-05-05T03:42:05Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8613
2026-05-05T03:42:05Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12266,processed_rows=11954;memory_rows=11894
2026-05-05T03:42:57Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8608
2026-05-05T03:42:57Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12271,processed_rows=11959;memory_rows=11899
2026-05-05T03:43:50Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8603
2026-05-05T03:43:50Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12276,processed_rows=11964;memory_rows=11904
2026-05-05T03:44:43Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8598
2026-05-05T03:44:43Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12281,processed_rows=11969;memory_rows=11909
2026-05-05T03:45:46Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8593
2026-05-05T03:45:46Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12286,processed_rows=11974;memory_rows=11914
2026-05-05T03:46:38Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8588
2026-05-05T03:46:38Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12291,processed_rows=11979;memory_rows=11919
2026-05-05T03:47:41Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8583
2026-05-05T03:47:41Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12297,processed_rows=11985;memory_rows=11924
2026-05-05T03:48:43Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8578
2026-05-05T03:48:43Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12303,processed_rows=11991;memory_rows=11929
2026-05-05T03:49:36Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8573
2026-05-05T03:49:36Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12308,processed_rows=11996;memory_rows=11934
2026-05-05T03:50:58Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8568
2026-05-05T03:50:58Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12314,processed_rows=12002;memory_rows=11939
2026-05-05T03:51:52Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8563
2026-05-05T03:51:52Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12319,processed_rows=12007;memory_rows=11944
2026-05-05T03:52:56Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8558
2026-05-05T03:52:56Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12324,processed_rows=12012;memory_rows=11949
2026-05-05T03:53:59Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8553
2026-05-05T03:53:59Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12329,processed_rows=12017;memory_rows=11954
2026-05-05T03:54:52Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8548
2026-05-05T03:54:52Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12334,processed_rows=12022;memory_rows=11959
2026-05-05T03:55:56Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8543
2026-05-05T03:55:56Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12340,processed_rows=12028;memory_rows=11964
2026-05-05T03:56:59Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8538
2026-05-05T03:56:59Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12345,processed_rows=12033;memory_rows=11969
2026-05-05T03:58:02Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8533
2026-05-05T03:58:02Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12350,processed_rows=12038;memory_rows=11974
2026-05-05T03:58:55Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8528
2026-05-05T03:58:55Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12356,processed_rows=12044;memory_rows=11979
2026-05-05T03:59:58Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8523
2026-05-05T03:59:58Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12363,processed_rows=12051;memory_rows=11984
2026-05-05T04:01:00Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8518
2026-05-05T04:01:00Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12369,processed_rows=12057;memory_rows=11989
2026-05-05T04:02:04Z,fpm_live_20260505T012927Z,scanner_chunk,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,5,pending_after=8513
2026-05-05T04:02:04Z,fpm_live_20260505T012927Z,f061_memory_import,entertainment_trading,fpm_entertainment_trading_20260430T151417Z,success,12374,processed_rows=12062;memory_rows=11994
