event_ts_utc,sku,our_delivery_penalty_gbp,compliance_ceiling_landed_gbp,eligibility_ceiling_landed_gbp,demand_ceiling_landed_gbp,final_ceiling_landed_gbp,binding_ceiling_type,ceiling_reason_codes_json
2026-03-03T22:54:41Z,6Q-9G2A-IKVV,,13.20,13.20,13.20,13.20,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,6V-EEC1-2S9Z,,10.64,10.64,10.64,10.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,714810,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,8M-NHB7-T8TR,,39.59,39.59,39.59,39.59,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,8U-QPFH-3EKQ,,8.75,8.75,8.75,8.75,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,9X-HL62-83C7,,5.99,5.99,5.99,5.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,A1-KSU1-GZMS,,3.28,3.28,3.28,3.28,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,A2-T2AC-TW3L,,11.13,,,11.13,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_INPUTS_MISSING""]"
2026-03-03T22:54:41Z,AF-KIHX-ANYY,,2.40,2.40,2.40,2.40,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,AX-NKNU-29C1,,1.38,1.38,1.38,1.38,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,BL-WX51-KQOK,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,CJ-X0SS-QOUW,,19.99,19.99,19.99,19.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,CX-SMCH-4DYA,,8.65,8.65,8.65,8.65,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,D8-1A3E-I37F,,36.27,36.27,36.27,36.27,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,DC-K5WH-R7F5,,3.78,3.78,3.78,3.78,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,FB-6FW0-Z82Q,,13.07,13.07,13.07,13.07,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,GY-FO04-RDYL,,6.17,6.17,6.17,6.17,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,H6-E7MP-EBPD,,26.33,26.33,26.33,26.33,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,HL-03ZR-QPHH,,10.31,10.31,10.31,10.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,HS-R5IP-7E1C,,4.62,4.62,4.62,4.62,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,IJ-V0PQ-4CZ4,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,JB-RGB6-LZOJ,,7.31,7.31,7.31,7.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,LP-QMNJ-J49G,,5.99,5.99,5.99,5.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,LR-7GM6-1RCH,,47.51,47.51,47.51,47.51,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,OV-LVEL-DQL6,,21.60,21.60,21.60,21.60,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,R4-0AXZ-ZZ9D,,16.58,16.58,16.58,16.58,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,R7-98IN-2PW8,,7.19,7.19,7.19,7.19,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,RI-VSUS-0YTD,,8.35,8.35,8.35,8.35,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,RZ-6ZL9-CZ7J,,7.99,7.99,7.99,7.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,TJ-6LOP-OPEU,,7.79,7.79,7.79,7.79,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,TK-E7QE-T40G,,13.49,13.49,13.49,13.49,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,UR-Q7TM-1F3I,,33.48,33.48,33.48,33.48,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,US-AK96-YFSB,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,VF-3T0K-DR5O,,6.35,6.35,6.35,6.35,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,VO-A6AR-18YS,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,VU-8KRA-QP5M,,12.95,12.95,12.95,12.95,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,W3-8FN7-FSP0,,6.60,6.60,6.60,6.60,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,WE-1Z7L-SA2I,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,X7-MY4W-H2I4,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,XE-27ZG-EZPZ,,4.99,4.99,4.99,4.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,XE-YPAI-HX9F,,11.99,11.99,11.99,11.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,XH-0LAE-FQO5,,8.99,8.99,8.99,8.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,XY-UM2X-TPS3,,11.99,11.99,11.99,11.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,YC-3L3M-BV48,,109.45,109.45,109.45,109.45,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,YO-EKK2-FRCC,,12.53,12.53,12.53,12.53,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T22:54:41Z,Z7-26PV-O9LR,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,0R-GRRH-W0Z9,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,5Z-6Z0P-9TQQ,,4.31,4.31,4.31,4.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,RW-AZK6-O4M2,,3.64,3.64,3.64,3.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,0G-JB6S-PN34,,2.48,2.48,2.48,2.48,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,2G-AYBQ-TUQG,,26.39,26.39,26.39,26.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,3X-EXDD-TD2K,,77.39,77.39,77.39,77.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,4W-VS57-BV6A,,44.99,44.99,44.99,44.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,6Q-9G2A-IKVV,,13.20,13.20,13.20,13.20,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,6V-EEC1-2S9Z,,10.64,10.64,10.64,10.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,714810,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,8M-NHB7-T8TR,,39.59,39.59,39.59,39.59,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,8U-QPFH-3EKQ,,8.75,8.75,8.75,8.75,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,9X-HL62-83C7,,5.99,5.99,5.99,5.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,A1-KSU1-GZMS,,3.28,3.28,3.28,3.28,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,A2-T2AC-TW3L,,11.13,,,11.13,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_INPUTS_MISSING""]"
2026-03-03T23:11:11Z,AF-KIHX-ANYY,,2.40,2.40,2.40,2.40,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,AX-NKNU-29C1,,1.38,1.38,1.38,1.38,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,BL-WX51-KQOK,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,CJ-X0SS-QOUW,,19.99,19.99,19.99,19.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,CX-SMCH-4DYA,,8.65,8.65,8.65,8.65,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,D8-1A3E-I37F,,36.27,36.27,36.27,36.27,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,DC-K5WH-R7F5,,3.78,3.78,3.78,3.78,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,FB-6FW0-Z82Q,,13.07,13.07,13.07,13.07,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,GY-FO04-RDYL,,6.17,6.17,6.17,6.17,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,H6-E7MP-EBPD,,26.33,26.33,26.33,26.33,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,HL-03ZR-QPHH,,10.31,10.31,10.31,10.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,HS-R5IP-7E1C,,4.62,4.62,4.62,4.62,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,IJ-V0PQ-4CZ4,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,JB-RGB6-LZOJ,,7.31,7.31,7.31,7.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,LP-QMNJ-J49G,,5.99,5.99,5.99,5.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,LR-7GM6-1RCH,,47.51,47.51,47.51,47.51,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,OV-LVEL-DQL6,,21.60,21.60,21.60,21.60,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,R4-0AXZ-ZZ9D,,16.58,16.58,16.58,16.58,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,R7-98IN-2PW8,,7.19,7.19,7.19,7.19,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,RI-VSUS-0YTD,,8.35,8.35,8.35,8.35,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,RZ-6ZL9-CZ7J,,7.99,7.99,7.99,7.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,TJ-6LOP-OPEU,,7.79,7.79,7.79,7.79,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,TK-E7QE-T40G,,13.49,13.49,13.49,13.49,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,UR-Q7TM-1F3I,,33.48,33.48,33.48,33.48,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,US-AK96-YFSB,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,VF-3T0K-DR5O,,6.35,6.35,6.35,6.35,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,VO-A6AR-18YS,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,VU-8KRA-QP5M,,12.95,12.95,12.95,12.95,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,W3-8FN7-FSP0,,6.60,6.60,6.60,6.60,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,WE-1Z7L-SA2I,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,X7-MY4W-H2I4,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,XE-27ZG-EZPZ,,4.99,4.99,4.99,4.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,XE-YPAI-HX9F,,11.99,11.99,11.99,11.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,XH-0LAE-FQO5,,8.99,8.99,8.99,8.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,XY-UM2X-TPS3,,11.99,11.99,11.99,11.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,YC-3L3M-BV48,,109.45,109.45,109.45,109.45,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,YO-EKK2-FRCC,,12.53,12.53,12.53,12.53,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:11:11Z,Z7-26PV-O9LR,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:27:43Z,0R-GRRH-W0Z9,,9.99,9.99,9.99,9.99,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:27:43Z,5Z-6Z0P-9TQQ,,4.31,4.31,4.31,4.31,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:27:43Z,RW-AZK6-O4M2,,3.64,3.64,3.64,3.64,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:27:43Z,0G-JB6S-PN34,,2.48,2.48,2.48,2.48,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:27:43Z,2G-AYBQ-TUQG,,26.39,26.39,26.39,26.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
2026-03-03T23:27:43Z,3X-EXDD-TD2K,,77.39,77.39,77.39,77.39,COMPLIANCE,"[""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED""]"
