asof_utc,source_snapshot_utc,source_run_id,latest_terminal_run_id,sku,asin,tracker_status,capability_status,eligible_to_write_flag,decision_to_change_price_flag,write_attempted_flag,write_applied_flag,raw_execution_write_status,write_status_issue,execution_state,current_cycle_decision,current_cycle_decision_reason_code,current_cycle_blocker_code,old_price_gbp,new_price_gbp,hard_floor_gbp,ceiling_gbp,true_binding_ceiling_gbp,buy_box_state,strategy_state,writer_outcome,truth_status,source_path,execution_write_error,model_ceiling_gbp,trace_asof_utc,trace_floor_total_gbp,reason_codes,is_latest_terminal_run,publish_status,last_publish_rows
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,TJ-6LOP-OPEU,,SUPPRESSED,WRITE_CAPABLE,1,0,0,0,READ_ONLY_NO_WRITE,,SELLER_DETAIL_HOLD,execute,eligible,,6.49,6.49,6.49,,6.49,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,SUPPRESSED,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,seller_detail_missing_or_stale,,2026-05-02T11:37:42Z,6.49,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,TK-E7QE-T40G,,READ_ONLY,WRITE_CAPABLE,1,0,0,0,READ_ONLY_NO_WRITE,,SELLER_DETAIL_HOLD,execute,eligible,,8.44,8.44,8.44,,,LOST_TO_COMPETITOR,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,seller_detail_missing_or_stale,,2026-05-02T11:37:42Z,8.44,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,U1-M5BM-8F5W,,SUPP_GATED_DETAIL,WRITE_CAPABLE,1,0,0,0,READ_ONLY_NO_WRITE,,SELLER_DETAIL_HOLD,execute,eligible,,22.13,22.13,21.90,,22.07,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,SUPP_GATED_DETAIL,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,seller_detail_missing_or_stale,,2026-05-02T11:37:42Z,21.90,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,UR-Q7TM-1F3I,,READ_ONLY,READ_ONLY_OR_BLOCKED,0,0,0,0,READ_ONLY_NO_WRITE,,,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,,,,,,NORMAL,,READ_ONLY_NO_WRITE,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,,2026-05-02T11:37:42Z,16.94,,1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,US-AK96-YFSB,,SUPP_BLOCKED,WRITE_CAPABLE,1,1,1,0,READ_ONLY_NO_WRITE,,SELLER_DETAIL_HOLD,execute,eligible,,4.52,4.52,4.52,,7.82,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,WRITE_NOT_APPLIED,SUPP_BLOCKED,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,seller_detail_missing_or_stale,,2026-05-02T11:37:42Z,4.52,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,VL-48KZ-J3F2,,SUPPRESSED,WRITE_CAPABLE,1,0,0,0,READ_ONLY_NO_WRITE,,SELLER_DETAIL_HOLD,execute,eligible,,5.39,5.39,5.39,,5.39,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,SUPPRESSED,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,seller_detail_missing_or_stale,,2026-05-02T11:37:42Z,5.39,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,VU-8KRA-QP5M,,SUPP_BLOCKED,WRITE_CAPABLE,1,1,1,0,READ_ONLY_NO_WRITE,,SELLER_DETAIL_HOLD,execute,eligible,,12.04,12.04,10.95,,12.58,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,WRITE_NOT_APPLIED,SUPP_BLOCKED,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,seller_detail_missing_or_stale,,2026-05-02T11:37:42Z,10.95,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,W3-8FN7-FSP0,,SUPP_GATED_DETAIL,WRITE_CAPABLE,1,0,0,0,READ_ONLY_NO_WRITE,,SELLER_DETAIL_HOLD,execute,eligible,,6.36,6.36,6.36,,6.36,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,SUPP_GATED_DETAIL,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,seller_detail_missing_or_stale,,2026-05-02T11:37:42Z,6.36,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,WE-1Z7L-SA2I,,READ_ONLY,WRITE_CAPABLE,1,0,0,0,READ_ONLY_NO_WRITE,,SELLER_DETAIL_HOLD,execute,eligible,,6.15,6.15,6.15,,,NORMAL,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,seller_detail_missing_or_stale,,2026-05-02T11:37:42Z,6.15,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,WJ-YHKC-EES5,,READ_ONLY,WRITE_CAPABLE,1,0,0,0,READ_ONLY_NO_WRITE,,SELLER_DETAIL_HOLD,execute,eligible,,9.0,9.0,5.10,,,NORMAL,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,seller_detail_missing_or_stale,,2026-05-02T11:37:42Z,5.10,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,X7-MY4W-H2I4,,READ_ONLY,WRITE_CAPABLE,1,0,0,0,READ_ONLY_NO_WRITE,,SELLER_DETAIL_HOLD,execute,eligible,,7.64,7.64,7.44,,,LOST_TO_COMPETITOR,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,seller_detail_missing_or_stale,,2026-05-02T11:37:42Z,7.44,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,XE-YPAI-HX9F,,READ_ONLY,WRITE_CAPABLE,1,0,0,0,READ_ONLY_NO_WRITE,,SELLER_DETAIL_HOLD,execute,eligible,,9.03,9.03,9.03,,,NORMAL,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,seller_detail_missing_or_stale,,2026-05-02T11:37:42Z,9.03,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,XY-UM2X-TPS3,,SUPP_GATED_DETAIL,WRITE_CAPABLE,1,0,0,0,READ_ONLY_NO_WRITE,,SELLER_DETAIL_HOLD,execute,eligible,,11.83,11.83,11.83,,11.83,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,SUPP_GATED_DETAIL,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,seller_detail_missing_or_stale,,2026-05-02T11:37:42Z,11.83,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,YC-3L3M-BV48,,READ_ONLY,READ_ONLY_OR_BLOCKED,0,0,0,0,READ_ONLY_NO_WRITE,,,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,,,,,,SUPPRESSED_ASIN,,READ_ONLY_NO_WRITE,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,,2026-05-02T11:37:42Z,71.46,,1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,YO-EKK2-FRCC,,READ_ONLY,WRITE_CAPABLE,1,0,0,0,READ_ONLY_NO_WRITE,,SELLER_DETAIL_HOLD,execute,eligible,,6.77,6.77,6.77,,,LOST_TO_COMPETITOR,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,seller_detail_missing_or_stale,,2026-05-02T11:37:42Z,6.77,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T113610Z,20260502T113610Z,Z7-26PV-O9LR,,READ_ONLY,READ_ONLY_OR_BLOCKED,0,0,0,0,READ_ONLY_NO_WRITE,,,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,,,,,,NORMAL,,READ_ONLY_NO_WRITE,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,,2026-05-02T11:37:42Z,8.32,,1,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T112044Z,20260502T113610Z,CN-NR50-TSFE,,WRITE_APPLIED,WRITE_CAPABLE,1,1,1,1,APPLIED,,REGAIN,execute,eligible,,22.49,22.69,18.47,40.48,40.48,SUPPRESSED_ASIN,REGAIN,APPLIED,WRITE_APPLIED,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,40.48,2026-05-02T11:37:42Z,18.47,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_MULTI_SELLER_RESET_UP"",""STEP_REGAIN_MULTI_SELLER_LADDER_CAP"",""TACTIC_MULTI_SELLER_LADDER_CAP"",""LADDER_CAP_SOURCE_SECOND_LOWEST"",""LADDER_DEPTH_THREE_PLUS"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_SKIPPED_NOT_IN_COHORT"",""PHASE_LIVE_WRITE_ALLOWED"",""WRITE_VERIFY_PENDING_SPAPI_ACCEPTED""]",0,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260430T134435Z,20260502T113610Z,GY-FO04-RDYL,,WRITE_APPLIED,READ_ONLY_OR_BLOCKED,0,1,1,1,APPLIED,,REGAIN,skip_cooldown,cooldown,,8.56,8.43,8.56,6.17,8.56,LOST_TO_COMPETITOR,REGAIN,APPLIED,WRITE_APPLIED,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,6.17,2026-05-02T11:37:42Z,8.54,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""FAIL_CEILING_BELOW_HARD_FLOOR"",""FLOOR_PRIORITY_CEILING_CONFLICT"",""FLOOR_PRIORITY_ENFORCED"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN"",""GUARDRAIL_HARD_FLOOR_CLAMP""]",0,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T112044Z,20260502T113610Z,HS-R5IP-7E1C,,WRITE_APPLIED,WRITE_CAPABLE,1,1,1,1,APPLIED,,REGAIN,execute,eligible,,5.04,5.24,5.04,6.70,6.70,SUPPRESSED_ASIN,REGAIN,APPLIED,WRITE_APPLIED,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,6.70,2026-05-02T11:37:42Z,5.04,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_MULTI_SELLER_RESET_UP"",""STEP_REGAIN_MULTI_SELLER_LADDER_CAP"",""TACTIC_MULTI_SELLER_LADDER_CAP"",""LADDER_CAP_SOURCE_SECOND_LOWEST"",""LADDER_DEPTH_THREE_PLUS"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_CPTX1_2_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN"",""WRITE_VERIFY_PENDING_SPAPI_ACCEPTED""]",0,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260430T134435Z,20260502T113610Z,2T-07RT-8IMX,,SUPP_BLOCKED,READ_ONLY_OR_BLOCKED,0,1,1,0,READ_ONLY_NO_WRITE,,SELLER_DETAIL_HOLD,skip_cooldown,cooldown,,18.47,18.47,18.47,,21.75,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,WRITE_NOT_APPLIED,SUPP_BLOCKED,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,seller_detail_missing_or_stale,,2026-05-02T11:37:42Z,18.47,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",0,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T043743Z,20260502T113610Z,2X-8XI7-C9T5,,PARKED,WRITE_CAPABLE,1,0,0,0,NO_WRITE_REQUIRED,,,execute,eligible,,,,7.31,,9.99,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,NO_WRITE_REQUIRED,PARKED,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,,2026-05-02T04:41:29Z,7.31,,0,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T104622Z,20260502T113610Z,49-4UKW-G81R,,READ_ONLY,READ_ONLY_OR_BLOCKED,0,0,0,0,NO_WRITE_REQUIRED,,RAISE_FIND_LOSS,skip_cooldown,cooldown,,8.99,8.99,8.14,8.99,8.99,SUPPRESSED_ASIN,RAISE_FIND_LOSS,NO_WRITE_REQUIRED,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,8.99,2026-05-02T11:37:42Z,7.50,"[""BUY_BOX_STATE_NORMAL"",""MISSING_BOUND_RAISE_FIND_LOSS"",""STEP_RAISE_FIND_LOSS_UP"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_LIVE_WRITE_BLOCKED_WRITER_MODE"",""WRITER_LOCK_BLOCK""]",0,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,,20260502T113610Z,AF-KIHX-ANYY,,PARKED,READ_ONLY_OR_BLOCKED,0,0,0,0,NO_WRITE_REQUIRED,,,,,,,,3.45,3.45,3.45,SUPPRESSED_ASIN,RAISE_FIND_LOSS,NO_WRITE_REQUIRED,PARKED,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,3.45,2026-04-01T19:57:23Z,3.45,,0,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260501T005311Z,20260502T113610Z,AX-NKNU-29C1,,READ_ONLY,READ_ONLY_OR_BLOCKED,0,0,0,0,READ_ONLY_NO_WRITE,,,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,,,,,,SUPPRESSED_ASIN,,READ_ONLY_NO_WRITE,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,,2026-05-02T11:37:42Z,2.91,,0,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T112044Z,20260502T113610Z,BL-WX51-KQOK,,READ_ONLY,READ_ONLY_OR_BLOCKED,0,0,0,0,READ_ONLY_NO_WRITE,,,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,,,,,,SUPPRESSED_ASIN,,READ_ONLY_NO_WRITE,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,,2026-05-02T11:37:42Z,6.76,,0,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T112044Z,20260502T113610Z,CJ-X0SS-QOUW,,READ_ONLY,WRITE_CAPABLE,1,0,0,0,NO_WRITE_REQUIRED,,REGAIN,execute,eligible,,11.3,11.30,11.30,19.99,19.99,SUPPRESSED_ASIN,REGAIN,NO_WRITE_REQUIRED,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,19.99,2026-05-02T11:37:42Z,11.30,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_MULTI_SELLER_LADDER_CAP"",""TACTIC_MULTI_SELLER_LADDER_CAP"",""LADDER_CAP_SOURCE_SECOND_LOWEST"",""LADDER_DEPTH_THREE_PLUS"",""GUARDRAIL_HARD_FLOOR_CLAMP"",""REGAIN_MULTI_SELLER_NO_DOWNWARD_HEADROOM"",""UNDERCUT_NO_DOWNWARD_HEADROOM"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",0,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T112044Z,20260502T113610Z,CX-SMCH-4DYA,,READ_ONLY,WRITE_CAPABLE,1,0,0,0,NO_WRITE_REQUIRED,,REGAIN,execute,eligible,,8.67,8.67,8.67,8.67,8.67,LOST_TO_COMPETITOR,REGAIN,NO_WRITE_REQUIRED,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,8.67,2026-05-02T11:37:42Z,8.67,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_MULTI_SELLER_LADDER_CAP"",""TACTIC_MULTI_SELLER_LADDER_CAP"",""LADDER_CAP_SOURCE_SECOND_LOWEST"",""LADDER_DEPTH_THREE_PLUS"",""GUARDRAIL_HARD_FLOOR_CLAMP"",""REGAIN_MULTI_SELLER_NO_DOWNWARD_HEADROOM"",""UNDERCUT_NO_DOWNWARD_HEADROOM"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RAW_BELOW_HARD_FLOOR"",""CEILING_EFFECTIVE_CLAMPED_TO_HARD_FLOOR"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",0,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T112044Z,20260502T113610Z,D0-C7C0-H6LN,,SUPPRESSED,WRITE_CAPABLE,1,0,0,0,NO_WRITE_REQUIRED,,STATE_SUPPRESSION_REACTIVATION,execute,eligible,,7.31,7.31,7.31,7.31,7.31,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,SUPPRESSED,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,7.31,2026-05-02T11:37:42Z,7.31,"[""BUY_BOX_STATE_SUPPRESSED_ASIN"",""BUY_BOX_STATE_SUPPRESSED_ASIN"",""SUPPRESSION_PROBE_FLOOR_CLAMP"",""SUPPRESSION_PROBE_DOWNWARD_STEP"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_CEILING_CLAMPED_TO_EXISTING_FINAL"",""SUPPRESSION_THRESHOLD_UPPER_BOUND_INFERRED_LOWEST_COMPETITOR"",""PHASE_BEHAVIOR_SKIPPED_NOT_IN_COHORT"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",0,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T112044Z,20260502T113610Z,D8-1A3E-I37F,,READ_ONLY,READ_ONLY_OR_BLOCKED,0,0,0,0,READ_ONLY_NO_WRITE,,,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,,,,,,SUPPRESSED_ASIN,,READ_ONLY_NO_WRITE,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,,2026-05-02T11:37:42Z,31.65,,0,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260428T081354Z,20260502T113610Z,DC-K5WH-R7F5,,PARKED,WRITE_CAPABLE,1,0,0,0,NO_WRITE_REQUIRED,,,execute,eligible,,,,2.93,,,LOST_TO_COMPETITOR,SELLER_DETAIL_HOLD,NO_WRITE_REQUIRED,PARKED,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,,2026-04-28T08:15:22Z,2.93,,0,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T112044Z,20260502T113610Z,EV-CHU5-XU3G,,READ_ONLY,WRITE_CAPABLE,1,0,0,0,NO_WRITE_REQUIRED,,RAISE_FIND_LOSS,execute,eligible,,7.27,7.27,6.62,7.33,7.33,SUPPRESSED_ASIN,RAISE_FIND_LOSS,NO_WRITE_REQUIRED,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,7.33,2026-05-02T11:37:42Z,6.62,"[""BUY_BOX_STATE_NORMAL"",""MISSING_BOUND_RAISE_FIND_LOSS"",""STEP_RAISE_FIND_LOSS_LADDER_CAP"",""TACTIC_MULTI_SELLER_LADDER_CAP"",""LADDER_CAP_SOURCE_SECOND_LOWEST"",""RAISE_MULTI_SELLER_CEILING_CAPPED_TO_LADDER"",""RAISE_MULTI_SELLER_NO_HEADROOM"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_SKIPPED_NOT_IN_COHORT"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",0,ok,50
2026-05-02T11:58:18Z,2026-05-02T11:36:10Z,20260502T112044Z,20260502T113610Z,FA-LRV6-YRFW,,READ_ONLY,WRITE_CAPABLE,1,0,0,0,NO_WRITE_REQUIRED,,REGAIN,execute,eligible,,16.92,16.92,16.92,21.99,21.99,LOST_TO_COMPETITOR,REGAIN,NO_WRITE_REQUIRED,READ_ONLY,C:\Users\Luke\Desktop\SellerOne 2.0\out\phase1_runtime_floor_snapshot_latest.csv,,21.99,2026-05-02T11:37:42Z,16.92,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_MULTI_SELLER_LADDER_CAP"",""TACTIC_MULTI_SELLER_LADDER_CAP"",""LADDER_CAP_SOURCE_SECOND_LOWEST"",""LADDER_DEPTH_THREE_PLUS"",""GUARDRAIL_HARD_FLOOR_CLAMP"",""REGAIN_MULTI_SELLER_NO_DOWNWARD_HEADROOM"",""UNDERCUT_NO_DOWNWARD_HEADROOM"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_SKIPPED_NOT_IN_COHORT"",""PHASE_LIVE_WRITE_ALLOWED""]",0,ok,50
