queue_utc,seller_sku,asin,supplier_code,supplier_name,recommendation_status,suggested_qty,suggested_unit_cost_gbp,suggested_market_price_gbp,expected_forward_roi_pct,expected_forward_profit_per_unit_gbp,days_cover_available_only,days_cover_total_pipeline,reason_codes,queue_status,supplier_group_key,snooze_until_utc,queue_notes,cost_mode,recommendation_basis,suggested_action,key_reason,confidence_note,is_snoozed
2026-04-03T15:00:00Z,P7-91M2-092T,,5647107,TD Synnex,wait,0,3.85,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,5647107|TD Synnex,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,Z7-VYUL-255V,,5647144,TD Synnex,wait,0,3.85,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,5647144|TD Synnex,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,3A-T942-KVZH,,568080,Stax,wait,0,1.61,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,568080|Stax,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,HS-R5IP-7E1C,B00LXM3PGK,590856,Stax,wait,0,,5.04,,,,,WEAK_DEMAND_SIGNAL,watch_or_wait,590856|Stax,,weak_demand,live,live_mode_missing_cost,wait,WEAK_DEMAND_SIGNAL,weak_demand,0
2026-04-03T15:00:00Z,OW-ONY2-KNM7,B09MTXZY2Y,62104,Jones Wholesale,wait,0,,5.5,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,62104|Jones Wholesale,,weak_demand,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,weak_demand,0
2026-04-03T15:00:00Z,EE-KTDC-KCFY,B08FSDMVNP,6302977,TD Synnex,wait,0,,9.98,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,6302977|TD Synnex,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,K7-1K9P-TTAZ,B00VREYQYO,657732,Stax,wait,0,,8.99,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,657732|Stax,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,YD-NO15-VYZL,B00VRF1XEY,658717,Stax,wait,0,,8.99,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,658717|Stax,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,0W-VJRK-9VCG,B00M9UFVGM,674 05288,ABGee,wait,0,6.2,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,674 05288|ABGee,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,2L-4Y1Q-E6OA,,674 05288,ABGee,wait,0,6.2,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,674 05288|ABGee,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,8M-LM6B-F2Q5,B00D1V5FPU,6949509209344,Stax,wait,0,,5.4,,,15,19,BLOCKED_MISSING_COST_INPUT,watch_or_wait,6949509209344|Stax,,missing_forward_roi_inputs,live,live_mode_missing_cost,wait,BLOCKED_MISSING_COST_INPUT,missing_forward_roi_inputs,0
2026-04-03T15:00:00Z,EA-FZ2V-D7II,B00D1V5NWK,6949509209504,Stax,wait,0,,5.12,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,6949509209504|Stax,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,Apply2,,6F22R-1BP,Rashmian,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,6F22R-1BP|Rashmian,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,US-AK96-YFSB,B002DPGTF0,714760,Stax,wait,0,,7.9,,,,,WEAK_DEMAND_SIGNAL,watch_or_wait,714760|Stax,,weak_demand,live,live_mode_missing_cost,wait,WEAK_DEMAND_SIGNAL,weak_demand,0
2026-04-03T15:00:00Z,N2-I82D-3I3Q,,743941,Stax,wait,0,6.96,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,743941|Stax,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,G9-GAEI-FQI3,B0001IWI10,757126,Stax,wait,0,,6.72,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,757126|Stax,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,UN-2721-RX94,B08ZJL6FGL,77-82261,TD Synnex,wait,0,,79.99,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,77-82261|TD Synnex,,weak_demand,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,weak_demand,0
2026-04-03T15:00:00Z,5Q-LUQ1-L14K,B09MWLJFFX,77-87476,TD Synnex,wait,0,,52.99,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,77-87476|TD Synnex,,weak_demand,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,weak_demand,0
2026-04-03T15:00:00Z,8R-E0Y9-0LAU,B0BBHBX72C,77-89955,TD Synnex,wait,0,,58.98,,,,,WEAK_DEMAND_SIGNAL,watch_or_wait,77-89955|TD Synnex,,weak_demand,live,live_mode_missing_cost,wait,WEAK_DEMAND_SIGNAL,weak_demand,0
2026-04-03T15:00:00Z,ZB-PV7O-TKUD,B0BBH9MHBH,77-89965,TD Synnex,wait,0,,49.97,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,77-89965|TD Synnex,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,DO-QDI1-K7R9,B0BBH71LQN,77-89975,TD Synnex,wait,0,,45.95,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,77-89975|TD Synnex,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,HO-LSOY-8R05,B0BVZZDW1W,77-92188,TD Synnex,wait,0,,32.05,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,77-92188|TD Synnex,,weak_demand,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,weak_demand,0
2026-04-03T15:00:00Z,WR-MNST-TKW6,B0BVZVSHZP,77-92189,TD Synnex,wait,0,,34.99,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,77-92189|TD Synnex,,weak_demand,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,weak_demand,0
2026-04-03T15:00:00Z,ZT-QPY3-P24I,B0D3JBBGSB,77-95220,TD Synnex,wait,0,,79.99,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,77-95220|TD Synnex,,weak_demand,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,weak_demand,0
2026-04-03T15:00:00Z,PK-9T59-FNWW,B0D3JBK56B,77-95232,TD Synnex,wait,0,,82.07,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,77-95232|TD Synnex,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,BD-TLOK-BCEE,B0D3JCG3YJ,77-95261,TD Synnex,wait,0,,38.79,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,77-95261|TD Synnex,,weak_demand,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,weak_demand,0
2026-04-03T15:00:00Z,HJ-DHEU-9WG8,B0DHDCRX76,77-95357,TD Synnex,wait,0,,34.99,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,77-95357|TD Synnex,,weak_demand,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,weak_demand,0
2026-04-03T15:00:00Z,FY-L1AO-4YOT,,77-95360,TD Synnex,wait,0,13.34,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,77-95360|TD Synnex,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,JP-9X4T-0CCC,,77-95379,TD Synnex,wait,0,13.57,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,77-95379|TD Synnex,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,3X-EXDD-TD2K,B0D6W9DZX4,77-95790,TD Synnex,wait,0,,36.18,,,0,0,"LOW_CONFIDENCE_MARKET_CONTEXT,BLOCKED_MISSING_COST_INPUT",watch_or_wait,77-95790|TD Synnex,,missing_forward_roi_inputs,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,missing_forward_roi_inputs,0
2026-04-03T15:00:00Z,CJ-X0SS-QOUW,B0CG234KW1,777 77510GQ1-A,ABGee,wait,0,,10.19,,,9.000009,9.000009,BLOCKED_MISSING_COST_INPUT,watch_or_wait,777 77510GQ1-A|ABGee,,missing_forward_roi_inputs,live,live_mode_missing_cost,wait,BLOCKED_MISSING_COST_INPUT,missing_forward_roi_inputs,0
2026-04-03T15:00:00Z,NX-YY01-TLFO,B004TRSSIQ,782519,Stax,wait,0,,5.69,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,782519|Stax,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,A7-868U-HTPI,B003DZUDYC,786757,Stax,wait,0,,23.2,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,786757|Stax,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,Y5-REMJ-CY7A,B0BLTGP2JX,7890808,TD Synnex,wait,0,,85.95,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,7890808|TD Synnex,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,FR-41MF-KWKU,,825001,Culpitt,wait,0,4.67,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,825001|Culpitt,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,6S-TT0C-48SV,,838917,Stax,wait,0,9.49,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,838917|Stax,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,0K-6BX5-D5AH,B093WHTJL7,856 PSTSP414IN0,ABGee,wait,0,7.51,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,856 PSTSP414IN0|ABGee,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,JE-D4LO-O2JD,B07JXBDGJB,85683,Bliss Distribution,wait,0,,6.73,,,66.000066,66.000066,BLOCKED_MISSING_COST_INPUT,watch_or_wait,85683|Bliss Distribution,,missing_forward_roi_inputs,live,live_mode_missing_cost,wait,BLOCKED_MISSING_COST_INPUT,missing_forward_roi_inputs,0
2026-04-03T15:00:00Z,AF-KIHX-ANYY,B0001P15T4,862225,Stax,wait,0,,3.45,,,0,0,"LOW_CONFIDENCE_MARKET_CONTEXT,BLOCKED_MISSING_COST_INPUT",watch_or_wait,862225|Stax,,missing_forward_roi_inputs,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,missing_forward_roi_inputs,0
2026-04-03T15:00:00Z,U8-RDSV-JZ7U,,87298406,Stax,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,87298406|Stax,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,WX-L5UA-UB1Q,B007R2ICTK,87298406,Stax,wait,0,,5.99,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,87298406|Stax,,weak_demand,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,weak_demand,0
2026-04-03T15:00:00Z,IQ-PR7Z-1RKG,,888 PKW0167,ABGee,wait,0,7,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,888 PKW0167|ABGee,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,CA-JM6T-ZXP6,B0CMY2G83J,888 SQAL0033,ABGee,wait,0,,28.99,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,888 SQAL0033|ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,XY-UM2X-TPS3,B003VTZAM0,889142,Stax,wait,0,,9.91,,,,,SALE_STATUS_NOT_ACTIVE,watch_or_wait,889142|Stax,,inactive_sale_status,live,live_mode_missing_cost,wait,SALE_STATUS_NOT_ACTIVE,inactive_sale_status,0
2026-04-03T15:00:00Z,6V-0L0T-OF72,,930 1108,ABGee,wait,0,10,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,930 1108|ABGee,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,7R-DKJR-F0UF,,9310346414302,Stax,wait,0,5.87,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,9310346414302|Stax,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,77-GYTL-JFN4,B00009OY9U,942-000031,TD Synnex,wait,0,,103.06,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,942-000031|TD Synnex,,weak_demand,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,weak_demand,0
2026-04-03T15:00:00Z,UR-Q7TM-1F3I,B072YZPBJ3,985 20117,ABGee,wait,0,,17.14,,,0,0,"LOW_CONFIDENCE_MARKET_CONTEXT,BLOCKED_MISSING_COST_INPUT",watch_or_wait,985 20117|ABGee,,missing_forward_roi_inputs,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,missing_forward_roi_inputs,0
2026-04-03T15:00:00Z,7M-48OU-23X3,B004GFPFBO,985 2291,ABGee,wait,0,,24.44,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,985 2291|ABGee,,weak_demand,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,weak_demand,0
2026-04-03T15:00:00Z,2S-T29M-BDIZ,,985 28806,ABGee,wait,0,7.59,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,985 28806|ABGee,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,7C-XI7G-FMUU,,985 36391,ABGee,wait,0,7.59,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,985 36391|ABGee,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,WT-LPJW-NOXR,,985 48186,ABGee,wait,0,7.59,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,985 48186|ABGee,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,WB-6YBC-16X8,,985 49695,ABGee,wait,0,7.59,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,985 49695|ABGee,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,12-749B-9EB5,B084HZRR8G,985 49830,ABGee,wait,0,7.59,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,985 49830|ABGee,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,91-PZCP-NNGD,B0198KU5PW,985 5305,ABGee,wait,0,,15.66,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,985 5305|ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,9C-ZLCN-WWGK,,985 5862,ABGee,wait,0,7.59,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,985 5862|ABGee,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,Z3-HICR-CPBW,,985 59686,ABGee,wait,0,7.76,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,985 59686|ABGee,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,OO-KLJU-ZBO9,,985 62221,ABGee,wait,0,7.59,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,985 62221|ABGee,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,BF-EX14-XMNB,,985 72185,ABGee,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,985 72185|ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,3Q-JVVB-BIT7,0786964502,A35790000,Bliss Distribution,wait,0,,38.43,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,A35790000|Bliss Distribution,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,JX-6USZ-SK7E,0786964502,A35790000,Heo,wait,0,,39.49,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,A35790000|Heo,,weak_demand,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,weak_demand,0
2026-04-03T15:00:00Z,GW-1ECO-QZA7,B00N5SLQ7A,A500WEA-1EF,Rashmian,wait,0,,39.48,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,WEAK_DEMAND_SIGNAL",watch_or_wait,A500WEA-1EF|Rashmian,,weak_demand,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,weak_demand,0
2026-04-03T15:00:00Z,0T-LQK2-KFCY,B0CBNNKLYJ,,ABGee,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,2K-6X85-CXUL,,,ABGee,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,5B-DQES-2T3E,,,ABGee,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,8N-T5OY-DSW9,,,ABGee,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,A9-31T9-JF3W,,,ABGee,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,B2-5FFM-153A,,,ABGee,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,BJ-1TEF-1BUZ,,,ABGee,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,D6-Y4EX-C9HL,,,ABGee,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,E7-LAKI-9FEO,,,ABGee,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,EO-RQ6J-PAPY,,,ABGee,wait,0,7.59,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,ABGee,,inactive_sale_status,live,live_cost_inputs,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,F9-ETRB-6FVQ,,,ABGee,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,FQ-DRSZ-XVJI,,,ABGee,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,FQ-MTRD-YPII,,,ABGee,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,I2-OJSR-TKZ6,,,ABGee,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
2026-04-03T15:00:00Z,IX-E0R5-6P6G,,,ABGee,wait,0,,,,,,,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",watch_or_wait,ABGee,,inactive_sale_status,live,live_mode_missing_cost,wait,LOW_CONFIDENCE_MARKET_CONTEXT,inactive_sale_status,0
