asof_utc,seller_sku,asin,supplier_code,supplier_name,sale_status,available_now,total_quantity_now,amazon_inbound_working,amazon_inbound_shipped,amazon_inbound_receiving,velocity_7d,velocity_30d,velocity_90d,current_supplier_buy_cost_gbp,current_supplier_cost_source,market_price_gbp,market_price_basis_used,expected_refund_cost_per_unit_gbp,roi_at_market_price_pct,source_inventory_asof,source_velocity_asof,source_performance_asof,title,main_image,supplier_sku,barcode,amazon_pack_size,pack_conversion_note,order_qty_mode,order_qty_unit_label,sell_pack_qty,supplier_case_qty,supplier_case_multiple,valid_order_step,repack_required,bundle_required,display_qtys_label,source_offer_timestamp_utc,source_notes,sale_status_normalized,is_active_candidate,has_current_cost_input,has_current_market_price_input,has_demand_input,has_minimum_restock_inputs,coverage_block_reason,current_cost_value_gbp,current_cost_source,current_cost_confidence,current_cost_class,cost_mode,cost_source_type,cost_source_reference,current_cost_truth_type,backtest_policy_id,backtest_history_confidence,backtest_market_viability_score,backtest_exit_risk_score,backtest_estimated_total_profit_gbp,backtest_estimated_monthly_profit_gbp,backtest_capital_lockup_days,backtest_sellable_ceiling_zone,backtest_amazon_risk_level,backtest_compression_risk_level,backtest_recommendation,backtest_manual_review_reason,supplier_catalog_price,last_purchase_price,supplier_pack_size,moq,lead_time_days,bulk_long_lead_flag,out_of_stock_days,snooze_until_utc
2026-04-10T13:20:00Z,GA-9DTN-9O1E,B086763VT8,LED01009,Bliss Distribution,active,0,0,0,0,0,0,0.0,0,,missing_cost,36.99,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,21.919692,2026-02-21T21:28:14Z,2026-04-10,2026-04-10,"Root: The Clockwork Expansion, LED01009",https://m.media-amazon.com/images/I/91KEm69SdRL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,D3-QTSY-BCV5,B09P24SGN5,ATE71,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,5.5,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-06-03T23:51:44Z,,,"ATTITUDE Lip Balm, Natural Origin, Nourishes & Protects, Shea Butter, Coconut & Olive Oils, EWG Verified, For Dry Lips, Men and Women, Vegan, Fresh Mint, 8.5 g",https://m.media-amazon.com/images/I/61ApBAgMJLL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,K7-1K9P-TTAZ,B00VREYQYO,657732,Stax,discontinued,0,0,0,0,0,0,0,0,,missing_cost,8.99,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,,,,Matt Tester 75ml (Seashell),https://m.media-amazon.com/images/I/51t8NZfnu3L.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,2U-4KLP-68HB,B07NGGSR3D,UGD010923,Bliss Distribution,active,0,0,0,0,0,0,0,0,,missing_cost,13.54,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-05-30T20:13:47Z,,,"Ultimate Guard - Katana Sleeves - Purple (100) [Standard Size, 66 x 91mm]",https://m.media-amazon.com/images/I/713cteyad4L.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,86-1VHQ-ABNK,B08WPCW7TH,MOO55,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,7.98,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,,,,"1 x Moo Free White Chocolate Bar - Dairy Free, Gluten Free & Vegan (20g)",https://m.media-amazon.com/images/I/71Eqr6U6l6L.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,AX-NKNU-29C1,B08M52B4M5,MOO62,CLF,active,0,13,0,0,0,0,31.0,0,,missing_cost,2.71,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,2.349727,2026-03-24T03:28:07Z,2026-04-10,2026-04-10,Moo Free Dairy Free Milk Chocolate Buttons (25g),https://m.media-amazon.com/images/I/81kCiZ5ZOZL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,active,1,0,1,1,0,missing_cost_only,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,EA-FZ2V-D7II,B00D1V5NWK,6949509209504,Stax,dropped,0,0,0,0,0,0,0.0,0,,missing_cost,5.12,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2025-11-07T00:12:34Z,2026-04-10,2026-04-10,"Bosch 2608831019 ""SDS Plus-3"" Hammer Drill Bit, 0 V, Grey, 8 x 100 x 160 mm",https://m.media-amazon.com/images/I/314JSa6--CL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,8S-MI05-1R1X,B09NQ9ZHDQ,,,,0,0,0,0,0,0,0,0,,missing_cost,8.99,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,,,,The Army Painter Speedpaint Singles - Cloudburst Blue,https://m.media-amazon.com/images/I/41Ty40mqCAL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,unknown,0,0,1,0,0,inactive_or_unknown_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,SR-JF1N-II8S,B094D24L5J,ORT012,DHB,discontinued,0,0,0,0,0,0,0,0,,missing_cost,3.99,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-05-06T16:49:28Z,,,OrthoSpace - Orthodontic Braces Toothbrush V-Trim (Blue),https://m.media-amazon.com/images/I/61fwRLPTCFS.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,A9-2Y9G-M2K7,B00KB225MS,216090,Jones Wholesale,active,0,0,0,0,0,0,0.0,0,,missing_cost,6.02,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2025-11-02T12:03:40Z,2026-04-10,2026-04-10,"Elliott Multi-Purpose Window Squeegee perfect for streak free cleaning on Windows, shower screens, cars and mirrors, Aluminium frame housing a 20cm rubber squeegee with an ergonomic Grey Handle.",https://m.media-amazon.com/images/I/31xSauyOSaL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,ZT-QPY3-P24I,B0D3JBBGSB,77-95220,TD Synnex,active,0,0,0,0,0,0,0.0,0,,missing_cost,79.99,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,81.976503,2026-02-25T17:21:37Z,2026-04-10,2026-04-10,"OtterBox Defender Case for iPad Air 11"" (M2/M3/M4) & iPad Air 10.9"" (2022/2020), Ultra-Rugged Protective Case with built in Screen Protector, 2x Tested to Military Standard, Black",https://m.media-amazon.com/images/I/71kF7Gumz0L.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,8W-I703-VOFQ,B074H6M7TW,,,,12,12,0,0,0,0,0,0,,missing_cost,21.79,BUY_BOX_PRICE,0,0,2026-04-01T19:35:35Z,,,"LEXIBOOK, Peppa Pig, Walkie-Talkies 200m, Communication Game for Children, 2 Communication Channels, Belt Clip, Battery Operated, Blue, TW12PP",https://m.media-amazon.com/images/I/71zZSx-60sL.jpg,,,,,,,,,,,,,,2026-04-10T13:12:21Z,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT,unknown,0,0,1,0,0,inactive_or_unknown_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,JY-781R-EYHZ,B005HXLH3O,E-82712,Bliss Distribution,active,0,0,0,0,0,0,0,0,,missing_cost,7.22,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-06-20T20:40:21Z,,,"Ultra Pro-Fit Sleeves Card Cases, Transparent Color, Miscellaneous (82712)",https://m.media-amazon.com/images/I/61dOVyuz9LL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,R4-0AXZ-ZZ9D,B0844ZRHS9,,,,0,0,0,0,0,0,1.0,0,,missing_cost,12.1,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,16.735395,2026-03-23T23:45:08Z,2026-04-10,2026-04-10,"Paladone Minecraft Zombie Light - Officially Licensed Merchandise, Portable Night Light and Gaming Room Decor for Kids, Gift for Gamer, Battery Powered",https://m.media-amazon.com/images/I/31r7JdCaQrL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,unknown,0,0,1,1,0,inactive_or_unknown_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,M5-71MK-T0DL,B0B337ZY41,AT-11050,Bliss Distribution,dropped,0,0,0,0,0,0,0.0,0,,missing_cost,11.59,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2025-11-18T22:30:49Z,2026-04-10,2026-04-10,"Dragon Shield | Standard Size Card Matte Sleeves | 100 CT - Smooth & Tough Premium TCG Sleeves | Compatible with Pokemon, Flesh & Blood, One Piece & Magic The Gathering | Blood Red - Matte",https://m.media-amazon.com/images/I/416uEsefQrL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,GD-B8SW-1PCP,B0D2Y4NPKZ,VN541PC,Rashmian,active,0,0,0,0,0,0,0.0,0,,missing_cost,43.88,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2025-12-05T21:15:52Z,2026-04-10,2026-04-10,"OM SYSTEM VN-541 PC Digital Voice Recorder with One-Touch Recording, Omnidirectional Microphone, Noise Cancellation, 4GB Built-in Memory, Ideal for Lectures & Meetings",https://m.media-amazon.com/images/I/61Df8huxsZL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,4J-IY7T-6LBS,9188805557,FLFALE002,Bliss Distribution,active,0,0,0,0,0,0,0,0,,missing_cost,49.99,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,,,,Free League | Alien RPG | Role Playing Game | Ages 14+ | 1+ Players,https://m.media-amazon.com/images/I/61nMoRTJJOL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,VO-A6AR-18YS,B09NQDQ8X7,WP2012,Bliss Distribution,active,0,0,0,0,0,0,0.0,0,,missing_cost,5.81,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,20.812183,2026-03-05T04:01:59Z,2026-04-10,2026-04-10,"The Army Painter Speedpaint Slaughter Red 2.0, Single Acrylic Paint 18ml One-coat Painting Soloution For Fantasy Tabletop Miniatures Like Warhammer 40k and Dungeons And Dragons Figures",https://m.media-amazon.com/images/I/61UmeC0IwFL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,Z9-FBUQ-EZN3,B074RQ8G8Z,COE12,CLF,active,0,0,0,0,0,0,0.0,0,,missing_cost,8.1,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2025-12-16T01:53:10Z,2026-04-10,2026-04-10,Cool Chile Chipotle Chillies in Adobo Paste - 170g Jar | Smoky Chilli Peppers in Sauce for Mexican Cooking,https://m.media-amazon.com/images/I/81tMRhJH50L.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,DT-SPI3-IK34,B00BA4IOTY,4428167,TD Synnex,dropped,0,0,0,0,0,0,0.0,0,,missing_cost,6.39,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2025-11-07T04:57:23Z,2026-04-10,2026-04-10,"StarTech.com 15 ft Thin Toslink Digital Optical SPDIF Audio Cable - 15ft / 15 Feet Optical Audio Cable (THINTOS15),Black",https://m.media-amazon.com/images/I/71m2qdMrClL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,2G-AYBQ-TUQG,B002KFZKZ8,416645,Jones Wholesale,active,4,4,0,0,0,0,0.0,0,,missing_cost,12.15,BUY_BOX_PRICE,0.0,-44.845828,2026-03-30T03:48:47Z,2026-04-10,2026-04-10,"Zyliss E46145 Strongboy 2 Jar Opener, Plastic/Metal, White, Adjustable Grip to Open Opens Jar/Bottle Lids/Caps",https://m.media-amazon.com/images/I/71Yo37WqIVL.jpg,,,,,,,,,,,,,,2026-04-10T13:12:21Z,BLOCKED_MISSING_COST_INPUT,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,DV-USYD-8WR2,B0D3JD4FFD,10290403,TD Synnex,active,0,0,0,0,0,0,0.0,0,,missing_cost,37,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2026-02-02T23:11:45Z,2026-04-10,2026-04-10,"OtterBox Symmetry Folio Case for iPad Air 11"" (M2/M3/M4) & iPad Air 10.9"" (2022/2020), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black",https://m.media-amazon.com/images/I/51GPEI-26yL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,K5-QUBI-YTWD,B0037B0C66,TP-03,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,6.4,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-08-27T19:16:12Z,,,"teapigs Chai Tea - Assam Black Tea Bags with Cinnamon, Ginger & Cardamom - Strong and Spicy Aromatic Blend - 15 Temples",https://m.media-amazon.com/images/I/4169RFxTdtL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,4V-19KJ-15J4,B00D2O8936,5017193064707,Stax,dropped,0,0,0,0,0,0,0,0,,missing_cost,6.99,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-06-16T01:09:46Z,,,SupaTool Nuisance Dust Mask Disposable Cleaning Molded Face Masks Respirator X 20 Masks,https://m.media-amazon.com/images/I/41jIPHA9kUL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,RZ-6ZL9-CZ7J,B075XT2J8X,KIN2,CLF,active,47,47,0,0,0,0,0.0,0,,missing_cost,6.14,BUY_BOX_PRICE,0.0,-74.848485,2026-03-31T03:57:08Z,2026-04-10,2026-04-10,Kingfisher Natural Toothpaste Charcoal Mint Fluoride-Free | Vegetarian & Vegan | Oral Health Foundation Approved | Gluten-Free & GM-Free | Ethical Consumer Best Buy | 1x100ml Tube,https://m.media-amazon.com/images/I/71zSyXb4ypL.jpg,,,,,,,,,,,,,,2026-04-10T13:12:21Z,BLOCKED_MISSING_COST_INPUT,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,8T-HE78-3AQ3,B07772WMSM,,DHB,dropped,0,0,0,0,0,0,0,0,,missing_cost,6.47,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-06-07T03:56:24Z,,,"Meditrade Nitril® Black Nitrile Examination Gloves - Powder-Free, Latex-Free, Multi Use Protective Exam Gloves - Size X-Large - Black - 100pcs",https://m.media-amazon.com/images/I/613M-RT1W3L.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,SE-IQQJ-EOU3,B004R1ZS64,343398,Stax,dropped,0,0,0,0,0,0,0.0,0,,missing_cost,21.15,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2025-11-13T04:15:41Z,2026-04-10,2026-04-10,"BG Electrical Intelligent Single Wall Dimmer Switch, 2 Way, Screwless Front Plate, Premium Flatplate, Brushed Steel, 200W, FBS81",https://m.media-amazon.com/images/I/41qJAlSRi3L.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,D8-1A3E-I37F,B001ET78RY,AVA-9110,CLF,active,0,1,0,0,0,0,6.0,0,,missing_cost,31.65,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,23.586221,2026-04-01T16:00:37Z,2026-04-10,2026-04-10,Avalon Organics Rosemary Volumizing Conditioner 325ml Pack of 3,https://m.media-amazon.com/images/I/71P0sKuhUKL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,active,1,0,1,1,0,missing_cost_only,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,MV-UNOG-CTUU,B00FO70GG2,386 51025,ABGee,discontinued,0,0,0,0,0,0,0,0,,missing_cost,8.49,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-10-06T11:25:51Z,,,"Bestway 51025-17 Splash and Play Three Ring Play Paddling Pool - Multi-Colour, 1.22 m x 25 cm",https://m.media-amazon.com/images/I/4182VOHgoXL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,US-AK96-YFSB,B002DPGTF0,714760,Stax,active,3,3,0,0,0,0,0,0,,missing_cost,7.9,BUY_BOX_PRICE,0,0,2026-04-01T17:21:34Z,,,"Fackelmann OPAL Hand Grater, Fine Lemon & Lime Zester, Chocolate & Parmesan Grater, Sharp Durable Grating Blade, Stainless Steel, 24x5.5x1.5cm, Silver",https://m.media-amazon.com/images/I/718l926suQL.jpg,,,,,,,,,,,,,,2026-04-10T13:12:21Z,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,Z7-26PV-O9LR,B07J9JGZZV,PIK065,DHB,active,0,0,0,0,0,0,1.0,0,,missing_cost,8.7,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,-67.073413,2026-03-31T19:43:56Z,2026-04-10,2026-04-10,Plaque Glo Plaque Disclosing Toothpaste and Torch System (Tropical),https://m.media-amazon.com/images/I/41Kic40-R4L.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,active,1,0,1,1,0,missing_cost_only,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,HS-R5IP-7E1C,B00LXM3PGK,590856,Stax,active,2,2,0,0,0,0,0,0,,missing_cost,5.63,BUY_BOX_PRICE,0,0,2026-03-30T21:31:54Z,,,SupaDec Sugar Soap 500ml,https://m.media-amazon.com/images/I/51hRuV83wwL.jpg,,,,,,,,,,,,,,2026-04-10T13:12:21Z,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
2026-04-10T13:20:00Z,BM-1O5E-RW8I,B07BC5K5W5,F4010,DK Tools,dropped,0,0,0,0,0,0,0,0,,missing_cost,3.96,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-06-17T11:14:03Z,,,Amtech F4010 7mm x 210mm SDS masonry drill bit,https://m.media-amazon.com/images/I/61yarT6g1qL.jpg,,,,,,,,,,,,,,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,live_product_inputs,out/product_db_preview.csv,no_cost_truth,,,,,,,,,,,,,,,1,1,0,0,0,
