asof_utc,seller_sku,asin,supplier_code,supplier_name,sale_status,available_now,total_quantity_now,amazon_inbound_working,amazon_inbound_shipped,amazon_inbound_receiving,velocity_7d,velocity_30d,velocity_90d,current_supplier_buy_cost_gbp,current_supplier_cost_source,market_price_gbp,market_price_basis_used,expected_refund_cost_per_unit_gbp,roi_at_market_price_pct,source_inventory_asof,source_velocity_asof,source_performance_asof,title,main_image,supplier_sku,barcode,amazon_pack_size,pack_conversion_note,order_qty_mode,order_qty_unit_label,sell_pack_qty,supplier_case_qty,supplier_case_multiple,valid_order_step,repack_required,bundle_required,display_qtys_label,source_offer_timestamp_utc,source_notes,sale_status_normalized,is_active_candidate,has_current_cost_input,has_current_market_price_input,has_demand_input,has_minimum_restock_inputs,coverage_block_reason,current_cost_value_gbp,current_cost_source,current_cost_confidence,current_cost_class,cost_mode,cost_source_type,cost_source_reference,current_cost_truth_type,price_list_unit_cost_gbp,price_list_currency,price_list_source_batch_id,price_list_source_received_at_utc,price_list_source_row_key,purchase_reference_list_cost_gbp,actual_paid_unit_cost_gbp,actual_paid_source,actual_vs_list_ratio,discount_assumption_pct,expected_next_unit_cost_gbp,expected_cost_source,user_price_check_required,supplier_cost_review_reason,max_break_even_purchase_price_gbp,max_target_roi_purchase_price_gbp,target_roi_pct,purchase_price_safety_status,backtest_policy_id,backtest_history_confidence,backtest_market_viability_score,backtest_exit_risk_score,backtest_estimated_total_profit_gbp,backtest_estimated_monthly_profit_gbp,backtest_capital_lockup_days,backtest_sellable_ceiling_zone,backtest_amazon_risk_level,backtest_compression_risk_level,backtest_recommendation,backtest_manual_review_reason,supplier_catalog_price,last_purchase_price,supplier_pack_size,moq,lead_time_days,bulk_long_lead_flag,out_of_stock_days,snooze_until_utc
2026-05-19T12:28:58Z,0N-X5KF-213D,B09M3RB8R1,CUR144,DHB,dropped,0,0,0,0,0,0,0,0,3.47,supplier_buy_cost_truth,8.71,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-08-12T16:30:11Z,,,Curaprox Kids Toothpaste – Ages 6+ | Watermelon Flavour | Protects Against Tooth Decay & Strengthens Enamel | 60ml Fluoride Formula | Made in Switzerland,https://m.media-amazon.com/images/I/61ia2c7A-3L.jpg,CUR144,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_APPLIED,inactive,0,1,1,0,0,inactive_status,3.47,supplier_price_list,price_list_only,expected_supplier_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,3.47,GBP,dhb_source_20260430T121200Z_c4b2b32cee41,2026-05-05T14:48:28Z,c9cc902e5e510748410d5dedeaf25a9e41a6b3d0,3.47,,,,,3.47,supplier_price_list,0,price_list_only_no_purchase_reference,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,0R-GRRH-W0Z9,B09NQD4S5N,WP2013,Bliss Distribution,active,0,6,0,0,0,0,0.0,0,,missing_cost,5.76,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,-2.153846,2026-03-06T01:42:01Z,2026-05-18,2026-05-18,"The Army Painter Speedpaint Zealot Yellow 2.0, Single Acrylic Paint 18ml One-coat Painting Soloution For Fantasy Tabletop Miniatures Like Warhammer 40k and Dungeons And Dragons Figures",https://m.media-amazon.com/images/I/61H9ZassLIL.jpg,WP2013,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,0X-VJWI-4OT8,B0BWFT5RGN,FK73090,Heo,dropped,0,0,0,0,0,0,0,0,,missing_cost,12.18,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-09-18T04:41:25Z,,,Funko POP! Movies: Avatar: the Way Of Water - Lo’ak - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors and Display,https://m.media-amazon.com/images/I/71u40-zF7kL.jpg,FK73090,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,0Z-Y60V-499R,B09NQBQW49,WP2007,Bliss Distribution,active,0,3,0,0,0,0,0.0,0,,missing_cost,6.79,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2025-11-16T14:29:08Z,2026-05-18,2026-05-18,"The Army Painter Speedpaint Absolution Green 2.0, Single Model Building Acrylic Paint, 18 ml, Single Layer Paint Solution for Fantasy Tabletop Miniatures Like Warhammer 40k Figures and DnD Miniatures",https://m.media-amazon.com/images/I/61jhXgHtWwL.jpg,WP2007,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,12-3VTE-5T3Z,9189143078,FLFFLW09,Bliss Distribution,dropped,0,0,0,0,0,0,0,0,10.23,supplier_buy_cost_truth,18.65,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-10-18T01:15:41Z,,,Feretory: Mork Borg Cult,https://m.media-amazon.com/images/I/818+M5RrqkL.jpg,FLFFLW09,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_APPLIED,inactive,0,1,1,0,0,inactive_status,10.23,supplier_price_list,price_list_only,expected_supplier_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,10.23,GBP,bliss_distribution_source_20260430T123700Z_eaff4dc4572b,2026-04-30T10:06:39Z,3e15449fe63cd99196fad0f38e07ac8050cbe17c,10.23,,,,,10.23,supplier_price_list,0,price_list_only_no_purchase_reference,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,18-WD7G-J8U4,B0B32365PH,,,,0,0,0,0,0,0,0,0,,missing_cost,12.99,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,,,,"Pokémon Paldea Battle Figure 4 Pack - Features 2-Inch Pikachu, Fuecoco, Sprigatito, and Quaxly Battle Figures",https://m.media-amazon.com/images/I/51HMT-g+OCL.jpg,,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,unknown,0,0,1,0,0,inactive_or_unknown_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,1U-1W76-M840,B07V9CRX7Y,,,,0,1,0,0,0,0,0.0,0,,missing_cost,4.02,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2025-11-02T05:57:28Z,2026-05-18,2026-05-18,PERFECT SCENTS 3 SCENTS - MYSTIC JAPAN,https://m.media-amazon.com/images/I/61hW8U-I+FL.jpg,,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,unknown,0,0,1,0,0,inactive_or_unknown_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,1U-YF3T-TR74,B082BVCQMQ,FLFALE005,Bliss Distribution,active,0,0,0,0,0,0,0,0,,missing_cost,19.93,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-06-07T12:06:19Z,,,Modiphius Entertainment Role Playing Game Alien RPG: Stress Dice Set,https://m.media-amazon.com/images/I/61qcMExo7NL.jpg,FLFALE005,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,QP-BCUW-E90M,B00O5NEUAY,446271,Jones Wholesale,active,0,0,0,0,0,0,0,0,,missing_cost,27.98,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-08-18T19:27:45Z,,,"Thermos Stainless King Red Travel Mug (470ml), Reusable Insulated Stainless Steel Coffee Cup for Hot or Cold Drinks, Vacuum Sealed Water Flask with a Leak-Proof Lid, 7hr Hot/18hr",https://m.media-amazon.com/images/I/61L-CoBdkHL.jpg,446271,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,714776,B001KYTW0O,,,,9,20,0,0,0,0,0.2,0,,missing_cost,5.58,BUY_BOX_PRICE,0.0,86.720867,2026-05-18T00:09:57Z,2026-05-18,2026-05-18,"Fackelmann OPAL Melon Baller, Food & Fruit Scoop, Grapefruit & Potato Scoop, Cutting Scoop Head, Stainless Steel, 16.5x2.3x1.5cm, Silver",https://m.media-amazon.com/images/I/61jP94DCp2L.jpg,,,1,,raw_units,Units,1,1,0,1,0,0,Unit,2026-05-19T12:23:18Z,BLOCKED_MISSING_COST_INPUT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,unknown,0,0,1,1,0,inactive_or_unknown_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,GA-9DTN-9O1E,B086763VT8,LED01009,Bliss Distribution,active,0,7,0,0,0,0,0.0,0,,missing_cost,36.99,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,21.919692,2026-02-21T21:28:14Z,2026-05-18,2026-05-18,"Root: The Clockwork Expansion, LED01009",https://m.media-amazon.com/images/I/91KEm69SdRL.jpg,LED01009,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,D3-QTSY-BCV5,B09P24SGN5,ATE71,CLF,dropped,0,0,0,0,0,0,0,0,,missing_cost,5.5,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-06-03T23:51:44Z,,,"ATTITUDE Lip Balm, Natural Origin, Nourishes & Protects, Shea Butter, Coconut & Olive Oils, EWG Verified, For Dry Lips, Men and Women, Vegan, Fresh Mint, 8.5 g",https://m.media-amazon.com/images/I/61ApBAgMJLL.jpg,ATE71,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,K7-1K9P-TTAZ,B00VREYQYO,657732,Stax,discontinued,0,0,0,0,0,0,0,0,,missing_cost,8.99,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,,,,Matt Tester 75ml (Seashell),https://m.media-amazon.com/images/I/51t8NZfnu3L.jpg,657732,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,2U-4KLP-68HB,B07NGGSR3D,UGD010923,Bliss Distribution,active,0,0,0,0,0,0,0,0,,missing_cost,13.54,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-05-30T20:13:47Z,,,"Ultimate Guard - Katana Sleeves - Purple (100) [Standard Size, 66 x 91mm]",https://m.media-amazon.com/images/I/713cteyad4L.jpg,UGD010923,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,86-1VHQ-ABNK,B08WPCW7TH,MOO55,CLF,dropped,0,0,0,0,0,0,0,0,0.57,supplier_buy_cost_truth,7.98,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,,,,"1 x Moo Free White Chocolate Bar - Dairy Free, Gluten Free & Vegan (20g)",https://m.media-amazon.com/images/I/71Eqr6U6l6L.jpg,MOO55,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_INVENTORY_CONTEXT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_APPLIED,inactive,0,1,1,0,0,inactive_status,0.57,supplier_price_list,price_list_only,expected_supplier_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,0.57,GBP,clf_source_20260519T105542Z_8f9b91f4a9b2,2026-05-19T10:55:35Z,eaa0e7d80a969b42e89d417e29a0053d402d484b,0.57,,,,,0.57,supplier_price_list,0,price_list_only_no_purchase_reference,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,AX-NKNU-29C1,B08M52B4M5,MOO62,CLF,active,0,1,0,0,0,0,0.0,0,0.69,supplier_buy_cost_truth,2.71,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,-25.027322,2026-05-19T03:48:05Z,2026-05-18,2026-05-18,Moo Free Dairy Free Milk Chocolate Buttons (25g),https://m.media-amazon.com/images/I/81kCiZ5ZOZL.jpg,MOO62,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_APPLIED,active,1,1,1,0,0,missing_demand_only,0.69,supplier_price_list,price_list_only,expected_supplier_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,0.69,GBP,clf_source_20260519T105542Z_8f9b91f4a9b2,2026-05-19T10:55:35Z,e6a5f96416a0a8e365f43ba34d5c1adbdd636531,0.69,,,,,0.69,supplier_price_list,0,price_list_only_no_purchase_reference,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,EA-FZ2V-D7II,B00D1V5NWK,6949509209504,Stax,dropped,0,1,0,0,0,0,0.0,0,,missing_cost,5.12,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2025-11-07T00:12:34Z,2026-05-18,2026-05-18,"Bosch 2608831019 ""SDS Plus-3"" Hammer Drill Bit, 0 V, Grey, 8 x 100 x 160 mm",https://m.media-amazon.com/images/I/314JSa6--CL.jpg,6949509209504,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,inactive,0,0,1,0,0,inactive_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,8S-MI05-1R1X,B09NQ9ZHDQ,,,,0,0,0,0,0,0,0,0,,missing_cost,8.99,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,,,,The Army Painter Speedpaint Singles - Cloudburst Blue,https://m.media-amazon.com/images/I/41Ty40mqCAL.jpg,,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,unknown,0,0,1,0,0,inactive_or_unknown_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,SR-JF1N-II8S,B094D24L5J,ORT012,DHB,discontinued,0,0,0,0,0,0,0,0,1.25,supplier_buy_cost_truth,3.99,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-05-06T16:49:28Z,,,OrthoSpace - Orthodontic Braces Toothbrush V-Trim (Blue),https://m.media-amazon.com/images/I/61fwRLPTCFS.jpg,ORT012,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_APPLIED,inactive,0,1,1,0,0,inactive_status,1.25,supplier_price_list,price_list_only,expected_supplier_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,1.25,GBP,dhb_source_20260430T121200Z_c4b2b32cee41,2026-05-05T14:48:28Z,9da3b945a62f99384d9d8fa68633b35a5d43ffde,1.25,,,,,1.25,supplier_price_list,0,price_list_only_no_purchase_reference,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,A9-2Y9G-M2K7,B00KB225MS,216090,Jones Wholesale,active,0,1,0,0,0,0,0.0,0,,missing_cost,6.02,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,0,2025-11-02T12:03:40Z,2026-05-18,2026-05-18,"Elliott Multi-Purpose Window Squeegee perfect for streak free cleaning on Windows, shower screens, cars and mirrors, Aluminium frame housing a 20cm rubber squeegee with an ergonomic Grey Handle.",https://m.media-amazon.com/images/I/31xSauyOSaL.jpg,216090,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,ZT-QPY3-P24I,B0D3JBBGSB,77-95220,TD Synnex,active,0,2,0,0,0,0,0.0,0,38.37,supplier_buy_cost_truth,79.99,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,83.427959,2026-02-25T17:21:37Z,2026-05-18,2026-05-18,"OtterBox Defender Case for iPad Air 11"" (M2/M3/M4) & iPad Air 10.9"" (2022/2020), Ultra-Rugged Protective Case with built in Screen Protector, 2x Tested to Military Standard, Black",https://m.media-amazon.com/images/I/71kF7Gumz0L.jpg,77-95220,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_APPLIED,active,1,1,1,0,0,missing_demand_only,38.37,supplier_price_list,price_list_only,expected_supplier_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,live_cost_truth,38.37,GBP,td_synnex_source_20260519T091600Z_697fd87dcd01,2026-05-19T09:02:42Z,0553cd5bae24c9556790043ec7e8d067bcd4fe56,38.37,,,,,38.37,supplier_price_list,0,price_list_only_no_purchase_reference,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,8W-I703-VOFQ,B074H6M7TW,,,,15,22,0,0,7,0,1.0,0,,missing_cost,14.99,BUY_BOX_PRICE,0.0,-15.61139,2026-05-18T19:13:19Z,2026-05-18,2026-05-18,"LEXIBOOK, Peppa Pig, Walkie-Talkies 200m, Communication Game for Children, 2 Communication Channels, Belt Clip, Battery Operated, Blue, TW12PP",https://m.media-amazon.com/images/I/71zZSx-60sL.jpg,,,1,,raw_units,Units,1,1,0,1,0,0,Unit,2026-05-19T12:23:18Z,BLOCKED_MISSING_COST_INPUT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,unknown,0,0,1,1,0,inactive_or_unknown_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,JY-781R-EYHZ,B005HXLH3O,E-82712,Bliss Distribution,active,0,0,0,0,0,0,0,0,,missing_cost,7.22,PRODUCT_DB_LIVE_LISTING_PRICE,0,0,2025-06-20T20:40:21Z,,,"Ultra Pro-Fit Sleeves Card Cases, Transparent Color, Miscellaneous (82712)",https://m.media-amazon.com/images/I/61dOVyuz9LL.jpg,E-82712,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|MISSING_PERFORMANCE_CONTEXT|MISSING_VELOCITY_CONTEXT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,active,1,0,1,0,0,missing_cost_and_demand,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
2026-05-19T12:28:58Z,R4-0AXZ-ZZ9D,B0844ZRHS9,,,,0,15,0,0,0,0,0.0,0,,missing_cost,12.1,PRODUCT_DB_LIVE_LISTING_PRICE,0.0,16.735395,2026-03-23T23:45:08Z,2026-05-18,2026-05-18,"Paladone Minecraft Zombie Light - Officially Licensed Merchandise, Portable Night Light and Gaming Room Decor for Kids, Gift for Gamer, Battery Powered",https://m.media-amazon.com/images/I/31r7JdCaQrL.jpg,,,1,,raw_units,Units,1,1,0,1,0,0,Unit,,BLOCKED_MISSING_COST_INPUT|REDUCED_CONFIDENCE_PRODUCT_DB_MARKET_CONTEXT|SUPPLIER_BUY_COST_TRUTH_NO_USABLE_EXPECTED_COST,unknown,0,0,1,0,0,inactive_or_unknown_status,,missing_cost,none,no_cost,live,supplier_buy_cost_truth,out/systems/O/live/supplier_buy_cost_truth.csv,no_cost_truth,,,,,,,,,,,,missing_cost,1,missing_all_cost_inputs,,,,,,,,,,,,,,,,,,,1,1,0,0,0,
