asof_utc,seller_sku,asin,supplier_code,supplier_name,recommendation_status,reason_codes,recommended_qty_raw,recommended_qty_rounded,target_days_cover,days_cover_available_only,days_cover_total_pipeline,current_supplier_buy_cost_gbp,current_supplier_cost_source,market_price_gbp,market_price_basis_used,forward_roi_pct,forward_profit_per_unit_gbp,title,main_image,confidence_score,policy_version,cost_mode,recommendation_basis,max_break_even_purchase_price_gbp,max_target_roi_purchase_price_gbp,target_roi_pct,purchase_price_safety_status,user_price_check_required,supplier_cost_review_reason,expected_next_unit_cost_gbp,price_list_unit_cost_gbp,purchase_reference_list_cost_gbp,actual_paid_unit_cost_gbp,confidence_note,blocked_note,snooze_until_utc
2026-05-19T12:38:56Z,IS-RZRJ-JMUQ,,,Knights Fragrances,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"ALYSSA ASHLEY Cologne Spray, 100 ml",https://m.media-amazon.com/images/I/61UGWiBNvqL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,4D-KUD8-5IQP,,,Knights Fragrances,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"ALYSSA ASHLEY Vanilla Eau Parfumee Cologne Spray, Women (100 ml)",https://m.media-amazon.com/images/I/41o-6jFcJGL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,6L-R2ZY-X2E0,,,Knights Fragrances,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"Alyssa Ashley Essence De Patchouli Perfume, 100 ml",https://m.media-amazon.com/images/I/71V1-2D-6OL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,H4-EFUP-2ASL,,,Knights Fragrances,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"Woods of Windsor Rose Bath and Shower Gel, Womens Shower Gel with Floral White Jasmine and Ylang Ylang Notes, Moisturising Body Wash for Women with Vitamin E, True Rose Scent 250ml",https://m.media-amazon.com/images/I/61GNNlGyJ1L.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,QZ-5ZK7-W02G,,,Mark Up Wholesale,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,XPRO All Purpose Super Glue Gel 20g - Industrial Grade (2 Pcs),https://m.media-amazon.com/images/I/41Awy2ztR+L.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,9H-K7TV-V6NU,,,Murrays Health and Beauty,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,2.97,supplier_buy_cost_truth,,MISSING_MARKET_CONTEXT,,,"NUK First Choice+ Size 2 Latex Teats, Medium 6-18 months, 2ea",https://m.media-amazon.com/images/I/719FRFGwoWL.jpg,40,o_phase1_v1,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,2.97,,,2.97,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,PI-JTWZ-8YNT,,,Murrays Health and Beauty,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"7th Heaven Pink Rose Clay Hard Drying Mud Face Mask with Shea Butter, Damask Rose and Marula Oil to Cleanse and Hydrate Skin - Ideal for Normal, Combination and Dry Skin",https://m.media-amazon.com/images/I/81H-uDcXZ4L.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,UC-D1G4-MTYN,,,Murrays Health and Beauty,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,,,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,RJ-OVDC-R9JF,,,Murrays Health and Beauty,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,,,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,HO-7XV5-UD4D,,,Murrays Health and Beauty,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,LaModa Bare Essentials Natural Wood-Effect Large Paddle Brush with Rose Gold Detailing for Wet or Dry Hair,https://m.media-amazon.com/images/I/71uf3UQJ+lL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,P4-XF7W-GMJA,,,Murrays Health and Beauty,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,3.21,supplier_buy_cost_truth,,MISSING_MARKET_CONTEXT,,,Eylure Volume & Curl 3.4 Length No.125,https://m.media-amazon.com/images/I/71leMY7YWaL.jpg,40,o_phase1_v1,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,3.21,,,3.21,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,D8-QDS3-LH4T,,,Peak Dale Products,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"Décopatch - Ref PP70AO - PaperPatch Glossy Glue - 70g Tub - Formualted with Varnish, No Pull-In or Crinkle, Child Safe & Food Safe, Suitable for Wood, Metal, Plastic & More.",https://m.media-amazon.com/images/I/61WIcJNAt1L.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,XN-OHVO-FXL6,,,Pulse Wholesale,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,OTOSAN FORTUSS COUGH SYRUP 180G,https://m.media-amazon.com/images/I/61p66rSTryL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,VU-YLRN-9V7D,,LV195370,Rashmian,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,1.32,supplier_buy_cost_truth,,MISSING_MARKET_CONTEXT,,,OSRAM Halogen-pin-Base/HALOPIN / G9-Socket/dimmable / 33 Watt - 40 Watt/warmwhite - 2700K / Pack of 2,https://m.media-amazon.com/images/I/51bgKhlyu0L.jpg,40,o_phase1_v1,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,1.32,,,1.32,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,QB-I6MR-7F61,,F-91WM-3AEF,Rashmian,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,11.6,supplier_buy_cost_truth,,MISSING_MARKET_CONTEXT,,,"Casio Unisex Adult Quartz Watch, digital Display and Resin Strap F-91WM-3AEF",https://m.media-amazon.com/images/I/61uMxQ5XE5L.jpg,40,o_phase1_v1,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,11.6,,,11.6,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,TH-JWYZ-LM0D,,RL800NI,Rashmian,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,15.5,supplier_buy_cost_truth,,MISSING_MARKET_CONTEXT,,,"LEXIBOOK, Super Mario, Mario Nightlight alarm clock, Sounds and Melodies, LCD Backlit screen, Luminous, Snooze, Blue, RL800NI",https://m.media-amazon.com/images/I/61Oo4+zGi9L.jpg,40,o_phase1_v1,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,15.5,,,15.5,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,J5-IJ6Y-64VG,,,Reydon,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"Grangers Merino Wash | 300ml | Cleans, Gently Refreshes and Restores the Appearance of All Merino Wool | Outdoor Down Jacket | Waterproof Down Jacket Wash Merino Wash…",https://m.media-amazon.com/images/I/611ZNdDxh8L.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,9Q-XGAX-ZGBT,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"REVOLUTION Ultra 32 Eyeshadow Palette Flawless Matte, Powder",https://m.media-amazon.com/images/I/71IOCwjuq1L.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,P5-KMQZ-JK8Y,,231 6066104,ABGee,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,10,supplier_buy_cost_truth,,MISSING_MARKET_CONTEXT,,,"BAKUGAN Legends Starter Pack 3-Pack, Gorthion Ultra with Leonidas and Viloch, Collectible Action Figures, Ages 6 and Up",https://m.media-amazon.com/images/I/51FXnANSkeL.jpg,40,o_phase1_v1,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,10,,,10,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,P7-91M2-092T,,5647107,TD Synnex,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,3.85,supplier_buy_cost_truth,,MISSING_MARKET_CONTEXT,,,Crucial RAM 4GB DDR4 2666MHz CL19 Desktop Memory CT4G4DFS8266,https://m.media-amazon.com/images/I/61LjnKSImPL.jpg,40,o_phase1_v1,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,3.85,,,3.85,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,BC-6AFY-0M24,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,Max Factor Lash Revival Strengthening Mascara with Bamboo Extract Shade Black 001,https://m.media-amazon.com/images/I/51NZ8TWByhS.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,QD-2EAL-Z4J5,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,1.25,supplier_buy_cost_truth,,MISSING_MARKET_CONTEXT,,,"NIVEA Q10 Anti-Ageing Bb Cream Cushion Light, 24H Anti-Wrinkle Moisture, 15 g",https://m.media-amazon.com/images/I/61ImXXC1xJS.jpg,40,o_phase1_v1,live,live_cost_inputs,,,10,missing_market_price,1,missing_current_price_list_cost|actual_paid_without_list_reference,1.25,,,1.25,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,R8-VELO-CPUA,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,Makeup Revolution Shimmers and Matte Nudes Ultra 32 Eyeshadows Flawless Palette,https://m.media-amazon.com/images/I/71of6AW4OwL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,QM-QAGK-D2UQ,,MAL4,CLF,wait,"LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,2.6,supplier_buy_cost_truth,,MISSING_MARKET_CONTEXT,,,"Maldon Crushed Sea Salt Flakes Grinder, 55g",https://m.media-amazon.com/images/I/51qTO5e8EuL.jpg,40,o_phase1_v1,live,live_cost_inputs,,,10,missing_market_price,0,,2.6,2.6,2.6,2.6,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,WO-75W6-980Q,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"Max Factor 2000 Calorie Pro Stylist Mascara, Black, 9ml",https://m.media-amazon.com/images/I/61f5VbmuMBL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,YF-KP66-IJY6,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,Sukin Oil Balancing Mattifying Facial Moisturiser 125ml,https://m.media-amazon.com/images/I/61D5pblsK9L.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,1A-S381-J09C,B002ZTVMDI,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,Maybelline The Colossal Volum Express Mascara - # 230 Glam Black For Women 0.31 oz Mascara,https://m.media-amazon.com/images/I/71sSgQyuZQL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,GQ-JASA-966U,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,Figure Out Men by Saffron Eau de toilette 100ml,https://m.media-amazon.com/images/I/41ehYxhoDIL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,3Q-JJ0H-Y8K7,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,L'Oreal Mega Volume Collagene 24h Black Mascara 9ml,https://m.media-amazon.com/images/I/310EjwRxwbL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,1C-WYGV-IW8O,B00YPA854Y,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"Sukin Super Greens Detoxifying Clay Masque 100ml - with Goji Berry, Avocado & Baobab; cruelty free & vegan friendly - detoxes & brightens the complexion.",https://m.media-amazon.com/images/I/61RJus-ziXL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,2C-S7N4-TU7U,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"Makeup Revolution Ultra Contour Palette, Makeup Palette Includes Highlighters & Contour Shades, Adds Definition & Sculpts Features, Vegan, 13g",https://m.media-amazon.com/images/I/71TOqxgCvTL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,EI-2WXL-O395,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,Makeup RevolutionLondon 32 Eyeshadow MERMAIDS FOREVER,https://m.media-amazon.com/images/I/8187CiEj+XL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,KP-AMHW-L7J3,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"L'Oréal Volume Million Lashes, Extra Black 9 ml",https://m.media-amazon.com/images/I/61KOLjaw0AL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,B0-FSK3-1L88,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"Max Factor False Lash Effect Voluptuous Volume Mascara, 13.1 ml, Black",https://m.media-amazon.com/images/I/71L9N38YG-L.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,WR-IXBZ-8DOL,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,W7 IT'S MAGIC! Make Up Remover Cloth,https://m.media-amazon.com/images/I/616DBPR41HL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,BT-7DBY-VHSC,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,Original Attar Full Jasmine 100ml Perfume Spray from Ahsan,https://m.media-amazon.com/images/I/71o8wyvTiuL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,AB-B7ZS-3CGI,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"Rimmel London Wonder Wing Eyeliner, Black",https://m.media-amazon.com/images/I/31uLLabtKhL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,VE-1BJX-JY53,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"Essie Nail Polish Nail Care Quick-E Drying Drops Fast Drying Quick Dry Nail Polish Treatment, 13.5 ML",https://m.media-amazon.com/images/I/619zdvhYOLL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,AQ-4A75-UZQ4,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,Max Factor Miracle Prep Lip Scrub,https://m.media-amazon.com/images/I/71-LoI5AceL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,4A-DZKT-5L3H,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"Olay Mist Ultimate Hydration Essence Calming With Aloe Leaf & Chamomile, 3.3 fl oz",https://m.media-amazon.com/images/I/61afRVo75IL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,56-K5VJ-WKGX,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"Max Factor Miracle Second Skin Hydrating Foundation, Golden Medium - 30 ml",https://m.media-amazon.com/images/I/411cCT45PuL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,RR-A7OX-MCB4,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"Max Factor Miracle Second Skin Hydrating Foundation, Neutral Medium, 30 ml (Pack of 1)",https://m.media-amazon.com/images/I/31A4vMOYWKL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,E8-4EWH-VI2G,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"Max Factor Miracle Second Skin Hydrating Foundation, Neutral Medium, 30 ml (Pack of 1)",https://m.media-amazon.com/images/I/31A4vMOYWKL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,UE-IIJJ-P6EL,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,"Max Factor Miracle Second Skin Hydrating Foundation, Light-Medium - 30 ml",https://m.media-amazon.com/images/I/41vOr8d-uSL.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
2026-05-19T12:38:56Z,DW-459L-AFIY,,,Shure Cosmetics,wait,"SUPPLIER_COST_USER_CONFIRMATION_REQUIRED,LOW_CONFIDENCE_MARKET_CONTEXT,SALE_STATUS_NOT_ACTIVE",0,0,0,,,,missing_cost,,MISSING_MARKET_CONTEXT,,,La Roche-Posay Anthelios Invisible Sun Protection Spray SPF 30 200ml,https://m.media-amazon.com/images/I/61TaGtZhB0L.jpg,40,o_phase1_v1,live,live_mode_missing_cost,,,10,missing_market_price,1,missing_all_cost_inputs,,,,,inactive_sale_status,inactive_sale_status,
