asof_utc,seller_sku,asin,supplier_code,supplier_name,supplier_sku,barcode,price_list_unit_cost_gbp,price_list_currency,price_list_source_batch_id,price_list_source_received_at_utc,price_list_source_row_key,purchase_reference_list_cost_gbp,actual_paid_unit_cost_gbp,actual_paid_source,actual_vs_list_ratio,discount_assumption_pct,expected_next_unit_cost_gbp,expected_cost_source,cost_confidence,user_price_check_required,review_reason,source_lineage,title,price_list_supplier_id,price_list_supplier_sku,price_list_barcode,product_catalog_cost_gbp,cost_match_method,price_list_changed_since_purchase
2026-05-19T12:36:09Z,0N-X5KF-213D,B09M3RB8R1,CUR144,DHB,CUR144,7612412429480,3.47,GBP,dhb_source_20260430T121200Z_c4b2b32cee41,2026-05-05T14:48:28Z,c9cc902e5e510748410d5dedeaf25a9e41a6b3d0,3.47,,,,,3.47,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:dhb_source_20260430T121200Z_c4b2b32cee41,Curaprox Kids Toothpaste – Ages 6+ | Watermelon Flavour | Protects Against Tooth Decay & Strengthens Enamel | 60ml Fluoride Formula | Made in Switzerland,dhb,CUR144,7612412429480,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,0R-GRRH-W0Z9,B09NQD4S5N,WP2013,Bliss Distribution,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"The Army Painter Speedpaint Zealot Yellow 2.0, Single Acrylic Paint 18ml One-coat Painting Soloution For Fantasy Tabletop Miniatures Like Warhammer 40k and Dungeons And Dragons Figures",,,,,,0
2026-05-19T12:36:09Z,0X-VJWI-4OT8,B0BWFT5RGN,FK73090,Heo,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,Funko POP! Movies: Avatar: the Way Of Water - Lo’ak - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors and Display,,,,,,0
2026-05-19T12:36:09Z,0Z-Y60V-499R,B09NQBQW49,WP2007,Bliss Distribution,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"The Army Painter Speedpaint Absolution Green 2.0, Single Model Building Acrylic Paint, 18 ml, Single Layer Paint Solution for Fantasy Tabletop Miniatures Like Warhammer 40k Figures and DnD Miniatures",,,,,,0
2026-05-19T12:36:09Z,12-3VTE-5T3Z,9189143078,FLFFLW09,Bliss Distribution,FLFFLW09,9789189143074,10.23,GBP,bliss_distribution_source_20260430T123700Z_eaff4dc4572b,2026-04-30T10:06:39Z,3e15449fe63cd99196fad0f38e07ac8050cbe17c,10.23,,,,,10.23,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:bliss_distribution_source_20260430T123700Z_eaff4dc4572b,Feretory: Mork Borg Cult,bliss_distribution,FLFFLW09,9789189143074,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,18-WD7G-J8U4,B0B32365PH,,,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Pokémon Paldea Battle Figure 4 Pack - Features 2-Inch Pikachu, Fuecoco, Sprigatito, and Quaxly Battle Figures",,,,,,0
2026-05-19T12:36:09Z,1U-1W76-M840,B07V9CRX7Y,,,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,PERFECT SCENTS 3 SCENTS - MYSTIC JAPAN,,,,,,0
2026-05-19T12:36:09Z,1U-YF3T-TR74,B082BVCQMQ,FLFALE005,Bliss Distribution,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,Modiphius Entertainment Role Playing Game Alien RPG: Stress Dice Set,,,,,,0
2026-05-19T12:36:09Z,QP-BCUW-E90M,B00O5NEUAY,446271,Jones Wholesale,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Thermos Stainless King Red Travel Mug (470ml), Reusable Insulated Stainless Steel Coffee Cup for Hot or Cold Drinks, Vacuum Sealed Water Flask with a Leak-Proof Lid, 7hr Hot/18hr",,,,,,0
2026-05-19T12:36:09Z,714776,B001KYTW0O,,,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Fackelmann OPAL Melon Baller, Food & Fruit Scoop, Grapefruit & Potato Scoop, Cutting Scoop Head, Stainless Steel, 16.5x2.3x1.5cm, Silver",,,,,,0
2026-05-19T12:36:09Z,GA-9DTN-9O1E,B086763VT8,LED01009,Bliss Distribution,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Root: The Clockwork Expansion, LED01009",,,,,,0
2026-05-19T12:36:09Z,D3-QTSY-BCV5,B09P24SGN5,ATE71,CLF,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"ATTITUDE Lip Balm, Natural Origin, Nourishes & Protects, Shea Butter, Coconut & Olive Oils, EWG Verified, For Dry Lips, Men and Women, Vegan, Fresh Mint, 8.5 g",,,,,,0
2026-05-19T12:36:09Z,K7-1K9P-TTAZ,B00VREYQYO,657732,Stax,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,Matt Tester 75ml (Seashell),,,,,,0
2026-05-19T12:36:09Z,2U-4KLP-68HB,B07NGGSR3D,UGD010923,Bliss Distribution,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Ultimate Guard - Katana Sleeves - Purple (100) [Standard Size, 66 x 91mm]",,,,,,0
2026-05-19T12:36:09Z,86-1VHQ-ABNK,B08WPCW7TH,MOO55,CLF,MOO55,5060235830945,0.57,GBP,clf_source_20260519T105542Z_8f9b91f4a9b2,2026-05-19T10:55:35Z,eaa0e7d80a969b42e89d417e29a0053d402d484b,0.57,,,,,0.57,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:clf_source_20260519T105542Z_8f9b91f4a9b2,"1 x Moo Free White Chocolate Bar - Dairy Free, Gluten Free & Vegan (20g)",clf,MOO55,5060235830945,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,AX-NKNU-29C1,B08M52B4M5,MOO62,CLF,MOO62,5060235831003,0.69,GBP,clf_source_20260519T105542Z_8f9b91f4a9b2,2026-05-19T10:55:35Z,e6a5f96416a0a8e365f43ba34d5c1adbdd636531,0.69,,,,,0.69,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:clf_source_20260519T105542Z_8f9b91f4a9b2,Moo Free Dairy Free Milk Chocolate Buttons (25g),clf,MOO62,5060235831003,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,EA-FZ2V-D7II,B00D1V5NWK,6949509209504,Stax,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Bosch 2608831019 ""SDS Plus-3"" Hammer Drill Bit, 0 V, Grey, 8 x 100 x 160 mm",,,,,,0
2026-05-19T12:36:09Z,8S-MI05-1R1X,B09NQ9ZHDQ,,,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,The Army Painter Speedpaint Singles - Cloudburst Blue,,,,,,0
2026-05-19T12:36:09Z,SR-JF1N-II8S,B094D24L5J,ORT012,DHB,ORT012,5060104910075,1.25,GBP,dhb_source_20260430T121200Z_c4b2b32cee41,2026-05-05T14:48:28Z,9da3b945a62f99384d9d8fa68633b35a5d43ffde,1.25,,,,,1.25,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:dhb_source_20260430T121200Z_c4b2b32cee41,OrthoSpace - Orthodontic Braces Toothbrush V-Trim (Blue),dhb,ORT012,5060104910075,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,A9-2Y9G-M2K7,B00KB225MS,216090,Jones Wholesale,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Elliott Multi-Purpose Window Squeegee perfect for streak free cleaning on Windows, shower screens, cars and mirrors, Aluminium frame housing a 20cm rubber squeegee with an ergonomic Grey Handle.",,,,,,0
2026-05-19T12:36:09Z,ZT-QPY3-P24I,B0D3JBBGSB,77-95220,TD Synnex,77-95220,840304758647,38.37,GBP,td_synnex_source_20260519T091600Z_697fd87dcd01,2026-05-19T09:02:42Z,0553cd5bae24c9556790043ec7e8d067bcd4fe56,38.37,,,,,38.37,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:td_synnex_source_20260519T091600Z_697fd87dcd01,"OtterBox Defender Case for iPad Air 11"" (M2/M3/M4) & iPad Air 10.9"" (2022/2020), Ultra-Rugged Protective Case with built in Screen Protector, 2x Tested to Military Standard, Black",td_synnex,77-95220,840304758647,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,8W-I703-VOFQ,B074H6M7TW,,,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"LEXIBOOK, Peppa Pig, Walkie-Talkies 200m, Communication Game for Children, 2 Communication Channels, Belt Clip, Battery Operated, Blue, TW12PP",,,,,,0
2026-05-19T12:36:09Z,JY-781R-EYHZ,B005HXLH3O,E-82712,Bliss Distribution,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Ultra Pro-Fit Sleeves Card Cases, Transparent Color, Miscellaneous (82712)",,,,,,0
2026-05-19T12:36:09Z,R4-0AXZ-ZZ9D,B0844ZRHS9,,,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Paladone Minecraft Zombie Light - Officially Licensed Merchandise, Portable Night Light and Gaming Room Decor for Kids, Gift for Gamer, Battery Powered",,,,,,0
2026-05-19T12:36:09Z,M5-71MK-T0DL,B0B337ZY41,AT-11050,Bliss Distribution,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Dragon Shield | Standard Size Card Matte Sleeves | 100 CT - Smooth & Tough Premium TCG Sleeves | Compatible with Pokemon, Flesh & Blood, One Piece & Magic The Gathering | Blood Red - Matte",,,,,,0
2026-05-19T12:36:09Z,GD-B8SW-1PCP,B0D2Y4NPKZ,VN541PC,Rashmian,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"OM SYSTEM VN-541 PC Digital Voice Recorder with One-Touch Recording, Omnidirectional Microphone, Noise Cancellation, 4GB Built-in Memory, Ideal for Lectures & Meetings",,,,,,0
2026-05-19T12:36:09Z,4J-IY7T-6LBS,9188805557,FLFALE002,Bliss Distribution,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,Free League | Alien RPG | Role Playing Game | Ages 14+ | 1+ Players,,,,,,0
2026-05-19T12:36:09Z,VO-A6AR-18YS,B09NQDQ8X7,WP2012,Bliss Distribution,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"The Army Painter Speedpaint Slaughter Red 2.0, Single Acrylic Paint 18ml One-coat Painting Soloution For Fantasy Tabletop Miniatures Like Warhammer 40k and Dungeons And Dragons Figures",,,,,,0
2026-05-19T12:36:09Z,Z9-FBUQ-EZN3,B074RQ8G8Z,COE12,CLF,COE12,5029210000513,3.15,GBP,clf_source_20260519T105542Z_8f9b91f4a9b2,2026-05-19T10:55:35Z,86d676d7992549c353e8e8a90ba4f6e8545be61b,3.15,,,,,3.15,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:clf_source_20260519T105542Z_8f9b91f4a9b2,Cool Chile Chipotle Chillies in Adobo Paste - 170g Jar | Smoky Chilli Peppers in Sauce for Mexican Cooking,clf,COE12,5029210000513,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,DT-SPI3-IK34,B00BA4IOTY,4428167,TD Synnex,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"StarTech.com 15 ft Thin Toslink Digital Optical SPDIF Audio Cable - 15ft / 15 Feet Optical Audio Cable (THINTOS15),Black",,,,,,0
2026-05-19T12:36:09Z,2G-AYBQ-TUQG,B002KFZKZ8,416645,Jones Wholesale,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Zyliss E46145 Strongboy 2 Jar Opener, Plastic/Metal, White, Adjustable Grip to Open Opens Jar/Bottle Lids/Caps",,,,,,0
2026-05-19T12:36:09Z,DV-USYD-8WR2,B0D3JD4FFD,10290403,TD Synnex,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"OtterBox Symmetry Folio Case for iPad Air 11"" (M2/M3/M4) & iPad Air 10.9"" (2022/2020), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black",,,,,,0
2026-05-19T12:36:09Z,K5-QUBI-YTWD,B0037B0C66,TP-03,CLF,TP-03,5060136750021,3.67,GBP,clf_source_20260519T105542Z_8f9b91f4a9b2,2026-05-19T10:55:35Z,5a9fc074be5535c7779d201a14dc2c1c37c96fb9,3.67,,,,,3.67,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:clf_source_20260519T105542Z_8f9b91f4a9b2,"teapigs Chai Tea - Assam Black Tea Bags with Cinnamon, Ginger & Cardamom - Strong and Spicy Aromatic Blend - 15 Temples",clf,TP-03,5060136750021,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,4V-19KJ-15J4,B00D2O8936,5017193064707,Stax,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,SupaTool Nuisance Dust Mask Disposable Cleaning Molded Face Masks Respirator X 20 Masks,,,,,,0
2026-05-19T12:36:09Z,RZ-6ZL9-CZ7J,B075XT2J8X,KIN2,CLF,KIN2,5016912212924,2.55,GBP,clf_source_20260519T105542Z_8f9b91f4a9b2,2026-05-19T10:55:35Z,bd67565a5ba907bdd64985ee966e6cf69ffa221d,2.55,,,,,2.55,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:clf_source_20260519T105542Z_8f9b91f4a9b2,Kingfisher Natural Toothpaste Charcoal Mint Fluoride-Free | Vegetarian & Vegan | Oral Health Foundation Approved | Gluten-Free & GM-Free | Ethical Consumer Best Buy | 1x100ml Tube,clf,KIN2,5016912212924,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,8T-HE78-3AQ3,B07772WMSM,,DHB,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Meditrade Nitril® Black Nitrile Examination Gloves - Powder-Free, Latex-Free, Multi Use Protective Exam Gloves - Size X-Large - Black - 100pcs",,,,,,0
2026-05-19T12:36:09Z,SE-IQQJ-EOU3,B004R1ZS64,343398,Stax,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"BG Electrical Intelligent Single Wall Dimmer Switch, 2 Way, Screwless Front Plate, Premium Flatplate, Brushed Steel, 200W, FBS81",,,,,,0
2026-05-19T12:36:09Z,D8-1A3E-I37F,B001ET78RY,AVA-9110,CLF,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,Avalon Organics Rosemary Volumizing Conditioner 325ml Pack of 3,,,,,,0
2026-05-19T12:36:09Z,MV-UNOG-CTUU,B00FO70GG2,386 51025,ABGee,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Bestway 51025-17 Splash and Play Three Ring Play Paddling Pool - Multi-Colour, 1.22 m x 25 cm",,,,,,0
2026-05-19T12:36:09Z,US-AK96-YFSB,B002DPGTF0,714760,Stax,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Fackelmann OPAL Hand Grater, Fine Lemon & Lime Zester, Chocolate & Parmesan Grater, Sharp Durable Grating Blade, Stainless Steel, 24x5.5x1.5cm, Silver",,,,,,0
2026-05-19T12:36:09Z,Z7-26PV-O9LR,B07J9JGZZV,PIK065,DHB,PIK065,9336628002760,4.2,GBP,dhb_source_20260430T121200Z_c4b2b32cee41,2026-05-05T14:48:28Z,8e9fb042d35b72dafb3bf5ce702fbaf64fcca460,4.2,,,,,4.2,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:dhb_source_20260430T121200Z_c4b2b32cee41,Plaque Glo Plaque Disclosing Toothpaste and Torch System (Tropical),dhb,PIK065,9336628002760,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,HS-R5IP-7E1C,B00LXM3PGK,590856,Stax,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,SupaDec Sugar Soap 500ml,,,,,,0
2026-05-19T12:36:09Z,BM-1O5E-RW8I,B07BC5K5W5,F4010,DK Tools,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,Amtech F4010 7mm x 210mm SDS masonry drill bit,,,,,,0
2026-05-19T12:36:09Z,PN-0NVI-R2WQ,B06XGFW1Q2,UGD010691,Bliss Distribution,UGD010691,0,5.04,GBP,bliss_distribution_source_20260430T123700Z_eaff4dc4572b,2026-04-30T10:06:39Z,f5dd0e58e934c508aafb78fed096086fc8bd0c31,5.04,,,,,5.04,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:bliss_distribution_source_20260430T123700Z_eaff4dc4572b,Ultimate Guard Boulder Deck Case 100+ Standard Size Sapphire,bliss_distribution,UGD010691,0,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,4B-HMJG-PHW4,B00D1V5E5G,108447,Stax,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Bosch 2608831009 ""SDS Plus-3"" Hammer Drill Bit, 0 V, Grey, 6 x 150 x 210 mm",,,,,,0
2026-05-19T12:36:09Z,GH-XAAE-HRU7,B072K2PG11,116500,Stax,116500,5013931014935,2.49,GBP,stax_source_20260430T174504Z_57033a49c502,2026-04-30T12:37:30Z,7f2cdc687ea0af86f5ec504781af45802f87fd6f,2.49,,,,,2.49,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:stax_source_20260430T174504Z_57033a49c502,"Dishmatic Refillable Washing-Up Liquid Dispensing Handle x1, Antibacterial Easy-Grip Kitchen Washing-Up Tool, with Replaceable General Purpose Sponge Heads x 6",stax,116500,5013931014935,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,R5-Y2AA-V5FS,B07Z2QNW7R,,,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Cliganic 100% Pure Vitamin E Oil for Skin, Hair & Face - 30,000 IU, Non-GMO Verified | Natural D-Alpha Tocopherol",,,,,,0
2026-05-19T12:36:09Z,WR-3V7D-BB7Z,B07BBZZ8RC,V4045,DK Tools,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Amtech V4045 P80 Hook and Loop Square Sheets, 10 Piece Set, 110mm x 100mm Sanding Paper, 240 V",,,,,,0
2026-05-19T12:36:09Z,L3-ZQ8U-A7LQ,B004I2N5AS,2046517,TD Synnex,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,Sandisk SDCZ50-016G-B35 USB 2.0 Flash Drive 16GB Black/Red,,,,,,0
2026-05-19T12:36:09Z,6L-SDA9-P13J,B00605WJ9O,552760,Culpitt,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"RAINBOW DUST Pearl Food Colouring, Edible Paint in Pearlescent Colours, Ready to Use, Easy to Apply, Create Cakes & Cupcakes with an Indulgent Shimmer - Dark Gold 25ml",,,,,,0
2026-05-19T12:36:09Z,GW-1ECO-QZA7,B00N5SLQ7A,A500WEA-1EF,Rashmian,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,Casio Gents 33.00mm Quartz Watch with LCD Digital dial and Silver Metal Bracelet Strap A500WEA-1EF,,,,,,0
2026-05-19T12:36:09Z,VI-ICHI-WPB5,B004S0S0S2,LAV78,CLF,LAV78,4021457613953,4.93,GBP,clf_source_20260519T105542Z_8f9b91f4a9b2,2026-05-19T10:55:35Z,e8488abb5aabf2e0bb0b50c832de9a8188929d75,4.93,,,,,4.93,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:clf_source_20260519T105542Z_8f9b91f4a9b2,"Lavera All-Round Cream, 150ml",clf,LAV78,4021457613953,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,N4-5C3G-RJS1,B000MQ663C,124720,Stax,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,Draper 79579 230mm Spirit Level,,,,,,0
2026-05-19T12:36:09Z,B1-4B2R-MBRP,B0C4RR58SF,FK75274,Heo,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,Funko POP! Rocks: Mariah Carey - Emancipation Of Mimi - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Music Fans - Model Figure for Collectors and Display,,,,,,0
2026-05-19T12:36:09Z,B7-JEPF-6CU7,B00GI299M4,497891,Jones Wholesale,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,Vaseline Lip Therapy - 0.25 OZ Pack of 2 (Lip Therapy - Rosy Lips),,,,,,0
2026-05-19T12:36:09Z,ZJ-9IR6-7M3A,B07RXCFY28,,Party Wholesalers,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Procos Dnpx Toy Story 4 Party Table Cover 1CT, 120 x 180 cm",,,,,,0
2026-05-19T12:36:09Z,PK-9T59-FNWW,B0D3JBK56B,77-95232,TD Synnex,77-95232,840304758784,41.07,GBP,td_synnex_source_20260519T091600Z_697fd87dcd01,2026-05-19T09:02:42Z,d93e419fbfa55cfa0e10bc92c1fb2fca26eb4367,41.07,,,,,41.07,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:td_synnex_source_20260519T091600Z_697fd87dcd01,"OtterBox Defender Case for iPad Pro 13"" (M5) 2025, (M4) 2024, Shockproof, Ultra-Rugged Protective Case with built in Screen Protector, 2x Tested to Military Standard, Back",td_synnex,77-95232,840304758784,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,XE-YPAI-HX9F,B086ZD7MG6,CUR120,DHB,CUR120,7612412427707,4.79,GBP,dhb_source_20260430T121200Z_c4b2b32cee41,2026-05-05T14:48:28Z,7f4e8e8f1bf212cd6b20b63b2eba2e5aa94a04b7,4.79,,,,,4.79,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:dhb_source_20260430T121200Z_c4b2b32cee41,Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland,dhb,CUR120,7612412427707,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,K0-71JR-UNLF,B01JL0WRI2,BEAN10,CLF,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Beanies Instant Coffee Flavoured 50g, Freeze-Dried Granules, Quick & Easy to Brew, Nut-Free, Premium Taste,Rich in Flavour, Low-Calorie, Sugar-Free (50g, Cookie dough)",,,,,,0
2026-05-19T12:36:09Z,JE-D4LO-O2JD,B07JXBDGJB,85683,Bliss Distribution,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,Ultra Pro - Eclipse Pro 100+ Deck Box - Jet Black,,,,,,0
2026-05-19T12:36:09Z,JH-97NP-GJDG,B007C3KBIY,,Party Wholesalers,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,Floral Cellophane Bags | Multicolor | 20 Pcs.,,,,,,0
2026-05-19T12:36:09Z,U4-61J7-ERHI,B088FKCDV6,479182,Jones Wholesale,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,PRESTIGE ECO FRYPAN 24CM 12298,,,,,,0
2026-05-19T12:36:09Z,G9-GAEI-FQI3,B0001IWI10,757126,Stax,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,Town & Country TGL200M Master Gardener Green Ladies Gloves Medium,,,,,,0
2026-05-19T12:36:09Z,R7-98IN-2PW8,B08CHKHTWX,,,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Max Factor Facefinity Matte Bronzer, 001 Light Bronze",,,,,,0
2026-05-19T12:36:09Z,M7-TSI2-5W7I,B06XYTDCC5,SDSQXAF-032G-GN6AA,TD Synnex,SDSQXAF-032G-GN6AA,619659155100,18.4,GBP,td_synnex_source_20260519T091600Z_697fd87dcd01,2026-05-19T09:02:42Z,ebf3d732436139c5597dbb0ea8a9bcab2f762770,18.4,,,,,18.4,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:td_synnex_source_20260519T091600Z_697fd87dcd01,"SanDisk Extreme 32 GB microSDhC Memory Card for Action Cameras and Drones with A1 App Performance up to 100 MB/s, Class 10, U3, V30",td_synnex,SDSQXAF-032G-GN6AA,619659155100,,supplier_code_as_supplier_sku_supplier_matched,0
2026-05-19T12:36:09Z,CH-RLZA-2OYU,B01M6BSYME,,,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"Brother LC-3219XLBK Inkjet Cartridge, Black, Single Pack, High Yield, Includes 1 x Inkjet Cartridge, Genuine Supplies",,,,,,0
2026-05-19T12:36:09Z,E4-HG4R-5022,B07TGKYLLT,SKI032,Tropicana Wholesale,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"The Skinny Food Co Zero Calorie Butterscotch Syrup, 400 g SFC1062/100/101",,,,,,0
2026-05-19T12:36:09Z,6V-EEC1-2S9Z,B06WW79DX5,484651,Sika,484651,5029347900069,1.45,GBP,stax_source_20260430T174504Z_57033a49c502,2026-04-30T12:37:30Z,be2ea4fdfe53ad89b0a2d5019d69806410623e68,1.45,,,,,1.45,supplier_price_list,price_list_only,0,price_list_only_no_purchase_reference,product_db_preview|f_price_list_batch:stax_source_20260430T174504Z_57033a49c502,3 X Everbuild CYN20 20g General Purpose Industrial Superglue,stax,484651,5029347900069,,supplier_code_as_supplier_sku,0
2026-05-19T12:36:09Z,FD-R7YW-X0GH,B09NQC79GF,,,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,The Army Painter Speedpaint Grim Black (WP2001),,,,,,0
2026-05-19T12:36:09Z,94-X6R7-SCOW,B0B6GD6QF8,FK67426,Heo,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,Funko POP! TV: Witcher - Yennefer - the Witcher - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - TV Fans - Model Figure for Collectors and Display,,,,,,0
2026-05-19T12:36:09Z,MF-TPXM-F8AF,B0D3J9C8NN,10290415,TD Synnex,,,,,,,,,,,,,,missing_cost,none,1,missing_all_cost_inputs,product_db_preview,"OtterBox Symmetry Folio Case for iPad Pro 11"" (M5 2025 /M4 2024), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Purple",,,,,,0
