asin,status,item_name,brand_name,product_type,main_image,upc,ean,gtin,parent_asin,color,size,manufacturer,part_number,model_number,package_weight_value,package_weight_unit,package_length,package_width,package_height,package_dimension_unit,item_length,item_width,item_height,item_dimension_unit,bullet_points,keywords,error
B00D1V5FPU,200,"Bosch 2608831003 ""SDS Plus-3"" Hammer Drill Bit, 0 V, Grey, 5 x 100 x 160 mm",,DRILL_BITS,https://m.media-amazon.com/images/I/21IxQYuIX3L.jpg,,6949509209344,06949509209344,,Grey,5 x 100 x 160 mm,Bosch,,,0.04,kilograms,"{'unit': 'centimeters', 'value': 1.4}","{'unit': 'centimeters', 'value': 2.8}","{'unit': 'centimeters', 'value': 25.3}",,"{'unit': 'centimeters', 'value': 25.5}","{'unit': 'centimeters', 'value': 2.7}","{'unit': 'centimeters', 'value': 1.0}",,,,
B0B2RBG672,200,"Salt of the Earth - Natural Deodorant Roll on Refill - x7 Uses - Amber & Sandalwood - 100% Natural Origin Ingredients - Vegan - Suitable for Men, Women & Children - 525ml",,BODY_DEODORANT,https://m.media-amazon.com/images/I/71NfVXw8OrL.jpg,,5025452001875,05025452001875,,WHITE,525 ml (Pack of 1),Crystal Spring,,,0.584,kilograms,"{'unit': 'centimeters', 'value': 6.9}","{'unit': 'centimeters', 'value': 7.3}","{'unit': 'centimeters', 'value': 22.2}",,,,,,,,
B0BBHBX72C,200,"OtterBox Defender Case for iPad 10th gen 2022, iPad 11th gen 2025 (A16), Shockproof, Rugged Protective Case with built in Screen Protector, 2x Tested to Military Standard, Black, No Retail Packaging",,PORTABLE_ELECTRONIC_DEVICE_COVER,https://m.media-amazon.com/images/I/51dRH7TTdwL.jpg,840262399692,0840262399692,00840262399692,,Black,Defender Series,Otterbox,,,0.48,kilograms,"{'unit': 'centimeters', 'value': 3.0}","{'unit': 'centimeters', 'value': 19.4}","{'unit': 'centimeters', 'value': 26.3}",,"{'unit': 'inches', 'value': 11.69}","{'unit': 'inches', 'value': 8.19}","{'unit': 'inches', 'value': 1.13}",,,,
B00BEUFYE2,200,"Tala Adjustable Cake Leveller, Stainless Steel Wire Cutter for Even Cake Layers, Multi-Height Settings for Cakes up to 25cm Wide, Perfect for Leveling & Decorating Sponges",,KITCHEN_KNIFE,https://m.media-amazon.com/images/I/41-Rz8zSIGL.jpg,,5012904097449,05012904097449,,Pink,Up to 30cm,Dayes,,,0.09,kilograms,"{'unit': 'centimeters', 'value': 0.7}","{'unit': 'centimeters', 'value': 15.8}","{'unit': 'centimeters', 'value': 31.4}",,"{'unit': 'centimeters', 'value': 25.0}","{'unit': 'centimeters', 'value': 17.0}","{'unit': 'centimeters', 'value': 0.6}",,,,
B07BC1CMDK,200,"Amtech V4075 P240 Hook and Loop Orbital Sanding Sheets, 10 Piece Set, 115mm Diameter Sanding Paper",,ABRASIVE_SHEETS,https://m.media-amazon.com/images/I/41TdYBO6bUL.jpg,,5032759048571,05032759048571,,Red,115mm,DK Tools,,,0.065,kilograms,"{'unit': 'centimeters', 'value': 1.0}","{'unit': 'centimeters', 'value': 12.0}","{'unit': 'centimeters', 'value': 15.9}",,"{'unit': 'centimeters', 'value': 16.0}","{'unit': 'centimeters', 'value': 12.0}","{'unit': 'centimeters', 'value': 1.0}",,,,
B006PFN3BW,200,Everbuild Industrial Grade Superglue GP 50 g Pack of 3,,BONDING_ADHESIVES,https://m.media-amazon.com/images/I/41y5LjKd7aL.jpg,610708898375,0610708898375,,,Clear,,Everbuild,,,0.18,kilograms,"{'unit': 'centimeters', 'value': 7.0}","{'unit': 'centimeters', 'value': 7.6}","{'unit': 'centimeters', 'value': 10.0}",,"{'unit': 'centimeters', 'value': 1.0}","{'unit': 'centimeters', 'value': 1.0}","{'unit': 'centimeters', 'value': 1.0}",,,,
B0001P15T4,200,"Vitrex 10 2280 Grout Finisher, Blue",,SEALANT,https://m.media-amazon.com/images/I/41K+BsHfBfL.jpg,,5011204022809,,,Blue,,Vitrex,,,0.01,kilograms,"{'unit': 'centimeters', 'value': 0.7}","{'unit': 'centimeters', 'value': 6.9}","{'unit': 'centimeters', 'value': 16.9}",,"{'unit': 'inches', 'value': 0.47}","{'unit': 'inches', 'value': 7.17}","{'unit': 'inches', 'value': 3.15}",,,,
B08M52B4M5,200,Moo Free Dairy Free Chocolate Buttons (25g),,CHOCOLATE_CANDY,https://m.media-amazon.com/images/I/51itmf-zNbL.jpg,,5060235831003,,,Milk,25 g (Pack of 1),Moo Free,,,0.02,kilograms,"{'unit': 'centimeters', 'value': 1.4}","{'unit': 'centimeters', 'value': 8.7}","{'unit': 'centimeters', 'value': 12.0}",,"{'unit': 'millimeters', 'value': 10.0}","{'unit': 'millimeters', 'value': 90.0}","{'unit': 'millimeters', 'value': 120.0}",,,,
B086MBW9R9,200,"The Army Painter Lowland Shrubs, 77 Self Adhesive Static Grass Tufts in 3 Sizes, for Model Bases, Terrain Scenics, Miniature Bases and Diorama Base, Green Grass Tufts for Gaming Bases",,ART_SUPPLIES,https://m.media-amazon.com/images/I/41sto4Bz99L.jpg,,5713799423206,,,Multicoloured,,The Army Painter,,,0.019,kilograms,"{'unit': 'centimeters', 'value': 2.0}","{'unit': 'centimeters', 'value': 6.5}","{'unit': 'centimeters', 'value': 20.0}",,"{'unit': 'inches', 'value': 2.0}","{'unit': 'inches', 'value': 5.0}","{'unit': 'inches', 'value': 0.09}",,,,
B0897VHKW6,200,Hilltop Maple Syrup - Very Dark Late Harvest - Squeezy Bottle - 230g,,SYRUP,https://m.media-amazon.com/images/I/413RANxZz9L.jpg,,5060298572752,05060298572752,,,230 g (Pack of 1),Hilltop Honey,,,0.25,kilograms,"{'unit': 'centimeters', 'value': 4.0}","{'unit': 'centimeters', 'value': 6.8}","{'unit': 'centimeters', 'value': 12.0}",,"{'unit': 'centimeters', 'value': 2.9}","{'unit': 'centimeters', 'value': 4.9}","{'unit': 'centimeters', 'value': 12.1}",,,,
B01CKK8CU2,200,5 Ultra Pro 130pt Magnetic One Touch Card Holders (5 Total) 81721 - Fits Cards Up to 130 Point in Thickness,,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/41EKirynlTL.jpg,074427817213,0074427817213,,,Clear,One Size,Ultra Pro,,,0.059,kilograms,"{'unit': 'centimeters', 'value': 1.1938}","{'unit': 'centimeters', 'value': 6.604}","{'unit': 'centimeters', 'value': 8.7884}",,"{'unit': 'centimeters', 'value': 4.9}","{'unit': 'centimeters', 'value': 9.7}","{'unit': 'centimeters', 'value': 14.1}",,,,
B0CG234KW1,200,Snackles Small Sized 14 cm by ZURU Cuddly Squishy Comfort Plush with License Snack Brand Accessory (Random Assortment),,TOY_FIGURE,https://m.media-amazon.com/images/I/51FXLwFoP1L.jpg,193052060655,0193052060655,00193052060655,,Series 1 Wave 2,Small (14 cm),ZURU,,,0.2,kilograms,"{'unit': 'centimeters', 'value': 12.0}","{'unit': 'centimeters', 'value': 16.7}","{'unit': 'centimeters', 'value': 23.1}",,"{'unit': 'centimeters', 'value': 11.5}","{'unit': 'centimeters', 'value': 11.5}","{'unit': 'centimeters', 'value': 11.5}",,,,
B0012B80HG,200,"Kitchen Devils S8602003 Lifestyle Kitchen Knife, Black, 30x8.5x2 cm",,KITCHEN_KNIFE,https://m.media-amazon.com/images/I/21WhYVriZwL.jpg,,5010624437224,05010624437224,,Black,1 cm,Kitchen Devils,,,0.05,kilograms,"{'unit': 'centimeters', 'value': 1.8}","{'unit': 'centimeters', 'value': 7.3}","{'unit': 'centimeters', 'value': 27.8}",,"{'unit': 'centimeters', 'value': 30.0}","{'unit': 'centimeters', 'value': 8.5}","{'unit': 'centimeters', 'value': 2.0}",,,,
B07F1MFWV1,200,"Skinny Food Co Salted Caramel Zero Calorie Syrup 425ml - Sugar Free Salted Caramel Syrup For Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Caramel Syrup - Salted Caramel Syrup",,SYRUP,https://m.media-amazon.com/images/I/41RdDAerrML.jpg,680243951699,0680243951699,,,White,425 ml (Pack of 1),The Skinny Food Co,,,0.472,kilograms,"{'unit': 'centimeters', 'value': 5.3086}","{'unit': 'centimeters', 'value': 8.6106}","{'unit': 'centimeters', 'value': 16.2052}",,"{'unit': 'centimeters', 'value': 8.0}","{'unit': 'centimeters', 'value': 8.0}","{'unit': 'centimeters', 'value': 15.0}",,,,
B0052VXJGO,200,"Fackelmann OPAL Skimmer, Straining Spoon, Frying Strainer, Fine Mesh, Medium Spider Ladle Stainless Steel, 37.5x12x5.5cm, Silver",,SPOON,https://m.media-amazon.com/images/I/31PqjlY4yiL.jpg,,4008033406741,04008033406741,,Silver,37.5x12x5.5cm,Fackelmann GmbH + Co. KG,,,0.09,kilograms,"{'unit': 'centimeters', 'value': 3.9}","{'unit': 'centimeters', 'value': 12.0}","{'unit': 'centimeters', 'value': 36.4}",,"{'unit': 'centimeters', 'value': 12.0}","{'unit': 'centimeters', 'value': 5.5}","{'unit': 'centimeters', 'value': 37.5}",,,,
B001Q77TI2,200,"Ultra Pro 81181 3"" x 4"" Clear Thick 55PT Toploaders (25ct)",,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/61ng1GVZNsL.jpg,074427811815,0074427811815,00074427811815,,Clear,81181,Ultra Pro,,,0.19,kilograms,"{'unit': 'centimeters', 'value': 5.6}","{'unit': 'centimeters', 'value': 8.1}","{'unit': 'centimeters', 'value': 10.4}",,"{'unit': 'inches', 'value': 3.0}","{'unit': 'inches', 'value': 4.0}","{'unit': 'inches', 'value': 4.5}",,,,
B001ET78RY,200,Avalon Organics Rosemary Volumizing Conditioner 325ml Pack of 3,,CONDITIONER,https://m.media-amazon.com/images/I/41uIQ7EEN7L.jpg,,,10654749351601,,,325 ml (Pack of 3),Kinetic Enterprises Ltd,,,1.03,kilograms,"{'unit': 'centimeters', 'value': 6.6}","{'unit': 'centimeters', 'value': 21.1}","{'unit': 'centimeters', 'value': 22.9}",,"{'unit': 'inches', 'value': 3.0}","{'unit': 'inches', 'value': 7.25}","{'unit': 'inches', 'value': 1.75}",,,,
B0073FT7FY,200,TEPE INTERDENTAL Travel CASE,,TOOTHBRUSH,https://m.media-amazon.com/images/I/41xVodpUBKL.jpg,,7317400004457,07317400010090,,Colour Cannot Be Selected,1 count (Pack of 1),Tepe,,,0.01,kilograms,"{'unit': 'centimeters', 'value': 1.4}","{'unit': 'centimeters', 'value': 7.7}","{'unit': 'centimeters', 'value': 7.8}",,"{'unit': 'inches', 'value': 3.15}","{'unit': 'inches', 'value': 0.39}","{'unit': 'inches', 'value': 3.15}",,,,
B07QQDMJ6M,200,The Army Painter | Hobby: Super Glue,,BONDING_ADHESIVES,https://m.media-amazon.com/images/I/31Q+26ZABXL.jpg,,5713799201408,05713799201408,,White,,The Army Painter,,,0.018,kilograms,"{'unit': 'centimeters', 'value': 2.1082}","{'unit': 'centimeters', 'value': 3.302}","{'unit': 'centimeters', 'value': 9.7028}",,"{'unit': 'inches', 'value': 1.3}","{'unit': 'inches', 'value': 0.9}","{'unit': 'inches', 'value': 3.8}",,,,
B07RZBBG14,200,"Dragon Shield AT-13201 Standard Size Perfect Fit Sealable (100 Sleeves), clear",,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/411JwwL89tL.jpg,,5706569132019,05706569132019,,Cream,Standard Card Size,Dragon Shield,,,0.07,kilograms,"{'unit': 'centimeters', 'value': 1.1}","{'unit': 'centimeters', 'value': 8.4}","{'unit': 'centimeters', 'value': 24.8}",,"{'unit': 'centimeters', 'value': 1.0}","{'unit': 'centimeters', 'value': 1.0}","{'unit': 'centimeters', 'value': 1.0}",,,,
B005F5TRBI,200,"Croydex White Button Shower Curtain Rings 12pk, 75g, 34F",,CURTAIN_FASTENER,https://m.media-amazon.com/images/I/51nE7RNL3zL.jpg,,5012044060198,05012044060198,,White,75g,Croydex,,,0.04,kilograms,"{'unit': 'centimeters', 'value': 4.5}","{'unit': 'centimeters', 'value': 8.2}","{'unit': 'centimeters', 'value': 18.0}",,"{'unit': 'inches', 'value': 5.7}","{'unit': 'inches', 'value': 2.8}","{'unit': 'inches', 'value': 0.8}",,,,
B08L3FB3G2,200,Ultimate Guard Katana Sleeves Japanese Size Black (60),,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/41QQz9KSOmL.jpg,,4056133014885,,,Black,Japanese,Ultimate Guard,,,0.07,kilograms,"{'unit': 'centimeters', 'value': 1.9}","{'unit': 'centimeters', 'value': 6.8}","{'unit': 'centimeters', 'value': 9.6}",,"{'unit': 'millimeters', 'value': 98.0}","{'unit': 'millimeters', 'value': 66.0}","{'unit': 'millimeters', 'value': 22.0}",,,,
B0009JJZ8A,200,"Fackelmann Sieve 15cm⌀, Strainer, Fine Mesh, Stainless Steel, 15x20x32.5cm, Silver",,FOOD_STRAINER,https://m.media-amazon.com/images/I/41Vnei43oGL.jpg,,4008033424400,04008033424400,,Silver,15cm,Fackelmann,,,0.13,kilograms,"{'unit': 'centimeters', 'value': 8.6}","{'unit': 'centimeters', 'value': 14.7}","{'unit': 'centimeters', 'value': 31.3}",,"{'unit': 'inches', 'value': 13.6}","{'unit': 'inches', 'value': 5.9}","{'unit': 'inches', 'value': 2.66}",,,,
B09M3PQRBG,200,Curaprox Kids Toothpaste – Ages 2+ | Strawberry Flavour | Protects Milk Teeth with 950 ppm Fluoride | Gentle Formula | 60 ml | Made in Switzerland,,TOOTH_CLEANING_AGENT,https://m.media-amazon.com/images/I/31xG1CXufdL.jpg,,7612412429473,07612412429473,,Clear,60 ml (Pack of 1),Curaden,,,0.09,kilograms,"{'unit': 'centimeters', 'value': 3.7}","{'unit': 'centimeters', 'value': 4.5}","{'unit': 'centimeters', 'value': 12.7}",,"{'unit': 'millimeters', 'value': 1.7}","{'unit': 'millimeters', 'value': 1.45}","{'unit': 'millimeters', 'value': 4.9}",,,,
B00000IU72,200,"BRIO 33344 Mechanical Switches Wooden Train Track for Kids Age 3 Years Up - Compatible with all BRIO Railway Sets & Accessories, Multicoloured",,TOY_MODEL_VEHICLE_TRACK,https://m.media-amazon.com/images/I/51vgGJo9-3L.jpg,,7312350333442,07312350333442,,Multicoloured,Brio 33344,BRIO,,,0.15,kilograms,"{'unit': 'centimeters', 'value': 3.302}","{'unit': 'centimeters', 'value': 9.398}","{'unit': 'centimeters', 'value': 19.2024}",,"{'unit': 'centimeters', 'value': 19.0}","{'unit': 'centimeters', 'value': 3.0}","{'unit': 'centimeters', 'value': 9.0}",,,,
B09M3PFZC8,200,Curaprox Kids Toothpaste – Fluoride-Free for Toddlers | Strawberry Flavour | Gentle Protection from First Tooth | 60ml | Made in Switzerland,,TOOTH_CLEANING_AGENT,https://m.media-amazon.com/images/I/3160kRJ6VCL.jpg,,7612412429466,07612412429466,,Clear,60 ml (Pack of 1),Curaden,,,0.09,kilograms,"{'unit': 'centimeters', 'value': 3.7}","{'unit': 'centimeters', 'value': 4.6}","{'unit': 'centimeters', 'value': 12.6}",,"{'unit': 'millimeters', 'value': 1.7}","{'unit': 'millimeters', 'value': 1.45}","{'unit': 'millimeters', 'value': 4.9}",,,,
B00LXM3PGK,200,SupaDec Sugar Soap 500ml,,SKIN_CLEANING_AGENT,https://m.media-amazon.com/images/I/31P3R0-fJ6L.jpg,,5017193008565,,,,500 ml (Pack of 1),Supadec,,,0.56,kilograms,"{'unit': 'centimeters', 'value': 4.6}","{'unit': 'centimeters', 'value': 8.8}","{'unit': 'centimeters', 'value': 20.8}",,"{'unit': 'millimeters', 'value': 211.0}","{'unit': 'millimeters', 'value': 92.0}","{'unit': 'millimeters', 'value': 46.0}",,,,
B007YX9O9E,200,"SanDisk Cruzer Glide 32 GB USB Flash Drive USB 2.0 , Black & Red",,FLASH_DRIVE,https://m.media-amazon.com/images/I/21T2U5st7fL.jpg,619659075576,0619659075576,,,Black & Red,32 GB,SanDisk,,,0.009,kilograms,"{'unit': 'centimeters', 'value': 1.397}","{'unit': 'centimeters', 'value': 12.9032}","{'unit': 'centimeters', 'value': 16.6878}",,"{'unit': 'inches', 'value': 0.44}","{'unit': 'inches', 'value': 0.82}","{'unit': 'inches', 'value': 2.37}",,,,
B09NQCV872,200,"The Army Painter Speedpaint Sand Golem 2.0, Single Acrylic Paint 18ml One-coat Painting Soloution For Fantasy Tabletop Miniatures Like Warhammer 40k and Dungeons And Dragons Figures",,PAINT,https://m.media-amazon.com/images/I/61rKshTf+lL.jpg,,5713799202085,05713799202085,,Sand Golem,18ml,The Army Painter,,,0.032,kilograms,"{'unit': 'centimeters', 'value': 2.4892}","{'unit': 'centimeters', 'value': 2.4892}","{'unit': 'centimeters', 'value': 7.493}",,"{'unit': 'millimeters', 'value': 75.0}","{'unit': 'millimeters', 'value': 78.0}","{'unit': 'millimeters', 'value': 50.0}",,,,
B0001P0DLU,200,Loctite 319 Rear View Mirror Bonder 0.5ml,,BONDING_ADHESIVES,https://m.media-amazon.com/images/I/41tr8w9s-uL.jpg,,5010266168227,05010266168227,,Clear,1 - Pack,Henkel,,,0.01,kilograms,"{'unit': 'centimeters', 'value': 1.3}","{'unit': 'centimeters', 'value': 9.6}","{'unit': 'centimeters', 'value': 16.5}",,"{'unit': 'centimeters', 'value': 5.0}","{'unit': 'centimeters', 'value': 2.0}","{'unit': 'centimeters', 'value': 3.0}",,,,
B081Q9CFGC,200,OceanSaver Anti-Bac Cleaning EcoDrop | Anti-Bacterial Multipurpose Cleaning Spray | Ocean Mist | Eco Friendly Cleaning (1 Pack),,CLEANING_AGENT,https://m.media-amazon.com/images/I/61zecJlVl-L.jpg,,5060727260069,,,,1 count (Pack of 1),OceanSaver,,,0.02,kilograms,2.3,4.1,11.1,centimeters,,,,,,,
B08WPCW7TH,200,"Moo Free White Chocolate Bars - Dairy Free, Gluten Free & Vegan (20g)",,CHOCOLATE_CANDY,https://m.media-amazon.com/images/I/61J4r97FIFL.jpg,,5060235830945,05060235830945,,Blue,1 count,Moo Free,,,20.0,grams,0.5,4.0,14.0,centimeters,,,,centimeters,,,
B0B2RBG672,200,"Salt of the Earth - Natural Deodorant Roll on Refill - x7 Uses - Amber & Sandalwood - 100% Natural Origin Ingredients - Vegan - Suitable for Men, Women & Children - 525ml",,BODY_DEODORANT,https://m.media-amazon.com/images/I/71NfVXw8OrL.jpg,,5025452001875,05025452001875,,WHITE,525 ml (Pack of 1),Crystal Spring,,,0.584,kilograms,6.9,7.3,22.2,centimeters,,,,,,,
B081Q9CFGC,200,OceanSaver Anti-Bac Cleaning EcoDrop | Anti-Bacterial Multipurpose Cleaning Spray | Ocean Mist | Eco Friendly Cleaning (1 Pack),,CLEANING_AGENT,https://m.media-amazon.com/images/I/41stG1i9RYL.jpg,,5060727260069,,,,1 count (Pack of 1),OceanSaver,,,0.02,kilograms,2.3,4.1,11.1,centimeters,,,,,,,
B004GFPFBO,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B08WPCW7TH,200,"Moo Free White Chocolate Bars - Dairy Free, Gluten Free & Vegan (20g)",,CHOCOLATE_CANDY,https://m.media-amazon.com/images/I/41qQZUCIQNL.jpg,,5060235830945,05060235830945,,Blue,1 count,Moo Free,,,20.0,grams,0.5,4.0,14.0,centimeters,,,,centimeters,,,
B0B2RBG672,200,"Salt of the Earth - Natural Deodorant Roll on Refill - x7 Uses - Amber & Sandalwood - 100% Natural Origin Ingredients - Vegan - Suitable for Men, Women & Children - 525ml",,BODY_DEODORANT,https://m.media-amazon.com/images/I/41IA0HhuYFL.jpg,,5025452001875,05025452001875,,WHITE,525 ml (Pack of 1),Crystal Spring,,,0.584,kilograms,6.9,7.3,22.2,centimeters,,,,,,,
B0BBHBX72C,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B07BC1CMDK,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B0CG234KW1,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B0052VXJGO,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B005F5TRBI,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B00000IU72,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B07BLX7YG9,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B08W25WKTN,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B08CHKHTWX,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B08MVGD2ND,200,"Cameleo - Permanent Hair Colour Cream - Copper Brown - Intensive Color & Protection - 5 Oils + Omega Plus Acids - Professional, Luxurious Hair Dye - Full Kit",,HAIR_COLORING_AGENT,https://m.media-amazon.com/images/I/41z-GeHwkEL.jpg,,5901350403105,,,4.4 Copper Brown,50 g (Pack of 1),Delia Cosmetics,,,0.17,kilograms,5.4,8.2,17.3,centimeters,,,,,,,
B07QXSDZJM,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B0915M1DLF,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B000FPU2SK,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B08MVG9QZW,200,"Cameleo - Permanent Hair Colour Cream - Dark Mahogany - Intensive Color & Protection - 5 Oils + Omega Plus Acids - Professional, Luxurious Hair Dye - Full Kit",,HAIR_COLORING_AGENT,https://m.media-amazon.com/images/I/41nOvzJc8GL.jpg,,5060061200479,,,5.6 Dark Mahogany,50 g (Pack of 1),Delia Cosmetics,,,0.17,kilograms,5.2,8.4,17.4,centimeters,,,,,,,
B00S9IXBVU,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B074RQ8G8Z,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B01N31JDVX,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B004YJLV6K,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B0CRRPCT5P,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B09NQBQW49,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B07V9CRX7Y,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B082BVCQMQ,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B075WYWJ5L,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B0CP69JJGG,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B012DV4306,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B0BBWH7DBT,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B0D6W9DZX4,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B09NQ9ZHDQ,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B00D1V5E5G,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B07C8QSSR2,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B00D2O8936,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B09MWLJFFX,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B0CSVLW6QL,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B00605WJ9O,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B00ANOXX9I,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B001KYTW0O,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B00009OY9U,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B07T9WVBZ2,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
B074H6M7TW,429,,,,,,,,,,,,,,,,,,,,,,,,,,"{""errors"": [{""code"": ""QuotaExceeded"", ""message"": ""You exceeded your quota for the requested resource."", ""details"": """"}]}"
