asof_utc,sku,asin,sale_status,merchant_status,in_stock_flag,writer_mode,parked_flag,park_reason_codes,cpt_tier
2026-02-18T06:42:51Z,8N-DRTH-Z7K0,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,8N-T5OY-DSW9,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,8R-0UT9-SEOY,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,8R-E0Y9-0LAU,B0BBHBX72C,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,8S-MI05-1R1X,B09NQ9ZHDQ,,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,8T-HE78-3AQ3,B07772WMSM,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,8U-QPFH-3EKQ,B07T9WVBZ2,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,8W-I703-VOFQ,B074H6M7TW,,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,8Y-8UTW-YHVV,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,90-0G83-3P0X,B0054RRCQY,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,91-PZCP-NNGD,B0198KU5PW,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,93-TB6X-UKTU,B078K3B7R6,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,94-7TOA-9ZBH,B07QNL4BNM,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,94-X6R7-SCOW,B0B6GD6QF8,discontinued,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DISCONTINUED,PARKED
2026-02-18T06:42:51Z,96-FPCV-82R1,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,98-MF34-BSCF,B079MFZL6K,discontinued,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DISCONTINUED,PARKED
2026-02-18T06:42:51Z,9C-ZLCN-WWGK,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,9D-PMDG-ALP4,B005BFZAK4,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,9G-57PS-EN16,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,9H-K7TV-V6NU,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,9I-A0BY-EW0X,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,9I-QC5D-QDT2,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,9Q-K2SI-Q5LI,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,9Q-XGAX-ZGBT,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,9R-YGAK-KTA0,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,9X-7TBD-NA16,B01N49MD2S,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,9X-HL62-83C7,B00BEUFYE2,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,A1-KSU1-GZMS,B07BC1CMDK,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,A2-T2AC-TW3L,B006PFN3BW,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,A7-868U-HTPI,B003DZUDYC,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,A9-2Y9G-M2K7,B00KB225MS,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,A9-31T9-JF3W,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,AB-B7ZS-3CGI,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,AF-KIHX-ANYY,B0001P15T4,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,AI-IG9I-YB5A,B081QV8W38,discontinued,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DISCONTINUED,PARKED
2026-02-18T06:42:51Z,AK-OB6V-HIYD,B00IUKPVYM,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,APPLY-B0CSGSCWTP,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,APPLY-B0CSH9HXQ5,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,APPLY2,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,APPROVAL-1,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,AQ-4A75-UZQ4,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,AQ-QMA9-SLHK,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,AX-NKNU-29C1,B08M52B4M5,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,AY-LA00-LUJD,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,B0-FSK3-1L88,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,B1-4B2R-MBRP,B0C4RR58SF,discontinued,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DISCONTINUED,PARKED
2026-02-18T06:42:51Z,B2-5FFM-153A,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,B7-9S5E-KOHG,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,B7-D9X9-FWYR,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,B7-JEPF-6CU7,B00GI299M4,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,BB-JN90-IUUP,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,BB-ZT14-1QQA,B086MBW9R9,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,BC-6AFY-0M24,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,BD-TLOK-BCEE,B0D3JCG3YJ,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,BF-EX14-XMNB,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,BF-KVJ0-RUA9,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,BH-QYC3-K7VG,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,BJ-1TEF-1BUZ,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,BL-WX51-KQOK,B0897VHKW6,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,BM-1O5E-RW8I,B07BC5K5W5,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,BQ-O3OI-FTJU,B01CKK8CU2,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,BT-7DBY-VHSC,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,BU-H22U-ACK3,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,C1-4N7O-1LWT,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,C5-V0VF-ZQAV,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,C6-XGZB-J6QA,B0083HIM7U,,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,C7-D8C6-UWDV,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,CA-JM6T-ZXP6,B0CMY2G83J,discontinued,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DISCONTINUED,PARKED
2026-02-18T06:42:51Z,CC-9HJK-1XR3,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,CH-RLZA-2OYU,B01M6BSYME,,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,CJ-DLBW-HKFS,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,CJ-X0SS-QOUW,B0CG234KW1,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,CLFAPPLY1,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,CN-NR50-TSFE,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,CQ-GZA7-CZBW,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,CX-1R85-163Z,B0CVHD7892,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,CX-SMCH-4DYA,B0012B80HG,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,CY-5VNG-I5M8,B07Y354HMP,discontinued,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DISCONTINUED,PARKED
2026-02-18T06:42:51Z,D0-C7C0-H6LN,B07F1MFWV1,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,D1-LSS7-93U8,B003SYNGE2,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,D2-8SPY-Q095,B0052VXJGO,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,D3-QTSY-BCV5,B09P24SGN5,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,D3-R4XE-XV0R,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,D6-Y4EX-C9HL,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,D7-MGBX-RX2P,B001Q77TI2,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,D8-1A3E-I37F,B001ET78RY,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,D8-QDS3-LH4T,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,D8-VDSF-LENN,B00P82UZ6Y,discontinued,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DISCONTINUED,PARKED
2026-02-18T06:42:51Z,D9-42IB-HEVC,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,DC-K5WH-R7F5,B0073FT7FY,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,DD-94AN-QL9L,B00VQTO21M,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,DK-9CZR-7SUV,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,DO-QDI1-K7R9,B0BBH71LQN,discontinued,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DISCONTINUED,PARKED
2026-02-18T06:42:51Z,DT-SPI3-IK34,B00BA4IOTY,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,DV-USYD-8WR2,B0D3JD4FFD,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,DW-459L-AFIY,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,DX-1NE9-39YS,B08MT6CW12,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,DY-51D1-CSIX,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,E0-9FJI-8AD2,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,E1-W7LJ-CUKO,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,E4-HG4R-5022,B07TGKYLLT,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,E7-LAKI-9FEO,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,E8-4EWH-VI2G,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,E8-MXNZ-4UKU,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,EA-FZ2V-D7II,B00D1V5NWK,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,EE-KTDC-KCFY,B08FSDMVNP,dropped,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,EH-ZRT0-U4YM,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,EI-2WXL-O395,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,EL-1QQR-J77R,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,EO-RQ6J-PAPY,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,EQ-EZL7-FAU3,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,ET-D23X-A5I2,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,EV-CHU5-XU3G,B07QQDMJ6M,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,F7-3B20-C9TW,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,F7-PMJ2-SG6A,B07RZBBG14,,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,F9-ETRB-6FVQ,,dropped,,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DROPPED,PARKED
2026-02-18T06:42:51Z,FA-LRV6-YRFW,B00BUY54DI,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,FB-6FW0-Z82Q,B005F5TRBI,active,active,1,READ_ONLY,0,,ACTIVE_READONLY
2026-02-18T06:42:51Z,FBA15K3QTGNT_UNEXPECTED_ITEM_01,B07RRQX71T,discontinued,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK|PARK_SALE_STATUS_DISCONTINUED,PARKED
2026-02-18T06:42:51Z,FD-R7YW-X0GH,B09NQC79GF,,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
2026-02-18T06:42:51Z,FH-DOIH-J7JE,B01MUA5DU5,active,inactive,0,READ_ONLY,1,PARK_MERCHANT_INACTIVE|PARK_NO_LISTING_ROW|PARK_OUT_OF_STOCK,PARKED
