asof_utc,seller_sku,asin,cpt_status,cpt_gbp,our_live_price_gbp,last_sold_price_gbp,price_reference_gbp,price_reference_source,delta_cpt_minus_reference_gbp,group_ab,cpt_error_summary
2026-02-14T10:24:15Z,ZU-VG38-OF3L,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,1D-E3I8-TUK8,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,V0-8QPG-0A04,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,V5-VWRV-4S7K,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,8N-DRTH-Z7K0,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,JA-LKQX-7YEN,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,FY-HXC0-DSPO,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,96-FPCV-82R1,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,YB-QDA8-VS05,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,YG-H850-FPEW,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,X4-FG91-H4MR,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,YI-3CHP-LJOZ,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,YP-C2ZB-ES8H,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,Z7-VYUL-255V,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,ZA-4RO9-GD8M,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,ZB-SIAQ-2V7L,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,1S-ZFUI-RE1A,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,0W-VJRK-9VCG,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,E8-MXNZ-4UKU,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,EL-1QQR-J77R,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,AQ-QMA9-SLHK,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,C5-V0VF-ZQAV,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,VZ-MTBC-3AJ6,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,D9-42IB-HEVC,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,LX-K206-ENZX,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,X1-68KO-184Y,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,3A-T942-KVZH,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,Y0-Q6YF-SIEG,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,FY-L1AO-4YOT,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,ZP-F5C8-7ZCG,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,KJ-T17P-5CVS,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,Approval-1,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,L7-ZGYU-IWOW,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,XX-ISP6-LTOY,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,8R-0UT9-SEOY,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,7C-MBEY-QA37,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,QS-V8XL-25CO,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,L3-OHWF-OL4P,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,VA-7T3X-R64D,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,Y3-RYVT-A6Y8,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,ZU-RET1-5CSU,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,62-2H0B-RRR3,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,R9-20LM-YJL9,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,B7-D9X9-FWYR,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,5R-LL8J-AP4S,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,3C-HIAR-JEF0,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,CLFAPPLY1,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,---,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,C7-D8C6-UWDV,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,RI-DHUT-XR75,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,Y2-A0XO-9DCH,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,JP-9X4T-0CCC,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,9Q-K2SI-Q5LI,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,2Z-WVXG-I7W1,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,E1-W7LJ-CUKO,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,U4-Z3VT-1WNS,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,6S-TT0C-48SV,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,N2-I82D-3I3Q,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,GZ-0NY2-BOHL,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,S2-RZ4R-15M6,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,VU-UQNN-35C8,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,Apply2,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,Apply-B0CSGSCWTP,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,Apply-B0CSH9HXQ5,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,REJECT,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,UE-BZE5-I0WM,,,,,,,,,UNKNOWN,
2026-02-14T10:24:15Z,FBA15K3QTGNT_unexpected_item_01,B07RRQX71T,ERROR,,,,,,,UNKNOWN,http_429
2026-02-14T10:24:15Z,PT-7SUD-DDSG,B09NQ9ZHDQ,ERROR,,,,,,,UNKNOWN,http_429
2026-02-14T10:24:15Z,3Z-03PB-Q1A8,B09NQ9ZHDQ,ERROR,,,,,,,UNKNOWN,http_429
2026-02-14T10:24:15Z,3Q-JVVB-BIT7,0786964502,ERROR,,,,,,,UNKNOWN,http_429
2026-02-14T10:24:15Z,02-7AZG-O0CV,B01N31JDVX,ERROR,,,,,,,UNKNOWN,http_429
2026-02-14T10:24:15Z,03-7TNF-U2A1,B08C34199M,ERROR,,,,,,,UNKNOWN,http_429
2026-02-14T10:24:15Z,06-6WC0-UGFH,B004YJLV6K,ERROR,,,,,,,UNKNOWN,http_429
2026-02-14T10:24:15Z,0B-IC3D-6S96,B00ICS6JWK,ERROR,,,,,,,UNKNOWN,http_429
2026-02-14T10:24:15Z,0G-JB6S-PN34,B07H2WXMDJ,ERROR,,,,,,,UNKNOWN,http_429
2026-02-14T10:24:15Z,0H-5V53-GPG4,B0CRRPCT5P,ERROR,,,,,,,UNKNOWN,http_429
2026-02-14T10:24:15Z,0N-VZG5-JH06,B0CJMMYYCJ,ERROR,,,,,,,UNKNOWN,http_429
2026-02-14T10:24:15Z,0N-X5KF-213D,B09M3RB8R1,ERROR,,,,,,,UNKNOWN,http_429
