Date,Order ID,SKU,Quantity Ordered,Price_Total,Price_VAT,Price_ExVAT,Shipping_Total,Shipping_VAT,Shipping_ExVAT,Gift_Total,Gift_VAT,Gift_ExVAT,Promotion_Total,Promotion_VAT,Promotion_ExVAT,FBA_Fee_Total,FBA_Fee_VAT,FBA_Fee_ExVAT,Commission_Total,Commission_VAT,Commission_ExVAT,Digital_Fee_Total,Digital_Fee_VAT,Digital_Fee_ExVAT
2025-11-25T23:43:13Z,204-4362294-6560367,XH-0LAE-FQO5,1,7.00,1.17,5.83,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T01:22:35Z,202-6856393-2117159,NN-TSZ1-X2RD,2,18.98,3.16,15.82,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T01:59:11Z,202-5210858-4077123,ZV-RLOD-Q0JI,1,17.70,2.95,14.75,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T03:07:08Z,204-6003195-8529105,NN-TSZ1-X2RD,1,9.49,1.58,7.91,1.99,0.33,1.66,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T05:48:50Z,203-7167826-9585959,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T05:52:08Z,202-1496545-2486748,DC-K5WH-R7F5,2,6.04,1.00,5.04,0.74,0.00,0.74,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T06:30:49Z,204-8745943-1725913,XH-0LAE-FQO5,1,7.00,1.17,5.83,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T06:50:51Z,206-8958455-6957909,XH-0LAE-FQO5,1,7.00,1.17,5.83,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T07:04:25Z,205-2129626-4353951,DC-K5WH-R7F5,1,3.02,0.50,2.52,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T07:09:56Z,204-5533098-6150745,Z3-ORV9-K8XD,1,13.99,2.33,11.66,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T07:13:11Z,205-0707552-2889935,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T07:19:14Z,204-5028088-6365160,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T07:23:24Z,204-3679523-1005926,L5-PF3B-WHU4,1,39.99,6.67,33.32,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T07:23:39Z,206-8986256-2325944,Z3-ORV9-K8XD,1,13.99,2.33,11.66,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T07:24:34Z,203-2260256-3201104,VF-3T0K-DR5O,1,5.06,0.84,4.22,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T07:37:39Z,026-8772991-6070755,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T07:53:16Z,205-1160098-0494766,3T-6QPR-E2MV,1,11.94,1.99,9.95,1.66,0.28,1.38,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T08:00:41Z,206-9380176-7321129,DC-K5WH-R7F5,1,3.03,0.51,2.52,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T08:13:42Z,203-2068762-2601167,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T08:19:08Z,206-1870380-9304355,SC-LYFM-ORXK,2,25.16,4.70,20.46,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T08:21:37Z,203-5784097-1237912,ZV-RLOD-Q0JI,1,17.70,2.95,14.75,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T08:23:51Z,026-5455943-2392363,EE-KTDC-KCFY,2,17.98,3.00,14.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T08:23:55Z,202-2718894-5470749,Z3-ORV9-K8XD,1,13.99,2.33,11.66,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T08:24:41Z,204-3957332-9967536,DC-K5WH-R7F5,2,6.06,1.02,5.04,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T08:30:17Z,205-2112493-9371556,6V-EEC1-2S9Z,5,34.00,5.65,28.35,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T09:03:30Z,203-4008298-3356325,DC-K5WH-R7F5,2,6.06,1.02,5.04,0.84,0.00,0.84,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T09:08:40Z,205-6991256-5767538,XH-0LAE-FQO5,1,7.02,1.17,5.85,0.18,0.00,0.18,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T09:28:06Z,204-7261694-6968308,VF-3T0K-DR5O,1,5.06,0.84,4.22,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T09:39:08Z,205-1945869-5776301,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T10:00:49Z,205-6457012-9955512,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T10:29:38Z,204-9866830-8009168,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T10:43:36Z,205-6974198-3322747,XH-0LAE-FQO5,2,14.00,2.34,11.66,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T10:52:39Z,026-6700165-5763518,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T11:07:49Z,203-6722922-8722739,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T11:26:24Z,204-4687441-5126761,VF-3T0K-DR5O,1,5.06,0.84,4.22,2.50,0.42,2.08,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T11:27:20Z,205-4768443-3223559,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T11:32:52Z,202-5660924-7201127,DC-K5WH-R7F5,1,3.04,0.51,2.53,0.33,0.00,0.33,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T11:53:04Z,206-3649440-8465969,WX-L5UA-UB1Q,1,5.98,1.00,4.98,0.33,0.00,0.33,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T12:04:18Z,205-7935829-1621107,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T12:08:52Z,202-1003931-1371555,D7-MGBX-RX2P,1,9.96,1.66,8.30,4.99,0.83,4.16,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T12:10:54Z,203-2827694-9542721,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T12:41:17Z,203-2447612-7849910,ZV-RLOD-Q0JI,1,17.70,2.95,14.75,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T12:49:17Z,203-3039533-4897959,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T13:08:49Z,026-4083530-7896351,A2-T2AC-TW3L,1,11.98,2.00,9.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T13:16:27Z,205-9675497-8007540,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T13:17:18Z,203-9729312-2605908,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T13:29:28Z,206-8736384-9648338,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T13:39:16Z,026-2731550-1321940,NN-TSZ1-X2RD,1,9.49,1.58,7.91,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T13:46:22Z,202-0351223-8582773,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T14:01:25Z,202-5172952-0256311,NN-TSZ1-X2RD,1,9.73,1.82,7.91,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T14:02:16Z,204-9110021-9914704,XH-OMMJ-C7MT,1,8.99,1.50,7.49,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T14:02:41Z,202-5125364-4009106,DC-K5WH-R7F5,1,3.05,0.51,2.54,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T14:03:44Z,203-4041050-5718705,DC-K5WH-R7F5,2,6.12,1.02,5.10,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T14:04:59Z,203-6010318-4320359,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T14:09:19Z,026-2317466-0679506,NN-TSZ1-X2RD,1,9.49,1.58,7.91,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T14:42:02Z,205-2698590-1162747,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T14:53:03Z,204-1058004-2892309,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T14:54:14Z,202-6721069-1136356,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T15:00:35Z,026-6955542-7561925,7L-OT45-7LYB,1,4.34,0.72,3.62,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T15:24:46Z,203-0468798-3457956,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T15:36:03Z,205-0519637-7874723,XH-0LAE-FQO5,1,7.00,1.17,5.83,0.42,0.00,0.42,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T16:02:50Z,205-2526394-1149923,ZV-RLOD-Q0JI,1,17.70,2.95,14.75,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T16:07:10Z,026-1640638-1187561,VF-3T0K-DR5O,1,5.04,0.84,4.20,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T16:50:19Z,205-9728151-0682720,DC-K5WH-R7F5,1,3.05,0.51,2.54,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T16:55:53Z,205-9653587-4041107,Z3-ORV9-K8XD,1,13.99,2.33,11.66,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T17:09:35Z,203-5272552-1697115,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T17:14:46Z,206-0217355-7789976,6V-EEC1-2S9Z,1,6.80,1.13,5.67,0.02,0.00,0.02,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T17:18:17Z,202-4506673-9085933,6V-EEC1-2S9Z,6,40.80,6.78,34.02,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T17:34:48Z,203-3291070-8575568,DC-K5WH-R7F5,1,3.05,0.51,2.54,0.56,0.00,0.56,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T18:00:55Z,204-3497208-3732341,SR-6OBB-WC03,1,8.27,1.38,6.89,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T18:03:33Z,202-3953275-0197942,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T18:20:47Z,204-3308447-9089963,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T19:07:42Z,206-5480064-7712333,DC-K5WH-R7F5,1,3.12,0.58,2.54,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T19:56:52Z,203-7547907-2484358,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T19:59:57Z,204-2920905-7102714,NN-TSZ1-X2RD,2,18.98,3.16,15.82,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T20:09:47Z,206-8582519-2715529,GA-9DTN-9O1E,1,34.16,5.69,28.47,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T20:16:19Z,204-4821309-5151502,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T20:21:55Z,202-1770840-6195543,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T20:37:43Z,026-7472711-5311521,VF-3T0K-DR5O,1,5.05,0.84,4.21,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T20:49:21Z,203-1204215-2958759,GA-9DTN-9O1E,1,34.16,5.69,28.47,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T20:52:39Z,202-4866376-7579507,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T20:57:57Z,205-8364437-2063561,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T21:11:22Z,026-1879855-9197143,U1-M5BM-8F5W,1,22.59,3.77,18.82,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T21:12:13Z,026-4798425-6934701,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T21:19:32Z,202-6359439-1489937,6V-EEC1-2S9Z,1,6.74,1.07,5.67,,,,,,,0.28,0.00,0.28,,,,,,,,,
2025-11-26T21:20:27Z,202-0039665-7421126,VF-3T0K-DR5O,2,10.10,1.68,8.42,1.49,0.00,1.49,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T21:34:29Z,026-8245509-7346722,XH-0LAE-FQO5,1,7.17,1.34,5.83,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T21:38:12Z,026-0266405-3773136,SR-6OBB-WC03,1,8.21,1.37,6.84,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T21:52:38Z,026-4846528-1493152,NN-TSZ1-X2RD,1,9.49,1.58,7.91,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T21:56:08Z,203-6093015-7309154,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T21:58:30Z,026-3268290-7904310,4F-HT42-FD26,1,8.98,1.50,7.48,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T22:11:07Z,204-8844207-2161135,L3-ZQ8U-A7LQ,1,8.69,1.45,7.24,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T22:23:02Z,202-5612674-9357150,XH-0LAE-FQO5,2,14.00,2.34,11.66,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T22:33:44Z,202-4503069-9002749,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T22:55:40Z,205-4791139-3599566,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T23:03:59Z,204-4798401-7430729,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-26T23:44:55Z,026-6585635-0454757,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T00:26:09Z,206-3365703-8226759,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T00:40:30Z,202-5509354-0405104,WX-L5UA-UB1Q,1,5.98,1.00,4.98,0.55,0.00,0.55,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T00:58:24Z,205-9840088-4977125,BB-ZT14-1QQA,1,8.00,1.33,6.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T01:06:08Z,203-8544177-9879561,D7-MGBX-RX2P,1,9.96,1.66,8.30,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T02:50:16Z,202-3298103-3975540,NN-TSZ1-X2RD,2,18.98,3.16,15.82,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T02:54:08Z,205-0981213-7083527,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T04:30:29Z,204-8131386-4917923,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T04:32:53Z,202-1617708-6656369,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T06:07:04Z,202-5752723-9899558,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T06:36:42Z,206-0714153-1065157,Z3-ORV9-K8XD,2,27.98,4.66,23.32,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T07:35:59Z,205-9762598-4826753,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T08:01:05Z,204-2997746-1597166,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T08:21:03Z,026-3709227-1849916,XH-0LAE-FQO5,1,7.00,1.17,5.83,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T08:40:51Z,203-6502699-0634722,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T08:46:29Z,204-7679253-2037956,8U-QPFH-3EKQ,1,6.34,1.06,5.28,0.55,0.00,0.55,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T08:55:38Z,205-6262501-4781144,Z3-ORV9-K8XD,1,13.99,2.33,11.66,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T09:05:16Z,202-9482098-0801116,LV-425G-BY4X,1,31.10,0.00,31.10,1.99,0.00,1.99,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T09:06:53Z,026-7565669-2389901,VF-3T0K-DR5O,1,5.03,0.84,4.19,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T09:07:44Z,205-6811858-1038757,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T09:17:52Z,204-0476845-0984323,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T10:05:38Z,203-5679906-2297964,Z3-ORV9-K8XD,1,13.99,2.33,11.66,0.37,0.00,0.37,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T10:45:14Z,204-5577609-2799565,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T11:02:12Z,204-2612363-1274720,DC-K5WH-R7F5,1,3.00,0.50,2.50,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T11:02:54Z,204-1261187-5249953,714776,1,4.31,0.72,3.59,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T11:13:40Z,202-4314675-4054731,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T11:36:53Z,206-1460696-8193153,LV-425G-BY4X,1,29.94,0.00,29.94,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T11:48:40Z,026-4294122-2124308,XH-0LAE-FQO5,1,7.00,1.17,5.83,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T11:49:29Z,203-8580948-0903547,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T11:54:40Z,203-6028637-8870763,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T11:57:59Z,026-0162739-7538756,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T12:02:38Z,202-1638647-7553965,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T12:10:33Z,204-5760081-1135548,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T12:16:15Z,205-4601810-4899564,VF-3T0K-DR5O,1,5.15,0.96,4.19,3.00,0.56,2.44,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T12:22:23Z,202-7162950-4599502,WX-L5UA-UB1Q,1,5.98,1.00,4.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T12:39:01Z,206-0029730-8221116,6P-IWYA-X18B,1,11.98,2.00,9.98,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T12:49:39Z,026-0879102-0810712,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T12:56:30Z,026-5105734-3001134,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T12:57:47Z,206-9056019-6661945,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T13:00:57Z,203-1341447-8064315,NN-TSZ1-X2RD,1,9.49,1.58,7.91,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T13:34:45Z,206-7564271-4010724,79-CPJ6-DSG6,1,39.99,6.67,33.32,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T13:41:18Z,206-3670746-1569934,GH-PONH-K4WQ,1,10.27,1.71,8.56,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T13:50:45Z,205-6979782-9010701,XH-0LAE-FQO5,1,7.00,1.17,5.83,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T14:07:20Z,202-1819662-2681912,Z3-ORV9-K8XD,1,13.99,2.33,11.66,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T14:13:07Z,206-7773321-4390744,Z3-ORV9-K8XD,1,13.99,2.33,11.66,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T14:17:58Z,026-1129955-5209169,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T14:36:46Z,206-5493471-6591517,SR-6OBB-WC03,2,16.58,2.76,13.82,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T14:37:24Z,206-5995856-8987568,A2-T2AC-TW3L,1,12.09,2.02,10.07,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T14:44:52Z,026-6760544-0654748,Z3-ORV9-K8XD,1,13.99,2.33,11.66,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T14:44:53Z,202-1074363-6024329,8R-E0Y9-0LAU,8,481.36,80.24,401.12,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T14:45:37Z,202-2769351-9376308,WX-L5UA-UB1Q,1,5.98,1.00,4.98,0.83,0.00,0.83,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T14:46:56Z,203-7098719-4511540,DC-K5WH-R7F5,1,3.00,0.50,2.50,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T14:52:49Z,202-0683927-2924362,A2-T2AC-TW3L,1,12.09,2.02,10.07,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T15:06:22Z,026-6736647-1500352,Z3-ORV9-K8XD,1,13.99,2.33,11.66,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T15:09:10Z,026-1644812-4202728,Z3-ORV9-K8XD,1,13.99,2.33,11.66,0.75,0.00,0.75,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T15:20:18Z,206-8608259-1725131,DC-K5WH-R7F5,1,3.00,0.50,2.50,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T15:20:30Z,026-5560515-4022702,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T15:29:49Z,202-7965086-9215511,NN-TSZ1-X2RD,1,9.49,1.58,7.91,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T15:32:40Z,206-8611810-3485907,A2-T2AC-TW3L,1,12.09,2.02,10.07,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T15:44:15Z,204-9906566-6141914,A2-T2AC-TW3L,1,12.09,2.02,10.07,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T15:48:07Z,203-0917482-9686723,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T15:48:35Z,026-7907057-3325121,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T15:57:45Z,206-4270734-4546732,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T16:02:11Z,205-3549903-5117933,A2-T2AC-TW3L,1,12.09,2.02,10.07,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T16:02:28Z,205-6769766-8567511,Z3-ORV9-K8XD,1,13.99,2.33,11.66,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T16:19:42Z,202-9614897-0241947,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T16:27:57Z,026-5996738-4915536,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T16:31:34Z,203-1303965-7440342,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T16:32:00Z,206-9447132-0570723,A2-T2AC-TW3L,1,12.09,2.02,10.07,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T16:33:30Z,204-9480988-6804363,BQ-O3OI-FTJU,1,24.99,4.17,20.82,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T16:42:41Z,026-8083681-8860331,6V-EEC1-2S9Z,1,6.80,1.13,5.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T16:45:55Z,204-7714344-0925927,BB-ZT14-1QQA,1,7.00,0.33,6.67,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T16:48:41Z,205-9603338-5845159,RZ-6ZL9-CZ7J,1,6.97,1.16,5.81,,,,,,,0.00,0.00,0.00,,,,,,,,,
2025-11-27T16:49:08Z,206-2241153-7425164,EV-CHU5-XU3G,1,8.60,1.43,7.17,,,,,,,0.00,0.00,0.00,,,,,,,,,
