asin,status,item_name,brand_name,product_type,main_image,upc,ean,gtin,parent_asin,color,size,manufacturer,part_number,model_number,package_weight_value,package_weight_unit,package_length,package_width,package_height,package_dimension_unit,item_length,item_width,item_height,item_dimension_unit,bullet_points,keywords,error
B00BA4IOTY,200,"StarTech.com 15 ft Thin Toslink Digital Optical SPDIF Audio Cable - 15ft / 15 Feet Optical Audio Cable (THINTOS15),Black",,ELECTRONIC_CABLE,https://m.media-amazon.com/images/I/41ddurFq1SL.jpg,065030849623,0065030849623,00065030849623,,Black,,StarTech.com,,,0.025,kilograms,1.2,13.5,20.2,centimeters,8.86,4.92,0.39,inches,,,
B0D3JD4FFD,200,"OtterBox Symmetry Folio Case for iPad Air 11"" (M2/M3/M4) & iPad Air 10.9"" (2022/2020), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black",,PORTABLE_ELECTRONIC_DEVICE_COVER,https://m.media-amazon.com/images/I/51GPEI-26yL.jpg,840304759194,0840304759194,,,Black,"iPad Air 11"" (M2/M3/M4)/iPad Air 10.9"" (2022/2020)",Otterbox,,,0.4,kilograms,2.1,18.7,27.9,centimeters,9.95,7.25,0.54,inches,,,
B08MT6CW12,200,"Rawlplug WetNFix Wall Filler for Hole Quick setting Pack of 10 | Fixing Wall Plugs perfect for oversized holes | Suitable for Masonry, Wood, and Plasterboard | Repair Kit white",,PLUG_STOPPER,https://m.media-amazon.com/images/I/811IX00JCXL.jpg,,5060021030009,05060021030009,,White,,Rawlplug,,,0.02,kilograms,0.7,9.3,16.7,centimeters,10.0,7.0,10.0,centimeters,,,
B07TGKYLLT,200,"The Skinny Food Co Zero Calorie Butterscotch Syrup, 400 g SFC1062/100/101",,SYRUP,https://m.media-amazon.com/images/I/611NDnNNoWL.jpg,,5060614800477,,,Colored,400 g (Pack of 1),The Skinny Food Co,,,0.47,kilograms,6.0,8.9,16.8,centimeters,12.0,10.0,14.0,centimeters,,,
B00D1V5NWK,200,"Bosch 2608831019 ""SDS Plus-3"" Hammer Drill Bit, 0 V, Grey, 8 x 100 x 160 mm",,DRILL_BITS,https://m.media-amazon.com/images/I/314JSa6--CL.jpg,,6949509209504,06949509209504,,Grey,8 x 100 x 160 mm,Bosch,,,0.05,kilograms,0.9,2.4,25.2,centimeters,11.02,11.02,7.09,inches,,,
B08FSDMVNP,200,Crucial USB-C to USB-A Adapter - CTUSBCFUSBAMAD,,ELECTRONIC_ADAPTER,https://m.media-amazon.com/images/I/51EQLB4TLZL.jpg,649528903648,0649528903648,,,Black,USB-A,Crucial,,,0.02,kilograms,1.1,4.2,7.1,centimeters,38.0,6.0,15.0,millimeters,,,
B09NQC79GF,200,The Army Painter Speedpaint Grim Black (WP2001),,PAINT,https://m.media-amazon.com/images/I/61gDgn+ZsEL.jpg,,5713799200180,05713799200180,,Black,1 ml (Pack of 1),The Army Painter,,,0.018,kilograms,2.3876,2.9972,7.3914,centimeters,75.0,78.0,50.0,millimeters,,,
B01MUA5DU5,200,Casio Men's Quartz Watch with Grey Dial Digital Display and Black Resin Strap F-91WM-7AEF,,WATCH,https://m.media-amazon.com/images/I/61zPTKahPoL.jpg,,4549526140808,04549526140808,,Silver,38.2 x 35.2 x 8.5 mm,Casio,,,0.13,kilograms,6.1,11.3,12.3,centimeters,2.6,3.31,3.66,inches,,,
B078SZDV17,200,"Joseph Joseph GoAvocado, 3-in-1 Avocado Tool with soft grip handle, Green",,FOOD_SLICER,https://m.media-amazon.com/images/I/61m4suuUWbL.jpg,,5028420201123,05028420201123,,Green,12,Joseph Joseph,,,0.07,kilograms,2.1,12.4,26.9,centimeters,0.71,2.6,7.09,inches,,,
B0BTTHVGD3,200,"Groov-e Boston Wooden DAB & FM Digital Radio - Built-In Alarm Clock, Dynamic Range Control & Bluetooth Connectivity - LCD Display - Mains or Battery Operated - Portable Radio - 40 Preset Stations",,RADIO,https://m.media-amazon.com/images/I/71URbp6eN2L.jpg,,5060108297332,,,Wood,,Groov-e,,,1.158,kilograms,14.0,22.7,29.9,centimeters,10.0,24.0,18.0,centimeters,,,
B0054SB72I,200,"Brush-Baby Applemint Toothpaste for Babies & Toddlers | Stage 2-First Teeth | 0-36 Months, 50ml, Clear",,TOOTH_CLEANING_AGENT,https://m.media-amazon.com/images/I/71B0UOuOshL.jpg,,5060178100068,05060178100587,,White,50 ml (Pack of 1),Brushbaby Ltd,,,0.07,kilograms,3.4,5.3,13.4,centimeters,14.5,3.5,3.5,centimeters,,,
B0001IWI10,200,Town & Country TGL200M Master Gardener Green Ladies Gloves Medium,,PROTECTIVE_GLOVE,https://m.media-amazon.com/images/I/61-buXOH7aL.jpg,,5020358012000,,,0,M (Pack of 2),Town & Country,,,0.16,kilograms,2.0,21.5,29.0,centimeters,1.89,4.65,10.79,centimeters,,,
B086763VT8,200,"Root: The Clockwork Expansion, LED01009",,BOARD_GAME,https://m.media-amazon.com/images/I/91KEm69SdRL.jpg,672975032081,0672975032081,,,Multicoloured,One Size,Leder Games,,,0.848,kilograms,5.207,22.5044,29.1084,centimeters,5.4,29.2,22.6,centimeters,,,
B0D2Y4NPKZ,200,"OM SYSTEM VN-541 PC Digital Voice Recorder with One-Touch Recording, Omnidirectional Microphone, Noise Cancellation, 4GB Built-in Memory, Ideal for Lectures & Meetings",,VOICE_RECORDER,https://m.media-amazon.com/images/I/31nyLopl3HL.jpg,,4545350055455,,,black,4GB Mono,OM SYSTEM,,,0.19,kilograms,5.2,6.6,17.1,centimeters,13.0,16.0,5.0,centimeters,,,
B08L3FB3G2,200,Ultimate Guard Katana Sleeves Japanese Size Black (60),,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/41QQz9KSOmL.jpg,,4056133014885,,,Black,Japanese,Ultimate Guard,,,0.07,kilograms,1.9,6.8,9.6,centimeters,98.0,66.0,22.0,millimeters,,,
B072K2PG11,200,"Dishmatic Refillable Washing-Up Liquid Dispensing Handle x1, Antibacterial Easy-Grip Kitchen Washing-Up Tool, with Replaceable General Purpose Sponge Heads x 6",,UTILITY_SPONGE,https://m.media-amazon.com/images/I/716YaajxTRL.jpg,735641890016,0735641890016,,,Multicolor,1 Count,Dishmatic,,,0.12,kilograms,6.8,13.1,27.0,centimeters,,,,,,,
B0CS3VF4GK,200,Promixx PRO Electric Protein Shaker Bottle,,BOTTLE,https://m.media-amazon.com/images/I/711WVq3I5NL.jpg,,5060542841306,,,Graphite Gray/Orange,600 ml,Promixx,,,0.572,kilograms,9.4996,9.8044,23.495,centimeters,8.9,8.9,23.0,centimeters,,,
B00N5SLQ7A,200,Casio Gents 33.00mm Quartz Watch with LCD Digital dial and Silver Metal Bracelet Strap A500WEA-1EF,,WATCH,https://m.media-amazon.com/images/I/71HI3O4rhtL.jpg,,4971850050025,04971850050025,,Grey/Silver,39 x 34 x 9.6mm,Casio,,,0.13,kilograms,6.5,8.8,9.3,centimeters,1.34,0.38,1.54,inches,,,
B09M3PQRBG,200,Curaprox Kids Toothpaste – Ages 2+ | Strawberry Flavour | Protects Milk Teeth with 950 ppm Fluoride | Gentle Formula | 60 ml | Made in Switzerland,,TOOTH_CLEANING_AGENT,https://m.media-amazon.com/images/I/61OH6gOCfBL.jpg,,7612412429473,07612412429473,,Clear,60 ml (Pack of 1),Curaden,,,0.1,kilograms,3.7,4.6,12.7,centimeters,1.7,1.45,4.9,millimeters,,,
B08WX4Y25G,200,Ultra Pro - Eclipse Standard Matte Sleeves 100 Pack - Jet Black,,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/81GN4lUOoxL.jpg,074427156138,0074427156138,00074427156138,,Jet Black,100,Ultra Pro,,,0.109,kilograms,1.397,9.7028,15.9004,centimeters,5.31,3.54,0.1,inches,,,
B0CVNMZHZ6,200,Funko Pop! Movies: Wicked - Fiyero - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors and Display,,TOY_FIGURE,https://m.media-amazon.com/images/I/71tllEAu9rL.jpg,889698797498,0889698797498,00889698797498,,Multicolor,Standard Size,Funko,,,0.18,kilograms,9.7,12.9,17.3,centimeters,4.5,3.5,6.5,inches,,,
B00000IU72,200,"BRIO 33344 Mechanical Switches Wooden Train Track for Kids Age 3 Years Up - Compatible with all BRIO Railway Sets & Accessories, Multicoloured",,TOY_MODEL_VEHICLE_TRACK,https://m.media-amazon.com/images/I/71J9qCmIGjL.jpg,,7312350333442,07312350333442,,Multicoloured,Brio 33344,BRIO,,,0.15,kilograms,3.302,9.398,19.2024,centimeters,19.0,3.0,9.0,centimeters,,,
B0DHDCRX76,200,"OtterBox React Folio Case for iPad Pro 11"" M4 (M5/M4), Shockproof, Drop proof, Ultra-Slim Protective Folio Case, Tested to Military Standard, Black",,PORTABLE_ELECTRONIC_DEVICE_COVER,https://m.media-amazon.com/images/I/81A0EgzSYzL.jpg,840304760367,0840304760367,,,Black,"iPad Pro 11"" M4 (2024)",OtterBox,,,0.37,kilograms,1.7,19.6,28.2,centimeters,1.42,19.15,25.4,centimeters,,,
B09M3PFZC8,200,Curaprox Kids Toothpaste – Fluoride-Free for Toddlers | Strawberry Flavour | Gentle Protection from First Tooth | 60ml | Made in Switzerland,,TOOTH_CLEANING_AGENT,https://m.media-amazon.com/images/I/5165wja5WrL.jpg,,7612412429466,07612412429466,,Clear,60 ml (Pack of 1),Curaden,,,0.09,kilograms,3.9,4.5,12.6,centimeters,1.7,1.45,4.9,millimeters,,,
B0813VNJF8,200,Teapigs Limited Edition Winter Glühwein Tea Bags - Mulled Wine-Inspired Herbal Infusion with Whole Fruits & Spices - Naturally Caffeine-Free - 10 Biodegradable Tea Temples,,TEA,https://m.media-amazon.com/images/I/511yCfdZM7L.jpg,,5060136752391,05060136752391,,,40 g (Pack of 10),teapigs,,,0.04,kilograms,7.9,7.9,8.9,centimeters,7.8,7.8,8.8,centimeters,,,
B0BVZZDW1W,200,"OtterBox React Folio Case for iPad 10th gen 2022, iPad 11th gen 2025 (A16), Shockproof, Drop proof, Ultra-Slim Protective Folio Case, Tested to Military Standard, Black",,PORTABLE_ELECTRONIC_DEVICE_COVER,https://m.media-amazon.com/images/I/71LpMzO1IZL.jpg,840304725373,0840304725373,00840304725373,,Black,"iPad 10th gen 2022, iPad 11th gen 2025 (A16)",Otterbox,,,0.345,kilograms,1.9,19.7,28.2,centimeters,19.8,24.6,2.0,centimeters,,,
B007YX9O9E,200,"SanDisk Cruzer Glide 32 GB USB Flash Drive USB 2.0 , Black & Red",,FLASH_DRIVE,https://m.media-amazon.com/images/I/21T2U5st7fL.jpg,619659075576,0619659075576,,,Red,32GB,SanDisk,,,0.009,kilograms,1.1938,7.5946,12.3952,centimeters,0.44,0.82,2.37,inches,,,
B07QLML4ZG,200,"Amtech N2380 XL (Size 10), Certified Quality Rubber Coated Hi Vis Work Gloves, Black/Yellow",,PROTECTIVE_GLOVE,https://m.media-amazon.com/images/I/91vnFpU5djL.jpg,,5032759049424,05032759049424,,Yellow & Black,XL (Size 10),DK Tools LTD,,,0.05,kilograms,14.0,1.0,30.0,centimeters,25.0,10.5,29.0,centimeters,,,
B002BWSZS4,200,Economy Scourer Flat 150x115mm Green (Pack of 10) SP120,,ABRASIVES,https://m.media-amazon.com/images/I/61Ojclw5S4L.jpg,,5013174036855,05014555003824,,Green,150x115mm,Cleaning and paper Disposables PLC,,,0.14,kilograms,8.4,18.4,27.8,centimeters,15.5,9.0,11.7,centimeters,,,
B0D3JC45CK,200,"OtterBox Symmetry Folio Case for iPad Pro 11"" (M5 2025 / M4 2024), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Grey/Clear",,PORTABLE_ELECTRONIC_DEVICE_COVER,https://m.media-amazon.com/images/I/51lNn-OE8VL.jpg,840304759033,0840304759033,,,Grey/Clear,"iPad Pro 11"" (M5 2025 / M4 2024)",Otterbox,,,0.367,kilograms,1.016,19.05,27.94,centimeters,10.05,7.21,0.47,inches,,,
B09NQCV872,200,"The Army Painter Speedpaint Sand Golem 2.0, Single Acrylic Paint 18ml One-coat Painting Soloution For Fantasy Tabletop Miniatures Like Warhammer 40k and Dungeons And Dragons Figures",,PAINT,https://m.media-amazon.com/images/I/61rKshTf+lL.jpg,,5713799202085,05713799202085,,Sand Golem,1 count (Pack of 1),Army Painter,,,0.032,kilograms,2.4892,2.4892,7.493,centimeters,75.0,78.0,50.0,millimeters,,,
B09SBGM9Q8,200,Funko Pop! Albums: Queen - Freddie Mercury - Flash Gordon - Music - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Music Fans - Model Figure for Collectors,,FIGURINE,https://m.media-amazon.com/images/I/71Te9qE8YdL.jpg,889698640367,0889698640367,00889698640367,,Green,One Size,Funko,,,0.51,kilograms,8.7,22.5,23.9,centimeters,2.28,2.28,3.98,inches,,,
B008HSBYS4,200,"Story of Roses Story of Lily Ladies perfume Natural Spray,Floral, 100 ml",,PERSONAL_FRAGRANCE,https://m.media-amazon.com/images/I/51y8J2KKtmL.jpg,,5055170280900,,,white,100 ml (Pack of 1),Fine Perfumary,,,0.26,kilograms,4.9,9.0,12.7,centimeters,,,,,,,
B08XLT86GL,200,"Baby Annabell Lunch Time Trickbottle, Pink",,TOYS_AND_GAMES,https://m.media-amazon.com/images/I/61ZQ8yDskfL.jpg,,4001167706404,,,Colourful,Small,Zapf Creation,,,0.11,kilograms,4.6,8.0,18.0,centimeters,8.0,4.5,18.0,centimeters,,,
B08CHK57TB,200,"Max Factor Facefinity Matte Bronzer, 002 Warm Tan",,FACE_SHAPING_MAKEUP,https://m.media-amazon.com/images/I/81H9dIrZPgL.jpg,,3616301238461,03616301238461,,Bronzers,10 g (Pack of 1),COTY,,,0.04,kilograms,1.2,7.0,7.5,centimeters,7.4,7.4,1.18,centimeters,,,
B07JXBDGJB,200,Ultra Pro - Eclipse Pro 100+ Deck Box - Jet Black,,STORAGE_BOX,https://m.media-amazon.com/images/I/41ZT5lRU3yL.jpg,074427856830,0074427856830,00074427856830,,Jet Black,One Size,Ultra Pro,,,0.041,kilograms,7.493,8.1026,9.4996,centimeters,7.6,8.6,6.1,centimeters,,,
B007C3KBIY,200,Floral Cellophane Bags | Multicolor | 20 Pcs.,,GIFT_WRAP,https://m.media-amazon.com/images/I/61+sz1X702L.jpg,011179402908,0011179402908,00011179402908,,Multicolor,1 count (Pack of 20),Unique Party,,,0.06,kilograms,0.8,14.0,29.0,centimeters,0.25,5.63,14.0,inches,,,
B07BLX7YG9,200,"Lexibook PAW Patrol Helper on Four Paws Chase LED Night Light for Kids, Color Changing, Soft Light, Batteries, Plastic, Blue/Beige, NLJ001PA1, Multicolor, 13, Colour Change",,LAMP,https://m.media-amazon.com/images/I/51Co9jfIV0L.jpg,,3380743072180,03380743072180,,Multicoloured,13,Lexibook,,,0.13,kilograms,9.7,10.2,14.4,centimeters,8.9,8.8,13.0,centimeters,,,
B002HY4YSQ,200,Kitchen Devils Lifestyle Peeler Parer Knife 602001,,BLADED_FOOD_PEELER,https://m.media-amazon.com/images/I/41SNRqHKMOL.jpg,,5010624437200,,,Black,,KitchenMarket,,,0.02,kilograms,1.6,7.2,25.0,centimeters,0.03,0.03,0.1,centimeters,,,
B005HXLH3O,200,"Ultra Pro-Fit Sleeves Card Cases, Transparent Color, Miscellaneous (82712)",,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/61dOVyuz9LL.jpg,074427827120,0074427827120,00074427827120,,Transparent,Standard,Ultra Pro,,,0.05,kilograms,1.7,8.8,10.1,centimeters,4.0,3.0,1.0,inches,,,
B01JL0WRI2,200,"Beanies Instant Coffee Flavoured 50g, Freeze-Dried Granules, Quick & Easy to Brew, Nut-Free, Premium Taste,Rich in Flavour, Low-Calorie, Sugar-Free (50g, Cookie dough)",,COFFEE,https://m.media-amazon.com/images/I/712FKXeIWDL.jpg,,5060169982079,,,,50 g (Pack of 1),Beanies Coffee,,,0.2,kilograms,6.3,7.2,12.1,centimeters,7.0,7.0,7.0,centimeters,,,
B08FR6S7CD,200,"Sugarflair Rose Gold Chocolate Paint - Coloured Cocoa Butter for Painting Directly Onto Chocolate, Transfer Sheets or Moulds - 35g",,FOOD_COLORING,https://m.media-amazon.com/images/I/81oxmKmEiTL.jpg,634158999604,0634158999604,,,Rose Gold,35 g (Pack of 1),Sugarflair Colours,,,0.04,kilograms,3.9,8.0,12.3,centimeters,4.0,4.0,5.5,centimeters,,,
B0037B0C66,200,"teapigs Chai Tea - Assam Black Tea Bags with Cinnamon, Ginger & Cardamom - Strong and Spicy Aromatic Blend - 15 Temples",,TEA,https://m.media-amazon.com/images/I/81ICScu8YAL.jpg,,5060136750021,05060136750021,,,15 Count (Pack of 1),Teapigs,,,0.08,kilograms,4.6,8.1,17.8,centimeters,4.9,17.9,8.2,centimeters,,,
B00VREYQYO,200,Matt Tester 75ml (Seashell),,PAINT,https://m.media-amazon.com/images/I/61I+GfdOnDL.jpg,,5010426737881,05010426737881,,Seashell,75 ml,PPG Architectural Coatings UK & Ireland,,,0.163,kilograms,8.9,9.6,9.8,centimeters,,,,,,,
B0070Y60K8,200,"Weekender Timex Central Park Quartz Watch with Analogue Display and Nylon Strap - T2N747, Blue, T2N747PF",,WATCH,https://m.media-amazon.com/images/I/61paOv5MCmL.jpg,722382294388,0753048401635,00753048401635,,Blue/Red,,Weekender,,,0.091,kilograms,6.2992,8.1026,9.2964,centimeters,0.39,0.39,0.39,inches,,,
B0CSG9BFMJ,200,"The Army Painter, Warpaints Fanatic Mega Paint Set, 50 x 18 ml Acrylic Paints Including Metallic, Effects, Washes, 1 Model Making Holder and 1 Paint Brushes – Model Paints for Dnd and Warhammer",,PAINT,https://m.media-amazon.com/images/I/513qdP3iRyL.jpg,,5713799806702,05713799806702,,"50 paints: 36 acrylic colours, 4 Skin Tones, 3 Metallics, 3 Effects, and 4 Washes",18 ml (Pack of 1),The Army Painter,,,2.331,kilograms,10.0076,23.1902,31.2928,centimeters,300.0,230.0,100.0,millimeters,,,
B09445GL1C,200,Price's Candles Time for You Large Jar Candle Long Burning English Lavender Inspired Fragrance Wax Candle Glass Home Relaxation Aroma Ambient Décor,,CANDLE,https://m.media-amazon.com/images/I/71oUlS3etkL.jpg,,5010414383632,,,Purple,Large,Price's Patent Candles Ltd,,,0.27,kilograms,10.1,11.0,13.2,centimeters,9.0,9.0,16.7,centimeters,,,
B07PRCJQFX,200,"Johnstone's - Amphibious Wall & Ceiling Paint Tester Pots - Emulsion - Easy Apply, Dries in 1-2 Hours - 75ml",,PAINT,https://m.media-amazon.com/images/I/61eLybOxAmL.jpg,,5010426808468,05010426808468,,Amphibious,75 ml (Pack of 1),PPG Architectural Coatings UK & Ireland,,,0.16,kilograms,8.4,8.7,9.8,centimeters,,,,,,,
B004I2N5AS,200,Sandisk SDCZ50-016G-B35 USB 2.0 Flash Drive 16GB Black/Red,,FLASH_DRIVE,https://m.media-amazon.com/images/I/61x1JIF9MwS.jpg,006196590004,0006196590004,,,Black / red,One Size,SanDisk,,,0.01,kilograms,0.7,7.5,12.5,centimeters,9.8,18.41,2.2,centimeters,,,
B09LDDFK4R,200,"Promixx Pro Shaker Bottle - Refillable, Powerful for Smooth Protein Shakes - Includes Extra Storage - BPA Free, Tumbler 600ml (Silver White/Grey)",,BOTTLE,https://m.media-amazon.com/images/I/71oVZ-t0i+L.jpg,,5060542840798,,,Silver White/Grey,600 ml,Promixx,,,0.499,kilograms,8.7884,8.9916,23.3934,centimeters,3.54,3.54,9.06,inches,,,
B07YYG14S1,200,"Cliganic USDA Organic Argan Oil, 100% Pure | Moroccan Argan Oil for Hair, Face & Skin | Natural Cold Pressed Carrier Oil - Certified Organic | Cliganic 90 Days Warranty",,SKIN_MOISTURIZER,https://m.media-amazon.com/images/I/81h0sjXKfAL.jpg,855102007897,0855102007897,,,,120 ml (Pack of 1),Cliganic,,,0.24,kilograms,6.5,7.4,16.5,centimeters,5.0,5.0,12.0,centimeters,,,
B08MQB42B3,200,"LEXIBOOK, The Collins English dictionary, 13th Edition-Electronic Dictionary, Definitions, Thesaurus, Conjugation, Phonetic Spellchecker, Crossword Solver, with Battery, Blue/White, D850EN",,TOYS_AND_GAMES,https://m.media-amazon.com/images/I/81XjRPG-kFL.jpg,,3380743088631,03380743088631,,Multicolor,12 x 7.6 x 1.5 centimeters,Lexibook,,,0.39,kilograms,11.8,23.4,31.0,centimeters,12.0,7.6,1.5,centimeters,,,
B09P244SML,200,"ATTITUDE Lip Balm, Natural Origin, Nourishes & Protects, Shea Butter, Coconut & Castor Oils, EWG Verified, For Dry Lips, Men and Women, Vegan, Coconut, 8.5 g",,LIP_BALM,https://m.media-amazon.com/images/I/61mCp53g3XL.jpg,626232119817,0626232119817,,,Coconut,8.5 g,ATTITUDE Bio Spectra,,,0.021,kilograms,2.6,7.8,11.3,centimeters,0.94,2.99,3.74,inches,,,
9188805646,200,"Free League Publishing MÖRK Borg (Fantasy OSR RPG, Hardback, Full Color",,GAMES,https://m.media-amazon.com/images/I/814lycmRG0L.jpg,,9789188805645,09789188805645,,Multicolor,Standard,Free League Publishing,,,0.38,kilograms,1.4,15.6,21.8,centimeters,8.5,11.0,0.5,inches,,,
B0B337ZY41,200,"Dragon Shield | Standard Size Card Matte Sleeves | 100 CT - Smooth & Tough Premium TCG Sleeves | Compatible with Pokemon, Flesh & Blood, One Piece & Magic the Gathering | Blood Red - Matte",,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/61UZt4COFLL.jpg,,5706569110505,05706569110505,,Blood Red,Standard Size,Arcane Tinmen,,,0.15,kilograms,4.699,7.3914,9.8044,centimeters,4.0,3.0,1.0,inches,,,
B06XYTDCC5,200,"SanDisk Extreme 32 GB microSDhC Memory Card for Action Cameras and Drones with A1 App Performance up to 100 MB/s, Class 10, U3, V30",,FLASH_MEMORY,https://m.media-amazon.com/images/I/61mKfpQ2icL.jpg,619659155100,0619659155100,00619659155100,,black,32 GB Single,SanDisk,,,0.07,kilograms,0.7,11.7,15.3,centimeters,0.5,10.0,15.0,centimeters,,,
B00IQFGOGA,200,"Yale Euro Double Cylinder, 3 Keys Supplied, Standard Security, Visi Packed, Suitable for All Door Types, Nickel Finish, 30:10:30 (70 mm)",,LOCK,https://m.media-amazon.com/images/I/61s9eDJSTnL.jpg,,5010609306361,,,Nickel Finish,30:10:30 (70 mm),Yale,,,0.273,kilograms,2.6,10.7,18.3,centimeters,70.0,17.0,32.0,millimeters,,,
B0D3J9C8NN,200,"OtterBox Symmetry Folio Case for iPad Pro 11"" (M5 2025 /M4 2024), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Purple",,PORTABLE_ELECTRONIC_DEVICE_COVER,https://m.media-amazon.com/images/I/512jSCmVnvL.jpg,840304759026,0840304759026,,,Purple,"iPad Pro 11"" (M5 2025 / M4 2024)",Otterbox,,,0.369,kilograms,1.8,18.7,28.4,centimeters,10.05,7.21,0.47,inches,,,
B07DFB8DKB,200,Funko Pop! Vinyl: Disney: Nightmare Before Christmas: Sally - Disney: the Nightmare Before Christmas - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults,,FIGURINE,https://m.media-amazon.com/images/I/71c1rmL9GXL.jpg,889698328371,0889698328371,00889698328371,,Red and Green,Standard,Funko,,,0.13,kilograms,8.9,11.5,16.6,centimeters,3.0,3.0,3.75,inches,,,
B07T2PV79R,200,Piksters Bamboo Interdental Brush - Size 00 Pink 0.60mm - 8 Brushes Per Pack,,TOOTHBRUSH,https://m.media-amazon.com/images/I/81CVZdjWE4L.jpg,,9336628004016,,,Pink,8 count (Pack of 1),Piksters,,,0.01,kilograms,0.9,5.2,14.5,centimeters,0.8,5.3,14.5,centimeters,,,
B0CGX83HHK,200,YGO Yugi & Kaiba Quarter Century Card Sleeves (100),,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/71mWvZzhUpL.jpg,,4012927165775,04012927165775,,clear,,YU-GI-OH,,,0.1,kilograms,1.4,10.0,16.1,centimeters,162.0,154.0,15.0,millimeters,,,
B076V4V2QQ,200,"Ultra PRO 3"" x 4"" Clear Regular Top Loaders For Cards With Card Sleeves Bundle Standard Size 100ct Baseball Card Sleeves Trading Card Sleeve Baseball Card Protectors Toploader Card Protectors",,CARD_DOCUMENT_SLEEVE,https://m.media-amazon.com/images/I/81weMCjX2TL.jpg,074427836481,0074427836481,00074427836481,,Multi,3x4,Ultra PRO International,,,0.75,kilograms,7.9,10.6,17.0,centimeters,6.54,4.06,3.19,inches,,,
B081TGZQVR,200,Ravensburger Aimee Stewart Myths & Legends 1000 Piece Jigsaw Puzzle for Adults and Kids Age 12 and Up,,PUZZLES,https://m.media-amazon.com/images/I/91BzwSNSQWL.jpg,392555616479,0392555616479,04005556164790,,Multi-colored,1000 Bitar,Ravensburger,,,0.771,kilograms,5.4102,25.2984,33.1978,centimeters,37.0,27.0,0.1,centimeters,,,
B00FO70GG2,200,"Bestway 51025-17 Splash and Play Three Ring Play Paddling Pool - Multi-Colour, 1.22 m x 25 cm",,SPLASH_POOL,https://m.media-amazon.com/images/I/51lcg2ERYfL.jpg,,6941607330494,06942138915655,,Multi-coloured,1.22 m x 25 cm,Bestway,,,0.72,kilograms,4.5,28.0,30.5,centimeters,28.0,27.5,3.1,centimeters,,,
B0CDH5Y3N9,200,"Rescue Remedy Kids Restful Nights Dropper, for A Natural Night’s Sleep, Flower Essences, to Support Your Child and Promote A Calming Bedtime Routine, Alcohol Free, Alternative to Sleep Aid for Kids",,HEALTH_PERSONAL_CARE,https://m.media-amazon.com/images/I/71I2HPvc+AL.jpg,,5000488303919,,,Clear,10ml,Nelsons,,,0.02,kilograms,2.2,3.9,8.2,centimeters,21.0,36.0,80.0,millimeters,,,
B07DRLVHM2,200,Tracer Deep Hole Construction Pencil with 6 x Replacement Lead Pack and accompanying Site Holsters all-in-one Marking Kit. Carpenter Pencil Set,,WRITING_INSTRUMENT,https://m.media-amazon.com/images/I/61WCa3RcjIL.jpg,761856099548,0761856099548,00761856099548,,Black,1 count (Pack of 1),TRACER,,,0.068,kilograms,2.0066,8.89,19.812,centimeters,12.0,8.0,0.1,centimeters,,,
B0CKS4H64X,200,"Neudorff WeedFree Plus RTU Weed Killer Spray, 750 ml, Glyphosate Free Spray, Weed Remover, Animal Fiendly, Herbicide",,WEED_MOSS_CONTROL_AGENT,https://m.media-amazon.com/images/I/416+Zklf-EL.jpg,,4005240136836,04005240136836,,,750 milliliters,Neudorff,,,0.84,kilograms,5.2,10.6,27.1,centimeters,,,,,,,
B0042SNS7S,200,Casio F-91WC-4AEF Mens Collection Watch,,WATCH,https://m.media-amazon.com/images/I/61uhra9W-RL.jpg,,4971850475484,04971850475484,,Pink,One Size,Casio,,,0.08,kilograms,6.6,8.8,9.0,centimeters,0.33,1.3,1.5,inches,,,
B000MQ663C,200,Draper 79579 230mm Spirit Level,,LEVEL,https://m.media-amazon.com/images/I/614+upuxXjL.jpg,603658571436,0603658571436,05010559795796,,Blue,230mm,Draper,,,0.09,kilograms,1.9,4.2,23.1,centimeters,4.0,1.8,23.0,centimeters,,,
B09FQCWKPW,200,"Kensington Orbit Wireless Trackball with Scroll Ring, Professional Computer Mouse with Bluetooth, (2.4GHz Wireless), Optical Tracking & AES Encryption Security, Left or Right Handed - Black (K70992WW)",,INPUT_MOUSE,https://m.media-amazon.com/images/I/61VwiSC22gL.jpg,085896709923,0085896709923,00085896709923,,Black,40mm Ball,Acco,,,0.38,kilograms,8.6,13.6,18.1,centimeters,133.0,154.0,0.1,centimeters,,,
