asof_utc,sku,order_id,order_date_utc,candidate_price_gbp,vat_rate_market,cogs_total_gbp,fba_total_gbp,commission_total_gbp,digital_fee_total_gbp,fixed_total_gbp,break_even_total_gbp,temp_floor_10roi_gbp,source_script
2026-02-18T04:02:24Z,A7-868U-HTPI,,,23.20,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,6Z-8POQ-K5XH,,,9.41,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,IJ-V0PQ-4CZ4,,,5.44,0.200000,1.97,1.50,0.82,0.05,0.00,5.21,5.44,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,YJ-WD59-WWA2,,,9.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,8M-NHB7-T8TR,,,29.36,0.200000,15.26,3.13,4.40,0.15,0.00,27.53,29.36,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,FZ-YQYO-ICX5,,,49.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,CX-1R85-163Z,,,14.56,0.200000,0.00,2.31,2.48,0.10,0.00,5.87,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,XH-OMMJ-C7MT,,,7.60,0.200000,2.45,2.43,1.14,0.07,0.00,7.31,7.60,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,FB-6FW0-Z82Q,,,6.40,0.200000,1.62,2.65,0.83,0.07,0.00,6.20,6.40,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,CJ-X0SS-QOUW,,,10.99,0.200000,4.16,2.83,1.65,0.09,0.00,10.48,10.98,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,SU-5LQH-2DVN,,,7.10,0.200000,2.19,2.52,0.92,0.07,0.00,6.84,7.10,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,VF-3T0K-DR5O,,,5.18,0.200000,2.05,1.50,0.52,0.04,0.00,4.93,5.18,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,8L-INBX-OUTU,,,7.99,0.200000,2.49,2.65,1.20,0.07,0.00,7.69,7.99,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,PH-M7S4-05R5,,,38.07,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,HJ-DHEU-9WG8,,,34.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,QV-8RC1-EYAM,,,14.55,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,MU-A667-UQ3J,,,14.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,WF-JLK1-5PKN,,,8.38,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,Z3-ORV9-K8XD,,,14.76,0.200000,6.56,2.77,2.21,0.10,0.00,13.97,14.76,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,OV-LVEL-DQL6,,,14.67,0.200000,6.95,2.58,1.91,0.09,0.00,13.84,14.67,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,HL-03ZR-QPHH,,,8.57,0.200000,3.60,2.42,0.69,0.06,0.00,8.12,8.56,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,XL-BFPF-CBW4,,,4.49,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,A2-T2AC-TW3L,,,10.75,0.200000,4.51,2.52,1.40,0.08,0.00,10.21,10.75,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,MW-1ILH-TLS4,,,9.78,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,QV-VH06-EAV3,,,9.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,AI-IG9I-YB5A,,,24.97,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,KI-CR51-18J3,,,50.10,0.200000,28.20,3.00,7.52,0.21,0.00,46.72,50.10,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,Q1-00D7-5IQF,,,23.89,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,FH-DOIH-J7JE,,,36.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,IR-BP1X-M8DG,,,5.95,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,DO-QDI1-K7R9,,,45.95,0.200000,20.07,0.00,6.89,0.14,0.00,32.52,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,RW-AZK6-O4M2,,,3.10,0.200000,0.52,1.50,0.47,0.04,0.00,3.04,3.10,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,YD-NO15-VYZL,,,8.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,JL-VTP2-JF3Q,,,15.41,0.200000,6.95,3.09,2.00,0.10,0.00,14.57,15.40,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,AF-KIHX-ANYY,,,3.45,0.200000,0.84,1.46,0.45,0.04,0.00,3.35,3.45,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,D0-C7C0-H6LN,,,7.31,0.200000,2.74,2.65,0.37,0.06,0.00,6.98,7.31,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,JB-RGB6-LZOJ,,,6.02,0.200000,2.47,1.46,0.78,0.05,0.00,5.71,6.01,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,R0-ODDX-WROO,,,5.49,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,SR-6OBB-WC03,,,8.24,0.200000,2.86,2.42,1.24,0.07,0.00,7.91,8.25,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,D8-VDSF-LENN,,,8.52,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,RS-NSGK-AN7M,,,5.50,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,8M-LM6B-F2Q5,,,4.84,0.200000,1.70,1.50,0.63,0.04,0.00,4.64,4.85,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,ZI-1MA2-8QGC,,,18.20,0.200000,8.48,3.00,2.73,0.11,0.00,17.18,18.20,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,FA-LRV6-YRFW,,,19.90,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,4W-VS57-BV6A,,,34.98,0.200000,18.50,3.37,5.25,0.18,0.00,32.76,34.98,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,H6-E7MP-EBPD,,,17.13,0.200000,8.45,2.31,2.57,0.10,0.00,16.12,17.13,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,2L-M26G-560I,,,26.57,0.200000,13.52,3.15,3.99,0.14,0.00,24.96,26.58,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,9X-HL62-83C7,,,5.77,0.200000,1.99,1.70,0.87,0.05,0.00,5.53,5.77,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,6P-IWYA-X18B,,,11.46,0.200000,4.31,3.00,1.72,0.09,0.00,10.94,11.46,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,QD-UWUI-6381,,,32.82,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,RI-VSUS-0YTD,,,6.16,0.200000,1.65,2.75,0.49,0.07,0.00,5.95,6.15,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,WR-MNST-TKW6,,,34.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,CX-SMCH-4DYA,,,8.68,0.200000,3.95,1.52,1.30,0.06,0.00,8.20,8.67,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,81-3DY5-BFOR,,,16.98,0.200000,7.64,3.09,2.55,0.11,0.00,16.07,16.98,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,77-GYTL-JFN4,,,103.06,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,XH-0LAE-FQO5,,,6.23,0.200000,2.90,1.46,0.50,0.04,0.00,5.88,6.23,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,7L-OT45-7LYB,,,4.24,0.200000,1.16,1.67,0.55,0.04,0.00,4.10,4.24,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,3N-WGU4-MT5X,,,9.99,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,C6-XGZB-J6QA,,,6.02,0.200000,2.75,1.46,0.48,0.04,0.00,5.68,6.01,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,LP-QMNJ-J49G,,,4.33,0.200000,0.70,2.42,0.35,0.06,0.00,4.24,4.32,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,W3-8FN7-FSP0,,,6.37,0.200000,2.99,1.46,0.51,0.04,0.00,6.00,6.36,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,04-FYSA-YCV0,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,04-PU0K-EVHU,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,05-CH74-4EW3,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,0A-HHXO-QF32,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,0B-KZD0-FZB1,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,0B-OUCV-UQE9,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,0D-0039-WEPJ,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,0F-MLCO-206G,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,0Q-F5R3-333E,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,0R-31MX-8MNY,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,0T-2B9X-7G65,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,1B-X7OV-DC22,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,1I-68NK-QBN0,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,1L-X5VM-8E2W,,,0.00,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,3Q-JVVB-BIT7,,,38.43,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:02:24Z,JX-6USZ-SK7E,,,39.49,0.200000,0.00,0.00,0.00,0.00,0.00,0.00,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,N9-IOWG-NGD9,,,0.00,0.200000,0.00,1.89,0.25,0.05,0.00,2.63,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,BF-KVJ0-RUA9,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,12-749B-9EB5,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,WT-LPJW-NOXR,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,BF-EX14-XMNB,,,0.00,0.200000,0.00,3.13,0.25,0.07,0.00,4.14,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,WB-6YBC-16X8,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,5B-DQES-2T3E,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,BJ-1TEF-1BUZ,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,2S-T29M-BDIZ,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,DY-51D1-CSIX,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,09-CZ59-Q6OR,,,0.00,0.200000,0.00,1.87,0.25,0.05,0.00,2.60,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,B2-5FFM-153A,,,0.00,0.200000,0.00,3.13,0.25,0.07,0.00,4.14,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,XI-DUS3-PXC9,,,0.00,0.200000,0.00,4.87,0.25,0.11,0.00,6.28,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,0T-LQK2-KFCY,,,0.00,0.200000,0.00,3.13,0.25,0.07,0.00,4.14,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,OL-F41R-EZEF,,,0.00,0.200000,0.00,3.13,0.25,0.07,0.00,4.14,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,NC-MA70-7OJ9,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,T7-NZWY-R44R,,,0.00,0.200000,0.00,3.15,0.25,0.07,0.00,4.16,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,I2-OJSR-TKZ6,,,0.00,0.200000,0.00,3.13,0.25,0.07,0.00,4.14,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,9C-ZLCN-WWGK,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,6L-LO0H-2WGF,,,0.00,0.200000,0.00,2.16,0.25,0.05,0.00,2.95,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,7C-XI7G-FMUU,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,W7-F06R-CW3C,,,0.00,0.200000,0.00,2.18,0.25,0.05,0.00,2.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,D6-Y4EX-C9HL,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,NB-UWOU-68PW,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,QG-6O1N-7HTR,,,0.00,0.200000,0.00,3.13,0.25,0.07,0.00,4.14,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,E7-LAKI-9FEO,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,FQ-DRSZ-XVJI,,,0.00,0.200000,0.00,3.02,0.25,0.07,0.00,4.01,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,WY-Z6LP-JOMV,,,0.00,0.200000,0.00,3.13,0.25,0.07,0.00,4.14,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,IX-E0R5-6P6G,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,J7-QL4P-4SOM,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,UF-8XYI-JUTX,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,LG-AZOP-KOUU,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,0K-6BX5-D5AH,,,0.00,0.200000,0.00,3.05,0.25,0.07,0.00,4.04,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,Z3-HICR-CPBW,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,OO-KLJU-ZBO9,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,UL-6G4Z-72JE,,,0.00,0.200000,0.00,2.10,0.25,0.05,0.00,2.88,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,2K-6X85-CXUL,,,0.00,0.200000,0.00,3.58,0.25,0.08,0.00,4.69,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,MF-MNIN-FGXW,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,FQ-MTRD-YPII,,,0.00,0.200000,0.00,3.15,0.25,0.07,0.00,4.16,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,8N-T5OY-DSW9,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,JE-NHAA-HEYR,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,6V-0L0T-OF72,,,0.00,0.200000,0.00,2.18,0.25,0.05,0.00,2.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,IQ-PR7Z-1RKG,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,A9-31T9-JF3W,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,TT-1DQK-CJFF,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,EO-RQ6J-PAPY,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,F9-ETRB-6FVQ,,,0.00,0.200000,0.00,3.10,0.25,0.07,0.00,4.10,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,10-PGVO-YV15,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,LL-NBBZ-I90A,,,0.00,0.200000,0.00,3.13,0.25,0.07,0.00,4.14,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,HJ-6HB4-VVF2,,,0.00,0.200000,0.00,2.16,0.25,0.05,0.00,2.95,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,R7-RF9Q-9AMN,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,9I-QC5D-QDT2,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,26-E5TZ-WU0I,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,1Q-OTO8-JG8E,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,27-VH0D-TKGK,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,2L-4Y1Q-E6OA,,,0.00,0.200000,0.00,3.13,0.25,0.07,0.00,4.14,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,ON-XPCR-TAZW,,,0.00,0.200000,0.00,2.07,0.25,0.05,0.00,2.84,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,BH-QYC3-K7VG,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,T0-4R2M-4BLV,,,0.00,0.200000,0.00,2.10,0.25,0.05,0.00,2.88,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,46-MOBK-YBS1,,,0.00,0.200000,0.00,3.04,0.25,0.07,0.00,4.03,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,NY-AI90-84GR,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,3Z-S01D-H4GA,,,0.00,0.200000,0.00,3.14,0.25,0.07,0.00,4.15,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,2T-07RT-8IMX,,,0.00,0.200000,0.00,3.06,0.25,0.07,0.00,4.06,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,66-6EUM-PSH8,,,0.00,0.200000,0.00,2.10,0.25,0.05,0.00,2.88,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,CN-NR50-TSFE,,,0.00,0.200000,0.00,3.06,0.25,0.07,0.00,4.06,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,0C-AOG2-B23Z,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,XB-PLFM-VNLX,,,0.00,0.200000,0.00,1.87,0.25,0.05,0.00,2.60,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,8G-7PJ0-25UD,,,0.00,0.200000,0.00,3.10,0.25,0.07,0.00,4.10,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,EH-ZRT0-U4YM,,,0.00,0.200000,0.00,2.10,0.25,0.05,0.00,2.88,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,7I-GPVA-PDJ6,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,Z7-ZI0R-NWCK,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,M1-UFU0-V1X3,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,E0-9FJI-8AD2,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,TL-AUNR-5YK0,,,0.00,0.200000,0.00,3.10,0.25,0.07,0.00,4.10,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,JQ-6JZ4-3GJ7,,,0.00,0.200000,0.00,3.13,0.25,0.07,0.00,4.14,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,GB-RXX5-97UW,,,0.00,0.200000,0.00,3.13,0.25,0.07,0.00,4.14,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,N0-JAU8-SI40,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,MI-J6KS-0097,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,PF-7VUQ-LIUC,,,0.00,0.200000,0.00,2.10,0.25,0.05,0.00,2.88,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,6E-GK4T-QBFF,,,0.00,0.200000,0.00,1.87,0.25,0.05,0.00,2.60,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,16-5NE0-75DT,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,7R-DKJR-F0UF,,,0.00,0.200000,0.00,2.10,0.25,0.05,0.00,2.88,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,7W-PCZV-CX51,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,HI-4CXM-9WVU,,,0.00,0.200000,0.00,2.94,0.25,0.07,0.00,3.91,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,JC-NYJZ-DIWR,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,FX-3YH6-IF6A,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,PZ-X5VL-NVBR,,,0.00,0.200000,0.00,3.02,0.25,0.07,0.00,4.01,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,AY-LA00-LUJD,,,0.00,0.200000,0.00,3.08,0.25,0.07,0.00,4.08,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,3L-LSBT-PRST,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,PF-9T40-Q7YW,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,PQ-SCCQ-7RCR,,,0.00,0.200000,0.00,3.12,0.25,0.07,0.00,4.13,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,YM-HLZL-A3XS,,,0.00,0.200000,0.00,3.12,0.25,0.07,0.00,4.13,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,HN-13OB-TAYD,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,RF-3X39-FYXB,,,0.00,0.200000,0.00,3.09,0.25,0.07,0.00,4.09,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,CQ-GZA7-CZBW,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,WN-BBR4-67NP,,,0.00,0.200000,0.00,2.77,0.25,0.07,0.00,3.71,,H110_run_phase1_h_pilot
2026-02-18T04:09:38Z,6H-ZZN4-I77B,,,0.00,0.200000,0.00,3.00,0.25,0.07,0.00,3.98,,H110_run_phase1_h_pilot
