asof_utc,seller_sku,asin,cpt_status,cpt_gbp,our_live_price_gbp,last_sold_price_gbp,price_reference_gbp,price_reference_source,delta_cpt_minus_reference_gbp,group_ab,cpt_error_summary
2026-02-14T10:21:11Z,0K-6BX5-D5AH,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,Z3-HICR-CPBW,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,OO-KLJU-ZBO9,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,UL-6G4Z-72JE,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,2K-6X85-CXUL,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,MF-MNIN-FGXW,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,FQ-MTRD-YPII,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,8N-T5OY-DSW9,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,JE-NHAA-HEYR,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,6V-0L0T-OF72,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,IQ-PR7Z-1RKG,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,A9-31T9-JF3W,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,TT-1DQK-CJFF,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,EO-RQ6J-PAPY,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,F9-ETRB-6FVQ,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,10-PGVO-YV15,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,LL-NBBZ-I90A,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,HJ-6HB4-VVF2,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,R7-RF9Q-9AMN,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,9I-QC5D-QDT2,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,26-E5TZ-WU0I,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,1Q-OTO8-JG8E,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,27-VH0D-TKGK,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,2L-4Y1Q-E6OA,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,ON-XPCR-TAZW,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,BH-QYC3-K7VG,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,T0-4R2M-4BLV,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,46-MOBK-YBS1,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,NY-AI90-84GR,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,3Z-S01D-H4GA,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,2T-07RT-8IMX,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,66-6EUM-PSH8,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,CN-NR50-TSFE,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,0C-AOG2-B23Z,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,XB-PLFM-VNLX,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,8G-7PJ0-25UD,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,EH-ZRT0-U4YM,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,7I-GPVA-PDJ6,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,Z7-ZI0R-NWCK,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,M1-UFU0-V1X3,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,E0-9FJI-8AD2,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,TL-AUNR-5YK0,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,JQ-6JZ4-3GJ7,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,GB-RXX5-97UW,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,N0-JAU8-SI40,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,MI-J6KS-0097,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,PF-7VUQ-LIUC,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,6E-GK4T-QBFF,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,16-5NE0-75DT,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,7R-DKJR-F0UF,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,7W-PCZV-CX51,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,HI-4CXM-9WVU,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,JC-NYJZ-DIWR,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,FX-3YH6-IF6A,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,PZ-X5VL-NVBR,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,AY-LA00-LUJD,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,3L-LSBT-PRST,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,PF-9T40-Q7YW,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,PQ-SCCQ-7RCR,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,YM-HLZL-A3XS,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,HN-13OB-TAYD,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,RF-3X39-FYXB,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,CQ-GZA7-CZBW,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,WN-BBR4-67NP,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,6H-ZZN4-I77B,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,V7-HT4G-K9QH,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,C1-4N7O-1LWT,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,2U-EUMC-7E5P,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,9R-YGAK-KTA0,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,KG-GAQU-OLI0,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,B7-9S5E-KOHG,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,LH-LOUH-H54B,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,ET-D23X-A5I2,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,BB-JN90-IUUP,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,BU-H22U-ACK3,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,3L-1I88-19GF,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,CJ-DLBW-HKFS,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,0N-JV0B-5UNV,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,8G-JH1T-98X4,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,7Y-B7S7-O5OZ,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,3K-PWXF-IHKI,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,PT-CVT8-NV21,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,10-JQEP-V8I7,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,YD-0TJL-WINU,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,VY-FXRV-DEAT,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,SA-T4GN-HUNR,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,Z4-04O5-E86C,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,FY-TQNI-4ZV5,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,4V-OE5G-EJKM,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,7U-508Y-MZAQ,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,55-5RSU-1KG1,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,FN-ZANK-PHQO,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,FW-WGL2-H61I,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,HT-LVU9-4F5R,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,YB-8YQ7-X1X8,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,TX-7TYN-NVF4,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,WI-QO7X-YZOL,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,G0-25T9-9YZS,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,2I-R2RY-BZ85,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,RR-0TGC-U4IT,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,1P-BRGG-P0N6,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,HY-VZF3-EFS3,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,4C-6VFW-JO2C,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,3V-HQSI-8QRU,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,KE-WQ91-B6JF,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,JX-Q0XX-QBZ2,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,SH-RGTH-QQM2,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,FR-41MF-KWKU,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,MF-FBAW-SRXY,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,J2-N9NA-57NA,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,KR-H2ZK-DRS7,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,M4-MV10-9TX7,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,M5-EOFN-2WPJ,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,8K-FX05-CCPX,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,DK-9CZR-7SUV,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,4Y-2V2S-KSTO,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,VF-WENE-0QSF,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,10-KNVB-4BRI,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,CC-9HJK-1XR3,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,IX-BHAG-7688,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,8Y-8UTW-YHVV,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,IS-RZRJ-JMUQ,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,4D-KUD8-5IQP,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,6L-R2ZY-X2E0,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,H4-EFUP-2ASL,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,QZ-5ZK7-W02G,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,9H-K7TV-V6NU,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,PI-JTWZ-8YNT,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,UC-D1G4-MTYN,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,RJ-OVDC-R9JF,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,HO-7XV5-UD4D,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,P4-XF7W-GMJA,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,D8-QDS3-LH4T,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,XN-OHVO-FXL6,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,VU-YLRN-9V7D,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,QB-I6MR-7F61,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,TH-JWYZ-LM0D,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,J5-IJ6Y-64VG,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,9Q-XGAX-ZGBT,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,P5-KMQZ-JK8Y,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,P7-91M2-092T,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,BC-6AFY-0M24,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,QD-2EAL-Z4J5,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,R8-VELO-CPUA,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,QM-QAGK-D2UQ,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,WO-75W6-980Q,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,YF-KP66-IJY6,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,1A-S381-J09C,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,GQ-JASA-966U,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,3Q-JJ0H-Y8K7,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,1C-WYGV-IW8O,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,2C-S7N4-TU7U,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,EI-2WXL-O395,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,KP-AMHW-L7J3,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,B0-FSK3-1L88,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,WR-IXBZ-8DOL,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,BT-7DBY-VHSC,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,AB-B7ZS-3CGI,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,VE-1BJX-JY53,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,AQ-4A75-UZQ4,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,4A-DZKT-5L3H,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,56-K5VJ-WKGX,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,RR-A7OX-MCB4,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,E8-4EWH-VI2G,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,UE-IIJJ-P6EL,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,DW-459L-AFIY,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,0G-0234-E9NG,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,3X-9BNK-4A9V,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,ML-L9EE-YFAW,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,RZ-QO7D-HPGQ,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,8G-5YVC-GJ6P,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,9I-A0BY-EW0X,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,YV-2E21-62SB,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,RX-E62R-OEMW,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,SE-GMXY-FA0M,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,EQ-EZL7-FAU3,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,S8-3SXM-Y0JF,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,R4-IXFX-2AQQ,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,U8-RDSV-JZ7U,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,3M-SOO9-5R17,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,K7-L390-M667,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,50-U3CD-LWFE,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,T8-R745-DYOV,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,F7-3B20-C9TW,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,9G-57PS-EN16,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,08-3ABG-PL11,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,UG-OV2U-0MBJ,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,D3-R4XE-XV0R,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,X6-7E52-0VB3,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,SY-KXX7-PDAL,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,LW-0BSW-ZD88,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,TE-PYY9-E5X8,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,TK-2H97-E7UH,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,ZU-VG38-OF3L,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,1D-E3I8-TUK8,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,V0-8QPG-0A04,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,V5-VWRV-4S7K,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,8N-DRTH-Z7K0,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,JA-LKQX-7YEN,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,FY-HXC0-DSPO,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,96-FPCV-82R1,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,YB-QDA8-VS05,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,YG-H850-FPEW,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,X4-FG91-H4MR,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,YI-3CHP-LJOZ,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,YP-C2ZB-ES8H,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,Z7-VYUL-255V,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,ZA-4RO9-GD8M,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,ZB-SIAQ-2V7L,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,1S-ZFUI-RE1A,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,0W-VJRK-9VCG,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,E8-MXNZ-4UKU,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,EL-1QQR-J77R,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,AQ-QMA9-SLHK,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,C5-V0VF-ZQAV,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,VZ-MTBC-3AJ6,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,D9-42IB-HEVC,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,LX-K206-ENZX,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,X1-68KO-184Y,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,3A-T942-KVZH,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,Y0-Q6YF-SIEG,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,FY-L1AO-4YOT,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,ZP-F5C8-7ZCG,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,KJ-T17P-5CVS,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,Approval-1,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,L7-ZGYU-IWOW,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,XX-ISP6-LTOY,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,8R-0UT9-SEOY,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,7C-MBEY-QA37,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,QS-V8XL-25CO,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,L3-OHWF-OL4P,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,VA-7T3X-R64D,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,Y3-RYVT-A6Y8,,,,12.03,,12.03,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,ZU-RET1-5CSU,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,62-2H0B-RRR3,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,R9-20LM-YJL9,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,B7-D9X9-FWYR,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,5R-LL8J-AP4S,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,3C-HIAR-JEF0,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,CLFAPPLY1,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,---,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,C7-D8C6-UWDV,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,RI-DHUT-XR75,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,Y2-A0XO-9DCH,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,JP-9X4T-0CCC,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,9Q-K2SI-Q5LI,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,2Z-WVXG-I7W1,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,E1-W7LJ-CUKO,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,U4-Z3VT-1WNS,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,6S-TT0C-48SV,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,N2-I82D-3I3Q,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,GZ-0NY2-BOHL,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,S2-RZ4R-15M6,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,VU-UQNN-35C8,,,,9.97,,9.97,live_listing_price,,UNKNOWN,
2026-02-14T10:21:11Z,Apply2,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,Apply-B0CSGSCWTP,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,Apply-B0CSH9HXQ5,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,REJECT,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,UE-BZE5-I0WM,,,,,,,,,UNKNOWN,
2026-02-14T10:21:11Z,FBA15K3QTGNT_unexpected_item_01,B07RRQX71T,ERROR,,5.14,4.98,5.14,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,PT-7SUD-DDSG,B09NQ9ZHDQ,ERROR,,8.99,,8.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,3Z-03PB-Q1A8,B09NQ9ZHDQ,ERROR,,6.79,,6.79,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,3Q-JVVB-BIT7,0786964502,ERROR,,38.43,,38.43,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,02-7AZG-O0CV,B01N31JDVX,ERROR,,2.99,2.99,2.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,03-7TNF-U2A1,B08C34199M,ERROR,,4.10,,4.10,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,06-6WC0-UGFH,B004YJLV6K,ERROR,,17.63,,17.63,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,0B-IC3D-6S96,B00ICS6JWK,ERROR,,8.95,,8.95,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,0G-JB6S-PN34,B07H2WXMDJ,ERROR,,6.99,6.99,6.99,live_listing_price,,UNKNOWN,http_429
2026-02-14T10:21:11Z,0H-5V53-GPG4,B0CRRPCT5P,ERROR,,12.83,14.83,12.83,live_listing_price,,UNKNOWN,http_429
