event_id,event_date,sku,asin,fnsku,event_type,quantity,disposition,reason_code,country,fulfillment_center,reconciled_qty,unreconciled_qty,source_report,ingested_at
,2026-04-18T01:00:00+0100,3X-EXDD-TD2K,B0D6W9DZX4,X0029PJ5CV,WhseTransfers,1,SELLABLE,,GB,LCY3,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,3X-EXDD-TD2K,B0D6W9DZX4,X0029PJ5CV,WhseTransfers,1,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,3X-EXDD-TD2K,B0D6W9DZX4,X0029PJ5CV,WhseTransfers,1,SELLABLE,,GB,BRS1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,3X-EXDD-TD2K,B0D6W9DZX4,X0029PJ5CV,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,3X-EXDD-TD2K,B0D6W9DZX4,X0029PJ5CV,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,3X-EXDD-TD2K,B0D6W9DZX4,X0029PJ5CV,WhseTransfers,-2,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,3X-EXDD-TD2K,B0D6W9DZX4,X0029PJ5CV,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,3X-EXDD-TD2K,B0D6W9DZX4,X0029PJ5CV,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,3X-EXDD-TD2K,B0D6W9DZX4,X0029PJ5CV,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,3X-EXDD-TD2K,B0D6W9DZX4,X0029PJ5CV,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,3X-EXDD-TD2K,B0D6W9DZX4,X0029PJ5CV,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,LV-425G-BY4X,9188805646,X0029FM6EP,VendorReturns,-1,DEFECTIVE,,GB,EDI4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,NN-TSZ1-X2RD,B093FQYQJH,X00293I5FB,Shipments,-2,SELLABLE,,GB,MAN1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,4,SELLABLE,,GB,LCY3,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,1,SELLABLE,,GB,LCY3,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,1,SELLABLE,,GB,LCY3,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,2,SELLABLE,,GB,LCY3,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,1,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,2,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,3,SELLABLE,,GB,DSA6,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,2,SELLABLE,,GB,BRS1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-2,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-3,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-4,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-2,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-7,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-2,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-2,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-2,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-5,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-3,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-3,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-2,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-4,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-2,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,WhseTransfers,-3,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
FBA15LP46YG4,2026-04-18T01:00:00+0100,XE-YPAI-HX9F,B086ZD7MG6,X00293G0VR,Receipts,1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,WJ-YHKC-EES5,B07CN7NRF7,X00290XJ6J,Shipments,-2,SELLABLE,,GB,MAN3,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,YO-EKK2-FRCC,B00BWU7MNU,X0028GYIGT,Shipments,-1,SELLABLE,,GB,MME1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,YO-EKK2-FRCC,B00BWU7MNU,X0028GYIGT,Shipments,-1,SELLABLE,,GB,LCY2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,1,SELLABLE,,GB,LCY3,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,1,SELLABLE,,GB,LCY3,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,2,SELLABLE,,GB,LCY3,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,1,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,1,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,1,SELLABLE,,GB,EMA2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,EMA1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,Shipments,-1,SELLABLE,,GB,EMA1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,Shipments,-1,SELLABLE,,GB,EMA1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,Shipments,-1,SELLABLE,,GB,EMA1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,Shipments,-1,SELLABLE,,GB,EMA1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,1,SELLABLE,,GB,DSA6,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,1,SELLABLE,,GB,BRS1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,1,SELLABLE,,GB,BRS1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-2,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-2,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,DC-K5WH-R7F5,B0073FT7FY,X0026L1SCN,WhseTransfers,-1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,L3-ZQ8U-A7LQ,B004I2N5AS,X0025MV6P7,WhseTransfers,-1,SELLABLE,,GB,EDI4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-5,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-2,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,6V-EEC1-2S9Z,B06WW79DX5,X0024FWWTJ,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,7L-OT45-7LYB,B01NBDFDBC,X0023ITOJX,Shipments,-1,SELLABLE,,GB,MAN2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,7L-OT45-7LYB,B01NBDFDBC,X0023ITOJX,Shipments,-1,SELLABLE,,GB,BRS2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,7L-OT45-7LYB,B01NBDFDBC,X0023ITOJX,Shipments,-1,SELLABLE,,GB,BRS2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-1,SELLABLE,,GB,LTN4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-1,SELLABLE,,GB,LTN4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-1,SELLABLE,,GB,LTN4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-2,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-1,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-1,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-1,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-4,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-1,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-1,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-1,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-1,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-2,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-1,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-1,SELLABLE,,GB,LBA5,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-1,SELLABLE,,GB,EMA2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,VF-3T0K-DR5O,B08KFFY86W,X00208SK8H,Shipments,-1,SELLABLE,,GB,EMA2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,EV-CHU5-XU3G,B07QQDMJ6M,X001ZK4BVL,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,EV-CHU5-XU3G,B07QQDMJ6M,X001ZK4BVL,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-18T01:00:00+0100,A2-T2AC-TW3L,B006PFN3BW,X001XQKWXX,Shipments,-1,SELLABLE,,GB,XLP1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-17T01:00:00+0100,C6-XGZB-J6QA,B0083HIM7U,X002HW0DTF,Shipments,-2,SELLABLE,,GB,EMA4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
FBA15LP46YG4,2026-04-17T01:00:00+0100,C6-XGZB-J6QA,B0083HIM7U,X002HW0DTF,Receipts,62,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
FBA15LP46YG4,2026-04-17T01:00:00+0100,5Q-LUQ1-L14K,B09MWLJFFX,X002FRSWYF,Receipts,1,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
FBA15LMC0LKR,2026-04-17T01:00:00+0100,F7-PMJ2-SG6A,B07RZBBG14,X002F5VV0T,Receipts,29,SELLABLE,,GB,NCL1,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
FBA15LP46YG4,2026-04-17T01:00:00+0100,GJ-2OZK-0GCA,B0CS3VF4GK,X002C5LQ1B,Receipts,18,SELLABLE,,GB,BHX4,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-17T01:00:00+0100,0G-JB6S-PN34,B07H2WXMDJ,X002C5IRB3,Shipments,-1,SELLABLE,,GB,BRS2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
,2026-04-17T01:00:00+0100,D0-C7C0-H6LN,B07F1MFWV1,X002BG3AK1,Shipments,-1,SELLABLE,,GB,BRS2,,,Inventory_Ledger,2026-04-28T13:04:01.556560+00:00
