Order number_norm,sales,ship_x,promo_x,sb_total,Order ID,price,ship_y,gift,promo_y,our_total,diff
203-4702739-6426759,27.0,0.0,0.0,27.0,203-4702739-6426759,27.0,0.0,0.0,0.0,27.0,0.0
203-4716417-5908308,6.8,0.0,0.0,6.8,203-4716417-5908308,6.8,0.0,0.0,0.0,6.8,0.0
203-4725047-6981950,9.18,0.0,0.0,9.18,203-4725047-6981950,9.18,0.0,0.0,0.0,9.18,0.0
203-4725185-4839539,8.99,0.0,0.0,8.99,203-4725185-4839539,8.99,0.0,0.0,0.0,8.99,0.0
203-4737246-0737918,5.98,0.0,0.0,5.98,203-4737246-0737918,5.98,0.0,0.0,0.0,5.98,0.0
203-4743941-5238721,9.92,0.0,0.0,9.92,203-4743941-5238721,9.92,0.0,0.0,0.0,9.92,0.0
203-4757725-3546752,27.0,0.0,0.0,27.0,203-4757725-3546752,27.0,0.0,0.0,0.0,27.0,0.0
203-4763592-6333920,6.73,0.0,0.0,6.73,203-4763592-6333920,6.73,0.0,0.0,0.0,6.73,0.0
203-4773404-6938748,7.28,0.0,0.0,7.28,203-4773404-6938748,7.28,1.5,0.0,0.0,8.780000000000001,1.5
203-4775989-8034760,6.8,0.0,0.0,6.8,203-4775989-8034760,6.8,0.0,0.0,0.0,6.8,0.0
203-4777208-4404351,5.88,0.0,0.0,5.88,203-4777208-4404351,5.88,0.0,0.0,0.0,5.88,0.0
203-4818394-8352341,10.99,0.0,0.0,10.99,203-4818394-8352341,10.99,0.0,0.0,0.0,10.99,0.0
203-4827423-1515524,6.97,0.0,0.0,6.97,203-4827423-1515524,6.97,0.99,0.0,0.0,7.96,0.99
203-4830745-7401902,4.34,0.0,0.0,4.34,203-4830745-7401902,4.34,0.0,0.0,0.0,4.34,0.0
203-4845787-4035521,6.8,0.0,0.0,6.8,203-4845787-4035521,6.8,0.0,0.0,0.0,6.8,0.0
203-4854808-4111539,12.0,0.0,0.0,12.0,203-4854808-4111539,12.0,0.0,0.0,0.0,12.0,0.0
203-4859643-6892320,12.07,0.0,0.0,12.07,203-4859643-6892320,12.07,0.0,0.0,0.0,12.07,0.0
203-4869078-4375566,9.99,0.0,0.0,9.99,203-4869078-4375566,9.99,0.0,0.0,0.0,9.99,0.0
203-4874676-9621937,15.84,0.0,0.0,15.84,203-4874676-9621937,15.84,0.0,0.0,0.0,15.84,0.0
203-4885592-5714752,5.59,0.0,0.0,5.59,203-4885592-5714752,5.59,0.0,0.0,0.0,5.59,0.0
203-4888234-9637960,4.34,0.0,0.0,4.34,203-4888234-9637960,4.34,0.0,0.0,0.0,4.34,0.0
203-4895375-3011513,5.78,0.0,0.0,5.78,203-4895375-3011513,5.78,0.0,0.0,0.0,5.78,0.0
203-4903160-7199558,15.86,0.0,-0.79,15.07,203-4903160-7199558,15.73,0.0,0.0,-0.66,15.07,0.0
203-4905772-2118707,6.8,0.0,0.0,6.8,203-4905772-2118707,6.8,0.0,0.0,0.0,6.8,0.0
203-4928092-0747540,5.64,0.0,0.0,5.64,203-4928092-0747540,5.64,0.0,0.0,0.0,5.64,0.0
203-4928496-2993105,13.99,0.0,0.0,13.99,203-4928496-2993105,13.99,0.0,0.0,0.0,13.99,0.0
203-4935160-8759529,24.8,0.0,0.0,24.8,203-4935160-8759529,24.8,0.0,0.0,0.0,24.8,0.0
203-4954647-0537917,7.86,0.0,0.0,7.86,203-4954647-0537917,7.86,0.0,0.0,0.0,7.86,0.0
203-4960900-1474751,6.8,0.0,0.0,6.8,203-4960900-1474751,6.8,0.0,0.0,0.0,6.8,0.0
203-4965619-9337117,6.2,0.0,-0.31,5.890000000000001,203-4965619-9337117,6.2,0.0,0.0,-0.26,5.94,0.05
203-4966183-5641959,10.99,0.0,0.0,10.99,203-4966183-5641959,10.99,0.0,0.0,0.0,10.99,0.0
203-4968167-0415516,5.92,0.0,0.0,5.92,203-4968167-0415516,5.92,0.0,0.0,0.0,5.92,0.0
203-4989302-1039506,10.58,0.0,0.0,10.58,203-4989302-1039506,10.58,0.0,0.0,0.0,10.58,0.0
203-4998149-7997102,18.99,0.0,0.0,18.99,203-4998149-7997102,18.99,0.0,0.0,0.0,18.99,0.0
203-5005954-0094767,10.99,0.0,0.0,10.99,203-5005954-0094767,10.99,0.0,0.0,0.0,10.99,0.0
203-5009854-6457902,6.8,0.0,0.0,6.8,203-5009854-6457902,6.8,0.0,0.0,0.0,6.8,0.0
203-5032618-1317134,5.87,0.0,0.0,5.87,203-5032618-1317134,5.87,0.66,0.0,0.0,6.53,0.66
203-5045229-8576321,5.02,0.0,0.0,5.02,203-5045229-8576321,5.02,0.5,0.0,0.0,5.52,0.5
203-5050846-2081963,5.64,0.0,0.0,5.64,203-5050846-2081963,5.64,0.0,0.0,0.0,5.64,0.0
203-5053776-7231536,3.3,0.0,0.0,3.3,203-5053776-7231536,3.3,0.0,0.0,0.0,3.3,0.0
203-5058346-9253164,6.8,0.0,0.0,6.8,203-5058346-9253164,6.8,0.0,0.0,0.0,6.8,0.0
203-5062434-6736348,5.98,0.0,0.0,5.98,203-5062434-6736348,5.98,0.33,0.0,0.0,6.3100000000000005,0.33
203-5105260-8085127,7.2,0.0,0.0,7.2,203-5105260-8085127,7.2,0.0,0.0,0.0,7.2,0.0
203-5116176-3960364,14.03,0.0,0.0,14.03,203-5116176-3960364,14.03,0.0,0.0,0.0,14.03,0.0
203-5137693-3309143,8.31,0.0,0.0,8.31,203-5137693-3309143,8.31,0.0,0.0,0.0,8.31,0.0
203-5140921-1375515,14.42,0.0,0.0,14.42,203-5140921-1375515,14.42,0.0,0.0,0.0,14.42,0.0
203-5143955-7962713,6.8,0.0,0.0,6.8,203-5143955-7962713,6.8,0.0,0.0,0.0,6.8,0.0
203-5144976-1119512,6.8,0.0,0.0,6.8,203-5144976-1119512,6.8,0.0,0.0,0.0,6.8,0.0
203-5150744-2830727,7.99,0.0,0.0,7.99,203-5150744-2830727,7.99,0.0,0.0,0.0,7.99,0.0
203-5175284-9857147,27.0,0.0,0.0,27.0,203-5175284-9857147,27.0,0.0,0.0,0.0,27.0,0.0
203-5188148-3048357,3.01,0.0,0.0,3.01,203-5188148-3048357,3.01,0.0,0.0,0.0,3.01,0.0
203-5217562-5091555,6.8,0.0,0.0,6.8,203-5217562-5091555,6.8,0.0,0.0,0.0,6.8,0.0
203-5224763-3529938,5.99,0.0,0.0,5.99,203-5224763-3529938,5.99,0.0,0.0,0.0,5.99,0.0
203-5229690-0666752,7.3,0.0,0.0,7.3,203-5229690-0666752,7.3,0.0,0.0,0.0,7.3,0.0
203-5266331-2160313,5.98,0.0,0.0,5.98,203-5266331-2160313,5.98,0.0,0.0,0.0,5.98,0.0
203-5267522-9659541,24.95,0.0,0.0,24.95,203-5267522-9659541,24.95,0.0,0.0,0.0,24.95,0.0
203-5272552-1697115,6.8,0.0,0.0,6.8,203-5272552-1697115,6.8,0.0,0.0,0.0,6.8,0.0
203-5273132-7811534,8.17,0.0,0.0,8.17,203-5273132-7811534,8.17,0.0,0.0,0.0,8.17,0.0
203-5282890-0005911,6.55,0.0,0.0,6.55,203-5282890-0005911,6.55,0.0,0.0,0.0,6.55,0.0
203-5284346-7004320,8.99,0.0,0.0,8.99,203-5284346-7004320,8.99,0.0,0.0,0.0,8.99,0.0
203-5285228-7757128,2.98,0.0,0.0,2.98,203-5285228-7757128,2.98,0.0,0.0,0.0,2.98,0.0
203-5291348-7064349,8.2,0.0,0.0,8.2,203-5291348-7064349,8.2,0.0,0.0,0.0,8.2,0.0
203-5295713-4207530,9.52,0.0,0.0,9.52,203-5295713-4207530,9.52,0.0,0.0,0.0,9.52,0.0
203-5298800-2521914,10.0,0.0,0.0,10.0,203-5298800-2521914,10.0,0.0,0.0,0.0,10.0,0.0
203-5323608-7025906,12.22,0.0,0.0,12.22,203-5323608-7025906,12.22,0.0,0.0,0.0,12.22,0.0
203-5351816-4013909,35.79,0.0,0.0,35.79,203-5351816-4013909,35.79,0.0,0.0,0.0,35.79,0.0
203-5373258-7562730,5.98,0.0,0.0,5.98,203-5373258-7562730,5.98,0.0,0.0,0.0,5.98,0.0
203-5393735-2724346,11.89,0.0,0.0,11.89,203-5393735-2724346,11.89,0.0,0.0,0.0,11.89,0.0
203-5414080-7080341,8.17,0.0,0.0,8.17,203-5414080-7080341,8.17,0.0,0.0,0.0,8.17,0.0
203-5424203-3485120,9.96,0.0,0.0,9.96,203-5424203-3485120,9.96,0.25,0.0,0.0,10.21,0.25
203-5429590-1677944,6.52,0.0,0.0,6.52,203-5429590-1677944,6.52,0.0,0.0,0.0,6.52,0.0
203-5444745-6097917,8.99,0.0,0.0,8.99,203-5444745-6097917,8.99,0.0,0.0,0.0,8.99,0.0
203-5446252-5665149,6.8,0.0,0.0,6.8,203-5446252-5665149,6.8,0.0,0.0,0.0,6.8,0.0
203-5448321-0397960,9.2,0.0,0.0,9.2,203-5448321-0397960,9.2,0.0,0.0,0.0,9.2,0.0
203-5457035-3459516,191.28,0.0,0.0,191.28,203-5457035-3459516,191.28,0.85,0.0,0.0,192.13,0.85
203-5461081-6722728,14.95,0.0,0.0,14.95,203-5461081-6722728,14.95,1.0,0.0,0.0,15.95,1.0
203-5493617-3029902,7.9,0.0,0.0,7.9,203-5493617-3029902,7.9,0.0,0.0,0.0,7.9,0.0
203-5500595-7804324,2.97,0.0,0.0,2.97,203-5500595-7804324,2.97,0.0,0.0,0.0,2.97,0.0
203-5514673-8362753,9.99,0.0,0.0,9.99,203-5514673-8362753,9.99,0.0,0.0,0.0,9.99,0.0
203-5526989-2523517,6.95,0.0,0.0,6.95,203-5526989-2523517,6.95,0.0,0.0,0.0,6.95,0.0
203-5532605-6775525,9.99,0.0,0.0,9.99,203-5532605-6775525,9.99,0.0,0.0,0.0,9.99,0.0
203-5551125-1557926,5.87,0.0,0.0,5.87,203-5551125-1557926,5.87,0.0,0.0,0.0,5.87,0.0
203-5576940-0805908,5.98,0.0,0.0,5.98,203-5576940-0805908,5.98,0.0,0.0,0.0,5.98,0.0
203-5581794-1027540,6.42,0.0,0.0,6.42,203-5581794-1027540,6.42,0.0,0.0,0.0,6.42,0.0
203-5631829-9264330,13.99,0.0,0.0,13.99,203-5631829-9264330,13.99,0.0,0.0,0.0,13.99,0.0
203-5654248-9457153,5.99,0.0,0.0,5.99,203-5654248-9457153,5.99,0.0,0.0,0.0,5.99,0.0
203-5662809-8573119,8.39,0.0,0.0,8.39,203-5662809-8573119,8.39,0.0,0.0,0.0,8.39,0.0
203-5669751-5801961,8.11,0.0,0.0,8.11,203-5669751-5801961,8.11,0.0,0.0,0.0,8.11,0.0
203-5679906-2297964,13.99,0.0,0.0,13.99,203-5679906-2297964,13.99,0.44,0.0,0.0,14.43,0.44
203-5682812-1260342,2.97,0.0,0.0,2.97,203-5682812-1260342,2.97,0.0,0.0,0.0,2.97,0.0
203-5691495-5636304,10.99,0.0,0.0,10.99,203-5691495-5636304,10.99,0.0,0.0,0.0,10.99,0.0
203-5695949-7122760,3.99,0.0,0.0,3.99,203-5695949-7122760,3.99,0.0,0.0,0.0,3.99,0.0
203-5712923-5677163,5.87,0.0,0.0,5.87,203-5712923-5677163,5.87,0.0,0.0,0.0,5.87,0.0
203-5719916-1761130,12.48,-2.07,0.0,10.41,203-5719916-1761130,9.99,2.49,0.0,0.0,12.48,2.07
203-5723744-0869964,15.8,0.0,0.0,15.8,203-5723744-0869964,7.9,0.0,0.0,0.0,7.9,-7.9
203-5731950-8468368,5.98,0.0,0.0,5.98,203-5731950-8468368,5.98,0.0,0.0,0.0,5.98,0.0
203-5736872-3706720,8.99,0.0,0.0,8.99,203-5736872-3706720,8.99,0.0,0.0,0.0,8.99,0.0
203-5739458-9232318,6.8,0.0,0.0,6.8,203-5739458-9232318,6.8,0.0,0.0,0.0,6.8,0.0
203-5742761-8758754,8.99,0.0,0.0,8.99,203-5742761-8758754,8.99,0.0,0.0,0.0,8.99,0.0
203-5769970-5491535,4.0,0.0,0.0,4.0,203-5769970-5491535,4.0,0.0,0.0,0.0,4.0,0.0
203-5771738-8059554,5.98,0.0,0.0,5.98,203-5771738-8059554,5.98,0.0,0.0,0.0,5.98,0.0
203-5776140-0349142,14.99,0.0,0.0,14.99,203-5776140-0349142,14.99,0.0,0.0,0.0,14.99,0.0
203-5784097-1237912,17.7,0.0,0.0,17.7,203-5784097-1237912,17.7,0.0,0.0,0.0,17.7,0.0
203-5799728-8729114,10.99,0.0,0.0,10.99,203-5799728-8729114,10.99,0.0,0.0,0.0,10.99,0.0
203-5842837-6520309,7.9,0.0,0.0,7.9,203-5842837-6520309,7.9,0.0,0.0,0.0,7.9,0.0
203-5851740-8125935,25.72,0.0,0.0,25.72,203-5851740-8125935,25.72,0.0,0.0,0.0,25.72,0.0
203-5854030-6917119,9.99,0.0,0.0,9.99,203-5854030-6917119,9.99,0.0,0.0,0.0,9.99,0.0
203-5874404-2578725,9.99,0.0,0.0,9.99,203-5874404-2578725,9.99,0.0,0.0,0.0,9.99,0.0
203-5878254-7173920,11.89,0.0,0.0,11.89,203-5878254-7173920,11.89,0.0,0.0,0.0,11.89,0.0
203-5885235-1834709,7.99,0.0,0.0,7.99,203-5885235-1834709,7.99,0.0,0.0,0.0,7.99,0.0
203-5887111-4684348,5.98,0.0,0.0,5.98,203-5887111-4684348,5.98,0.0,0.0,0.0,5.98,0.0
203-5890948-3625917,2.98,0.0,0.0,2.98,203-5890948-3625917,2.98,0.0,0.0,0.0,2.98,0.0
203-5891042-5380350,4.8,0.0,0.0,4.8,203-5891042-5380350,4.8,0.0,0.0,0.0,4.8,0.0
203-5891695-5591526,3.0,0.0,0.0,3.0,203-5891695-5591526,3.0,0.0,0.0,0.0,3.0,0.0
203-5895207-3495524,8.01,0.0,0.0,8.01,203-5895207-3495524,8.01,0.0,0.0,0.0,8.01,0.0
203-5899986-2373957,11.94,0.0,0.0,11.94,203-5899986-2373957,11.94,0.0,0.0,0.0,11.94,0.0
203-5921640-6689967,6.8,0.0,0.0,6.8,203-5921640-6689967,6.8,0.0,0.0,0.0,6.8,0.0
203-5922268-8812365,5.98,0.0,0.0,5.98,203-5922268-8812365,5.98,0.0,0.0,0.0,5.98,0.0
203-5923460-5049904,27.55,0.0,0.0,27.55,203-5923460-5049904,27.55,0.0,0.0,0.0,27.55,0.0
203-5969953-3749167,16.9,0.0,0.0,16.9,203-5969953-3749167,16.9,0.0,0.0,0.0,16.9,0.0
203-5983190-8653910,13.23,-4.15,0.0,9.08,203-5983190-8653910,8.24,4.99,0.0,0.0,13.23,4.15
203-5989479-5779540,9.99,0.0,0.0,9.99,203-5989479-5779540,9.99,0.0,0.0,0.0,9.99,0.0
203-5999587-9209960,2.97,0.0,0.0,2.97,203-5999587-9209960,2.97,0.0,0.0,0.0,2.97,0.0
203-6002773-7945900,7.21,0.0,0.0,7.21,203-6002773-7945900,7.21,0.0,0.0,0.0,7.21,0.0
203-6004212-5213110,7.7,0.0,0.0,7.7,203-6004212-5213110,7.7,0.5,0.0,0.0,8.2,0.5
203-6004519-7674725,10.66,-0.77,0.0,9.89,203-6004519-7674725,9.73,0.93,0.0,0.0,10.66,0.77
203-6007105-4857913,9.99,0.0,0.0,9.99,203-6007105-4857913,9.99,0.0,0.0,0.0,9.99,0.0
203-6007116-9591509,6.43,0.0,0.0,6.43,203-6007116-9591509,6.43,0.0,0.0,0.0,6.43,0.0
203-6010318-4320359,6.8,0.0,0.0,6.8,203-6010318-4320359,6.8,0.0,0.0,0.0,6.8,0.0
203-6017094-9826713,5.64,0.0,0.0,5.64,203-6017094-9826713,5.64,0.0,0.0,0.0,5.64,0.0
203-6028637-8870763,5.98,0.0,0.0,5.98,203-6028637-8870763,5.98,0.0,0.0,0.0,5.98,0.0
203-6029693-0255504,6.8,0.0,0.0,6.8,203-6029693-0255504,6.8,0.0,0.0,0.0,6.8,0.0
203-6034506-4881958,6.8,0.0,0.0,6.8,203-6034506-4881958,6.8,0.0,0.0,0.0,6.8,0.0
203-6035754-8072362,2.97,0.0,0.0,2.97,203-6035754-8072362,2.97,0.0,0.0,0.0,2.97,0.0
203-6064021-2385168,6.09,0.0,0.0,6.09,203-6064021-2385168,6.09,0.0,0.0,0.0,6.09,0.0
203-6086156-1228336,27.2,0.0,0.0,27.2,203-6086156-1228336,27.2,0.0,0.0,0.0,27.2,0.0
203-6090237-8101957,10.99,0.0,0.0,10.99,203-6090237-8101957,10.99,0.0,0.0,0.0,10.99,0.0
203-6093015-7309154,5.98,0.0,0.0,5.98,203-6093015-7309154,5.98,0.0,0.0,0.0,5.98,0.0
203-6093253-2272346,23.97,0.0,0.0,23.97,203-6093253-2272346,23.97,1.99,0.0,0.0,25.959999999999997,1.99
203-6110071-5142756,5.98,0.0,0.0,5.98,203-6110071-5142756,5.98,0.0,0.0,0.0,5.98,0.0
203-6120800-6489941,12.2,0.0,0.0,12.2,203-6120800-6489941,12.2,0.5,0.0,0.0,12.7,0.5
203-6138154-3869134,10.99,0.0,0.0,10.99,203-6138154-3869134,10.99,0.0,0.0,0.0,10.99,0.0
203-6146205-0445162,13.99,0.0,0.0,13.99,203-6146205-0445162,13.99,0.0,0.0,0.0,13.99,0.0
203-6146382-3639543,9.99,0.0,0.0,9.99,203-6146382-3639543,9.99,0.0,0.0,0.0,9.99,0.0
203-6167444-0514717,12.07,0.0,0.0,12.07,203-6167444-0514717,12.07,0.0,0.0,0.0,12.07,0.0
203-6174212-2224361,10.99,0.0,0.0,10.99,203-6174212-2224361,10.99,0.0,0.0,0.0,10.99,0.0
203-6174693-3951546,6.8,0.0,0.0,6.8,203-6174693-3951546,6.8,0.0,0.0,0.0,6.8,0.0
203-6177992-0093169,5.98,0.0,0.0,5.98,203-6177992-0093169,5.98,0.4,0.0,0.0,6.380000000000001,0.4
203-6188196-4553161,6.8,0.0,0.0,6.8,203-6188196-4553161,6.8,0.0,0.0,0.0,6.8,0.0
203-6204846-8573945,3.0,0.0,0.0,3.0,203-6204846-8573945,3.0,0.0,0.0,0.0,3.0,0.0
203-6219947-1403528,6.8,0.0,0.0,6.8,203-6219947-1403528,6.8,0.0,0.0,0.0,6.8,0.0
203-6238353-1673144,2.97,0.0,0.0,2.97,203-6238353-1673144,2.97,0.0,0.0,0.0,2.97,0.0
203-6239120-5409959,21.69,0.0,0.0,21.69,203-6239120-5409959,21.69,0.0,0.0,0.0,21.69,0.0
203-6261421-8261167,11.89,0.0,0.0,11.89,203-6261421-8261167,11.89,0.0,0.0,0.0,11.89,0.0
203-6262916-1435546,8.99,0.0,0.0,8.99,203-6262916-1435546,8.99,0.0,0.0,0.0,8.99,0.0
203-6269186-1003536,6.8,0.0,0.0,6.8,203-6269186-1003536,6.8,0.0,0.0,0.0,6.8,0.0
203-6276978-5917916,29.93,0.0,0.0,29.93,203-6276978-5917916,29.93,0.0,0.0,0.0,29.93,0.0
203-6279927-5273105,8.44,0.0,0.0,8.44,203-6279927-5273105,8.44,0.0,0.0,0.0,8.44,0.0
203-6297473-2472356,10.99,0.0,0.0,10.99,203-6297473-2472356,10.99,0.0,0.0,0.0,10.99,0.0
203-6298205-0699502,5.29,0.0,0.0,5.29,203-6298205-0699502,5.29,0.0,0.0,0.0,5.29,0.0
203-6304379-2339537,7.05,0.0,0.0,7.05,203-6304379-2339537,7.05,0.0,0.0,0.0,7.05,0.0
203-6326571-6298711,6.97,0.0,0.0,6.97,203-6326571-6298711,6.97,0.0,0.0,0.0,6.97,0.0
203-6356880-2223517,29.97,0.0,0.0,29.97,203-6356880-2223517,29.97,0.0,0.0,0.0,29.97,0.0
203-6386486-3829958,10.82,-1.65,0.0,9.17,203-6386486-3829958,8.83,1.99,0.0,0.0,10.82,1.65
203-6391265-6346709,8.24,0.0,0.0,8.24,203-6391265-6346709,8.24,0.0,0.0,0.0,8.24,0.0
203-6402502-4271559,6.8,0.0,0.0,6.8,203-6402502-4271559,6.8,0.0,0.0,0.0,6.8,0.0
203-6438294-0617957,14.99,0.0,0.0,14.99,203-6438294-0617957,14.99,0.0,0.0,0.0,14.99,0.0
203-6448148-8927566,8.99,0.0,0.0,8.99,203-6448148-8927566,8.99,0.0,0.0,0.0,8.99,0.0
203-6449353-4391540,11.85,0.0,0.0,11.85,203-6449353-4391540,11.85,0.0,0.0,0.0,11.85,0.0
203-6462412-2111551,6.2,0.0,0.0,6.2,203-6462412-2111551,6.2,0.0,0.0,0.0,6.2,0.0
203-6465601-1665968,11.85,0.0,0.0,11.85,203-6465601-1665968,11.85,0.0,0.0,0.0,11.85,0.0
203-6476523-0067545,5.65,0.0,0.0,5.65,203-6476523-0067545,5.65,0.0,0.0,0.0,5.65,0.0
203-6478882-5327522,9.94,0.0,0.0,9.94,203-6478882-5327522,9.94,0.0,0.0,0.0,9.94,0.0
203-6494608-9588338,8.99,0.0,0.0,8.99,203-6494608-9588338,8.99,0.0,0.0,0.0,8.99,0.0
203-6499629-3389911,14.04,0.0,0.0,14.04,203-6499629-3389911,14.04,1.33,0.0,0.0,15.37,1.33
203-6502699-0634722,6.8,0.0,0.0,6.8,203-6502699-0634722,6.8,0.0,0.0,0.0,6.8,0.0
203-6503094-8112360,14.76,-4.16,0.0,10.6,203-6503094-8112360,9.77,4.99,0.0,0.0,14.76,4.16
203-6508215-6541933,17.36,0.0,0.0,17.36,203-6508215-6541933,17.36,0.0,0.0,0.0,17.36,0.0
203-6526894-8569166,12.0,0.0,0.0,12.0,203-6526894-8569166,12.0,0.0,0.0,0.0,12.0,0.0
203-6531871-1766764,7.7,0.0,0.0,7.7,203-6531871-1766764,7.99,0.0,0.0,0.0,7.99,0.29
203-6534007-5117166,5.98,0.0,0.0,5.98,203-6534007-5117166,5.98,0.0,0.0,0.0,5.98,0.0
203-6536999-0381148,29.93,0.0,0.0,29.93,203-6536999-0381148,29.93,0.0,0.0,0.0,29.93,0.0
203-6541192-3081912,6.2,0.0,0.0,6.2,203-6541192-3081912,6.2,0.0,0.0,0.0,6.2,0.0
203-6563383-9977144,7.9,0.0,0.0,7.9,203-6563383-9977144,7.9,0.0,0.0,0.0,7.9,0.0
203-6575052-2116327,5.0,0.0,0.0,5.0,203-6575052-2116327,5.0,0.0,0.0,0.0,5.0,0.0
203-6580822-8353943,47.56,0.0,0.0,47.56,203-6580822-8353943,47.56,0.0,0.0,0.0,47.56,0.0
203-6584576-7484320,8.95,0.0,0.0,8.95,203-6584576-7484320,8.95,0.0,0.0,0.0,8.95,0.0
203-6598621-6570755,5.0,0.0,0.0,5.0,203-6598621-6570755,5.0,0.0,0.0,0.0,5.0,0.0
203-6602048-3507528,5.98,0.0,0.0,5.98,203-6602048-3507528,5.98,0.0,0.0,0.0,5.98,0.0
203-6621519-6992325,10.99,0.0,0.0,10.99,203-6621519-6992325,10.99,0.0,0.0,0.0,10.99,0.0
203-6628523-2160328,23.7,0.0,0.0,23.7,203-6628523-2160328,23.7,0.0,0.0,0.0,23.7,0.0
203-6641014-2055513,6.8,0.0,0.0,6.8,203-6641014-2055513,6.8,0.0,0.0,0.0,6.8,0.0
203-6643797-6741102,8.94,0.0,0.0,8.94,203-6643797-6741102,8.94,0.0,0.0,0.0,8.94,0.0
203-6651754-3382736,9.99,0.0,0.0,9.99,203-6651754-3382736,9.99,0.0,0.0,0.0,9.99,0.0
203-6654507-4133968,3.0,0.0,0.0,3.0,203-6654507-4133968,3.0,0.0,0.0,0.0,3.0,0.0
203-6656788-4187541,8.83,0.0,0.0,8.83,203-6656788-4187541,8.83,0.0,0.0,0.0,8.83,0.0
203-6660511-8651506,5.25,0.0,0.0,5.25,203-6660511-8651506,5.25,0.34,0.0,0.0,5.59,0.34
203-6668995-4544319,16.04,0.0,0.0,16.04,203-6668995-4544319,16.04,0.0,0.0,0.0,16.04,0.0
203-6673962-7301957,5.98,0.0,0.0,5.98,203-6673962-7301957,5.98,0.0,0.0,0.0,5.98,0.0
203-6702758-1457952,8.17,0.0,0.0,8.17,203-6702758-1457952,8.17,0.0,0.0,0.0,8.17,0.0
203-6705361-3289923,14.9,0.0,0.0,14.9,203-6705361-3289923,14.9,0.0,0.0,0.0,14.9,0.0
203-6709660-4832332,3.04,0.0,0.0,3.04,203-6709660-4832332,3.04,0.0,0.0,0.0,3.04,0.0
203-6718131-3561917,10.99,0.0,0.0,10.99,203-6718131-3561917,10.99,0.0,0.0,0.0,10.99,0.0
203-6722922-8722739,6.8,0.0,0.0,6.8,203-6722922-8722739,6.8,0.0,0.0,0.0,6.8,0.0
203-6732768-8715531,11.98,0.0,0.0,11.98,203-6732768-8715531,11.98,0.0,0.0,0.0,11.98,0.0
203-6738695-8722704,23.1,0.0,0.0,23.1,203-6738695-8722704,23.1,0.0,0.0,0.0,23.1,0.0
203-6748790-3225906,6.8,0.0,0.0,6.8,203-6748790-3225906,6.8,0.0,0.0,0.0,6.8,0.0
203-6751019-5252305,7.9,0.0,0.0,7.9,203-6751019-5252305,7.9,0.0,0.0,0.0,7.9,0.0
203-6755263-9177936,5.98,0.0,0.0,5.98,203-6755263-9177936,5.98,0.0,0.0,0.0,5.98,0.0
203-6759368-3935531,8.07,0.0,0.0,8.07,203-6759368-3935531,8.07,0.0,0.0,0.0,8.07,0.0
203-6764131-9965143,6.8,0.0,0.0,6.8,203-6764131-9965143,6.8,0.0,0.0,0.0,6.8,0.0
203-6776798-2359506,12.0,0.0,0.0,12.0,203-6776798-2359506,12.0,0.0,0.0,0.0,12.0,0.0
203-6788442-1396340,16.45,0.0,0.0,16.45,203-6788442-1396340,16.45,0.0,0.0,0.0,16.45,0.0
203-6793518-1974754,3.08,0.0,0.0,3.08,203-6793518-1974754,3.08,0.0,0.0,0.0,3.08,0.0
203-6806848-3217124,11.71,0.0,0.0,11.71,203-6806848-3217124,11.71,0.0,0.0,0.0,11.71,0.0
203-6808328-1606768,12.89,0.0,0.0,12.89,203-6808328-1606768,12.89,0.0,0.0,0.0,12.89,0.0
203-6834078-1466735,7.98,0.0,0.0,7.98,203-6834078-1466735,7.98,0.0,0.0,0.0,7.98,0.0
203-6846223-4454744,6.8,0.0,0.0,6.8,203-6846223-4454744,6.8,0.0,0.0,0.0,6.8,0.0
203-6851046-9128314,2.97,0.0,0.0,2.97,203-6851046-9128314,2.97,0.0,0.0,0.0,2.97,0.0
203-6855623-7710728,5.98,0.0,0.0,5.98,203-6855623-7710728,5.98,0.0,0.0,0.0,5.98,0.0
203-6857234-8351533,5.65,0.0,0.0,5.65,203-6857234-8351533,5.65,0.0,0.0,0.0,5.65,0.0
203-6859867-3174732,8.67,0.0,0.0,8.67,203-6859867-3174732,8.67,0.0,0.0,0.0,8.67,0.0
203-6865004-5973903,7.94,0.0,0.0,7.94,203-6865004-5973903,7.94,0.0,0.0,0.0,7.94,0.0
203-6900016-2831521,12.24,0.0,0.0,12.24,203-6900016-2831521,12.24,0.0,0.0,0.0,12.24,0.0
203-6905181-0436347,10.99,0.0,0.0,10.99,203-6905181-0436347,10.99,0.0,0.0,0.0,10.99,0.0
203-6908863-1676318,5.78,0.0,0.0,5.78,203-6908863-1676318,5.78,0.0,0.0,0.0,5.78,0.0
203-6910020-1585926,10.99,0.0,0.0,10.99,203-6910020-1585926,10.99,0.0,0.0,0.0,10.99,0.0
203-6917375-6862755,5.59,0.0,0.0,5.59,203-6917375-6862755,5.59,0.0,0.0,0.0,5.59,0.0
203-6924077-2709942,29.61,0.0,0.0,29.61,203-6924077-2709942,29.61,0.0,0.0,0.0,29.61,0.0
203-6924877-4800339,10.99,0.0,0.0,10.99,203-6924877-4800339,10.99,0.0,0.0,0.0,10.99,0.0
203-6931682-2500348,8.83,0.0,0.0,8.83,203-6931682-2500348,8.83,0.0,0.0,0.0,8.83,0.0
