order_id,amount_type,is_fee,total_amount,tax_present,currency,derived_ex_vat,derived_vat
203-6356880-2223517,DigitalServicesFee,True,-0.17,False,GBP,-0.14,-0.03
203-6356880-2223517,FBAPerUnitFulfillmentFee,True,-5.4,False,GBP,-4.5,-0.9
203-6356880-2223517,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6356880-2223517,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6356880-2223517,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6356880-2223517,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6356880-2223517,Principal,False,24.96,False,GBP,20.8,4.16
203-6356880-2223517,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6356880-2223517,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6356880-2223517,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6356880-2223517,Tax,False,5.01,False,GBP,4.17,0.84
203-6356880-2223517,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6364979-3305909,Commission,True,-4.86,False,GBP,-4.05,-0.81
203-6364979-3305909,DigitalServicesFee,True,-0.17,False,GBP,-0.14,-0.03
203-6364979-3305909,FBAPerUnitFulfillmentFee,True,-3.49,False,GBP,-2.91,-0.58
203-6364979-3305909,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6364979-3305909,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6364979-3305909,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6364979-3305909,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6364979-3305909,Principal,False,22.5,False,GBP,18.75,3.75
203-6364979-3305909,Refund_Commission,True,14.580000000000002,False,GBP,12.15,2.43
203-6364979-3305909,Refund_DigitalServicesFee,True,0.30000000000000004,False,GBP,0.25,0.05
203-6364979-3305909,Refund_FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6364979-3305909,Refund_GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6364979-3305909,Refund_Principal,False,-67.5,False,GBP,-56.25,-11.25
203-6364979-3305909,Refund_RefundCommission,True,-2.91,False,GBP,-2.43,-0.48
203-6364979-3305909,Refund_ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6364979-3305909,Refund_Tax,False,-13.5,False,GBP,-11.25,-2.25
203-6364979-3305909,Refund_VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6364979-3305909,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6364979-3305909,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6364979-3305909,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6364979-3305909,Tax,False,4.5,False,GBP,3.75,0.75
203-6364979-3305909,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6378054-2295539,Commission,True,-0.62,False,GBP,-0.52,-0.1
203-6378054-2295539,DigitalServicesFee,True,-0.05,False,GBP,-0.04,-0.01
203-6378054-2295539,FBAPerUnitFulfillmentFee,True,-1.8,False,GBP,-1.5,-0.3
203-6378054-2295539,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6378054-2295539,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6378054-2295539,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6378054-2295539,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6378054-2295539,Principal,False,2.83,False,GBP,2.36,0.47
203-6378054-2295539,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6378054-2295539,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6378054-2295539,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6378054-2295539,Tax,False,0.57,False,GBP,0.47,0.1
203-6378054-2295539,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6386486-3829958,Commission,True,-1.59,False,GBP,-1.33,-0.26
203-6386486-3829958,DigitalServicesFee,True,-0.14,False,GBP,-0.12,-0.02
203-6386486-3829958,FBAPerUnitFulfillmentFee,True,-2.9,False,GBP,-2.42,-0.48
203-6386486-3829958,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6386486-3829958,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6386486-3829958,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6386486-3829958,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6386486-3829958,Principal,False,7.36,False,GBP,6.13,1.23
203-6386486-3829958,ShippingCharge,False,1.66,False,GBP,1.38,0.28
203-6386486-3829958,ShippingChargeback,True,-1.99,False,GBP,-1.66,-0.33
203-6386486-3829958,ShippingTax,False,0.33,False,GBP,0.28,0.05
203-6386486-3829958,Tax,False,1.47,False,GBP,1.23,0.24
203-6386486-3829958,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6391265-6346709,Commission,True,-1.28,False,GBP,-1.07,-0.21
203-6391265-6346709,DigitalServicesFee,True,-0.08,False,GBP,-0.07,-0.01
203-6391265-6346709,FBAPerUnitFulfillmentFee,True,-3.03,False,GBP,-2.52,-0.51
203-6391265-6346709,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6391265-6346709,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6391265-6346709,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6391265-6346709,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6391265-6346709,Principal,False,6.87,False,GBP,5.73,1.14
203-6391265-6346709,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6391265-6346709,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6391265-6346709,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6391265-6346709,Tax,False,1.37,False,GBP,1.14,0.23
203-6391265-6346709,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6398534-3405961,Commission,True,-9.0,False,GBP,-7.5,-1.5
203-6398534-3405961,DigitalServicesFee,True,-0.23,False,GBP,-0.19,-0.04
203-6398534-3405961,FBAPerUnitFulfillmentFee,True,-2.59,False,GBP,-2.16,-0.43
203-6398534-3405961,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6398534-3405961,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6398534-3405961,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6398534-3405961,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6398534-3405961,Principal,False,41.66,False,GBP,34.72,6.94
203-6398534-3405961,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6398534-3405961,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6398534-3405961,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6398534-3405961,Tax,False,8.33,False,GBP,6.94,1.39
203-6398534-3405961,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6402502-4271559,Commission,True,-1.05,False,GBP,-0.88,-0.17
203-6402502-4271559,DigitalServicesFee,True,-0.06,False,GBP,-0.05,-0.01
203-6402502-4271559,FBAPerUnitFulfillmentFee,True,-1.94,False,GBP,-1.62,-0.32
203-6402502-4271559,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6402502-4271559,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6402502-4271559,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6402502-4271559,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6402502-4271559,Principal,False,5.67,False,GBP,4.73,0.94
203-6402502-4271559,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6402502-4271559,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6402502-4271559,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6402502-4271559,Tax,False,1.13,False,GBP,0.94,0.19
203-6402502-4271559,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6438294-0617957,Commission,True,-2.7,False,GBP,-2.25,-0.45
203-6438294-0617957,DigitalServicesFee,True,-0.13,False,GBP,-0.11,-0.02
203-6438294-0617957,FBAPerUnitFulfillmentFee,True,-3.33,False,GBP,-2.78,-0.55
203-6438294-0617957,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6438294-0617957,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6438294-0617957,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6438294-0617957,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6438294-0617957,Principal,False,12.49,False,GBP,10.41,2.08
203-6438294-0617957,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6438294-0617957,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6438294-0617957,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6438294-0617957,Tax,False,2.5,False,GBP,2.08,0.42
203-6438294-0617957,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6448148-8927566,Commission,True,-0.86,False,GBP,-0.72,-0.14
203-6448148-8927566,DigitalServicesFee,True,-0.04,False,GBP,-0.03,-0.01
203-6448148-8927566,FBAPerUnitFulfillmentFee,True,-1.92,False,GBP,-1.6,-0.32
203-6448148-8927566,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6448148-8927566,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6448148-8927566,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6448148-8927566,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6448148-8927566,Principal,False,7.49,False,GBP,6.24,1.25
203-6448148-8927566,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6448148-8927566,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6448148-8927566,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6448148-8927566,Tax,False,1.5,False,GBP,1.25,0.25
203-6448148-8927566,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6449353-4391540,Commission,True,-1.84,False,GBP,-1.53,-0.31
203-6449353-4391540,DigitalServicesFee,True,-0.1,False,GBP,-0.08,-0.02
203-6449353-4391540,FBAPerUnitFulfillmentFee,True,-3.02,False,GBP,-2.52,-0.5
203-6449353-4391540,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6449353-4391540,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6449353-4391540,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6449353-4391540,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6449353-4391540,Principal,False,9.87,False,GBP,8.22,1.65
203-6449353-4391540,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6449353-4391540,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6449353-4391540,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6449353-4391540,Tax,False,1.98,False,GBP,1.65,0.33
203-6449353-4391540,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6462412-2111551,Commission,True,-0.97,False,GBP,-0.81,-0.16
203-6462412-2111551,DigitalServicesFee,True,-0.05,False,GBP,-0.04,-0.01
203-6462412-2111551,FBAPerUnitFulfillmentFee,True,-1.94,False,GBP,-1.62,-0.32
203-6462412-2111551,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6462412-2111551,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6462412-2111551,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6462412-2111551,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6462412-2111551,Principal,False,5.17,False,GBP,4.31,0.86
203-6462412-2111551,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6462412-2111551,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6462412-2111551,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6462412-2111551,Tax,False,1.03,False,GBP,0.86,0.17
203-6462412-2111551,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6465601-1665968,Commission,True,-2.14,False,GBP,-1.78,-0.36
203-6465601-1665968,DigitalServicesFee,True,-0.12,False,GBP,-0.1,-0.02
203-6465601-1665968,FBAPerUnitFulfillmentFee,True,-3.32,False,GBP,-2.77,-0.55
203-6465601-1665968,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6465601-1665968,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6465601-1665968,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6465601-1665968,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6465601-1665968,Principal,False,9.87,False,GBP,8.22,1.65
203-6465601-1665968,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6465601-1665968,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6465601-1665968,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6465601-1665968,Tax,False,1.98,False,GBP,1.65,0.33
203-6465601-1665968,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6473539-1827551,Refund_Commission,True,0.0,False,GBP,0.0,0.0
203-6473539-1827551,Refund_ExportCharge,False,0.0,False,GBP,0.0,0.0
203-6473539-1827551,Refund_FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6473539-1827551,Refund_GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6473539-1827551,Refund_RefundCommission,True,0.0,False,GBP,0.0,0.0
203-6473539-1827551,Refund_ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6473539-1827551,Refund_Tax,False,0.0,False,GBP,0.0,0.0
203-6473539-1827551,Refund_VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6476523-0067545,Commission,True,-0.88,False,GBP,-0.73,-0.15
203-6476523-0067545,DigitalServicesFee,True,-0.06,False,GBP,-0.05,-0.01
203-6476523-0067545,FBAPerUnitFulfillmentFee,True,-1.83,False,GBP,-1.53,-0.3
203-6476523-0067545,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6476523-0067545,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6476523-0067545,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6476523-0067545,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6476523-0067545,Principal,False,4.71,False,GBP,3.93,0.78
203-6476523-0067545,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6476523-0067545,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6476523-0067545,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6476523-0067545,Tax,False,0.94,False,GBP,0.78,0.16
203-6476523-0067545,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6478882-5327522,Commission,True,-1.78,False,GBP,-1.48,-0.3
203-6478882-5327522,DigitalServicesFee,True,-0.09,False,GBP,-0.07,-0.02
203-6478882-5327522,FBAPerUnitFulfillmentFee,True,-3.18,False,GBP,-2.65,-0.53
203-6478882-5327522,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6478882-5327522,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6478882-5327522,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6478882-5327522,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6478882-5327522,Principal,False,8.28,False,GBP,6.9,1.38
203-6478882-5327522,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6478882-5327522,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6478882-5327522,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6478882-5327522,Tax,False,1.66,False,GBP,1.38,0.28
203-6478882-5327522,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6489581-8209952,Commission,True,-1.24,False,GBP,-1.03,-0.21
203-6489581-8209952,DigitalServicesFee,True,-0.06,False,GBP,-0.05,-0.01
203-6489581-8209952,FBAPerUnitFulfillmentFee,True,-1.95,False,GBP,-1.62,-0.33
203-6489581-8209952,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6489581-8209952,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6489581-8209952,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6489581-8209952,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6489581-8209952,Principal,False,6.66,False,GBP,5.55,1.11
203-6489581-8209952,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6489581-8209952,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6489581-8209952,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6489581-8209952,Tax,False,1.33,False,GBP,1.11,0.22
203-6489581-8209952,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6494608-9588338,Commission,True,-1.62,False,GBP,-1.35,-0.27
203-6494608-9588338,DigitalServicesFee,True,-0.07,False,GBP,-0.06,-0.01
203-6494608-9588338,FBAPerUnitFulfillmentFee,True,-1.8,False,GBP,-1.5,-0.3
203-6494608-9588338,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6494608-9588338,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6494608-9588338,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6494608-9588338,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6494608-9588338,Principal,False,7.49,False,GBP,6.24,1.25
203-6494608-9588338,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6494608-9588338,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6494608-9588338,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6494608-9588338,Tax,False,1.5,False,GBP,1.25,0.25
203-6494608-9588338,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6499629-3389911,Commission,True,-1.34,False,GBP,-1.12,-0.22
203-6499629-3389911,DigitalServicesFee,True,-0.02,False,GBP,-0.02,0.0
203-6499629-3389911,FBAPerUnitFulfillmentFee,True,0.0,False,GBP,0.0,0.0
203-6499629-3389911,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6499629-3389911,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6499629-3389911,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6499629-3389911,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6499629-3389911,Principal,False,11.7,False,GBP,9.75,1.95
203-6499629-3389911,ShippingCharge,False,1.11,False,GBP,0.93,0.18
203-6499629-3389911,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6499629-3389911,ShippingTax,False,0.22,False,GBP,0.18,0.04
203-6499629-3389911,Tax,False,2.34,False,GBP,1.95,0.39
203-6499629-3389911,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6502699-0634722,Commission,True,-1.06,False,GBP,-0.88,-0.18
203-6502699-0634722,DigitalServicesFee,True,-0.05,False,GBP,-0.04,-0.01
203-6502699-0634722,FBAPerUnitFulfillmentFee,True,-1.94,False,GBP,-1.62,-0.32
203-6502699-0634722,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6502699-0634722,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6502699-0634722,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6502699-0634722,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6502699-0634722,Principal,False,5.67,False,GBP,4.73,0.94
203-6502699-0634722,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6502699-0634722,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6502699-0634722,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6502699-0634722,Tax,False,1.13,False,GBP,0.94,0.19
203-6502699-0634722,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6503094-8112360,Commission,True,-1.77,False,GBP,-1.48,-0.29
203-6503094-8112360,DigitalServicesFee,True,-0.2,False,GBP,-0.17,-0.03
203-6503094-8112360,FBAPerUnitFulfillmentFee,True,-3.18,False,GBP,-2.65,-0.53
203-6503094-8112360,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6503094-8112360,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6503094-8112360,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6503094-8112360,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6503094-8112360,Principal,False,8.14,False,GBP,6.78,1.36
203-6503094-8112360,ShippingCharge,False,8.32,False,GBP,6.93,1.39
203-6503094-8112360,ShippingChargeback,True,-9.98,False,GBP,-8.32,-1.66
203-6503094-8112360,ShippingTax,False,1.66,False,GBP,1.38,0.28
203-6503094-8112360,Tax,False,1.63,False,GBP,1.36,0.27
203-6503094-8112360,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6508215-6541933,Commission,True,-2.69,False,GBP,-2.24,-0.45
203-6508215-6541933,DigitalServicesFee,True,-0.2,False,GBP,-0.17,-0.03
203-6508215-6541933,FBAPerUnitFulfillmentFee,True,-8.01,False,GBP,-6.67,-1.34
203-6508215-6541933,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6508215-6541933,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6508215-6541933,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6508215-6541933,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6508215-6541933,Principal,False,14.48,False,GBP,12.07,2.41
203-6508215-6541933,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6508215-6541933,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6508215-6541933,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6508215-6541933,Tax,False,2.88,False,GBP,2.4,0.48
203-6508215-6541933,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6526894-8569166,Commission,True,-2.16,False,GBP,-1.8,-0.36
203-6526894-8569166,DigitalServicesFee,True,-0.13,False,GBP,-0.11,-0.02
203-6526894-8569166,FBAPerUnitFulfillmentFee,True,-3.6,False,GBP,-3.0,-0.6
203-6526894-8569166,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6526894-8569166,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6526894-8569166,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6526894-8569166,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6526894-8569166,Principal,False,10.0,False,GBP,8.33,1.67
203-6526894-8569166,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6526894-8569166,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6526894-8569166,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6526894-8569166,Tax,False,2.0,False,GBP,1.67,0.33
203-6526894-8569166,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6534007-5117166,Commission,True,-0.94,False,GBP,-0.78,-0.16
203-6534007-5117166,DigitalServicesFee,True,-0.07,False,GBP,-0.06,-0.01
203-6534007-5117166,FBAPerUnitFulfillmentFee,True,-1.82,False,GBP,-1.52,-0.3
203-6534007-5117166,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6534007-5117166,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6534007-5117166,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6534007-5117166,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6534007-5117166,Principal,False,4.98,False,GBP,4.15,0.83
203-6534007-5117166,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6534007-5117166,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6534007-5117166,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6534007-5117166,Tax,False,1.0,False,GBP,0.83,0.17
203-6534007-5117166,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6536999-0381148,Commission,True,-5.39,False,GBP,-4.49,-0.9
203-6536999-0381148,DigitalServicesFee,True,-0.16,False,GBP,-0.13,-0.03
203-6536999-0381148,FBAPerUnitFulfillmentFee,True,-2.59,False,GBP,-2.16,-0.43
203-6536999-0381148,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6536999-0381148,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6536999-0381148,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6536999-0381148,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6536999-0381148,Principal,False,29.93,False,GBP,24.94,4.99
203-6536999-0381148,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6536999-0381148,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6536999-0381148,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6536999-0381148,Tax,False,0.0,False,GBP,0.0,0.0
203-6536999-0381148,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6541192-3081912,Commission,True,-0.97,False,GBP,-0.81,-0.16
203-6541192-3081912,DigitalServicesFee,True,-0.06,False,GBP,-0.05,-0.01
203-6541192-3081912,FBAPerUnitFulfillmentFee,True,-1.95,False,GBP,-1.62,-0.33
203-6541192-3081912,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6541192-3081912,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6541192-3081912,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6541192-3081912,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6541192-3081912,Principal,False,5.17,False,GBP,4.31,0.86
203-6541192-3081912,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6541192-3081912,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6541192-3081912,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6541192-3081912,Tax,False,1.03,False,GBP,0.86,0.17
203-6541192-3081912,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6547069-5045165,Commission,True,-2.16,False,GBP,-1.8,-0.36
203-6547069-5045165,DigitalServicesFee,True,-0.12,False,GBP,-0.1,-0.02
203-6547069-5045165,FBAPerUnitFulfillmentFee,True,-3.6,False,GBP,-3.0,-0.6
203-6547069-5045165,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6547069-5045165,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6547069-5045165,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6547069-5045165,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6547069-5045165,Principal,False,10.0,False,GBP,8.33,1.67
203-6547069-5045165,ShippingCharge,False,0.0,False,GBP,0.0,0.0
203-6547069-5045165,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6547069-5045165,ShippingTax,False,0.0,False,GBP,0.0,0.0
203-6547069-5045165,Tax,False,2.0,False,GBP,1.67,0.33
203-6547069-5045165,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6550625-2945929,Commission,True,-0.9,False,GBP,-0.75,-0.15
203-6550625-2945929,DigitalServicesFee,True,-0.08,False,GBP,-0.07,-0.01
203-6550625-2945929,FBAPerUnitFulfillmentFee,True,-2.25,False,GBP,-1.88,-0.37
203-6550625-2945929,FixedClosingFee,True,0.0,False,GBP,0.0,0.0
203-6550625-2945929,GiftWrap,False,0.0,False,GBP,0.0,0.0
203-6550625-2945929,GiftWrapTax,False,0.0,False,GBP,0.0,0.0
203-6550625-2945929,GiftwrapChargeback,True,0.0,False,GBP,0.0,0.0
203-6550625-2945929,Principal,False,4.14,False,GBP,3.45,0.69
203-6550625-2945929,ShippingCharge,False,0.32,False,GBP,0.27,0.05
203-6550625-2945929,ShippingChargeback,True,0.0,False,GBP,0.0,0.0
203-6550625-2945929,ShippingTax,False,0.07,False,GBP,0.06,0.01
203-6550625-2945929,Tax,False,0.83,False,GBP,0.69,0.14
203-6550625-2945929,VariableClosingFee,True,0.0,False,GBP,0.0,0.0
203-6553658-7638721,Commission,True,-0.86,False,GBP,-0.72,-0.14
203-6553658-7638721,DigitalServicesFee,True,-0.04,False,GBP,-0.03,-0.01
