posted_date,transaction_type,transaction_id,description,total_amount,currency,status,marketplace_id,inbound_shipment_id,related_identifiers,breakdowns
2026-02-17T23:59:09Z,Shipment,XhEUHudONPlRMhdxpsLIG2IVrvc7IZTRnzYu-uCkONA,Order Payment,6.58,GBP,,,,"[{""relatedIdentifierName"":""FINANCIAL_EVENT_GROUP_ID"",""relatedIdentifierValue"":""Jr2fK4Tgr1HBu7ZEcSpKoeDGNYcOWciBhr-kQ1aLFJU""},{""relatedIdentifierName"":""SHIPMENT_ID"",""relatedIdentifierValue"":""106185925931302""},{""relatedIdentifierName"":""SETTLEMENT_ID"",""relatedIdentifierValue"":""26434792582""},{""relatedIdentifierName"":""ORDER_ID"",""relatedIdentifierValue"":""206-0019517-6164320""},{""relatedIdentifierName"":""DEFERRED_TRANSACTION_ID"",""relatedIdentifierValue"":""G8E77X36LvG7llhft6Ms6T3ONKlo0plx-RiKVpnks3s""}]","[{""breakdownType"":""Sales"",""breakdownAmount"":{""currencyAmount"":11.49,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""ProductCharges"",""breakdownAmount"":{""currencyAmount"":9.57,""currencyCode"":""GBP""},""breakdowns"":null},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":1.92,""currencyCode"":""GBP""},""breakdowns"":null}]},{""breakdownType"":""Expenses"",""breakdownAmount"":{""currencyAmount"":-4.91,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.1,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.1,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-0.08,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.02,""currencyCode"":""GBP""},""breakdowns"":[]}]}]},{""breakdownType"":""AmazonFees"",""breakdownAmount"":{""currencyAmount"":-4.81,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""FBAPerUnitFulfillmentFee"",""breakdownAmount"":{""currencyAmount"":-3.02,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-2.52,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.5,""currencyCode"":""GBP""},""breakdowns"":[]}]},{""breakdownType"":""Commission"",""breakdownAmount"":{""currencyAmount"":-1.79,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-1.49,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.3,""currencyCode"":""GBP""},""breakdowns"":[]}]}]}]}]"
2026-02-18T00:03:16Z,Shipment,1F_o8LYH2I6xr6xOPzJIhRVzgkBNAMBI2sc31nGiNMM,Order Payment,3.38,GBP,,,,"[{""relatedIdentifierName"":""FINANCIAL_EVENT_GROUP_ID"",""relatedIdentifierValue"":""Jr2fK4Tgr1HBu7ZEcSpKoeDGNYcOWciBhr-kQ1aLFJU""},{""relatedIdentifierName"":""SHIPMENT_ID"",""relatedIdentifierValue"":""106196613590302""},{""relatedIdentifierName"":""SETTLEMENT_ID"",""relatedIdentifierValue"":""26434792582""},{""relatedIdentifierName"":""ORDER_ID"",""relatedIdentifierValue"":""203-8876840-5582769""},{""relatedIdentifierName"":""DEFERRED_TRANSACTION_ID"",""relatedIdentifierValue"":""2Am1A6lVJSLyYeMgrsn7664ranAt64Yr1wVaGX4bzhE""}]","[{""breakdownType"":""Sales"",""breakdownAmount"":{""currencyAmount"":6.15,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""ProductCharges"",""breakdownAmount"":{""currencyAmount"":5.12,""currencyCode"":""GBP""},""breakdowns"":null},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":1.03,""currencyCode"":""GBP""},""breakdowns"":null}]},{""breakdownType"":""Expenses"",""breakdownAmount"":{""currencyAmount"":-2.77,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.06,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.06,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-0.05,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.01,""currencyCode"":""GBP""},""breakdowns"":[]}]}]},{""breakdownType"":""AmazonFees"",""breakdownAmount"":{""currencyAmount"":-2.71,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""FBAPerUnitFulfillmentFee"",""breakdownAmount"":{""currencyAmount"":-1.75,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-1.46,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.29,""currencyCode"":""GBP""},""breakdowns"":[]}]},{""breakdownType"":""Commission"",""breakdownAmount"":{""currencyAmount"":-0.96,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-0.8,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.16,""currencyCode"":""GBP""},""breakdowns"":[]}]}]}]}]"
2026-02-18T00:17:06Z,Refund,WJEdlgSW8YEE3bkX62jXUQ7qeDxx3ZUBwMIKHV-Uo5k,Refund,-5.32,GBP,,,,"[{""relatedIdentifierName"":""FINANCIAL_EVENT_GROUP_ID"",""relatedIdentifierValue"":""Jr2fK4Tgr1HBu7ZEcSpKoeDGNYcOWciBhr-kQ1aLFJU""},{""relatedIdentifierName"":""REFUND_ID"",""relatedIdentifierValue"":""amzn1:crow:QXW+JG7LRW2E0+Yw0uiytA""},{""relatedIdentifierName"":""SETTLEMENT_ID"",""relatedIdentifierValue"":""26434792582""},{""relatedIdentifierName"":""ORDER_ID"",""relatedIdentifierValue"":""205-4897433-1069154""}]","[{""breakdownType"":""Refunded Expenses"",""breakdownAmount"":{""currencyAmount"":0.77,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""AmazonFees"",""breakdownAmount"":{""currencyAmount"":0.75,""currencyCode"":""GBP""},""breakdowns"":null},{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":0.02,""currencyCode"":""GBP""},""breakdowns"":null}]},{""breakdownType"":""Refunded Sales"",""breakdownAmount"":{""currencyAmount"":-6.09,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-1.02,""currencyCode"":""GBP""},""breakdowns"":null},{""breakdownType"":""ProductCharges"",""breakdownAmount"":{""currencyAmount"":-5.07,""currencyCode"":""GBP""},""breakdowns"":null}]}]"
2026-02-18T00:34:12Z,Shipment,JVhs1AVMZZpFeLL9x_sMgdIlxuvRwon2axjRspekSxc,Order Payment,6.73,GBP,,,,"[{""relatedIdentifierName"":""FINANCIAL_EVENT_GROUP_ID"",""relatedIdentifierValue"":""Jr2fK4Tgr1HBu7ZEcSpKoeDGNYcOWciBhr-kQ1aLFJU""},{""relatedIdentifierName"":""SHIPMENT_ID"",""relatedIdentifierValue"":""106494167411302""},{""relatedIdentifierName"":""SETTLEMENT_ID"",""relatedIdentifierValue"":""26434792582""},{""relatedIdentifierName"":""ORDER_ID"",""relatedIdentifierValue"":""205-0516539-7888309""}]","[{""breakdownType"":""Sales"",""breakdownAmount"":{""currencyAmount"":7.99,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""ProductCharges"",""breakdownAmount"":{""currencyAmount"":6.66,""currencyCode"":""GBP""},""breakdowns"":null},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":1.33,""currencyCode"":""GBP""},""breakdowns"":null}]},{""breakdownType"":""Expenses"",""breakdownAmount"":{""currencyAmount"":-1.26,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.02,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.02,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-0.02,""currencyCode"":""GBP""},""breakdowns"":[]}]}]},{""breakdownType"":""AmazonFees"",""breakdownAmount"":{""currencyAmount"":-1.24,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""FBAPerUnitFulfillmentFee"",""breakdownAmount"":{""currencyAmount"":0.0,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-1.62,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Promo"",""breakdownAmount"":{""currencyAmount"":1.62,""currencyCode"":""GBP""},""breakdowns"":[]}]},{""breakdownType"":""Commission"",""breakdownAmount"":{""currencyAmount"":-1.24,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-1.04,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.2,""currencyCode"":""GBP""},""breakdowns"":[]}]}]}]}]"
2026-02-18T00:34:24Z,Shipment,R6KHkLAluC07BFyOTFCe9AmUtbP9XX7OMiAXCZsxPGk,Order Payment,6.71,GBP,,,,"[{""relatedIdentifierName"":""FINANCIAL_EVENT_GROUP_ID"",""relatedIdentifierValue"":""Jr2fK4Tgr1HBu7ZEcSpKoeDGNYcOWciBhr-kQ1aLFJU""},{""relatedIdentifierName"":""SHIPMENT_ID"",""relatedIdentifierValue"":""106515981216302""},{""relatedIdentifierName"":""SETTLEMENT_ID"",""relatedIdentifierValue"":""26434792582""},{""relatedIdentifierName"":""ORDER_ID"",""relatedIdentifierValue"":""203-0022178-7187524""}]","[{""breakdownType"":""Sales"",""breakdownAmount"":{""currencyAmount"":7.99,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""ProductCharges"",""breakdownAmount"":{""currencyAmount"":6.66,""currencyCode"":""GBP""},""breakdowns"":null},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":1.33,""currencyCode"":""GBP""},""breakdowns"":null}]},{""breakdownType"":""Expenses"",""breakdownAmount"":{""currencyAmount"":-1.28,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.03,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.03,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-0.02,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.01,""currencyCode"":""GBP""},""breakdowns"":[]}]}]},{""breakdownType"":""AmazonFees"",""breakdownAmount"":{""currencyAmount"":-1.25,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""FBAPerUnitFulfillmentFee"",""breakdownAmount"":{""currencyAmount"":0.0,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-1.62,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Promo"",""breakdownAmount"":{""currencyAmount"":1.62,""currencyCode"":""GBP""},""breakdowns"":[]}]},{""breakdownType"":""Commission"",""breakdownAmount"":{""currencyAmount"":-1.25,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-1.04,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.21,""currencyCode"":""GBP""},""breakdowns"":[]}]}]}]}]"
2026-02-18T00:34:51Z,Shipment,Kj8PcNxjh2_rOFwremNHCNkELwrUCg5bfqKaBAH0unQ,Order Payment,6.71,GBP,,,,"[{""relatedIdentifierName"":""FINANCIAL_EVENT_GROUP_ID"",""relatedIdentifierValue"":""Jr2fK4Tgr1HBu7ZEcSpKoeDGNYcOWciBhr-kQ1aLFJU""},{""relatedIdentifierName"":""SHIPMENT_ID"",""relatedIdentifierValue"":""106523674032302""},{""relatedIdentifierName"":""SETTLEMENT_ID"",""relatedIdentifierValue"":""26434792582""},{""relatedIdentifierName"":""ORDER_ID"",""relatedIdentifierValue"":""203-9432113-4649936""}]","[{""breakdownType"":""Sales"",""breakdownAmount"":{""currencyAmount"":7.98,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""ProductCharges"",""breakdownAmount"":{""currencyAmount"":6.65,""currencyCode"":""GBP""},""breakdowns"":null},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":1.33,""currencyCode"":""GBP""},""breakdowns"":null}]},{""breakdownType"":""Expenses"",""breakdownAmount"":{""currencyAmount"":-1.27,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.02,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.02,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-0.02,""currencyCode"":""GBP""},""breakdowns"":[]}]}]},{""breakdownType"":""AmazonFees"",""breakdownAmount"":{""currencyAmount"":-1.25,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""FBAPerUnitFulfillmentFee"",""breakdownAmount"":{""currencyAmount"":0.0,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-1.62,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Promo"",""breakdownAmount"":{""currencyAmount"":1.62,""currencyCode"":""GBP""},""breakdowns"":[]}]},{""breakdownType"":""Commission"",""breakdownAmount"":{""currencyAmount"":-1.25,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-1.04,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.21,""currencyCode"":""GBP""},""breakdowns"":[]}]}]}]}]"
2026-02-18T00:35:26Z,Shipment,f1hgKj4hm9S0vq9lXSM6635q8QA3Ua3eNXO5cWQpATY,Order Payment,6.72,GBP,,,,"[{""relatedIdentifierName"":""FINANCIAL_EVENT_GROUP_ID"",""relatedIdentifierValue"":""Jr2fK4Tgr1HBu7ZEcSpKoeDGNYcOWciBhr-kQ1aLFJU""},{""relatedIdentifierName"":""SHIPMENT_ID"",""relatedIdentifierValue"":""106486746625302""},{""relatedIdentifierName"":""SETTLEMENT_ID"",""relatedIdentifierValue"":""26434792582""},{""relatedIdentifierName"":""ORDER_ID"",""relatedIdentifierValue"":""026-3465935-2715533""}]","[{""breakdownType"":""Sales"",""breakdownAmount"":{""currencyAmount"":7.99,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""ProductCharges"",""breakdownAmount"":{""currencyAmount"":6.66,""currencyCode"":""GBP""},""breakdowns"":null},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":1.33,""currencyCode"":""GBP""},""breakdowns"":null}]},{""breakdownType"":""Expenses"",""breakdownAmount"":{""currencyAmount"":-1.27,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.02,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.02,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-0.02,""currencyCode"":""GBP""},""breakdowns"":[]}]}]},{""breakdownType"":""AmazonFees"",""breakdownAmount"":{""currencyAmount"":-1.25,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""FBAPerUnitFulfillmentFee"",""breakdownAmount"":{""currencyAmount"":0.0,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-1.62,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Promo"",""breakdownAmount"":{""currencyAmount"":1.62,""currencyCode"":""GBP""},""breakdowns"":[]}]},{""breakdownType"":""Commission"",""breakdownAmount"":{""currencyAmount"":-1.25,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-1.04,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.21,""currencyCode"":""GBP""},""breakdowns"":[]}]}]}]}]"
2026-02-18T00:35:56Z,Shipment,jnSTyA5QXsju5J6QErLtYH_8OsggDunrzfohH2msBHU,Order Payment,6.67,GBP,,,,"[{""relatedIdentifierName"":""FINANCIAL_EVENT_GROUP_ID"",""relatedIdentifierValue"":""Jr2fK4Tgr1HBu7ZEcSpKoeDGNYcOWciBhr-kQ1aLFJU""},{""relatedIdentifierName"":""SHIPMENT_ID"",""relatedIdentifierValue"":""106503754138302""},{""relatedIdentifierName"":""SETTLEMENT_ID"",""relatedIdentifierValue"":""26434792582""},{""relatedIdentifierName"":""ORDER_ID"",""relatedIdentifierValue"":""202-1234920-3622749""}]","[{""breakdownType"":""Sales"",""breakdownAmount"":{""currencyAmount"":7.94,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""ProductCharges"",""breakdownAmount"":{""currencyAmount"":6.62,""currencyCode"":""GBP""},""breakdowns"":null},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":1.32,""currencyCode"":""GBP""},""breakdowns"":null}]},{""breakdownType"":""Expenses"",""breakdownAmount"":{""currencyAmount"":-1.27,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.03,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.03,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-0.02,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.01,""currencyCode"":""GBP""},""breakdowns"":[]}]}]},{""breakdownType"":""AmazonFees"",""breakdownAmount"":{""currencyAmount"":-1.24,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""FBAPerUnitFulfillmentFee"",""breakdownAmount"":{""currencyAmount"":0.0,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-1.62,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Promo"",""breakdownAmount"":{""currencyAmount"":1.62,""currencyCode"":""GBP""},""breakdowns"":[]}]},{""breakdownType"":""Commission"",""breakdownAmount"":{""currencyAmount"":-1.24,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-1.03,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.21,""currencyCode"":""GBP""},""breakdowns"":[]}]}]}]}]"
2026-02-18T01:20:52Z,Shipment,4Z7p5EvB0TApzCCcmxHxtsBYRPWaOR5Kc-fyEmRuMeY,Order Payment,10.53,GBP,,,,"[{""relatedIdentifierName"":""FINANCIAL_EVENT_GROUP_ID"",""relatedIdentifierValue"":""Jr2fK4Tgr1HBu7ZEcSpKoeDGNYcOWciBhr-kQ1aLFJU""},{""relatedIdentifierName"":""SHIPMENT_ID"",""relatedIdentifierValue"":""106526337892302""},{""relatedIdentifierName"":""SETTLEMENT_ID"",""relatedIdentifierValue"":""26434792582""},{""relatedIdentifierName"":""ORDER_ID"",""relatedIdentifierValue"":""206-7755204-6260357""}]","[{""breakdownType"":""Sales"",""breakdownAmount"":{""currencyAmount"":12.88,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""ProductCharges"",""breakdownAmount"":{""currencyAmount"":10.73,""currencyCode"":""GBP""},""breakdowns"":null},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":2.15,""currencyCode"":""GBP""},""breakdowns"":null}]},{""breakdownType"":""Expenses"",""breakdownAmount"":{""currencyAmount"":-2.35,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.04,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.04,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-0.04,""currencyCode"":""GBP""},""breakdowns"":[]}]}]},{""breakdownType"":""AmazonFees"",""breakdownAmount"":{""currencyAmount"":-2.31,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""FBAPerUnitFulfillmentFee"",""breakdownAmount"":{""currencyAmount"":0.0,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-2.65,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Promo"",""breakdownAmount"":{""currencyAmount"":2.65,""currencyCode"":""GBP""},""breakdowns"":[]}]},{""breakdownType"":""Commission"",""breakdownAmount"":{""currencyAmount"":-2.31,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-1.93,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.38,""currencyCode"":""GBP""},""breakdowns"":[]}]}]}]}]"
2026-02-18T04:37:25Z,Shipment,G2voDDSSc6mpc2EQo69grs0wYJs6OtZyqhB18KTHbDY,Order Payment,8.19,GBP,,,,"[{""relatedIdentifierName"":""FINANCIAL_EVENT_GROUP_ID"",""relatedIdentifierValue"":""Jr2fK4Tgr1HBu7ZEcSpKoeDGNYcOWciBhr-kQ1aLFJU""},{""relatedIdentifierName"":""SHIPMENT_ID"",""relatedIdentifierValue"":""106514514427302""},{""relatedIdentifierName"":""SETTLEMENT_ID"",""relatedIdentifierValue"":""26434792582""},{""relatedIdentifierName"":""ORDER_ID"",""relatedIdentifierValue"":""205-4719566-2181122""}]","[{""breakdownType"":""Sales"",""breakdownAmount"":{""currencyAmount"":9.09,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""ProductCharges"",""breakdownAmount"":{""currencyAmount"":7.57,""currencyCode"":""GBP""},""breakdowns"":null},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":1.52,""currencyCode"":""GBP""},""breakdowns"":null}]},{""breakdownType"":""Expenses"",""breakdownAmount"":{""currencyAmount"":-0.9,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.02,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""DigitalServicesFee"",""breakdownAmount"":{""currencyAmount"":-0.02,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-0.01,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.01,""currencyCode"":""GBP""},""breakdowns"":[]}]}]},{""breakdownType"":""AmazonFees"",""breakdownAmount"":{""currencyAmount"":-0.88,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""FBAPerUnitFulfillmentFee"",""breakdownAmount"":{""currencyAmount"":0.0,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-1.6,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Promo"",""breakdownAmount"":{""currencyAmount"":1.6,""currencyCode"":""GBP""},""breakdowns"":[]}]},{""breakdownType"":""Commission"",""breakdownAmount"":{""currencyAmount"":-0.88,""currencyCode"":""GBP""},""breakdowns"":[{""breakdownType"":""Base"",""breakdownAmount"":{""currencyAmount"":-0.73,""currencyCode"":""GBP""},""breakdowns"":[]},{""breakdownType"":""Tax"",""breakdownAmount"":{""currencyAmount"":-0.15,""currencyCode"":""GBP""},""breakdowns"":[]}]}]}]}]"
