order_id,order_date,seller_sku,quantity,token_id,token_cost,currency,allocation_date,source_level,notes
203-4267674-5775516,2026-01-08T18:21:04Z,4F-HT42-FD26,1,4F-HT42-FD261-0004,3.17,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-7382454-5641917,2026-01-09T18:50:13Z,4F-HT42-FD26,1,4F-HT42-FD261-0005,3.17,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-3265200-5496308,2026-01-13T02:01:35Z,4F-HT42-FD26,1,4F-HT42-FD261-0006,3.17,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-5811548-1960350,2026-01-18T18:53:06Z,XH-0LAE-FQO5,1,XH-0LAE-FQO51-0001,3.11,GBP,2026-01-19T13:53:15Z,1,backdate_all
026-6913307-1715501,2026-01-01T03:41:04Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0001,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-4763592-6333920,2026-01-01T10:54:18Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0002,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-8381898-2659535,2026-01-01T15:41:46Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0003,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-9979731-9513929,2026-01-01T18:26:18Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0004,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-8298923-8974720,2026-01-02T12:46:12Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0005,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-7778405-0523542,2026-01-02T14:24:22Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0006,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-5124017-9601953,2026-01-02T18:08:45Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0007,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-0289114-7566715,2026-01-02T18:35:56Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0008,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-8742733-5448331,2026-01-02T19:05:13Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0009,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-0039341-5201956,2026-01-02T20:39:52Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0010,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-5528329-6353165,2026-01-02T21:24:03Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0011,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-9804324-8029946,2026-01-02T22:57:45Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0012,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-6704830-0533922,2026-01-03T00:05:27Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0013,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-7054976-1472300,2026-01-03T11:41:54Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0014,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-1978103-2734748,2026-01-03T12:05:04Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0015,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-2792430-6793902,2026-01-03T12:38:37Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0016,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-6427804-5291540,2026-01-03T12:50:22Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0017,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-9106697-9548361,2026-01-03T15:11:10Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0018,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-1423804-0412333,2026-01-03T16:09:57Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0019,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-0145786-5703559,2026-01-04T01:19:05Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0020,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-5981954-1160347,2026-01-04T10:51:15Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0021,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-5981954-1160347,2026-01-04T10:51:15Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0022,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-1701666-4803509,2026-01-04T16:36:55Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0023,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-7483966-8157143,2026-01-04T17:52:04Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0024,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-2670523-4221142,2026-01-05T13:33:25Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0025,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-3998961-7977140,2026-01-05T19:06:52Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0026,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-3931005-8486767,2026-01-06T17:23:46Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0027,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-8255888-6969142,2026-01-06T19:37:31Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0028,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-3371089-4605922,2026-01-08T07:44:54Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0029,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-0317895-5938767,2026-01-08T22:20:20Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0030,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-4156114-0578767,2026-01-09T09:00:16Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0031,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-9534717-0636306,2026-01-09T12:53:13Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0032,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-0410352-7286732,2026-01-09T22:03:08Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0033,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-7148658-2936339,2026-01-10T19:29:26Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0034,2.46,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-1485782-2512302,2026-01-11T14:53:55Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0035,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-4209084-8187552,2026-01-12T10:16:47Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0036,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-7429081-3997150,2026-01-12T21:24:24Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0037,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-3424332-5261955,2026-01-14T21:35:55Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0038,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-7118542-1803537,2026-01-15T06:39:44Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0039,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-8894858-7611527,2026-01-15T13:13:15Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0040,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-6921997-9461914,2026-01-15T13:27:32Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0041,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-1230263-8708355,2026-01-15T15:38:33Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0042,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-8661619-7963541,2026-01-15T17:09:41Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0043,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-4576656-3934724,2026-01-16T13:30:30Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0044,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-7874815-4983522,2026-01-17T09:56:02Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0045,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-6257191-0999539,2026-01-17T10:09:12Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0046,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-3541758-7632360,2026-01-17T11:59:42Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0047,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-1322000-4988363,2026-01-17T12:46:18Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0048,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-6146382-3639543,2026-01-17T13:23:39Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0049,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-8921208-3101905,2026-01-17T15:45:48Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0050,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-7479701-7109965,2026-01-17T18:19:08Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0051,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-0688405-3298762,2026-01-17T21:23:05Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0052,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-3936789-8713944,2026-01-18T00:05:03Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0053,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-5922459-1407562,2026-01-18T14:01:00Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0054,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-1070640-9468313,2026-01-18T14:01:15Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0055,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-7278025-9190744,2026-01-18T15:12:50Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0056,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-8182226-2529903,2026-01-18T15:52:04Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0057,2.46,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-0608252-6696319,2026-01-18T19:16:07Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0058,2.46,GBP,2026-01-19T13:53:15Z,1,backdate_all
026-7353104-1275566,2026-01-18T19:35:31Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0059,2.46,GBP,2026-01-19T13:53:15Z,1,backdate_all
203-2329041-4277927,2026-01-18T19:36:09Z,EV-CHU5-XU3G,1,EV-CHU5-XU3G1-0060,2.46,GBP,2026-01-19T13:53:15Z,1,backdate_all
204-5110114-7020348,2026-01-01T05:24:06Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0001,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-9395592-8498701,2026-01-01T11:09:45Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0002,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-7207471-8289903,2026-01-01T12:48:40Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0003,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-0316846-4033959,2026-01-01T12:51:01Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0004,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-8563039-1840362,2026-01-01T13:56:06Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0005,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-0163562-6882721,2026-01-01T17:35:58Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0006,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-0268677-8004312,2026-01-03T15:12:14Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0007,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-1245321-3343567,2026-01-03T22:42:04Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0008,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-2227847-5353934,2026-01-04T09:39:02Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0009,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-1934240-0377962,2026-01-04T15:11:52Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0010,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-1857567-4401968,2026-01-05T10:18:32Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0011,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-5095451-2059542,2026-01-05T15:06:06Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0012,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-8291663-0993944,2026-01-06T12:42:19Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0013,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-3109324-4178751,2026-01-07T01:21:48Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0014,4.39,GBP,2026-01-19T13:53:15Z,1,backdate_all
203-8133131-1550749,2026-01-08T15:15:58Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0015,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-7731019-1735542,2026-01-09T10:18:37Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0016,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-7731019-1735542,2026-01-09T10:18:37Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0017,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-2901731-8429115,2026-01-09T17:21:24Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0018,4.39,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-8699343-1229957,2026-01-11T13:34:51Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0019,4.39,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-2836477-2882745,2026-01-12T15:04:11Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0020,4.39,GBP,2026-01-19T13:53:15Z,2,backdate_all
402-5796917-2234757,2026-01-13T06:43:04Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0021,4.39,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-6798689-4050746,2026-01-15T19:23:23Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0022,4.39,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-4763925-0926766,2026-01-15T19:25:17Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0023,4.39,GBP,2026-01-19T13:53:15Z,1,backdate_all
202-9894096-6304319,2026-01-16T15:41:32Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0024,4.39,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-6148863-0573931,2026-01-16T16:26:12Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0025,4.39,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-5583513-6205109,2026-01-16T23:01:05Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0026,4.39,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-9082899-7176309,2026-01-17T13:27:51Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0027,4.39,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-9343434-7178767,2026-01-17T17:55:35Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0028,4.39,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-1242106-3713121,2026-01-17T19:08:23Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0029,4.39,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-2916858-4009938,2026-01-18T21:09:44Z,Z7-26PV-O9LR,1,Z7-26PV-O9LR1-0030,4.39,GBP,2026-01-19T13:53:15Z,1,backdate_all
026-1371011-5523539,2026-01-07T23:05:55Z,3T-6QPR-E2MV,1,3T-6QPR-E2MV1-0001,4.4,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-6459401-0978741,2026-01-07T23:08:07Z,3T-6QPR-E2MV,1,3T-6QPR-E2MV1-0002,4.4,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-9215222-3108300,2026-01-09T11:11:32Z,3T-6QPR-E2MV,1,3T-6QPR-E2MV1-0003,4.4,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-5878837-5845156,2026-01-10T11:58:56Z,3T-6QPR-E2MV,1,3T-6QPR-E2MV1-0004,4.4,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-8300090-2553160,2026-01-15T10:20:47Z,L3-ZQ8U-A7LQ,1,L3-ZQ8U-A7LQ1-0001,3.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-6581801-5123501,2026-01-15T15:30:36Z,L3-ZQ8U-A7LQ,1,L3-ZQ8U-A7LQ1-0002,3.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-7618158-2660336,2026-01-15T20:37:34Z,L3-ZQ8U-A7LQ,1,L3-ZQ8U-A7LQ1-0003,3.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-0065201-8042743,2026-01-16T22:03:00Z,L3-ZQ8U-A7LQ,1,L3-ZQ8U-A7LQ1-0004,3.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-5473246-3082763,2026-01-17T13:40:06Z,L3-ZQ8U-A7LQ,1,L3-ZQ8U-A7LQ1-0005,3.07,GBP,2026-01-19T13:53:15Z,1,backdate_all
202-0499191-3056357,2026-01-17T18:21:58Z,L3-ZQ8U-A7LQ,1,L3-ZQ8U-A7LQ1-0006,3.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-5262143-0326708,2026-01-17T18:36:31Z,L3-ZQ8U-A7LQ,1,L3-ZQ8U-A7LQ1-0007,3.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-5262143-0326708,2026-01-17T18:36:31Z,L3-ZQ8U-A7LQ,1,L3-ZQ8U-A7LQ1-0008,3.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-1939260-4817113,2026-01-18T17:09:16Z,L3-ZQ8U-A7LQ,1,L3-ZQ8U-A7LQ1-0009,3.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
205-0513198-1953964,2026-01-13T22:46:43Z,OV-LVEL-DQL6,1,OV-LVEL-DQL62-0001,6.95,GBP,2026-01-19T13:53:15Z,2,backdate_all
206-4458368-9749939,2026-01-07T19:08:57Z,PE-G94Y-4PYO,1,PE-G94Y-4PYO1-0001,2.76,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-1191826-1906742,2026-01-08T13:15:52Z,PE-G94Y-4PYO,1,PE-G94Y-4PYO1-0002,2.76,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-4589068-4768334,2026-01-11T12:45:39Z,PE-G94Y-4PYO,1,PE-G94Y-4PYO1-0003,2.76,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-7028819-9514761,2026-01-13T11:58:34Z,PE-G94Y-4PYO,1,PE-G94Y-4PYO1-0004,2.76,GBP,2026-01-19T13:53:15Z,2,backdate_all
026-7028819-9514761,2026-01-13T11:58:34Z,PE-G94Y-4PYO,1,PE-G94Y-4PYO1-0005,2.76,GBP,2026-01-19T13:53:15Z,2,backdate_all
203-3755986-8779530,2026-01-01T10:21:17Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0001,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-7553228-2684351,2026-01-01T11:04:41Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0002,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-7473730-8647512,2026-01-01T11:43:40Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0003,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5895207-3495524,2026-01-01T12:07:19Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0004,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-0698469-9353960,2026-01-01T13:22:28Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0005,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-7643303-3324362,2026-01-01T14:59:28Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0006,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-7815713-6541940,2026-01-01T15:12:10Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0007,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-5313246-8599533,2026-01-01T17:09:20Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0008,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-9762495-0064333,2026-01-01T17:27:35Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0009,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-9658283-5620365,2026-01-01T18:53:18Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0010,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
204-9658283-5620365,2026-01-01T18:53:18Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0011,2.07,GBP,2026-01-19T13:53:15Z,2,backdate_all
202-8895078-2724346,2026-01-01T19:47:32Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0012,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-4495253-2835556,2026-01-01T22:34:41Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0013,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-8122313-4281919,2026-01-01T23:22:44Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0014,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-3784865-8868353,2026-01-01T23:50:51Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0015,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-7434904-0586728,2026-01-01T23:58:31Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0016,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-6917844-0495531,2026-01-02T07:00:03Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0017,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-3117230-3738729,2026-01-02T10:32:54Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0018,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-5642090-5130765,2026-01-02T12:26:37Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0019,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-2894201-4646768,2026-01-02T13:11:46Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0020,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-2894201-4646768,2026-01-02T13:11:46Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0021,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-4253186-6398765,2026-01-02T14:28:39Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0022,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-6628620-3118713,2026-01-02T15:28:05Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0023,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-6980397-8552349,2026-01-02T17:40:59Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0024,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-5414080-7080341,2026-01-02T18:05:29Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0025,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-5565673-2340307,2026-01-02T18:27:58Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0026,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-4257886-1129944,2026-01-02T22:51:20Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0027,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-3796710-0886756,2026-01-03T02:56:05Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0028,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-3006619-5381919,2026-01-03T11:01:47Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0029,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-6262898-1974700,2026-01-03T11:26:40Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0030,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
203-9783181-8637934,2026-01-03T11:45:23Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0031,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-5540812-9057118,2026-01-03T12:45:21Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0032,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-0585506-8850704,2026-01-03T12:52:55Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0033,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-7691538-1113140,2026-01-03T13:49:29Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0034,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
206-3915650-6141908,2026-01-03T13:59:04Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0035,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
026-4863381-4681938,2026-01-03T14:47:04Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0036,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-2541652-6004358,2026-01-03T15:54:03Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0037,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-6325603-3645162,2026-01-03T17:07:14Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0038,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-6325603-3645162,2026-01-03T17:07:14Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0039,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-0260740-5948307,2026-01-03T17:21:05Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0040,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-9523866-6874701,2026-01-03T18:40:36Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0041,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
205-5354342-6223527,2026-01-03T19:47:22Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0042,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
204-8877462-9841116,2026-01-03T21:28:26Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0043,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
202-2721291-5212312,2026-01-04T02:01:07Z,6V-EEC1-2S9Z,1,6V-EEC1-2S9Z5-0044,2.07,GBP,2026-01-19T13:53:15Z,3,backdate_all
