asof_utc,source_script,sku,candidate_price_gbp,floor_total_gbp,sale_exvat_gbp,break_even_exvat_gbp,break_even_total_gbp,profit_exvat_at_floor,vat_rate,cogs_exvat_gbp,fba_exvat_gbp,referral_pct,referral_amount_gbp,digital_fee_exvat_gbp,margin_exvat_gbp,source_cogs,source_fba,source_referral,band_bucket,referral_min_fee_applied,reason_codes_csv,used_order_data_flag
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,N2-I82D-3I3Q,0.00,2.68,2.230,2.230,2.68,0.000000,0.200000,0.000,1.930,0.117000,0.250,0.050,0.000,MISSING,API_BAND_100,API_BAND_100,100,1,"CANDIDATE_PRICE_MISSING,COGS_TOKEN_MISSING",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,GZ-0NY2-BOHL,0.00,3.98,3.320,3.320,3.98,0.000000,0.200000,0.000,3.000,0.150000,0.250,0.070,0.000,MISSING,API_BAND_100,API_BAND_100,100,1,"CANDIDATE_PRICE_MISSING,COGS_TOKEN_MISSING",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,S2-RZ4R-15M6,0.00,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"CANDIDATE_PRICE_MISSING,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,VU-UQNN-35C8,9.97,5.51,4.590,4.590,5.51,0.000000,0.200000,0.000,3.000,0.150000,1.500,0.090,0.000,MISSING,API_BAND_100,API_BAND_100,100,0,COGS_TOKEN_MISSING,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,APPLY2,0.00,2.60,2.170,2.170,2.60,0.000000,0.200000,0.000,1.870,0.150000,0.250,0.050,0.000,MISSING,API_BAND_100,API_BAND_100,100,1,"CANDIDATE_PRICE_MISSING,COGS_TOKEN_MISSING",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,APPLY-B0CSGSCWTP,0.00,3.91,3.260,3.260,3.91,0.000000,0.200000,0.000,2.940,0.150000,0.250,0.070,0.000,MISSING,API_BAND_100,API_BAND_100,100,1,"CANDIDATE_PRICE_MISSING,COGS_TOKEN_MISSING",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,APPLY-B0CSH9HXQ5,0.00,3.91,3.260,3.260,3.91,0.000000,0.200000,0.000,2.940,0.150000,0.250,0.070,0.000,MISSING,API_BAND_100,API_BAND_100,100,1,"CANDIDATE_PRICE_MISSING,COGS_TOKEN_MISSING",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,REJECT,0.00,3.98,3.320,3.320,3.98,0.000000,0.200000,0.000,3.000,0.150000,0.250,0.070,0.000,MISSING,API_BAND_100,API_BAND_100,100,1,"CANDIDATE_PRICE_MISSING,COGS_TOKEN_MISSING",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,UE-BZE5-I0WM,0.00,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"CANDIDATE_PRICE_MISSING,VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,FBA15K3QTGNT_UNEXPECTED_ITEM_01,4.42,4.41,3.676,3.510,4.21,0.000000,0.200000,1.660,1.460,0.080000,0.350,0.040,0.166,token_cogs_ledger_median,L3_BAND_10,L3_BAND_10,10,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,PT-7SUD-DDSG,8.99,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,3Z-03PB-Q1A8,6.79,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,02-7AZG-O0CV,3.14,3.14,2.619,2.560,3.07,0.000000,0.200000,0.590,1.460,0.150000,0.470,0.040,0.059,token_cogs_ledger_median,L3_BAND_10,L3_BAND_10,10,0,VAT_RATE_MISSING_FALLBACK_USED,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,03-7TNF-U2A1,4.10,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,06-6WC0-UGFH,17.63,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,0B-IC3D-6S96,8.95,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,0G-JB6S-PN34,6.22,6.22,6.224,5.950,5.95,0.000000,0.000000,2.740,2.650,0.080000,0.500,0.060,0.274,token_ledger_live_next_available,L3_BAND_10,L3_BAND_10,10,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,0H-5V53-GPG4,12.35,12.34,10.285,9.800,11.76,0.000000,0.200000,4.850,3.000,0.150000,1.850,0.100,0.485,token_cogs_ledger_median,L3_BAND_100,L3_BAND_100,100,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,0N-VZG5-JH06,12.98,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,0N-X5KF-213D,8.71,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,0R-GRRH-W0Z9,4.89,4.89,4.075,3.880,4.66,0.000000,0.200000,1.950,1.250,0.130000,0.640,0.040,0.195,token_ledger_live_next_available,L3_BAND_10,L3_BAND_10,10,0,VAT_RATE_MISSING_FALLBACK_USED,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,0X-VJWI-4OT8,12.18,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,0Z-Y60V-499R,5.37,5.37,4.472,4.280,5.14,0.000000,0.200000,1.920,1.500,0.150000,0.810,0.050,0.192,token_cogs_ledger_median,L3_BAND_10,L3_BAND_10,10,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,12-3VTE-5T3Z,18.65,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,18-WD7G-J8U4,12.99,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,1U-1W76-M840,3.78,3.78,3.146,3.070,3.68,0.000000,0.200000,0.760,1.700,0.150000,0.570,0.040,0.076,token_cogs_ledger_median,L3_BAND_10,L3_BAND_10,10,0,VAT_RATE_MISSING_FALLBACK_USED,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,1U-YF3T-TR74,19.93,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,QP-BCUW-E90M,27.98,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,714776,4.20,4.20,3.501,3.380,4.06,0.000000,0.200000,1.210,1.500,0.150000,0.630,0.040,0.121,token_cogs_ledger_median,L3_BAND_10,L3_BAND_10,10,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,GA-9DTN-9O1E,33.91,33.90,28.248,26.430,31.72,0.000000,0.200000,18.180,3.000,0.150000,5.090,0.160,1.818,token_ledger_live_next_available,L3_BAND_100,L3_BAND_100,100,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,D3-QTSY-BCV5,5.50,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,K7-1K9P-TTAZ,8.99,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,2U-4KLP-68HB,13.54,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,86-1VHQ-ABNK,7.98,0.75,0.627,0.570,0.68,0.000000,0.200000,0.570,0.000,0.000000,0.000,0.000,0.057,token_ledger_live_next_available,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,AX-NKNU-29C1,4.86,4.86,4.051,3.990,4.79,0.000000,0.200000,0.610,2.920,0.080000,0.390,0.070,0.061,token_ledger_live_next_available,L3_BAND_10,L3_BAND_10,10,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,EA-FZ2V-D7II,5.12,2.42,2.013,1.830,2.20,0.000000,0.200000,1.830,0.000,0.000000,0.000,0.000,0.183,token_cogs_ledger_median,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,FBA_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,8S-MI05-1R1X,8.99,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,SR-JF1N-II8S,3.99,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,A9-2Y9G-M2K7,5.93,5.92,4.932,4.780,5.74,0.000000,0.200000,1.520,2.420,0.130000,0.770,0.070,0.152,token_cogs_ledger_median,L3_BAND_10,L3_BAND_10,10,0,VAT_RATE_MISSING_FALLBACK_USED,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,ZT-QPY3-P24I,59.58,59.57,49.642,46.210,55.45,0.000000,0.200000,34.320,2.720,0.150000,8.940,0.230,3.432,token_ledger_live_next_available,API_BAND_100,L3_BAND_100,100,0,VAT_RATE_MISSING_FALLBACK_USED,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,8W-I703-VOFQ,18.97,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,JY-781R-EYHZ,7.22,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,R4-0AXZ-ZZ9D,12.09,12.09,10.075,9.590,11.51,0.000000,0.200000,4.850,3.080,0.130000,1.570,0.090,0.485,token_ledger_live_next_available,L3_BAND_100,L3_BAND_100,100,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,M5-71MK-T0DL,11.50,11.49,9.572,9.140,10.97,0.000000,0.200000,4.320,3.000,0.150000,1.730,0.090,0.432,token_cogs_ledger_median,L3_BAND_100,L3_BAND_100,100,0,VAT_RATE_MISSING_FALLBACK_USED,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,GD-B8SW-1PCP,45.52,45.52,37.935,35.060,42.07,0.000000,0.200000,28.750,3.000,0.070000,3.190,0.120,2.875,token_cogs_ledger_median,L3_BAND_100,L3_BAND_100,100,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,4J-IY7T-6LBS,49.99,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,VO-A6AR-18YS,5.44,5.44,4.537,4.340,5.21,0.000000,0.200000,1.970,1.500,0.150000,0.820,0.050,0.197,token_ledger_live_next_available,L3_BAND_10,L3_BAND_10,10,0,VAT_RATE_MISSING_FALLBACK_USED,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,Z9-FBUQ-EZN3,6.41,6.40,6.399,6.110,6.11,0.000000,0.000000,2.890,2.650,0.080000,0.510,0.060,0.289,token_cogs_ledger_median,L3_BAND_10,L3_BAND_10,10,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,DT-SPI3-IK34,9.08,9.08,7.564,7.190,8.63,0.000000,0.200000,3.740,2.020,0.150000,1.360,0.070,0.374,token_cogs_ledger_median,L3_BAND_10,L3_BAND_10,10,0,VAT_RATE_MISSING_FALLBACK_USED,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,2G-AYBQ-TUQG,17.54,17.53,14.607,13.780,16.54,0.000000,0.200000,8.270,2.770,0.150000,2.630,0.110,0.827,token_ledger_live_next_available,L3_BAND_100,L3_BAND_100,100,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,DV-USYD-8WR2,36.40,36.40,30.331,28.280,33.94,0.000000,0.200000,20.510,2.160,0.150000,5.460,0.150,2.051,token_cogs_ledger_median,L3_BAND_100,L3_BAND_100,100,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,K5-QUBI-YTWD,6.40,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,4V-19KJ-15J4,6.99,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,RZ-6ZL9-CZ7J,6.85,6.84,5.702,5.460,6.55,0.000000,0.200000,2.420,2.430,0.080000,0.550,0.060,0.242,token_ledger_live_next_available,L3_BAND_10,L3_BAND_10,10,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,8T-HE78-3AQ3,6.47,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,SE-IQQJ-EOU3,21.15,13.70,11.418,10.380,12.46,0.000000,0.200000,10.380,0.000,0.000000,0.000,0.000,1.038,token_cogs_ledger_median,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,D8-1A3E-I37F,28.10,28.10,23.414,21.740,26.09,0.000000,0.200000,16.740,0.690,0.150000,4.220,0.090,1.674,token_ledger_live_next_available,L3_BAND_100,L3_BAND_100,100,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,MV-UNOG-CTUU,8.49,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,US-AK96-YFSB,4.52,4.52,3.765,3.640,4.37,0.000000,0.200000,1.250,1.670,0.150000,0.680,0.040,0.125,token_ledger_live_next_available,API_BAND_10,API_BAND_10,10,0,VAT_RATE_MISSING_FALLBACK_USED,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,Z7-26PV-O9LR,8.32,8.32,6.930,6.510,7.81,0.000000,0.200000,4.200,1.600,0.080000,0.670,0.040,0.420,token_ledger_live_next_available,L3_BAND_10,L3_BAND_10,10,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,HS-R5IP-7E1C,5.05,5.04,4.199,4.100,4.92,0.000000,0.200000,0.990,2.650,0.080000,0.400,0.060,0.099,token_ledger_live_next_available,API_BAND_10,API_BAND_10,10,0,VAT_RATE_MISSING_FALLBACK_USED,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,BM-1O5E-RW8I,3.96,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,PN-0NVI-R2WQ,12.57,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,4B-HMJG-PHW4,8.99,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,GH-XAAE-HRU7,6.65,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,R5-Y2AA-V5FS,14.79,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,WR-3V7D-BB7Z,2.99,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,L3-ZQ8U-A7LQ,8.18,8.17,6.810,6.440,7.73,0.000000,0.200000,3.700,1.460,0.150000,1.230,0.050,0.370,token_cogs_ledger_median,L3_BAND_10,L3_BAND_10,10,0,,0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,6L-SDA9-P13J,6.32,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,GW-1ECO-QZA7,39.48,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,VI-ICHI-WPB5,14.99,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,N4-5C3G-RJS1,6.81,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
2026-02-17T21:37:47Z,H110_run_phase1_h_pilot,B1-4B2R-MBRP,9.99,0.00,0.000,0.000,0.00,0.000000,0.200000,0.000,0.000,0.000000,0.000,0.000,0.000,MISSING,MISSING,MISSING,100,0,"VAT_RATE_MISSING_FALLBACK_USED,COGS_TOKEN_MISSING,FBA_BAND_MISSING_10,REFERRAL_BAND_MISSING_10,FBA_BAND_MISSING_100,REFERRAL_BAND_MISSING_100",0
