timestamp_utc,asof_date,marketplace,sku,asin,seller_id,seller_seen_flag,offer_price_gbp,offer_shipping_price_gbp,offer_landed_price_gbp,is_prime,fulfilment_channel,min_delivery_days,max_delivery_days,delivery_range_days,source,notes,seller_detail_status,seller_detail_attempted_flag,seller_detail_offer_row_count,seller_detail_snapshot_ts_utc,seller_detail_resolution_status,seller_detail_retry_attempt_count,seller_detail_rotation_skip_count,seller_detail_empty_response_count,seller_detail_api_error_count,seller_detail_force_attempt_flag,seller_detail_retry_exhausted_flag,seller_detail_operator_reason,retry_next_run_flag
2026-02-27T23:04:56Z,2026-02-27,UK,VF-3T0K-DR5O,B08KFFY86W,A3U8ECAOXIZYV1,1,9.45,0.0,9.45,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VF-3T0K-DR5O,B08KFFY86W,A1R64IUNVWPSMR,1,9.55,0.0,9.55,0,FBM,2,3,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VF-3T0K-DR5O,B08KFFY86W,A3VZBF976O8DK2,1,11.99,0.0,11.99,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VO-A6AR-18YS,B09NQDQ8X7,A24YWSJL4NZAIN,1,5.86,0.0,5.86,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VO-A6AR-18YS,B09NQDQ8X7,AG6TFKIDQZ5HC,1,3.9,3.1,7.0,0,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VO-A6AR-18YS,B09NQDQ8X7,A1B1VEBCSCJBFH,1,8.95,0.0,8.95,0,FBM,1,2,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VO-A6AR-18YS,B09NQDQ8X7,AB5OM860MS57Z,1,8.99,0.0,8.99,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VO-A6AR-18YS,B09NQDQ8X7,AMK6ALALRQJZA,1,8.6,4.49,13.09,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VO-A6AR-18YS,B09NQDQ8X7,APQD0ZDZV7DW3,1,3.38,15.04,18.419999999999998,0,FBM,1,2,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VU-8KRA-QP5M,B0BNLWBLMV,A2N1AOXOQ5ZJEI,1,12.88,0.0,12.88,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VU-8KRA-QP5M,B0BNLWBLMV,A19DYV9Z8APSY3,1,12.88,0.0,12.88,0,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VU-8KRA-QP5M,B0BNLWBLMV,AB5OM860MS57Z,1,12.88,0.0,12.88,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VU-8KRA-QP5M,B0BNLWBLMV,A3P5ROKL5A1OLE,1,12.88,0.0,12.88,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VU-8KRA-QP5M,B0BNLWBLMV,A1OK8JG963ZPMT,1,12.95,0.0,12.95,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VU-8KRA-QP5M,B0BNLWBLMV,A230GMKICFK3Z4,1,13.95,0.0,13.95,0,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VU-8KRA-QP5M,B0BNLWBLMV,AQLG49FUFJ7Y2,1,15.34,0.0,15.34,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VU-8KRA-QP5M,B0BNLWBLMV,A1ROBKG8KDMXEJ,1,17.7,0.0,17.7,1,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VU-8KRA-QP5M,B0BNLWBLMV,A88XI38RAB5GB,1,17.21,1.99,19.2,0,FBM,3,4,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VU-8KRA-QP5M,B0BNLWBLMV,AH29I58R6ECNT,1,19.21,0.0,19.21,0,FBM,3,4,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:04:56Z,2026-02-27,UK,VU-8KRA-QP5M,B0BNLWBLMV,A3KXS2ZFSIWBKG,1,10.31,12.0,22.310000000000002,0,FBM,3,4,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,8U-QPFH-3EKQ,B07T9WVBZ2,A1JC7HNS9WAGK9,1,5.36,0.0,5.36,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,8U-QPFH-3EKQ,B07T9WVBZ2,AB5OM860MS57Z,1,6.46,0.0,6.46,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,9X-HL62-83C7,B00BEUFYE2,A6EDL63T4NTWD,1,4.98,0.0,4.98,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,9X-HL62-83C7,B00BEUFYE2,ALY9IHYDDYJF2,1,4.99,0.0,4.99,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,9X-HL62-83C7,B00BEUFYE2,A3P5ROKL5A1OLE,1,4.99,0.0,4.99,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,9X-HL62-83C7,B00BEUFYE2,AB5OM860MS57Z,1,5.87,0.0,5.87,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,9X-HL62-83C7,B00BEUFYE2,A1WT1GDCDCCW6J,1,6.95,0.0,6.95,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,9X-HL62-83C7,B00BEUFYE2,A1R64IUNVWPSMR,1,7.69,0.0,7.69,0,FBM,2,3,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,9X-HL62-83C7,B00BEUFYE2,ARZ3KY6FT4167,1,7.99,0.0,7.99,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,9X-HL62-83C7,B00BEUFYE2,A3MM2NEXPR9YU5,1,7.99,0.0,7.99,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,9X-HL62-83C7,B00BEUFYE2,A1ICOKZ7C5JV02,1,7.32,2.5,9.82,0,FBM,1,2,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A1-KSU1-GZMS,B07BC1CMDK,A6EDL63T4NTWD,1,2.99,0.0,2.99,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A1-KSU1-GZMS,B07BC1CMDK,AB5OM860MS57Z,1,2.99,0.0,2.99,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A1-KSU1-GZMS,B07BC1CMDK,AZ2NDBRB1ZQ1H,1,4.73,0.0,4.73,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A1-KSU1-GZMS,B07BC1CMDK,A10NUX8SYO930S,1,5.75,0.0,5.75,0,FBM,1,2,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A2-T2AC-TW3L,B006PFN3BW,AB5OM860MS57Z,1,11.12,0.0,11.12,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A2-T2AC-TW3L,B006PFN3BW,A1TCXH3L7L24SR,1,11.13,0.0,11.13,1,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A2-T2AC-TW3L,B006PFN3BW,A182Y7M8HQ9OD1,1,11.35,0.0,11.35,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A2-T2AC-TW3L,B006PFN3BW,AKQMAXFWUV730,1,11.4,0.0,11.4,0,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A2-T2AC-TW3L,B006PFN3BW,A11RGASXV3EWM4,1,11.4,0.0,11.4,1,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A2-T2AC-TW3L,B006PFN3BW,APMZP5YRTCLCW,1,11.81,0.0,11.81,1,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A2-T2AC-TW3L,B006PFN3BW,ABV8MRK1ZF6VI,1,12.69,0.0,12.69,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A2-T2AC-TW3L,B006PFN3BW,A1UHI79WF0S8P4,1,12.99,0.0,12.99,0,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A2-T2AC-TW3L,B006PFN3BW,AM6QF58KGUUM9,1,13.8,0.0,13.8,0,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A2-T2AC-TW3L,B006PFN3BW,A12MJ1FK852SYB,1,11.99,2.5,14.49,0,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A2-T2AC-TW3L,B006PFN3BW,AH9CERPVAQVPQ,1,14.95,0.0,14.95,0,FBM,1,2,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,A2-T2AC-TW3L,B006PFN3BW,AC1ZDJA0EMKX7,1,14.99,0.0,14.99,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,AF-KIHX-ANYY,B0001P15T4,A1UPKOFA32IPKU,1,2.95,0.0,2.95,0,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,AF-KIHX-ANYY,B0001P15T4,A16941P8FBIDFW,1,3.89,0.0,3.89,0,FBM,2,3,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,AF-KIHX-ANYY,B0001P15T4,A2MJYG3Z3JKZEK,1,3.97,0.0,3.97,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,AF-KIHX-ANYY,B0001P15T4,ATPRHLT8GNHGC,1,3.99,0.0,3.99,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,AF-KIHX-ANYY,B0001P15T4,AB5OM860MS57Z,1,4.99,0.0,4.99,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,AF-KIHX-ANYY,B0001P15T4,A24NGU5R55LIUJ,1,5.27,0.0,5.27,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,AF-KIHX-ANYY,B0001P15T4,A1Z94P7M1S3O54,1,5.33,0.0,5.33,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,AF-KIHX-ANYY,B0001P15T4,AD2JZSHWKH52B,1,5.44,0.0,5.44,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,AF-KIHX-ANYY,B0001P15T4,A2C5Y203GBC6BT,1,5.7,0.0,5.7,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,AX-NKNU-29C1,B08M52B4M5,AB5OM860MS57Z,1,2.71,0.0,2.71,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,AX-NKNU-29C1,B08M52B4M5,AUGCSEQQV3XYY,1,4.99,0.0,4.99,0,FBM,1,2,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,AX-NKNU-29C1,B08M52B4M5,A10NUX8SYO930S,1,5.11,0.0,5.11,0,FBM,1,2,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,AX-NKNU-29C1,B08M52B4M5,A2JJBX08NHT52K,1,5.35,0.0,5.35,0,FBM,1,2,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,AX-NKNU-29C1,B08M52B4M5,A24VQX7LPBJ2BC,1,1.99,3.99,5.98,0,FBM,9,10,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,BL-WX51-KQOK,B0897VHKW6,AB5OM860MS57Z,1,9.99,0.0,9.99,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,CJ-X0SS-QOUW,B0CG234KW1,AJEB49GZLCV5Y,1,10.19,0.0,10.19,0,FBM,1,2,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,CJ-X0SS-QOUW,B0CG234KW1,A37XVSCO2CQKKT,1,10.76,0.0,10.76,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,CJ-X0SS-QOUW,B0CG234KW1,A16ZATMMFE8J3Y,1,11.49,0.0,11.49,1,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,CJ-X0SS-QOUW,B0CG234KW1,AB5OM860MS57Z,1,14.22,0.0,14.22,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,CX-SMCH-4DYA,B0012B80HG,A1BRI0DY2DNBA2,1,8.38,0.0,8.38,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,CX-SMCH-4DYA,B0012B80HG,A2S5T62PIBUXKE,1,8.38,0.0,8.38,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,CX-SMCH-4DYA,B0012B80HG,A6PZ5YVVAXJHJ,1,8.38,0.0,8.38,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,CX-SMCH-4DYA,B0012B80HG,A2UB2G4IVPNYOK,1,8.38,0.0,8.38,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,CX-SMCH-4DYA,B0012B80HG,A3P5ROKL5A1OLE,1,8.38,0.0,8.38,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,CX-SMCH-4DYA,B0012B80HG,AWANDGFK915DA,1,8.65,0.0,8.65,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,CX-SMCH-4DYA,B0012B80HG,AB5OM860MS57Z,1,8.84,0.0,8.84,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,D0-C7C0-H6LN,B07F1MFWV1,AB5OM860MS57Z,1,6.0,0.0,6.0,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,D0-C7C0-H6LN,B07F1MFWV1,A1ZN8E46D030JF,1,9.85,0.0,9.85,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,D8-1A3E-I37F,B001ET78RY,AB5OM860MS57Z,1,34.99,0.0,34.99,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,DC-K5WH-R7F5,B0073FT7FY,A2YMCJJAZ04D29,1,3.0,0.0,3.0,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,DC-K5WH-R7F5,B0073FT7FY,A6LWA092O6PLA,1,3.0,0.0,3.0,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,DC-K5WH-R7F5,B0073FT7FY,A1H3B251NW5F99,1,3.1,0.0,3.1,0,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,DC-K5WH-R7F5,B0073FT7FY,A1EVCCXK6LNIL8,1,3.18,0.0,3.18,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,DC-K5WH-R7F5,B0073FT7FY,AB5OM860MS57Z,1,3.2,0.0,3.2,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,DC-K5WH-R7F5,B0073FT7FY,A1SK95XB6LRO2K,1,3.47,0.0,3.47,1,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,DC-K5WH-R7F5,B0073FT7FY,A7HH6PWN9CPHE,1,3.99,0.0,3.99,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,DC-K5WH-R7F5,B0073FT7FY,A1R64IUNVWPSMR,1,4.69,0.0,4.69,0,FBM,2,3,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,DC-K5WH-R7F5,B0073FT7FY,AX0H3UUSIW44P,1,6.49,0.0,6.49,1,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,DC-K5WH-R7F5,B0073FT7FY,A3IES9QYAKKG0B,1,6.49,0.0,6.49,0,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,FB-6FW0-Z82Q,B005F5TRBI,A31LES58YOQ58B,1,5.94,0.0,5.94,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,FB-6FW0-Z82Q,B005F5TRBI,A3P5ROKL5A1OLE,1,5.94,0.0,5.94,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,FB-6FW0-Z82Q,B005F5TRBI,AB5OM860MS57Z,1,6.37,0.0,6.37,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,FB-6FW0-Z82Q,B005F5TRBI,A292BGT65ET8F0,1,6.8,0.0,6.8,0,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,FB-6FW0-Z82Q,B005F5TRBI,A3RX01JQP0A8R9,1,7.49,0.0,7.49,0,FBM,2,3,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,FB-6FW0-Z82Q,B005F5TRBI,A1R64IUNVWPSMR,1,10.16,0.0,10.16,0,FBM,2,3,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,FB-6FW0-Z82Q,B005F5TRBI,AKBY7ZMYYJKZC,1,10.73,0.0,10.73,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,FB-6FW0-Z82Q,B005F5TRBI,A3HM7WA2CBSOPA,1,10.74,0.0,10.74,0,FBM,4,5,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,FB-6FW0-Z82Q,B005F5TRBI,A228JRNNJ06NBW,1,9.99,2.59,12.58,0,FBM,2,3,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,GY-FO04-RDYL,B09M3PQRBG,A1JC7HNS9WAGK9,1,6.17,0.0,6.17,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,GY-FO04-RDYL,B09M3PQRBG,A3F4O5RCT78X10,1,8.69,0.0,8.69,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,GY-FO04-RDYL,B09M3PQRBG,AB5OM860MS57Z,1,8.71,0.0,8.71,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,GY-FO04-RDYL,B09M3PQRBG,A1R64IUNVWPSMR,1,9.73,0.0,9.73,0,FBM,2,3,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,GY-FO04-RDYL,B09M3PQRBG,A1YUBY1ELGVBNZ,1,12.0,0.0,12.0,0,FBM,1,2,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,GY-FO04-RDYL,B09M3PQRBG,A30DC7701CXIBH,1,13.26,4.49,17.75,1,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,A1RG7RGK3NJV28,1,16.99,0.0,16.99,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,A1GGUX353WNCG5,1,17.2,0.0,17.2,0,FBM,5,6,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,A3P5ROKL5A1OLE,1,17.99,0.0,17.99,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,AB5OM860MS57Z,1,18.08,0.0,18.08,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,A3EOEZWEPXN9YI,1,18.49,0.0,18.49,1,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,AJDNVSIIUTKCM,1,18.61,0.0,18.61,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,A25MWKDD5K0NGH,1,20.95,0.0,20.95,1,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,ACHG3SLTG40YV,1,16.97,3.99,20.96,0,FBM,1,2,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,A1ROBKG8KDMXEJ,1,21.4,0.0,21.4,1,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,AG3GCR156B7I7,1,21.49,0.0,21.49,1,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,A30DC7701CXIBH,1,19.19,4.49,23.68,1,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,A3S88U5HFFCYIQ,1,20.28,4.5,24.78,0,FBM,1,2,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,A3I2IR095YB92H,1,24.87,0.0,24.87,0,FBM,1,2,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,AWQH2KHWPRX10,1,20.69,9.99,30.68,0,FBM,3,4,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,AI45SZSKL1QZ2,1,18.27,14.64,32.91,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:24:44Z,2026-02-27,UK,H6-E7MP-EBPD,B00000IU72,AFEVM35SN9QNC,1,38.92,0.0,38.92,0,FBM,1,2,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:49:55Z,2026-02-27,UK,W3-8FN7-FSP0,B004J71OSC,AB5OM860MS57Z,1,7.99,0.0,7.99,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:49:55Z,2026-02-27,UK,W3-8FN7-FSP0,B004J71OSC,A15CNN6B19CQU1,1,8.09,0.0,8.09,0,FBM,1,1,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:49:55Z,2026-02-27,UK,W3-8FN7-FSP0,B004J71OSC,A1YUBY1ELGVBNZ,1,11.5,0.0,11.5,0,FBM,1,2,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:49:55Z,2026-02-27,UK,W3-8FN7-FSP0,B004J71OSC,AMTZEDNZE6EVF,1,18.01,0.0,18.01,0,FBM,5,6,1,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:49:55Z,2026-02-27,UK,WE-1Z7L-SA2I,B08MVG9QZW,AB5OM860MS57Z,1,7.49,0.0,7.49,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:49:55Z,2026-02-27,UK,WE-1Z7L-SA2I,B08MVG9QZW,A3P5ROKL5A1OLE,1,7.49,0.0,7.49,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:49:55Z,2026-02-27,UK,WX-L5UA-UB1Q,B007R2ICTK,AH0LDZZNL3D5S,1,5.83,0.0,5.83,1,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:49:55Z,2026-02-27,UK,WX-L5UA-UB1Q,B007R2ICTK,A2Q22AGWSK9CE7,1,5.83,0.0,5.83,1,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:49:55Z,2026-02-27,UK,WX-L5UA-UB1Q,B007R2ICTK,AB5OM860MS57Z,1,5.84,0.0,5.84,1,FBA,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:49:55Z,2026-02-27,UK,WX-L5UA-UB1Q,B007R2ICTK,ABV8MRK1ZF6VI,1,5.88,0.0,5.88,0,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
2026-02-27T23:49:55Z,2026-02-27,UK,WX-L5UA-UB1Q,B007R2ICTK,A292BGT65ET8F0,1,6.45,0.0,6.45,0,FBM,0,0,0,SPAPI,,,,,,,,,,,,,,
