order_id,posted_date,settlement_id,amount_type,amount,currency,transaction_type,amount_description,is_estimate,data_level,price_source,raw_json
204-8710616-9244333,2025-12-10T18:48:17Z,,Tax,1.1,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.421653+00:00"",""order_id"":""204-8710616-9244333"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
204-4091730-8303549,2025-12-10T16:00:50Z,,Principal,9.99,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.421653+00:00"",""order_id"":""204-4091730-8303549"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
204-4091730-8303549,2025-12-10T16:00:50Z,,Tax,1.67,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.421653+00:00"",""order_id"":""204-4091730-8303549"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
026-1456021-5601146,2025-12-10T12:59:29Z,,Principal,5.98,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.422659+00:00"",""order_id"":""026-1456021-5601146"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
026-1456021-5601146,2025-12-10T12:59:29Z,,Tax,1.0,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.422659+00:00"",""order_id"":""026-1456021-5601146"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
205-2656561-7015504,2025-12-10T20:42:02Z,,Principal,5.98,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.422659+00:00"",""order_id"":""205-2656561-7015504"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
205-2656561-7015504,2025-12-10T20:42:02Z,,Tax,1.0,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.422659+00:00"",""order_id"":""205-2656561-7015504"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
204-3158898-2621907,2025-12-10T19:41:49Z,,Principal,9.99,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.422659+00:00"",""order_id"":""204-3158898-2621907"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
204-3158898-2621907,2025-12-10T19:41:49Z,,Tax,1.67,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.422659+00:00"",""order_id"":""204-3158898-2621907"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
206-9602446-1281105,2025-12-10T16:33:29Z,,Principal,2.97,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.423658+00:00"",""order_id"":""206-9602446-1281105"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
206-9602446-1281105,2025-12-10T16:33:29Z,,Tax,0.5,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.423658+00:00"",""order_id"":""206-9602446-1281105"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
202-8466432-0273903,2025-12-10T20:10:00Z,,Principal,8.84,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.423658+00:00"",""order_id"":""202-8466432-0273903"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
202-8466432-0273903,2025-12-10T20:10:00Z,,Tax,1.47,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.423658+00:00"",""order_id"":""202-8466432-0273903"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
203-2587194-0738759,2025-11-24T15:51:07Z,,Principal,6.8,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.423658+00:00"",""order_id"":""203-2587194-0738759"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
203-2587194-0738759,2025-11-24T15:51:07Z,,Tax,1.13,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.423658+00:00"",""order_id"":""203-2587194-0738759"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
205-3939044-6977915,2025-12-08T21:09:49Z,,Principal,10.99,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.424658+00:00"",""order_id"":""205-3939044-6977915"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
205-3939044-6977915,2025-12-08T21:09:49Z,,Tax,1.83,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.424658+00:00"",""order_id"":""205-3939044-6977915"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
202-0452015-7002752,2025-12-10T21:12:02Z,,Principal,17.34,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.425658+00:00"",""order_id"":""202-0452015-7002752"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
202-0452015-7002752,2025-12-10T21:12:02Z,,Tax,2.9,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.425658+00:00"",""order_id"":""202-0452015-7002752"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
205-6078324-3992362,2025-12-04T23:44:15Z,,Principal,6.8,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.426658+00:00"",""order_id"":""205-6078324-3992362"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
205-6078324-3992362,2025-12-04T23:44:15Z,,Tax,1.13,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.426658+00:00"",""order_id"":""205-6078324-3992362"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
202-6577416-4026740,2025-12-10T10:53:52Z,,Principal,2.97,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.427658+00:00"",""order_id"":""202-6577416-4026740"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
202-6577416-4026740,2025-12-10T10:53:52Z,,Tax,0.5,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.427658+00:00"",""order_id"":""202-6577416-4026740"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
202-9205296-4503505,2025-12-09T15:05:49Z,,Principal,10.99,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.428658+00:00"",""order_id"":""202-9205296-4503505"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
202-9205296-4503505,2025-12-09T15:05:49Z,,Tax,1.83,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.428658+00:00"",""order_id"":""202-9205296-4503505"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
205-5820639-7970757,2025-12-10T18:31:15Z,,Principal,10.99,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.428658+00:00"",""order_id"":""205-5820639-7970757"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
205-5820639-7970757,2025-12-10T18:31:15Z,,Tax,1.83,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.428658+00:00"",""order_id"":""205-5820639-7970757"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
205-4499577-7237146,2025-12-11T08:39:42Z,,Principal,10.99,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.428658+00:00"",""order_id"":""205-4499577-7237146"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
205-4499577-7237146,2025-12-11T08:39:42Z,,Tax,1.83,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.428658+00:00"",""order_id"":""205-4499577-7237146"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
205-2844215-2719514,2025-12-10T14:54:47Z,,Principal,6.58,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.429658+00:00"",""order_id"":""205-2844215-2719514"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
205-2844215-2719514,2025-12-10T14:54:47Z,,Tax,1.1,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.429658+00:00"",""order_id"":""205-2844215-2719514"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
206-2131913-0767544,2025-12-10T16:04:21Z,,Principal,9.99,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.431658+00:00"",""order_id"":""206-2131913-0767544"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
206-2131913-0767544,2025-12-10T16:04:21Z,,Tax,1.67,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.431658+00:00"",""order_id"":""206-2131913-0767544"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
204-6401738-9929931,2025-12-10T11:34:56Z,,Principal,9.89,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.431658+00:00"",""order_id"":""204-6401738-9929931"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
204-6401738-9929931,2025-12-10T11:34:56Z,,Tax,1.65,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.431658+00:00"",""order_id"":""204-6401738-9929931"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
206-6883774-2522737,2025-12-10T14:01:16Z,,Principal,8.33,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.433659+00:00"",""order_id"":""206-6883774-2522737"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
206-6883774-2522737,2025-12-10T14:01:16Z,,Tax,1.66,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.433659+00:00"",""order_id"":""206-6883774-2522737"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
026-7472282-8569913,2025-12-10T21:20:38Z,,Principal,6.53,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.433659+00:00"",""order_id"":""026-7472282-8569913"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
026-7472282-8569913,2025-12-10T21:20:38Z,,Tax,1.09,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.433659+00:00"",""order_id"":""026-7472282-8569913"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
204-7528465-9676368,2025-12-11T08:58:24Z,,Principal,10.99,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.434659+00:00"",""order_id"":""204-7528465-9676368"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
204-7528465-9676368,2025-12-11T08:58:24Z,,Tax,1.83,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.434659+00:00"",""order_id"":""204-7528465-9676368"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
026-4620760-7348327,2025-12-10T10:44:34Z,,Principal,2.97,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.434659+00:00"",""order_id"":""026-4620760-7348327"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
026-4620760-7348327,2025-12-10T10:44:34Z,,Tax,0.5,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.434659+00:00"",""order_id"":""026-4620760-7348327"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
204-5867502-9485111,2025-12-10T13:12:19Z,,Principal,6.48,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.435658+00:00"",""order_id"":""204-5867502-9485111"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
204-5867502-9485111,2025-12-10T13:12:19Z,,Tax,1.08,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.435658+00:00"",""order_id"":""204-5867502-9485111"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
026-3350964-7456362,2025-12-11T09:40:23Z,,Principal,12.4,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.436658+00:00"",""order_id"":""026-3350964-7456362"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
026-3350964-7456362,2025-12-11T09:40:23Z,,Tax,2.06,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.436658+00:00"",""order_id"":""026-3350964-7456362"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
202-2995996-5073902,2025-12-11T06:27:12Z,,Principal,13.9,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.438659+00:00"",""order_id"":""202-2995996-5073902"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
202-2995996-5073902,2025-12-11T06:27:12Z,,Tax,2.32,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.438659+00:00"",""order_id"":""202-2995996-5073902"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
206-1133067-7449123,2025-12-10T09:44:08Z,,Principal,5.98,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.439659+00:00"",""order_id"":""206-1133067-7449123"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
206-1133067-7449123,2025-12-10T09:44:08Z,,Tax,1.0,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.439659+00:00"",""order_id"":""206-1133067-7449123"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
203-4391878-5873900,2025-12-11T08:16:29Z,,Principal,10.99,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.440658+00:00"",""order_id"":""203-4391878-5873900"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
203-4391878-5873900,2025-12-11T08:16:29Z,,Tax,1.83,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.440658+00:00"",""order_id"":""203-4391878-5873900"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
206-9996828-0477958,2025-12-11T13:31:23Z,,Principal,8.13,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.440658+00:00"",""order_id"":""206-9996828-0477958"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
206-9996828-0477958,2025-12-11T13:31:23Z,,Tax,1.36,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.440658+00:00"",""order_id"":""206-9996828-0477958"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
203-4335862-7367511,2025-12-10T16:14:21Z,,Principal,2.97,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.441658+00:00"",""order_id"":""203-4335862-7367511"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
203-4335862-7367511,2025-12-10T16:14:21Z,,Tax,0.5,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.441658+00:00"",""order_id"":""203-4335862-7367511"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
203-4335862-7367511,2025-12-10T16:14:21Z,,ShippingCharge,0.78,GBP,Estimated,Estimated shipping charge,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.441658+00:00"",""order_id"":""203-4335862-7367511"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""ShippingCharge""}"
203-4335862-7367511,2025-12-10T16:14:21Z,,ShippingChargeback,-0.78,GBP,Estimated,Estimated shipping rebate,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.441658+00:00"",""order_id"":""203-4335862-7367511"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""ShippingChargeback""}"
203-4335862-7367511,2025-12-10T16:14:21Z,,ShippingTax,0.16,GBP,Estimated,Estimated shipping tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.441658+00:00"",""order_id"":""203-4335862-7367511"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""ShippingTax""}"
203-4335862-7367511,2025-12-10T16:14:21Z,,ShippingTaxChargeback,-0.16,GBP,Estimated,Estimated shipping tax rebate,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.441658+00:00"",""order_id"":""203-4335862-7367511"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""ShippingTaxChargeback""}"
202-2685883-6793131,2025-12-10T21:15:43Z,,Principal,6.95,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.441658+00:00"",""order_id"":""202-2685883-6793131"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
202-2685883-6793131,2025-12-10T21:15:43Z,,Tax,1.16,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.441658+00:00"",""order_id"":""202-2685883-6793131"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
202-2685883-6793131,2025-12-10T21:15:43Z,,ShippingCharge,0.62,GBP,Estimated,Estimated shipping charge,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.441658+00:00"",""order_id"":""202-2685883-6793131"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""ShippingCharge""}"
202-2685883-6793131,2025-12-10T21:15:43Z,,ShippingChargeback,-0.62,GBP,Estimated,Estimated shipping rebate,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.441658+00:00"",""order_id"":""202-2685883-6793131"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""ShippingChargeback""}"
202-2685883-6793131,2025-12-10T21:15:43Z,,ShippingTax,0.12,GBP,Estimated,Estimated shipping tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.441658+00:00"",""order_id"":""202-2685883-6793131"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""ShippingTax""}"
202-2685883-6793131,2025-12-10T21:15:43Z,,ShippingTaxChargeback,-0.12,GBP,Estimated,Estimated shipping tax rebate,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.441658+00:00"",""order_id"":""202-2685883-6793131"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""ShippingTaxChargeback""}"
204-4365651-5101126,2025-12-11T11:14:59Z,,Principal,6.95,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.442658+00:00"",""order_id"":""204-4365651-5101126"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
204-4365651-5101126,2025-12-11T11:14:59Z,,Tax,1.16,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.442658+00:00"",""order_id"":""204-4365651-5101126"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
204-4365651-5101126,2025-12-11T11:14:59Z,,ShippingCharge,2.5,GBP,Estimated,Estimated shipping charge,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.442658+00:00"",""order_id"":""204-4365651-5101126"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""ShippingCharge""}"
204-4365651-5101126,2025-12-11T11:14:59Z,,ShippingChargeback,-2.5,GBP,Estimated,Estimated shipping rebate,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.442658+00:00"",""order_id"":""204-4365651-5101126"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""ShippingChargeback""}"
204-4365651-5101126,2025-12-11T11:14:59Z,,ShippingTax,0.42,GBP,Estimated,Estimated shipping tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.442658+00:00"",""order_id"":""204-4365651-5101126"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""ShippingTax""}"
204-4365651-5101126,2025-12-11T11:14:59Z,,ShippingTaxChargeback,-0.42,GBP,Estimated,Estimated shipping tax rebate,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.442658+00:00"",""order_id"":""204-4365651-5101126"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""ShippingTaxChargeback""}"
203-8831623-4823500,2025-12-11T10:04:13Z,,Principal,6.95,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.442658+00:00"",""order_id"":""203-8831623-4823500"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
203-8831623-4823500,2025-12-11T10:04:13Z,,Tax,1.16,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.442658+00:00"",""order_id"":""203-8831623-4823500"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
203-0233574-7434741,2025-12-10T23:04:35Z,,Principal,6.95,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.443658+00:00"",""order_id"":""203-0233574-7434741"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
203-0233574-7434741,2025-12-10T23:04:35Z,,Tax,1.16,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.443658+00:00"",""order_id"":""203-0233574-7434741"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
204-7414463-0697164,2025-12-10T18:30:24Z,,Principal,10.99,GBP,Estimated,Estimated product charges,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.444659+00:00"",""order_id"":""204-7414463-0697164"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Principal""}"
204-7414463-0697164,2025-12-10T18:30:24Z,,Tax,1.83,GBP,Estimated,Estimated product tax,1,customer_known,none,"{""generated_at"":""2025-12-12T14:36:52.444659+00:00"",""order_id"":""204-7414463-0697164"",""source_used"":""missing_fee_data"",""missing_fee_data"":true,""amount_type"":""Tax""}"
