token_id,seller_sku,asin,lot_id,purchase_order_id,order_confirmation_id,invoice_id,shipment_id,cost_per_unit,currency,status,received_date,allocated_order_id,allocated_date,return_order_id,return_date,notes
Z7-26PV-O9LR2-0048,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0049,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0050,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0051,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0052,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0053,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0054,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0055,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0056,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0057,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0058,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0059,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0060,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0061,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0062,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0063,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0064,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0065,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0066,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0067,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0068,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0069,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0070,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0071,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0072,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0073,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0074,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0075,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0076,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0077,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0078,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0079,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0080,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0081,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0082,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0083,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0084,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0085,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0086,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0087,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0088,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0089,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
Z7-26PV-O9LR2-0090,Z7-26PV-O9LR,B07J9JGZZV,Z7-26PV-O9LR2,,,,,0.0,GBP,available,2024-10-15,,,,,seed_from_orders_sheet
