order_id,sku,currency,quantity,cogs_total
205-4170753-2655546,WX-L5UA-UB1Q,GBP,1,1.84
205-4172059-4470742,6V-EEC1-2S9Z,GBP,1,2.25
205-4175209-2117969,BB-ZT14-1QQA,GBP,1,3.19
205-4179902-1289924,WX-L5UA-UB1Q,GBP,1,1.72
205-4218831-1963501,L3-ZQ8U-A7LQ,GBP,1,3.4
205-4220029-7229959,6V-EEC1-2S9Z,GBP,1,2.25
205-4239113-8606767,AF-KIHX-ANYY,GBP,1,0.84
205-4256581-2691552,6V-EEC1-2S9Z,GBP,1,2.25
205-4257886-1129944,6V-EEC1-2S9Z,GBP,1,2.25
205-4259299-3397900,WX-L5UA-UB1Q,GBP,2,3.44
205-4274453-4574705,WX-L5UA-UB1Q,GBP,1,1.72
205-4275157-6233134,EV-CHU5-XU3G,GBP,1,2.73
205-4277289-4902715,XH-0LAE-FQO5,GBP,1,2.9
205-4286667-2841931,DC-K5WH-R7F5,GBP,1,0.68
205-4286952-7535563,VF-3T0K-DR5O,GBP,1,2.05
205-4298836-9670735,XH-0LAE-FQO5,GBP,1,2.9
205-4300315-2415567,SC-LYFM-ORXK,GBP,1,4.2
205-4303498-7904337,3T-6QPR-E2MV,GBP,1,4.65
205-4307144-8265131,BQ-O3OI-FTJU,GBP,1,6.5
205-4312589-8474736,DC-K5WH-R7F5,GBP,1,0.68
205-4325785-0357149,JV-D1TI-6UF6,GBP,1,3.6
205-4356435-0426719,6V-EEC1-2S9Z,GBP,1,2.25
205-4357882-5211502,EV-CHU5-XU3G,GBP,1,2.73
205-4361318-7712329,A2-T2AC-TW3L,GBP,1,4.51
205-4400693-6218723,NX-0Q7A-XR6H,GBP,1,2.74
205-4410289-1353139,YO-EKK2-FRCC,GBP,1,2.38
205-4427640-7629958,6V-EEC1-2S9Z,GBP,1,2.25
205-4435671-6937920,XH-0LAE-FQO5,GBP,2,5.8
205-4441251-9573919,DC-K5WH-R7F5,GBP,1,0.68
205-4445113-8273930,C6-XGZB-J6QA,GBP,2,5.5
205-4453443-1994752,6V-EEC1-2S9Z,GBP,1,2.25
205-4462943-3495550,6V-EEC1-2S9Z,GBP,1,2.25
205-4477148-0238764,A2-T2AC-TW3L,GBP,1,4.51
205-4487230-2928335,WX-L5UA-UB1Q,GBP,1,1.72
205-4499577-7237146,A2-T2AC-TW3L,GBP,1,4.51
205-4512723-5906756,6V-EEC1-2S9Z,GBP,1,2.25
205-4512959-0295522,A2-T2AC-TW3L,GBP,1,4.51
205-4513058-8642758,RB-82FL-T88J,GBP,1,14.5
205-4514470-7366760,WX-L5UA-UB1Q,GBP,1,1.72
205-4516595-4298715,Z7-26PV-O9LR,GBP,2,8.88
205-4518645-4596330,Z7-26PV-O9LR,GBP,1,4.44
205-4521401-6401160,6V-EEC1-2S9Z,GBP,1,2.25
205-4536406-5581104,DC-K5WH-R7F5,GBP,1,0.68
205-4543710-5175505,XH-0LAE-FQO5,GBP,1,2.9
205-4582663-4547559,6V-EEC1-2S9Z,GBP,1,2.25
205-4587362-6331506,3B-3H3V-Z93T,GBP,1,1.6
205-4589068-4768334,PE-G94Y-4PYO,GBP,1,2.86
205-4601810-4899564,VF-3T0K-DR5O,GBP,1,2.05
205-4616244-8511524,NN-TSZ1-X2RD,GBP,1,3.49
205-4638138-7832362,R7-98IN-2PW8,GBP,1,2.5
205-4649788-2813104,VF-3T0K-DR5O,GBP,2,4.1
205-4659889-6278702,VU-8KRA-QP5M,GBP,1,4.32
205-4661831-3127540,VF-3T0K-DR5O,GBP,1,2.05
205-4665807-3695552,A2-T2AC-TW3L,GBP,1,4.51
205-4689279-3247516,D7-MGBX-RX2P,GBP,1,2.43
205-4694757-4093956,WX-L5UA-UB1Q,GBP,1,1.72
205-4696700-3205906,VF-3T0K-DR5O,GBP,1,2.05
205-4703126-9301920,NN-TSZ1-X2RD,GBP,1,3.79
205-4703677-2518721,L3-ZQ8U-A7LQ,GBP,4,13.6
205-4707101-1961101,D7-MGBX-RX2P,GBP,4,9.72
205-4719566-2181122,Z7-26PV-O9LR,GBP,1,4.2
205-4757048-3128314,WX-L5UA-UB1Q,GBP,1,1.72
205-4764768-1937123,AX-NKNU-29C1,GBP,1,0.61
205-4768443-3223559,WX-L5UA-UB1Q,GBP,1,1.72
205-4778103-0269159,Z7-26PV-O9LR,GBP,1,4.44
205-4780990-5393968,VF-3T0K-DR5O,GBP,1,2.05
205-4783479-6233958,8R-E0Y9-0LAU,GBP,1,34.65
205-4786610-1427559,VF-3T0K-DR5O,GBP,1,2.05
205-4791139-3599566,6V-EEC1-2S9Z,GBP,1,2.25
205-4805340-5525148,6V-EEC1-2S9Z,GBP,1,2.25
205-4814976-4671525,XY-UM2X-TPS3,GBP,1,4.57
205-4849620-3814702,49-4UKW-G81R,GBP,4,12.16
205-4857490-6748308,VF-3T0K-DR5O,GBP,2,4.1
205-4868050-3152366,A2-T2AC-TW3L,GBP,1,4.29
205-4897433-1069154,JB-RGB6-LZOJ,GBP,1,2.47
205-4897922-5455543,SU-5LQH-2DVN,GBP,1,2.19
205-4900977-3127538,6V-EEC1-2S9Z,GBP,1,2.25
205-4906757-1969954,6V-EEC1-2S9Z,GBP,1,2.25
205-4907983-0460341,DC-K5WH-R7F5,GBP,1,0.68
205-4920374-3437148,A2-T2AC-TW3L,GBP,2,9.02
205-4928329-6368338,WX-L5UA-UB1Q,GBP,1,1.72
205-4962340-9249147,TU-8I14-25ZR,GBP,1,12.67
205-5003629-2932358,6V-EEC1-2S9Z,GBP,1,2.25
205-5024186-9274729,Z3-ORV9-K8XD,GBP,1,6.56
205-5025029-4641104,MW-9K5M-VKW8,GBP,1,13.65
205-5028901-8756344,VF-3T0K-DR5O,GBP,1,2.05
205-5043160-1479524,WX-L5UA-UB1Q,GBP,1,1.72
205-5046808-0821944,SC-LYFM-ORXK,GBP,1,4.2
205-5046829-8709138,Z3-ORV9-K8XD,GBP,1,6.56
205-5047874-1821928,6V-EEC1-2S9Z,GBP,1,2.25
205-5059624-8785123,L3-ZQ8U-A7LQ,GBP,1,3.7
205-5061591-3345921,6V-EEC1-2S9Z,GBP,1,2.25
205-5082853-5597136,R7-98IN-2PW8,GBP,1,2.5
205-5097340-8605955,A2-T2AC-TW3L,GBP,1,4.51
205-5100330-6618711,LV-425G-BY4X,GBP,1,16.38
205-5124329-3212364,XE-YPAI-HX9F,GBP,1,4.7
205-5126166-9195504,EV-CHU5-XU3G,GBP,1,2.73
205-5150934-1057122,DC-K5WH-R7F5,GBP,1,0.68
205-5158607-5907547,WX-L5UA-UB1Q,GBP,2,3.44
205-5166733-3197937,6V-EEC1-2S9Z,GBP,1,2.25
205-5170917-6066702,SR-6OBB-WC03,GBP,1,2.86
205-5178082-4633930,R7-98IN-2PW8,GBP,1,2.5
205-5179395-2930769,6V-EEC1-2S9Z,GBP,1,2.25
205-5184283-4641132,WX-L5UA-UB1Q,GBP,1,1.72
205-5197542-0445112,WX-L5UA-UB1Q,GBP,1,1.72
205-5207115-9769159,EV-CHU5-XU3G,GBP,1,2.73
205-5213859-8187530,Z7-26PV-O9LR,GBP,1,4.44
205-5214464-4604314,C6-XGZB-J6QA,GBP,1,2.75
205-5216474-5024336,SU-5LQH-2DVN,GBP,1,2.19
205-5242210-6231560,6V-EEC1-2S9Z,GBP,1,2.25
205-5260647-2203559,SR-6OBB-WC03,GBP,1,2.86
205-5276240-2036307,VU-8KRA-QP5M,GBP,1,4.32
205-5280650-4062734,6V-EEC1-2S9Z,GBP,1,2.25
205-5314536-3301130,WX-L5UA-UB1Q,GBP,1,1.72
205-5319668-6715558,6V-EEC1-2S9Z,GBP,1,2.25
205-5325607-8678733,VF-3T0K-DR5O,GBP,1,2.05
205-5354342-6223527,6V-EEC1-2S9Z,GBP,1,2.25
205-5360159-8864311,6V-EEC1-2S9Z,GBP,1,2.25
205-5370849-8265158,N7-A24N-WJA7,GBP,1,3.01
205-5376204-7175534,NN-TSZ1-X2RD,GBP,1,3.79
205-5396242-8360310,6V-EEC1-2S9Z,GBP,1,2.25
205-5400410-4226700,6V-EEC1-2S9Z,GBP,1,2.25
205-5403856-5588336,NN-TSZ1-X2RD,GBP,1,3.49
205-5408400-8706758,D7-MGBX-RX2P,GBP,1,2.43
205-5408896-3698758,WX-L5UA-UB1Q,GBP,1,1.72
205-5421625-2314704,0Z-Y60V-499R,GBP,1,1.92
205-5423660-8629127,TU-8I14-25ZR,GBP,1,12.67
205-5436815-0967543,XH-0LAE-FQO5,GBP,1,2.9
205-5470064-0826715,6V-EEC1-2S9Z,GBP,1,2.25
205-5470382-1336329,Z7-26PV-O9LR,GBP,1,4.44
205-5477552-5161132,XE-YPAI-HX9F,GBP,1,4.58
205-5491580-8757116,0H-5V53-GPG4,GBP,1,4.85
205-5494183-3723523,A2-T2AC-TW3L,GBP,1,4.51
205-5528329-6353165,EV-CHU5-XU3G,GBP,1,2.73
205-5530143-8609928,A2-T2AC-TW3L,GBP,1,4.51
205-5544062-9835550,6V-EEC1-2S9Z,GBP,1,2.25
205-5548772-0951527,IM-AYXV-79NJ,GBP,1,2.25
205-5551028-6693114,Z3-ORV9-K8XD,GBP,1,6.56
205-5553812-3998740,VF-3T0K-DR5O,GBP,1,2.05
205-5559573-7961904,VL-48KZ-J3F2,GBP,1,1.06
205-5560876-1910702,XH-0LAE-FQO5,GBP,1,2.9
205-5566204-5848314,6V-EEC1-2S9Z,GBP,4,9.0
205-5572649-3145151,Z3-ORV9-K8XD,GBP,1,6.56
205-5572807-4244358,D2-8SPY-Q095,GBP,1,2.42
205-5573211-2158760,R7-98IN-2PW8,GBP,1,2.5
205-5579653-7375534,TU-8I14-25ZR,GBP,1,12.67
205-5579923-3920362,MW-9K5M-VKW8,GBP,1,13.65
205-5601494-6806704,NN-TSZ1-X2RD,GBP,1,3.79
205-5602129-5104315,WX-L5UA-UB1Q,GBP,1,1.72
205-5606622-6177954,Z3-ORV9-K8XD,GBP,1,6.56
205-5632517-3897923,Z3-ORV9-K8XD,GBP,1,6.56
205-5634831-8957144,DC-K5WH-R7F5,GBP,1,0.68
205-5646527-8879517,T8-6UWL-I3E1,GBP,1,1.48
205-5657892-7175552,TU-8I14-25ZR,GBP,1,12.67
205-5659546-2249906,6V-EEC1-2S9Z,GBP,1,2.25
205-5660054-5406714,6V-EEC1-2S9Z,GBP,1,2.25
205-5682474-2268306,6V-EEC1-2S9Z,GBP,1,2.1
205-5702698-2099527,WX-L5UA-UB1Q,GBP,1,1.72
205-5736611-8906725,A2-T2AC-TW3L,GBP,5,22.549999999999997
205-5753502-8824304,NN-TSZ1-X2RD,GBP,1,3.79
205-5771569-3803514,A2-T2AC-TW3L,GBP,1,4.51
205-5777214-3135544,NN-TSZ1-X2RD,GBP,1,3.79
205-5777214-3135544,XH-0LAE-FQO5,GBP,1,2.9
205-5786182-0829966,6V-EEC1-2S9Z,GBP,1,2.25
205-5786464-0281105,WX-L5UA-UB1Q,GBP,1,1.72
205-5786977-9733155,WX-L5UA-UB1Q,GBP,1,1.72
205-5811548-1960350,XH-0LAE-FQO5,GBP,1,2.9
205-5813541-0113152,XY-UM2X-TPS3,GBP,1,4.57
205-5820639-7970757,A2-T2AC-TW3L,GBP,1,4.51
205-5825274-2262733,6V-EEC1-2S9Z,GBP,1,2.25
205-5855931-7269923,A2-T2AC-TW3L,GBP,1,4.51
205-5863259-8500352,A2-T2AC-TW3L,GBP,1,4.51
205-5872779-6624312,DC-K5WH-R7F5,GBP,1,0.68
205-5875688-1877921,VL-48KZ-J3F2,GBP,1,1.06
205-5902218-1373938,SR-6OBB-WC03,GBP,1,2.86
205-5913272-6755569,9X-7TBD-NA16,GBP,1,1.99
205-5921382-0518760,6V-EEC1-2S9Z,GBP,1,2.25
205-5936907-2402722,WX-L5UA-UB1Q,GBP,1,1.72
205-5944499-2784332,Z7-26PV-O9LR,GBP,1,4.44
205-5950372-4347556,WX-L5UA-UB1Q,GBP,1,1.72
205-5955705-4198728,WX-L5UA-UB1Q,GBP,1,1.72
205-5959297-6036347,DC-K5WH-R7F5,GBP,1,0.68
205-5962801-9713929,6V-EEC1-2S9Z,GBP,1,2.1
205-5974877-1468364,A2-T2AC-TW3L,GBP,1,4.51
205-5977066-5305108,6V-EEC1-2S9Z,GBP,1,2.25
205-6011704-5170755,WX-L5UA-UB1Q,GBP,1,1.72
205-6022119-6981107,WX-L5UA-UB1Q,GBP,1,1.72
205-6038196-8354735,A2-T2AC-TW3L,GBP,1,4.51
205-6042886-1533923,EE-KTDC-KCFY,GBP,1,3.46
205-6049428-6437144,SU-5LQH-2DVN,GBP,1,2.19
205-6076910-4262737,L5-PF3B-WHU4,GBP,1,17.5
205-6077171-1000326,WX-L5UA-UB1Q,GBP,1,1.72
205-6078324-3992362,6V-EEC1-2S9Z,GBP,1,2.25
205-6086847-2305146,A2-T2AC-TW3L,GBP,1,4.51
205-6087593-3545109,6V-EEC1-2S9Z,GBP,1,2.25
205-6090031-8903563,A2-T2AC-TW3L,GBP,1,4.51
205-6096497-6321116,6V-EEC1-2S9Z,GBP,1,2.25
205-6114468-5975524,EV-CHU5-XU3G,GBP,2,5.46
205-6123333-4474733,6V-EEC1-2S9Z,GBP,1,2.25
205-6123333-4474733,SU-5LQH-2DVN,GBP,1,2.19
205-6124332-5154768,6V-EEC1-2S9Z,GBP,1,2.25
205-6132648-5981141,WX-L5UA-UB1Q,GBP,1,1.72
205-6148863-0573931,Z7-26PV-O9LR,GBP,1,4.44
205-6157144-1001115,6V-EEC1-2S9Z,GBP,1,2.25
205-6160058-5876312,49-4UKW-G81R,GBP,1,3.04
205-6161676-6750700,Z7-26PV-O9LR,GBP,1,4.2
205-6166740-1694713,A2-T2AC-TW3L,GBP,1,4.51
205-6170644-1309960,A2-T2AC-TW3L,GBP,1,4.51
205-6178622-5510705,WX-L5UA-UB1Q,GBP,1,1.72
205-6184439-7809903,DC-K5WH-R7F5,GBP,1,0.68
205-6185876-8305161,Z7-26PV-O9LR,GBP,1,4.44
205-6189231-9606731,4F-HT42-FD26,GBP,1,3.33
205-6191860-8378728,A2-T2AC-TW3L,GBP,1,4.29
205-6202908-6490717,I2-6YKQ-CIBP,GBP,1,3.96
205-6206560-2364343,8M-NHB7-T8TR,GBP,1,15.26
205-6208277-2876363,F7-PMJ2-SG6A,GBP,1,2.7
205-6226808-9826740,6V-EEC1-2S9Z,GBP,1,2.25
205-6258004-2051552,49-4UKW-G81R,GBP,2,6.08
205-6262501-4781144,Z3-ORV9-K8XD,GBP,1,6.56
205-6267159-3224335,A2-T2AC-TW3L,GBP,1,4.51
205-6272569-7090737,DC-K5WH-R7F5,GBP,1,0.68
205-6274298-1243516,RZ-6ZL9-CZ7J,GBP,2,4.84
205-6280268-1242752,WX-L5UA-UB1Q,GBP,1,1.72
205-6283272-8754744,TU-8I14-25ZR,GBP,1,12.67
205-6284431-9906732,6V-EEC1-2S9Z,GBP,1,2.25
205-6292598-4537918,WX-L5UA-UB1Q,GBP,1,1.72
205-6314813-5585124,WX-L5UA-UB1Q,GBP,1,1.72
205-6326586-5510721,6V-EEC1-2S9Z,GBP,1,2.25
205-6327833-6928309,XH-0LAE-FQO5,GBP,1,2.9
205-6329509-4507567,6V-EEC1-2S9Z,GBP,1,2.25
205-6330971-6819536,XE-YPAI-HX9F,GBP,1,4.58
205-6332798-0080351,A2-T2AC-TW3L,GBP,1,4.51
205-6338308-2065969,WX-L5UA-UB1Q,GBP,1,1.72
205-6349268-3011506,XY-UM2X-TPS3,GBP,1,4.57
205-6351512-7034727,EE-KTDC-KCFY,GBP,1,3.46
205-6371503-6919564,A2-T2AC-TW3L,GBP,2,9.02
205-6372763-8869166,6V-EEC1-2S9Z,GBP,1,2.25
205-6424282-1309902,XG-Z9LW-Z27Q,GBP,1,1.99
205-6429750-1010746,F7-PMJ2-SG6A,GBP,1,2.7
205-6432154-1461119,6V-EEC1-2S9Z,GBP,3,6.75
205-6437504-1121951,DC-K5WH-R7F5,GBP,1,0.68
205-6452244-6992335,8M-NHB7-T8TR,GBP,1,15.26
205-6457012-9955512,6V-EEC1-2S9Z,GBP,1,2.25
205-6462546-6643533,6V-EEC1-2S9Z,GBP,1,2.25
205-6469347-0983567,A2-T2AC-TW3L,GBP,1,4.51
205-6471404-3213917,6V-EEC1-2S9Z,GBP,1,2.25
205-6489421-0533139,6V-EEC1-2S9Z,GBP,1,2.25
205-6502570-7365905,EV-CHU5-XU3G,GBP,1,2.73
205-6507954-1827501,WX-L5UA-UB1Q,GBP,1,1.72
205-6511327-8215538,VF-3T0K-DR5O,GBP,1,2.05
205-6512589-0785133,NN-TSZ1-X2RD,GBP,1,3.99
205-6517172-4740305,T8-6UWL-I3E1,GBP,3,4.4399999999999995
205-6521477-0508367,6V-EEC1-2S9Z,GBP,3,6.75
205-6531924-5485908,Z3-ORV9-K8XD,GBP,1,6.56
205-6538056-5496313,A2-T2AC-TW3L,GBP,1,4.51
205-6576901-8967524,6V-EEC1-2S9Z,GBP,1,2.25
205-6584158-7958706,VF-3T0K-DR5O,GBP,1,2.05
205-6589577-4873110,6V-EEC1-2S9Z,GBP,1,2.25
205-6602796-8915533,6V-EEC1-2S9Z,GBP,1,2.25
205-6621249-1446705,DC-K5WH-R7F5,GBP,2,1.36
205-6634263-3422766,LV-425G-BY4X,GBP,1,16.38
205-6640350-2321948,6V-EEC1-2S9Z,GBP,1,2.25
205-6650282-2411522,ZI-1MA2-8QGC,GBP,1,8.48
205-6713779-6557902,JB-RGB6-LZOJ,GBP,1,2.47
205-6719904-7176327,XH-0LAE-FQO5,GBP,1,2.9
205-6729290-5301958,6V-EEC1-2S9Z,GBP,3,6.75
205-6729708-1793121,DC-K5WH-R7F5,GBP,1,0.68
205-6745322-6958732,MW-9K5M-VKW8,GBP,1,13.65
205-6752044-9429942,JV-D1TI-6UF6,GBP,1,3.6
205-6755145-8637917,WX-L5UA-UB1Q,GBP,1,1.72
205-6769766-8567511,Z3-ORV9-K8XD,GBP,1,6.56
205-6771282-7589137,MY-KL21-NMV5,GBP,1,18.5
205-6774973-8060309,6V-EEC1-2S9Z,GBP,1,2.25
205-6786758-2337967,XH-0LAE-FQO5,GBP,1,2.9
205-6807211-5658700,DC-K5WH-R7F5,GBP,1,0.68
205-6811858-1038757,WX-L5UA-UB1Q,GBP,1,1.72
205-6826800-5405106,DC-K5WH-R7F5,GBP,1,0.68
205-6841374-8633101,HO-LSOY-8R05,GBP,1,17.4
205-6867302-9066753,DC-K5WH-R7F5,GBP,1,0.68
205-6868976-9057168,WX-L5UA-UB1Q,GBP,1,1.72
205-6871741-4621954,WX-L5UA-UB1Q,GBP,1,1.72
205-6878102-1890769,6V-EEC1-2S9Z,GBP,1,2.25
205-6878233-5877114,Z3-ORV9-K8XD,GBP,1,6.56
205-6885441-0733911,N7-A24N-WJA7,GBP,1,3.01
205-6889639-2277960,WX-L5UA-UB1Q,GBP,1,1.72
205-6902539-8364305,6V-EEC1-2S9Z,GBP,1,2.25
205-6906404-8700303,VU-8KRA-QP5M,GBP,1,4.32
205-6921997-9461914,EV-CHU5-XU3G,GBP,1,2.73
205-6954836-2809951,3B-3H3V-Z93T,GBP,1,1.6
205-6974198-3322747,XH-0LAE-FQO5,GBP,2,5.8
205-6976101-5841142,EV-CHU5-XU3G,GBP,1,2.73
205-6979782-9010701,XH-0LAE-FQO5,GBP,1,2.9
205-6991256-5767538,XH-0LAE-FQO5,GBP,1,2.9
205-6992296-4534717,SU-5LQH-2DVN,GBP,1,2.19
205-6992559-2881924,6V-EEC1-2S9Z,GBP,2,4.5
205-6997147-8387502,DC-K5WH-R7F5,GBP,1,0.68
205-6999538-6079515,A2-T2AC-TW3L,GBP,1,4.51
205-7003689-6725131,DC-K5WH-R7F5,GBP,1,0.68
205-7008286-3604322,8M-NHB7-T8TR,GBP,1,15.26
205-7015714-7217148,XE-YPAI-HX9F,GBP,2,9.58
205-7020076-3118767,T8-6UWL-I3E1,GBP,1,1.48
205-7020180-0769126,SU-5LQH-2DVN,GBP,1,2.19
205-7022899-6254728,ZU-PFDN-JSYV,GBP,1,4.89
205-7032184-2004311,NN-TSZ1-X2RD,GBP,1,3.79
205-7047485-5989139,D2-8SPY-Q095,GBP,1,2.42
205-7050922-4502744,6V-EEC1-2S9Z,GBP,1,2.25
205-7055197-2935519,WX-L5UA-UB1Q,GBP,1,1.72
205-7106884-2963516,SR-6OBB-WC03,GBP,2,5.72
205-7112528-8351519,WX-L5UA-UB1Q,GBP,1,1.72
205-7121749-7047556,A2-T2AC-TW3L,GBP,1,4.51
205-7127106-1083561,6V-EEC1-2S9Z,GBP,1,2.25
205-7132052-1975560,JB-RGB6-LZOJ,GBP,1,2.47
205-7138724-7901926,6V-EEC1-2S9Z,GBP,1,2.25
205-7163744-5081126,49-4UKW-G81R,GBP,1,3.04
205-7168069-0265116,0G-JB6S-PN34,GBP,1,2.74
205-7173481-1898757,6V-EEC1-2S9Z,GBP,1,2.25
205-7184527-6078753,R4-0AXZ-ZZ9D,GBP,1,4.85
205-7197698-8681116,NN-TSZ1-X2RD,GBP,1,3.49
205-7216772-6130725,A2-T2AC-TW3L,GBP,1,4.51
205-7228603-7075563,6V-EEC1-2S9Z,GBP,1,2.25
205-7244367-3352343,H4-86XG-NLX6,GBP,1,3.25
205-7254832-7786758,EV-CHU5-XU3G,GBP,1,2.73
205-7271576-8922735,Z3-ORV9-K8XD,GBP,1,6.56
205-7283282-3450704,A2-T2AC-TW3L,GBP,1,4.51
205-7301099-0563539,Z7-26PV-O9LR,GBP,1,4.44
205-7304286-1218753,6V-EEC1-2S9Z,GBP,1,2.25
205-7311559-6205913,6V-EEC1-2S9Z,GBP,1,2.25
205-7316427-6395563,WX-L5UA-UB1Q,GBP,1,1.72
205-7329405-3085103,EV-CHU5-XU3G,GBP,1,2.73
205-7345689-0696366,6V-EEC1-2S9Z,GBP,1,2.25
205-7351037-4181139,NN-TSZ1-X2RD,GBP,1,3.79
205-7364739-7044342,6V-EEC1-2S9Z,GBP,1,2.25
205-7370044-8891566,6V-EEC1-2S9Z,GBP,1,2.25
205-7371001-6228344,A2-T2AC-TW3L,GBP,1,4.51
205-7376628-5770760,A2-T2AC-TW3L,GBP,1,4.51
205-7382454-5641917,4F-HT42-FD26,GBP,1,3.33
205-7386085-3179513,NN-TSZ1-X2RD,GBP,1,3.79
205-7397112-1932317,WX-L5UA-UB1Q,GBP,1,1.72
205-7404512-2009930,WX-L5UA-UB1Q,GBP,1,1.72
205-7411412-2434760,WX-L5UA-UB1Q,GBP,1,1.72
205-7425065-8145913,XH-0LAE-FQO5,GBP,1,2.9
205-7428289-1461158,6V-EEC1-2S9Z,GBP,1,2.25
205-7428408-7308364,0H-5V53-GPG4,GBP,1,4.85
205-7429081-3997150,EV-CHU5-XU3G,GBP,1,2.73
205-7431576-5372339,6V-EEC1-2S9Z,GBP,1,2.25
205-7440189-2886724,D7-MGBX-RX2P,GBP,1,2.73
205-7444199-7387521,6V-EEC1-2S9Z,GBP,1,2.25
205-7445313-5564349,A2-T2AC-TW3L,GBP,1,4.29
205-7450453-3786764,WX-L5UA-UB1Q,GBP,1,1.72
205-7457805-7269103,6V-EEC1-2S9Z,GBP,1,2.25
205-7466197-9785101,L3-ZQ8U-A7LQ,GBP,3,11.100000000000001
205-7467292-1101100,A2-T2AC-TW3L,GBP,1,4.51
205-7483966-8157143,EV-CHU5-XU3G,GBP,1,2.73
205-7500310-4675501,A2-T2AC-TW3L,GBP,1,4.51
205-7507700-2016343,6V-EEC1-2S9Z,GBP,1,2.25
205-7510157-3296344,T8-6UWL-I3E1,GBP,1,1.48
205-7511986-6620369,6V-EEC1-2S9Z,GBP,1,2.25
205-7520557-6664334,TU-8I14-25ZR,GBP,1,12.67
205-7529224-4998745,6V-EEC1-2S9Z,GBP,1,2.25
205-7535307-5023527,TU-8I14-25ZR,GBP,1,12.67
205-7542009-1290736,D7-MGBX-RX2P,GBP,1,2.43
205-7553227-0145917,F7-PMJ2-SG6A,GBP,6,16.200000000000003
205-7604533-1554742,XH-0LAE-FQO5,GBP,1,2.9
205-7606022-4093953,6V-EEC1-2S9Z,GBP,1,2.25
205-7627587-1629916,WX-L5UA-UB1Q,GBP,1,1.72
205-7631824-0945160,SU-5LQH-2DVN,GBP,1,2.19
205-7632034-6177135,6V-EEC1-2S9Z,GBP,1,2.25
205-7642449-1489917,XH-0LAE-FQO5,GBP,1,2.9
205-7643303-3324362,6V-EEC1-2S9Z,GBP,1,2.25
205-7651046-8065944,R7-98IN-2PW8,GBP,1,2.5
205-7660023-4647555,LV-425G-BY4X,GBP,1,16.38
205-7660883-7449122,NN-TSZ1-X2RD,GBP,1,3.49
205-7685156-2606714,6V-EEC1-2S9Z,GBP,1,2.25
205-7686781-5964336,A2-T2AC-TW3L,GBP,1,4.51
205-7692392-3489916,VF-3T0K-DR5O,GBP,1,2.05
205-7693262-9129114,6V-EEC1-2S9Z,GBP,2,4.5
205-7700262-9143501,6V-EEC1-2S9Z,GBP,1,2.25
205-7712272-8839553,VL-48KZ-J3F2,GBP,1,1.06
205-7712492-4912310,WX-L5UA-UB1Q,GBP,1,1.72
205-7719933-7589921,WX-L5UA-UB1Q,GBP,1,1.72
205-7724552-0688301,Z7-26PV-O9LR,GBP,1,4.44
205-7726833-0377148,8M-NHB7-T8TR,GBP,1,15.26
205-7738014-3733947,A2-T2AC-TW3L,GBP,1,4.51
205-7762209-5024319,VF-3T0K-DR5O,GBP,1,2.05
205-7794622-6161942,AF-KIHX-ANYY,GBP,1,0.84
205-7795152-3880367,TU-8I14-25ZR,GBP,1,12.67
205-7811402-0342769,6V-EEC1-2S9Z,GBP,1,2.25
205-7812356-4383516,6V-EEC1-2S9Z,GBP,1,2.25
205-7815123-1450765,6V-EEC1-2S9Z,GBP,1,2.25
205-7844252-5813100,VU-8KRA-QP5M,GBP,1,4.32
205-7848144-2638734,VU-8KRA-QP5M,GBP,1,4.32
205-7864809-8329960,WX-L5UA-UB1Q,GBP,1,1.72
205-7866302-0538761,EV-CHU5-XU3G,GBP,1,2.73
205-7868148-8283565,7L-OT45-7LYB,GBP,1,1.16
205-7874915-0848364,DC-K5WH-R7F5,GBP,1,0.68
205-7880333-9178764,0G-JB6S-PN34,GBP,1,2.74
205-7888163-0990724,D7-MGBX-RX2P,GBP,4,9.72
205-7892508-7459555,LF-X542-9TDZ,GBP,1,7.74
205-7895220-3805953,EV-CHU5-XU3G,GBP,1,2.73
205-7903258-1732332,VF-3T0K-DR5O,GBP,1,2.05
205-7906649-0353117,4F-HT42-FD26,GBP,1,3.33
205-7930875-9420322,DC-K5WH-R7F5,GBP,1,0.68
205-7935829-1621107,6V-EEC1-2S9Z,GBP,1,2.25
205-7936364-4107544,XH-0LAE-FQO5,GBP,1,2.9
205-7948237-9104331,Z7-26PV-O9LR,GBP,1,4.2
205-7954459-4545928,4F-HT42-FD26,GBP,1,3.33
205-7963368-1332306,EV-CHU5-XU3G,GBP,1,2.73
205-7976551-1560349,TK-E7QE-T40G,GBP,1,3.8
205-8008303-5627517,XH-0LAE-FQO5,GBP,1,2.9
205-8031803-1709909,6V-EEC1-2S9Z,GBP,1,2.25
205-8038912-4906711,VF-3T0K-DR5O,GBP,1,2.05
205-8041815-9385930,F7-PMJ2-SG6A,GBP,1,2.7
205-8043954-2145150,AX-NKNU-29C1,GBP,1,0.61
205-8062919-5756332,WX-L5UA-UB1Q,GBP,1,1.72
205-8068924-5332316,NN-TSZ1-X2RD,GBP,1,3.79
205-8087520-4775563,NN-TSZ1-X2RD,GBP,1,3.79
205-8092320-1315503,6V-EEC1-2S9Z,GBP,1,2.25
205-8106137-9761936,Z7-26PV-O9LR,GBP,2,8.88
