snapshot_utc,sku,execution_event_ts_utc,execution_state,execution_write_status,execution_write_error,execution_old_price_gbp,execution_new_price_gbp,execution_hard_floor_gbp,execution_final_ceiling_landed_gbp,execution_binding_ceiling_type,execution_reason_codes_json,suppression_last_event_ts_utc,suppression_buy_box_state,suppression_strategy_state,suppression_write_status,suppression_target_price_gbp,suppression_target_source,suppression_reactivation_target_landed_gbp,suppression_threshold_upper_bound_gbp,suppression_ceiling_landed_temp,suppression_ceiling_expiry_utc,suppression_anchor_floor_gbp,suppression_memory_updated_utc,suppression_last_validated_utc,suppression_active_flag,suppression_resolved_flag,observed_our_price_gbp,observed_our_price_ts_utc,unified_buy_box_state,unified_strategy_state,unified_writer_outcome,write_attempted_flag,write_applied_flag,true_binding_ceiling_gbp,true_binding_ceiling_type,truth_status,current_cycle_decision_ts_utc,current_cycle_run_id,current_cycle_market_data_present,current_cycle_decision,current_cycle_decision_reason_code,current_cycle_blocker_code,current_cycle_blocker_reason_codes_json,stale_execution_context_cleared_flag,stale_execution_event_ts_utc,stale_execution_state,stale_execution_write_status,stale_execution_write_error,stale_execution_old_price_gbp,stale_execution_new_price_gbp,stale_execution_hard_floor_gbp,stale_execution_final_ceiling_landed_gbp,stale_execution_binding_ceiling_type,stale_execution_reason_codes_json,trace_asof_utc,trace_source_script,trace_candidate_price_gbp,trace_floor_total_gbp,trace_break_even_total_gbp,trace_cogs_exvat_gbp,trace_fba_exvat_gbp,trace_referral_amount_gbp,trace_band_bucket,trace_reason_codes_csv,floor_reconcile_delta_gbp
2026-06-10T07:40:03Z,GK-YI4S-C158,2026-06-10T07:06:55Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,8.35,8.35,8.25,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-03-29T06:25:37Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,8.17,PROBE_CEILING,8.17,,8.17,2026-06-10T06:10:11Z,8.17,2026-06-10T06:04:22Z,2026-06-10T06:04:22Z,1,0,8.35,2026-06-10T07:06:55Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,0,0,8.25,SUPPRESSION_TEMP_CLAMPED,SUPPRESSED,2026-06-10T07:06:55Z,20260610T070655Z,1,execute,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,8.24,8.25,7.93,2.630,2.670,1.240,10,,0.00
2026-06-10T07:40:03Z,HS-R5IP-7E1C,2026-06-10T07:06:55Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,5.46,5.46,5.26,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-06-06T23:29:13Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,5.26,SELLER_DETAIL_GATE,5.26,,5.26,2026-06-10T06:11:07Z,5.26,2026-06-10T06:04:22Z,2026-06-10T06:04:22Z,1,0,5.46,2026-06-10T07:06:55Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,5.26,SUPPRESSION_TEMP,SUPP_GATED_DETAIL,2026-06-10T07:06:55Z,20260610T070655Z,1,execute,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,5.26,5.26,5.12,1.140,2.650,0.420,10,,0.00
2026-06-10T07:40:03Z,JB-RGB6-LZOJ,2026-06-10T07:06:55Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,6.01,6.01,6.01,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-04-24T03:01:44Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,APPLIED,6.25,CPT,6.25,,6.25,2026-06-10T06:11:58Z,6.01,2026-06-10T06:04:22Z,2026-06-10T06:04:22Z,1,0,6.01,2026-06-10T07:06:55Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,APPLIED,1,1,6.25,SUPPRESSION_TEMP,SUPP_APPLIED,2026-06-10T07:06:55Z,20260610T070655Z,1,execute,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,6.01,6.01,5.71,2.470,1.460,0.780,10,,0.00
2026-06-10T07:40:03Z,LP-QMNJ-J49G,2026-06-10T07:06:55Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,4.32,4.32,4.32,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-06-10T07:06:55Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,4.32,SELLER_DETAIL_GATE,4.32,4.32,4.32,2026-06-13T06:04:22Z,4.32,2026-06-10T06:04:22Z,2026-06-10T06:13:06Z,1,0,4.32,2026-06-10T07:06:55Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,4.32,SUPPRESSION_TEMP,SUPP_GATED_DETAIL,2026-06-10T07:06:55Z,20260610T070655Z,1,execute,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,4.32,4.32,4.24,0.700,2.420,0.350,10,,0.00
2026-06-10T07:40:03Z,MY-KL21-NMV5,2026-06-10T07:06:55Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,37.06,37.06,37.06,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-04-22T16:07:18Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,37.06,INFERRED_UPPER_BOUND,37.06,,37.06,2026-06-10T06:13:59Z,37.06,2026-06-10T06:04:22Z,2026-06-10T06:04:22Z,1,0,37.06,2026-06-10T07:06:55Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,0,0,37.06,SUPPRESSION_TEMP,SUPPRESSED,2026-06-10T07:06:55Z,20260610T070655Z,1,execute,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,37.06,37.06,34.66,20.000,3.150,5.560,100,,0.00
2026-06-10T07:40:03Z,NN-TSZ1-X2RD,2026-06-10T07:06:55Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,7.34,7.34,7.34,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-04-01T14:07:58Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,14.79,CPT,14.79,,14.79,2026-06-10T06:14:54Z,8.09,2026-06-10T06:04:22Z,2026-06-10T06:04:22Z,1,0,7.34,2026-06-10T07:06:55Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,0,0,14.79,SUPPRESSION_TEMP,SUPPRESSED,2026-06-10T07:06:55Z,20260610T070655Z,1,execute,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,7.34,7.34,6.91,3.490,1.500,0.590,10,,0.00
2026-06-10T07:40:03Z,VF-3T0K-DR5O,2026-06-10T07:06:55Z,REGAIN,NO_WRITE_REQUIRED,,5.03,5.03,5.03,6.35,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_MULTI_SELLER_LADDER_CAP"",""TACTIC_MULTI_SELLER_LADDER_CAP"",""LADDER_CAP_SOURCE_CLUSTER_EDGE"",""LADDER_DEPTH_THREE_PLUS"",""GUARDRAIL_HARD_FLOOR_CLAMP"",""REGAIN_MULTI_SELLER_NO_DOWNWARD_HEADROOM"",""UNDERCUT_NO_DOWNWARD_HEADROOM"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_MIN_BBP_CPTX1_2"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",,LOST_TO_COMPETITOR,,,,,,,6.35,2026-06-10T07:17:58Z,,2026-06-10T07:06:55Z,2026-06-10T07:06:55Z,0,,5.03,2026-06-10T07:06:55Z,LOST_TO_COMPETITOR,REGAIN,NO_WRITE_REQUIRED,0,0,6.35,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,1,execute,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,5.03,5.03,4.79,2.050,1.500,0.400,10,,0.00
2026-06-10T07:40:03Z,C6-XGZB-J6QA,,,NO_WRITE_REQUIRED,,,,6.07,6.07,,,2026-04-16T11:40:20Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,6.07,INFERRED_UPPER_BOUND,5.90,,5.90,2026-06-09T22:29:08Z,6.07,2026-06-09T22:27:35Z,2026-06-09T22:27:35Z,1,,6.07,2026-06-09T22:27:35Z,SUPPRESSED_ASIN,REGAIN,NO_WRITE_REQUIRED,0,0,6.07,,PARKED,2026-06-09T22:27:35Z,20260609T222735Z,1,execute,eligible,,,0,,,,,,,,,,,2026-06-10T06:05:47Z,H110_run_phase1_h_pilot,6.07,6.07,5.74,2.750,1.500,0.490,10,,0.00
2026-06-10T07:40:03Z,SE-UITZ-7CPY,,,NO_WRITE_REQUIRED,,,,,,,,2026-05-31T02:50:59Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,APPLIED,10.73,INFERRED_UPPER_BOUND,10.73,,10.73,2026-06-05T09:16:03Z,8.64,2026-06-05T09:06:00Z,2026-06-05T09:06:00Z,1,0,9.82,2026-06-06T06:06:07Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,0,0,10.73,SUPPRESSION_TEMP,PARKED,2026-06-08T21:45:56Z,20260608T214556Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-06-06T06:06:07Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,9.82,9.82,8.64,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-06-08T21:48:31Z,H110_run_phase1_h_pilot,8.65,8.64,8.23,3.410,2.700,0.690,10,VAT_RATE_MISSING_FALLBACK_USED,
2026-06-10T07:40:03Z,AK-OB6V-HIYD,2026-06-05T20:47:32Z,REGAIN,NO_WRITE_REQUIRED,,4.93,4.93,4.32,4.95,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_MULTI_SELLER_LADDER_CAP"",""TACTIC_MULTI_SELLER_LADDER_CAP"",""LADDER_CAP_SOURCE_SECOND_LOWEST"",""REGAIN_MULTI_SELLER_NO_DOWNWARD_HEADROOM"",""LADDER_DEPTH_THREE_PLUS"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_SKIPPED_NOT_IN_COHORT"",""PHASE_LIVE_WRITE_ALLOWED""]",2026-05-23T11:21:22Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,4.97,SELLER_DETAIL_GATE,4.97,,4.97,2026-06-05T21:11:51Z,4.32,2026-06-05T20:47:32Z,2026-06-05T20:47:32Z,1,,4.93,2026-06-05T20:47:32Z,SUPPRESSED_ASIN,REGAIN,NO_WRITE_REQUIRED,0,0,4.95,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,4.33,4.32,4.18,1.210,1.870,0.350,10,,0.00
2026-06-10T07:40:03Z,A2-T2AC-TW3L,,,NO_WRITE_REQUIRED,,,,10.75,10.88,,,2026-05-30T20:54:00Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,11.25,SELLER_DETAIL_GATE,11.25,,11.25,2026-06-05T16:08:29Z,10.75,2026-06-05T15:42:59Z,2026-06-05T15:42:59Z,1,,10.88,2026-06-05T15:42:59Z,SUPPRESSED_ASIN,RAISE_FIND_LOSS,NO_WRITE_REQUIRED,0,0,10.88,,PARKED,2026-06-05T15:42:59Z,20260605T154259Z,1,execute,eligible,,,0,,,,,,,,,,,2026-06-09T14:49:22Z,H110_run_phase1_h_pilot,10.75,10.75,10.21,4.510,2.520,1.400,100,,0.00
2026-06-10T07:40:03Z,GH-XAAE-HRU7,,,READ_ONLY_NO_WRITE,,,,,,,,2026-05-15T12:14:24Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,APPLIED,7.69,CPT,7.69,,7.69,2026-06-04T19:20:20Z,7.60,2026-06-04T19:14:22Z,2026-06-04T19:14:22Z,1,0,7.60,2026-06-04T19:14:22Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,READ_ONLY_NO_WRITE,0,0,7.69,SUPPRESSION_TEMP,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-06-04T19:14:22Z,REGAIN,NO_WRITE_REQUIRED,,7.6,7.60,7.60,7.60,,"[""BUY_BOX_STATE_LOST_TO_COMPETITOR"",""FEATURED_NOT_OURS_REGAIN"",""STEP_REGAIN_MULTI_SELLER_LADDER_CAP"",""TACTIC_MULTI_SELLER_LADDER_CAP"",""LADDER_CAP_SOURCE_CLUSTER_EDGE"",""LADDER_DEPTH_THREE_PLUS"",""GUARDRAIL_HARD_FLOOR_CLAMP"",""REGAIN_MULTI_SELLER_NO_DOWNWARD_HEADROOM"",""UNDERCUT_NO_DOWNWARD_HEADROOM"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RAW_BELOW_HARD_FLOOR"",""CEILING_EFFECTIVE_CLAMPED_TO_HARD_FLOOR"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_SKIPPED_NOT_IN_COHORT"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,7.60,7.60,7.32,2.370,2.670,0.990,10,,
2026-06-10T07:40:03Z,LV-425G-BY4X,2026-06-03T13:42:03Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,26.47,26.47,23.87,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-05-29T02:01:23Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,26.28,SELLER_DETAIL_GATE,26.28,,26.28,2026-06-03T04:56:20Z,23.87,2026-06-03T04:53:05Z,2026-06-03T04:53:05Z,0,,26.47,2026-06-03T13:42:03Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,23.87,23.87,22.23,16.380,2.160,3.580,100,,0.00
2026-06-10T07:40:03Z,TK-E7QE-T40G,,,READ_ONLY_NO_WRITE,,,,,,,,2026-05-10T23:17:42Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,8.44,SELLER_DETAIL_GATE,8.44,,8.44,2026-06-02T08:11:44Z,8.44,2026-06-02T07:59:44Z,2026-06-02T07:59:44Z,0,,8.44,2026-06-02T07:07:34Z,SUPPRESSED_ASIN,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T04:15:08Z,20260610T041508Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-06-02T07:07:34Z,HOLD_OBSERVE,NO_WRITE_REQUIRED,,8.44,8.44,8.44,13.49,,"[""BUY_BOX_STATE_NORMAL"",""MISSING_BOUND_RAISE_FIND_LOSS"",""STEP_RAISE_FIND_LOSS_UP"",""TACTIC_SINGLE_RIVAL_RESET"",""CPT_RISK_UNKNOWN_CONSERVATIVE_HOLD"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_SOURCE_BBP_ONLY"",""CEILING_RULE_BBP_CPT_APPLIED"",""SUPPRESSION_NOT_ACTIVE"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,8.44,8.44,7.98,3.800,1.520,1.270,10,,
2026-06-10T07:40:03Z,JE-D4LO-O2JD,2026-05-30T15:21:12Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,7.6,7.6,6.78,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-03-16T09:17:15Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,6.73,PROBE_CEILING,6.73,,6.73,2026-05-30T06:29:44Z,6.78,2026-05-30T06:22:00Z,2026-05-30T06:22:00Z,0,,7.60,2026-05-30T15:21:12Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,6.78,6.78,6.58,1.720,2.670,1.020,10,,0.00
2026-06-10T07:40:03Z,H6-E7MP-EBPD,,,READ_ONLY_NO_WRITE,,,,,,,,2026-05-28T21:48:53Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,17.73,INFERRED_UPPER_BOUND,17.73,17.73,17.73,2026-05-31T21:48:53Z,17.73,2026-05-28T21:48:53Z,2026-05-28T21:55:50Z,0,,17.73,2026-05-28T21:48:53Z,SUPPRESSED_ASIN,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-05-28T21:48:53Z,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,,17.73,17.73,17.73,17.73,,"[""BUY_BOX_STATE_SUPPRESSED_ASIN"",""BUY_BOX_STATE_SUPPRESSED_ASIN"",""SUPPRESSION_PROBE_FLOOR_CLAMP"",""SUPPRESSION_PROBE_DOWNWARD_STEP"",""BINDING_CEILING_COMPLIANCE"",""CEILING_RULE_INPUTS_MISSING"",""SUPPRESSION_CEILING_CLAMPED_TO_EXISTING_FINAL"",""SUPPRESSION_THRESHOLD_UPPER_BOUND_INFERRED_LOWEST_COMPETITOR"",""PHASE_BEHAVIOR_APPLIED"",""PHASE_LIVE_WRITE_ALLOWED"",""DVE_DISABLED_FEATURED_WINNER_DELIVERY_UNKNOWN""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,17.73,17.73,16.72,8.450,2.720,2.660,100,VAT_RATE_MISSING_FALLBACK_USED,
2026-06-10T07:40:03Z,CJ-X0SS-QOUW,2026-05-26T18:13:37Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,11.3,11.3,11.30,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-05-05T06:59:35Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,11.3,SELLER_DETAIL_GATE,11.3,,11.3,2026-05-22T11:42:24Z,11.30,2026-05-22T11:37:46Z,2026-05-22T11:37:46Z,0,,11.30,2026-05-26T18:13:37Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,11.30,11.30,10.80,4.160,3.050,1.700,100,,0.00
2026-06-10T07:40:03Z,CN-NR50-TSFE,2026-05-26T18:13:37Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,23.07,23.07,18.47,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-05-06T02:52:46Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,18.87,SELLER_DETAIL_GATE,18.87,,18.87,2026-05-22T11:43:07Z,18.47,2026-05-22T11:37:46Z,2026-05-22T11:37:46Z,0,,23.07,2026-05-26T18:13:37Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,18.47,18.47,17.44,8.580,3.060,2.770,100,,0.00
2026-06-10T07:40:03Z,D0-C7C0-H6LN,2026-05-26T18:13:37Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,7.31,7.31,7.31,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-05-26T18:13:37Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,7.31,SELLER_DETAIL_GATE,7.31,7.31,7.31,2026-05-25T11:37:46Z,7.31,2026-05-22T11:37:46Z,2026-05-22T11:37:46Z,0,,7.31,2026-05-26T18:13:37Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,7.30,7.31,6.98,2.740,2.650,0.370,10,,0.00
2026-06-10T07:40:03Z,DC-K5WH-R7F5,2026-05-26T18:13:37Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,2.98,2.98,2.93,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",,LOST_TO_COMPETITOR,,,,,,,3.78,2026-05-22T11:44:05Z,,2026-05-22T11:37:46Z,2026-05-22T11:37:46Z,0,,2.98,2026-05-26T18:13:37Z,LOST_TO_COMPETITOR,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:06:55Z,20260610T070655Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,3.00,3.00,2.92,0.680,1.460,0.250,10,,-0.07
2026-06-10T07:40:03Z,GJ-2OZK-0GCA,2026-05-26T18:13:37Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,33.0,33.0,33.00,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-03-29T06:25:37Z,SUPPRESSED_ASIN,STATE_SUPPRESSION_REACTIVATION,NO_WRITE_REQUIRED,33.00,PROBE_CEILING,33.00,,33.00,2026-04-28T03:43:28Z,33.00,2026-04-28T03:34:36Z,2026-04-28T03:34:36Z,0,,33.00,2026-05-26T18:13:37Z,SUPPRESSED_ASIN,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,1,skip_no_active_offer,eligible,,,0,,,,,,,,,,,2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,33.00,33.00,30.90,17.500,3.140,4.950,100,,0.00
2026-06-10T07:40:03Z,OV-LVEL-DQL6,,,READ_ONLY_NO_WRITE,,,,,,,,,LOST_TO_COMPETITOR,,,,,,,15.37,2026-05-26T13:47:46Z,,2026-05-26T13:41:35Z,2026-05-26T13:41:35Z,0,,15.37,2026-05-26T18:13:37Z,LOST_TO_COMPETITOR,,READ_ONLY_NO_WRITE,0,0,,,READ_ONLY,2026-06-10T07:40:03Z,20260610T074003Z,0,skip_no_market_data,eligible,MARKET_DATA_MISSING_CURRENT_CYCLE,"[""MARKET_DATA_MISSING_CURRENT_CYCLE""]",1,2026-05-26T18:13:37Z,SELLER_DETAIL_HOLD,READ_ONLY_NO_WRITE,seller_detail_missing_or_stale,15.37,15.37,15.37,,,"[""SELLER_DETAIL_STATUS_DETAIL_SKIPPED_ROTATION"",""SELLER_DETAIL_OFFER_ROWS_0"",""SELLER_DETAIL_RESOLUTION_PENDING_RETRY""]",2026-06-10T07:43:08Z,H110_run_phase1_h_pilot,15.37,15.37,14.53,6.950,3.060,2.000,100,VAT_RATE_MISSING_FALLBACK_USED,
