"Order number";"Order date";"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Expenses";"Net profit";"Margin";"ROI";"Coupon";"Comment"
"204-2797085-0725106 / Shipped / COG: 2.19 / FBA";"07.01.2026";"3 PCS EVERBUILD INDUSTRIAL GRADE SUPER GLUE HV HIGH VISCOSITY BONDS PVC, METAL, MDF, ALUMINIUM, CERAMICS, RUBBER ETC. 20G EACH / Price: 8.02";"B07SLLYRSP";"SU-5LQH-2DVN";"1";"";"8.02";"";"";"";"-3.63";"-2.19";"";"0.86";"";"0.86";"10.76";"39.42";"";""
"206-3635566-7875544 / Shipped / COG: 12.67 / FBA";"07.01.2026";"Yu-Gi-Oh Legendary Decks 2 2024 Unlimited Reprint / Price: 25.72";"B0CN5KRVXB";"TU-8I14-25ZR";"1";"";"25.72";"";"";"";"-7.13";"-12.67";"";"1.63";"";"1.63";"6.35";"12.89";"";""
"202-1908604-0278741 / Shipped / COG: 12.67 / FBA";"07.01.2026";"Yu-Gi-Oh Legendary Decks 2 2024 Unlimited Reprint / Price: 25.72";"B0CN5KRVXB";"TU-8I14-25ZR";"1";"";"25.72";"";"";"";"-7.13";"-12.67";"";"1.63";"";"1.63";"6.35";"12.89";"";""
"206-7386909-2473111 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.99";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.99";"";"";"";"-2.71";"-2.25";"";"1.70";"";"1.70";"21.26";"75.48";"";""
"202-7894337-5758711 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.99";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.99";"";"";"";"-2.71";"-2.25";"";"1.70";"";"1.70";"21.26";"75.48";"";""
"204-1873438-5502719 / Shipped / COG: 6.5 / FBA";"07.01.2026";"5 Ultra Pro 130pt Magnetic One Touch Card Holders (5 Total) 81721 - Fits Cards Up to 130 Point in Thickness / Price: 24.99";"B01CKK8CU2";"BQ-O3OI-FTJU";"1";"";"24.99";"";"";"";"-6.03";"-6.5";"";"8.30";"";"8.30";"33.19";"127.62";"";""
"203-5899986-2373957 / Shipped / COG: 4.7 / FBA";"07.01.2026";"Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland / Price: 11.94";"B086ZD7MG6";"XE-YPAI-HX9F";"1";"";"11.94";"";"";"";"-3.74";"-4.7";"";"1.51";"";"1.51";"12.65";"32.13";"";""
"026-3912001-4479502 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.99";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.99";"";"";"";"-2.71";"-2.25";"";"1.70";"";"1.70";"21.26";"75.48";"";""
"206-1203295-8076319 / Shipped / COG: 0.68 / FBA";"07.01.2026";"TEPE INTERDENTAL Travel CASE / Price: 3";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"3";"";"";"";"-1.75";"-0.68";"";"0.07";"";"0.07";"2.33";"10.29";"";""
"204-8094208-4789158 / Shipped / COG: 3.99 / FBA";"07.01.2026";"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland / Price: 8.17";"B093FQYQJH";"NN-TSZ1-X2RD";"1";"";"8.17";"";"";"";"-2.18";"-3.99";"";"0.47";"";"0.47";"5.75";"11.78";"";""
"205-3557783-4505161 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.99";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.99";"";"";"";"-2.71";"-2.25";"";"1.70";"";"1.70";"21.26";"75.48";"";""
"205-7138724-7901926 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.99";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.99";"";"";"";"-2.66";"-2.25";"";"1.75";"";"1.75";"21.88";"77.70";"";""
"206-6897518-8836367 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.99";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.99";"";"";"";"-2.71";"-2.25";"";"1.70";"";"1.70";"21.26";"75.48";"";""
"403-3901352-2638756 / Shipped / COG: 2.86 / FBA";"07.01.2026";"Dragon Shield ART11105 White (60) Matte Japanese Size Sleeves 60pk / Price: 7.54";"B06XXDNH1P";"SR-6OBB-WC03";"1";"";"7.54";"";"";"";"-3.46";"-2.86";"";"-0.20";"";"-0.20";"-2.65";"-6.99";"";""
"026-5037923-1033119 / Shipped / COG: 1.72 / FBA";"07.01.2026";"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106) / Price: 5.85";"B007R2ICTK";"WX-L5UA-UB1Q";"1";"";"5.85";"";"";"";"-2.33";"-1.72";"";"0.83";"";"0.83";"14.10";"47.97";"";""
"206-7159304-5721127 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.97";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.97";"";"";"";"-2.71";"-2.25";"";"1.68";"";"1.68";"21.10";"74.74";"";""
"202-1800529-6894731 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.97";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.97";"";"";"";"-2.71";"-2.25";"";"1.68";"";"1.68";"21.10";"74.74";"";""
"205-1052278-7465940 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.97";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.97";"";"";"";"-2.71";"-2.25";"";"1.68";"";"1.68";"21.10";"74.74";"";""
"202-7681525-9241154 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.97";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.97";"";"";"";"-2.71";"-2.25";"";"1.68";"";"1.68";"21.10";"74.74";"";""
"203-4391264-7951516 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.97";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.97";"";"";"";"-2.71";"-2.25";"";"1.68";"";"1.68";"21.10";"74.74";"";""
"206-0849948-6821934 / Shipped / COG: 12.67 / FBA";"07.01.2026";"Yu-Gi-Oh Legendary Decks 2 2024 Unlimited Reprint / Price: 25.8";"B0CN5KRVXB";"TU-8I14-25ZR";"1";"";"25.8";"";"";"";"-7.14";"-12.67";"";"1.69";"";"1.69";"6.55";"13.34";"";""
"206-4967505-7657936 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.97";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.97";"";"";"";"-2.71";"-2.25";"";"1.68";"";"1.68";"21.10";"74.74";"";""
"203-9845714-5719525 / Shipped / COG: 15.26 / FBA";"07.01.2026";"Salt of the Earth - Natural Deodorant Roll on Refill - x7 Uses - Amber & Sandalwood - 100% Natural Origin Ingredients - Vegan - Suitable for Men, Women & Children - 525ml / Price: 23.09";"B0B2RBG672";"8M-NHB7-T8TR";"1";"";"23.09";"";"";"";"-6.72";"-15.26";"";"-2.74";"";"-2.74";"-11.86";"-17.94";"";""
"202-7534245-8873942 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.94";"B06WW79DX5";"6V-EEC1-2S9Z";"3";"";"23.82";"";"";"";"-7.95";"-6.75";"";"5.15";"";"5.15";"21.62";"76.30";"";""
"204-4841295-4565113 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.95";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.95";"";"";"";"-2.7";"-2.25";"";"1.68";"";"1.68";"21.07";"74.44";"";""
"206-5760858-1147559 / Shipped / COG: 0.68 / FBA";"07.01.2026";"TEPE INTERDENTAL Travel CASE / Price: 3";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"3";"";"";"";"-1.75";"-0.68";"";"0.07";"";"0.07";"2.33";"10.29";"";""
"202-3874255-0901110 / Shipped / COG: 12.67 / FBA";"07.01.2026";"Yu-Gi-Oh Legendary Decks 2 2024 Unlimited Reprint / Price: 25.72";"B0CN5KRVXB";"TU-8I14-25ZR";"1";"";"25.72";"";"";"";"-7.13";"-12.67";"";"1.63";"";"1.63";"6.35";"12.89";"";""
"026-3482627-8372338 / Shipped / COG: 20.71 / FBA";"07.01.2026";"OtterBox Symmetry Folio Case for iPad Pro 11"" (M5/M4), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black / Price: 45.46";"B0D3JC45CK";"IB-U5FA-BO2Y";"1";"";"45.46";"";"";"";"-9.16";"-20.71";"";"8.01";"";"8.01";"17.63";"38.69";"";""
"203-7941788-4330704 / Shipped / COG: 2.19 / FBA";"07.01.2026";"3 PCS EVERBUILD INDUSTRIAL GRADE SUPER GLUE HV HIGH VISCOSITY BONDS PVC, METAL, MDF, ALUMINIUM, CERAMICS, RUBBER ETC. 20G EACH / Price: 8.02";"B07SLLYRSP";"SU-5LQH-2DVN";"1";"";"8.02";"";"";"";"-3.63";"-2.19";"";"0.86";"";"0.86";"10.76";"39.42";"";""
"026-6769094-4046745 / Shipped / COG: 8.27 / FBA";"07.01.2026";"Zyliss E46145 Strongboy 2 Jar Opener, Plastic/Metal, White, Adjustable Grip to Open Opens Jar/Bottle Lids/Caps / Price: 17.8";"B002KFZKZ8";"2G-AYBQ-TUQG";"1";"";"17.8";"";"";"";"-5.55";"-8.27";"";"1.01";"";"1.01";"5.69";"12.25";"";""
"204-1796881-4465913 / Shipped / COG: 4.7 / FBA";"07.01.2026";"Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland / Price: 11.99";"B086ZD7MG6";"XE-YPAI-HX9F";"1";"";"11.99";"";"";"";"-3.75";"-4.7";"";"1.54";"";"1.54";"12.86";"32.80";"";""
"026-2388997-2609155 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.93";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.93";"";"";"";"-2.7";"-2.25";"";"1.66";"";"1.66";"20.91";"73.70";"";""
"026-1049278-2120319 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.93";"B06WW79DX5";"6V-EEC1-2S9Z";"3";"";"23.79";"";"";"";"-7.95";"-6.75";"";"5.13";"";"5.13";"21.54";"75.93";"";""
"204-0306761-3519546 / Shipped / COG: 12.67 / FBA";"07.01.2026";"Yu-Gi-Oh Legendary Decks 2 2024 Unlimited Reprint / Price: 25.72";"B0CN5KRVXB";"TU-8I14-25ZR";"1";"";"25.72";"";"";"";"-6.99";"-12.67";"";"1.77";"";"1.77";"6.89";"14.00";"";""
"205-1247170-7321925 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.93";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.93";"";"";"";"-2.65";"-2.25";"";"1.71";"";"1.71";"21.54";"75.92";"";""
"204-0131554-5766762 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.91";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.91";"";"";"";"-2.7";"-2.25";"";"1.64";"";"1.64";"20.75";"72.96";"";""
"205-2990288-8017927 / Shipped / COG: 2.19 / FBA";"07.01.2026";"3 PCS EVERBUILD INDUSTRIAL GRADE SUPER GLUE HV HIGH VISCOSITY BONDS PVC, METAL, MDF, ALUMINIUM, CERAMICS, RUBBER ETC. 20G EACH / Price: 8.02";"B07SLLYRSP";"SU-5LQH-2DVN";"1";"";"8.02";"";"";"";"-3.63";"-2.19";"";"0.86";"";"0.86";"10.76";"39.42";"";""
"205-2990288-8017927 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.91";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.91";"";"";"";"-2.7";"-2.25";"";"1.64";"";"1.64";"20.75";"72.96";"";""
"205-8132878-8016339 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.89";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.89";"";"";"";"-2.7";"-2.25";"";"1.63";"";"1.63";"20.60";"72.22";"";""
"203-3109324-4178751 / Shipped / COG: 4.3 / FBA";"07.01.2026";"Plaque Glo Plaque Disclosing Toothpaste and Torch System (Tropical) / Price: 8.7";"B07J9JGZZV";"Z7-26PV-O9LR";"1";"";"8.7";"";"";"";"-2.34";"-4.3";"";"0.61";"";"0.61";"7.01";"14.19";"";""
"026-6217180-5133949 / Shipped / COG: 2.25 / FBA";"07.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.89";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.89";"";"";"";"-2.7";"-2.25";"";"1.63";"";"1.63";"20.60";"72.22";"";""
"205-3534641-4629147 / Shipped / COG: 2.25 / FBA";"06.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.99";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.99";"";"";"";"-2.71";"-2.25";"";"1.70";"";"1.70";"21.26";"75.48";"";""
"026-9223909-6953921 / Shipped / COG: 2.25 / FBA";"06.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.99";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.99";"";"";"";"-2.71";"-2.25";"";"1.70";"";"1.70";"21.26";"75.48";"";""
"204-1771917-4665122 / Shipped / COG: 2.5 / FBA";"06.01.2026";"Max Factor Facefinity Matte Bronzer, 001 Light Bronze / Price: 5.83";"B08CHKHTWX";"R7-98IN-2PW8";"1";"";"5.83";"";"";"";"-2.01";"-2.5";"";"0.35";"";"0.35";"5.97";"13.93";"";""
"203-3840518-9262706 / Shipped / COG: 2.5 / FBA";"06.01.2026";"Max Factor Facefinity Matte Bronzer, 001 Light Bronze / Price: 5.83";"B08CHKHTWX";"R7-98IN-2PW8";"1";"";"5.83";"";"";"";"-2.01";"-2.5";"";"0.35";"";"0.35";"5.97";"13.93";"";""
"204-1922456-4751555 / Shipped / COG: 3.99 / FBA";"06.01.2026";"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland / Price: 7.97";"B093FQYQJH";"NN-TSZ1-X2RD";"1";"";"7.97";"";"";"";"-2.18";"-3.99";"";"0.47";"";"0.47";"5.92";"11.82";"";""
"206-6342589-2334722 / Shipped / COG: 4.7 / FBA";"06.01.2026";"Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland / Price: 11.99";"B086ZD7MG6";"XE-YPAI-HX9F";"1";"";"11.99";"";"";"";"-3.75";"-4.7";"";"1.54";"";"1.54";"12.86";"32.80";"";""
"026-5644984-1031525 / Shipped / COG: 2.5 / FBA";"06.01.2026";"Max Factor Facefinity Matte Bronzer, 001 Light Bronze / Price: 5.83";"B08CHKHTWX";"R7-98IN-2PW8";"1";"";"5.83";"";"";"";"-2.01";"-2.5";"";"0.35";"";"0.35";"5.97";"13.93";"";""
"026-8401066-1326712 / Shipped / COG: 2.19 / FBA";"06.01.2026";"3 PCS EVERBUILD INDUSTRIAL GRADE SUPER GLUE HV HIGH VISCOSITY BONDS PVC, METAL, MDF, ALUMINIUM, CERAMICS, RUBBER ETC. 20G EACH / Price: 8.04";"B07SLLYRSP";"SU-5LQH-2DVN";"1";"";"8.04";"";"";"";"-3.64";"-2.19";"";"0.87";"";"0.87";"10.82";"39.73";"";""
"203-8255888-6969142 / Shipped / COG: 2.46 / FBA";"06.01.2026";"The Army Painter | Hobby: Super Glue / Price: 7.4";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.4";"";"";"";"-2.61";"-2.46";"";"1.10";"";"1.10";"14.82";"44.58";"";""
"203-0589066-2107554 / Shipped / COG: 2.25 / FBA";"06.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.96";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.96";"";"";"";"-2.7";"-2.25";"";"1.68";"";"1.68";"21.15";"74.81";"";""
"203-7586799-1564301 / Shipped / COG: 2.5 / FBA";"06.01.2026";"Max Factor Facefinity Matte Bronzer, 001 Light Bronze / Price: 5.83";"B08CHKHTWX";"R7-98IN-2PW8";"1";"";"5.83";"";"";"";"-2.01";"-2.5";"";"0.35";"";"0.35";"5.97";"13.93";"";""
"204-1615120-0987551 / Shipped / COG: 2.19 / FBA";"06.01.2026";"3 PCS EVERBUILD INDUSTRIAL GRADE SUPER GLUE HV HIGH VISCOSITY BONDS PVC, METAL, MDF, ALUMINIUM, CERAMICS, RUBBER ETC. 20G EACH / Price: 8.04";"B07SLLYRSP";"SU-5LQH-2DVN";"1";"";"8.04";"";"";"";"-3.64";"-2.19";"";"0.87";"";"0.87";"10.82";"39.73";"";""
"206-5477326-5697915 / Shipped / COG: 0.68 / FBA";"06.01.2026";"TEPE INTERDENTAL Travel CASE / Price: 3";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"3";"";"";"";"-1.75";"-0.68";"";"0.07";"";"0.07";"2.33";"10.29";"";""
"408-7812233-5689168 / Shipped / COG: 2.86 / FBA";"06.01.2026";"Dragon Shield ART11105 White (60) Matte Japanese Size Sleeves 60pk / Price: 7.53";"B06XXDNH1P";"SR-6OBB-WC03";"1";"";"7.53";"";"";"";"-3.44";"-2.86";"";"-0.18";"";"-0.18";"-2.39";"-6.29";"";""
"203-7300871-9980312 / Shipped / COG: 4.32 / FBA";"06.01.2026";"Arcane Tinmen Dragon Shield Standard Sleeves - Matte Turquoise (100ct) / Price: 12.9";"B0BNLWBLMV";"VU-8KRA-QP5M";"1";"";"12.9";"";"";"";"-4.68";"-4.32";"";"1.75";"";"1.75";"13.57";"40.51";"";""
"204-1238177-6489108 / Shipped / COG: 2.55 / FBA";"06.01.2026";"Fackelmann Sieve 15cm⌀, Strainer, Fine Mesh, Stainless Steel, 15x20x32.5cm, Silver / Price: 9.96";"B0009JJZ8A";"GK-YI4S-C158";"1";"";"9.96";"";"";"";"-4.24";"-2.55";"";"1.51";"";"1.51";"15.16";"59.22";"";""
"026-4358750-4808342 / Shipped / COG: 2.19 / FBA";"06.01.2026";"3 PCS EVERBUILD INDUSTRIAL GRADE SUPER GLUE HV HIGH VISCOSITY BONDS PVC, METAL, MDF, ALUMINIUM, CERAMICS, RUBBER ETC. 20G EACH / Price: 8.02";"B07SLLYRSP";"SU-5LQH-2DVN";"1";"";"8.02";"";"";"";"-3.63";"-2.19";"";"0.86";"";"0.86";"10.76";"39.42";"";""
"203-3931005-8486767 / Shipped / COG: 2.46 / FBA";"06.01.2026";"The Army Painter | Hobby: Super Glue / Price: 7.4";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.4";"";"";"";"-2.61";"-2.46";"";"1.10";"";"1.10";"14.82";"44.58";"";""
"026-6428300-7688342 / Shipped / COG: 2.25 / FBA";"06.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.92";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.92";"";"";"";"-2.65";"-2.25";"";"1.70";"";"1.70";"21.46";"75.56";"";""
"203-6865004-5973903 / Shipped / COG: 2.25 / FBA";"06.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.94";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.94";"";"";"";"-2.7";"-2.25";"";"1.67";"";"1.67";"20.99";"74.08";"";""
"202-7372519-5197160 / Shipped / COG: 4.32 / FBA";"06.01.2026";"Arcane Tinmen Dragon Shield Standard Sleeves - Matte Turquoise (100ct) / Price: 12.9";"B0BNLWBLMV";"VU-8KRA-QP5M";"1";"";"12.9";"";"";"";"-4.68";"-4.32";"";"1.75";"";"1.75";"13.57";"40.51";"";""
"205-6589577-4873110 / Shipped / COG: 2.25 / FBA";"06.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.94";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"8.57";"";"";"";"-2.65";"-2.25";"-0.52";"1.72";"";"1.72";"20.09";"76.52";"";""
"204-7088854-0874766 / Shipped / COG: 2.25 / FBA";"06.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.92";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.92";"";"";"";"-2.7";"-2.25";"";"1.65";"";"1.65";"20.83";"73.33";"";""
"203-8823957-7129952 / Shipped / COG: 2.25 / FBA";"06.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.92";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.92";"";"";"";"-2.7";"-2.25";"";"1.65";"";"1.65";"20.83";"73.33";"";""
"206-6365662-3756347 / Shipped / COG: 2.25 / FBA";"06.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.92";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.92";"";"";"";"-2.7";"-2.25";"";"1.65";"";"1.65";"20.83";"73.33";"";""
"205-8171026-6731549 / Shipped / COG: 1.72 / FBA";"06.01.2026";"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106) / Price: 5.87";"B007R2ICTK";"WX-L5UA-UB1Q";"1";"";"5.87";"";"";"";"-2.33";"-1.72";"";"0.84";"";"0.84";"14.34";"48.94";"";""
"026-4393456-9685154 / Shipped / COG: 4.7 / FBA";"06.01.2026";"Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland / Price: 11.96";"B086ZD7MG6";"XE-YPAI-HX9F";"1";"";"11.96";"";"";"";"-3.74";"-4.7";"";"1.53";"";"1.53";"12.77";"32.48";"";""
"204-9713979-2872367 / Shipped / COG: 12.67 / FBA";"06.01.2026";"Yu-Gi-Oh Legendary Decks 2 2024 Unlimited Reprint / Price: 25.72";"B0CN5KRVXB";"TU-8I14-25ZR";"1";"";"25.72";"";"";"";"-6.99";"-12.67";"";"1.77";"";"1.77";"6.89";"14.00";"";""
"205-6160058-5876312 / Shipped / COG: 3.04 / FBA";"06.01.2026";"100 Ultra Pro Card Protector Sleeves: Pro-Matte - 66 x 91 mm / Price: 8.22";"B00WI8O0RG";"49-4UKW-G81R";"1";"";"8.22";"";"";"";"-3";"-3.04";"";"0.81";"";"0.81";"9.85";"26.64";"";""
"202-9454845-8675567 / Shipped / COG: 2.86 / FBA";"06.01.2026";"Dragon Shield ART11105 White (60) Matte Japanese Size Sleeves 60pk / Price: 7.54";"B06XXDNH1P";"SR-6OBB-WC03";"2";"";"15.08";"";"";"";"-7.25";"-5.72";"";"-0.40";"";"-0.40";"-2.67";"-7.05";"";""
"204-4499648-8500300 / Shipped / COG: 1.72 / FBA";"06.01.2026";"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106) / Price: 5.87";"B007R2ICTK";"WX-L5UA-UB1Q";"1";"";"5.87";"";"";"";"-2.33";"-1.72";"";"0.84";"";"0.84";"14.34";"48.94";"";""
"206-0510504-3129921 / Shipped / COG: 2.25 / FBA";"06.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.9";"B06WW79DX5";"6V-EEC1-2S9Z";"2";"";"15.8";"";"";"";"-5.4";"-4.5";"";"3.27";"";"3.27";"20.68";"72.59";"";""
"203-3494066-8969953 / Shipped / COG: 1.72 / FBA";"06.01.2026";"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106) / Price: 5.87";"B007R2ICTK";"WX-L5UA-UB1Q";"1";"";"5.87";"";"";"";"-2.33";"-1.72";"";"0.84";"";"0.84";"14.34";"48.94";"";""
"204-0313456-8814776 / Shipped / COG: 1.72 / FBA";"06.01.2026";"HG Stain Away 7, Removes Rust Stains from Clothing & Textiles, Concentrated Rusty Mark Remover for Surfaces & Tiles, Fabric & Natural Stone Safe – 50m (426005106) / Price: 5.87";"B007R2ICTK";"WX-L5UA-UB1Q";"1";"";"5.87";"";"";"";"-2.33";"-1.72";"";"0.84";"";"0.84";"14.34";"48.94";"";""
"203-2129227-8413924 / Shipped / COG: 12.67 / FBA";"06.01.2026";"Yu-Gi-Oh Legendary Decks 2 2024 Unlimited Reprint / Price: 25.72";"B0CN5KRVXB";"TU-8I14-25ZR";"1";"";"30.71";"";"";"";"-7.21";"-12.67";"-4.16";"1.55";"";"1.55";"5.05";"12.25";"";""
"202-2506903-7358762 / Shipped / COG: 2.25 / FBA";"06.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.9";"B06WW79DX5";"6V-EEC1-2S9Z";"2";"";"15.8";"";"";"";"-5.4";"-4.5";"";"3.27";"";"3.27";"20.68";"72.59";"";""
"202-6557119-5807511 / Shipped / COG: 2.25 / FBA";"06.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.9";"B06WW79DX5";"6V-EEC1-2S9Z";"3";"";"23.7";"";"";"";"-8.11";"-6.75";"";"4.89";"";"4.89";"20.63";"72.44";"";""
"203-6751019-5252305 / Shipped / COG: 2.25 / FBA";"06.01.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 7.9";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"7.9";"";"";"";"-2.7";"-2.25";"";"1.63";"";"1.63";"20.67";"72.59";"";""
"206-8291663-0993944 / Shipped / COG: 4.3 / FBA";"06.01.2026";"Plaque Glo Plaque Disclosing Toothpaste and Torch System (Tropical) / Price: 8.7";"B07J9JGZZV";"Z7-26PV-O9LR";"1";"";"8.7";"";"";"";"-2.34";"-4.3";"";"0.61";"";"0.61";"7.01";"14.19";"";""
