"Marketplace ID","Merchant ID","Order Date","Transaction Type","Is Invoice Corrected","Order ID","Shipment Date","Shipment ID","Transaction ID",ASIN,SKU,Quantity,"Tax Calculation Date","Tax Rate","Product Tax Code",Currency,"Tax Type","Tax Calculation Reason Code","Tax Reporting Scheme","Tax Collection Responsibility","Tax Address Role","Jurisdiction Level","Jurisdiction Name","OUR_PRICE Tax Inclusive Selling Price","OUR_PRICE Tax Amount","OUR_PRICE Tax Exclusive Selling Price","OUR_PRICE Tax Inclusive Promo Amount","OUR_PRICE Tax Amount Promo","OUR_PRICE Tax Exclusive Promo Amount","SHIPPING Tax Inclusive Selling Price","SHIPPING Tax Amount","SHIPPING Tax Exclusive Selling Price","SHIPPING Tax Inclusive Promo Amount","SHIPPING Tax Amount Promo","SHIPPING Tax Exclusive Promo Amount","GIFTWRAP Tax Inclusive Selling Price","GIFTWRAP Tax Amount","GIFTWRAP Tax Exclusive Selling Price","GIFTWRAP Tax Inclusive Promo Amount","GIFTWRAP Tax Amount Promo","GIFTWRAP Tax Exclusive Promo Amount","Seller Tax Registration","Seller Tax Registration Jurisdiction","Buyer Tax Registration","Buyer Tax Registration Jurisdiction","Buyer Tax Registration Type","Buyer E Invoice Account Id","Invoice Level Currency Code","Invoice Level Exchange Rate","Invoice Level Exchange Rate Date","Converted Tax Amount","VAT Invoice Number","Invoice Url","Export Outside EU","Ship From City","Ship From State","Ship From Country","Ship From Postal Code","Ship From Tax Location Code","Ship To City","Ship To State","Ship To Country","Ship To Postal Code","Ship To Location Code","Return Fc Country","Is Amazon Invoiced","Original VAT Invoice Number","Invoice Correction Details","E-Invoice Delivery Status","E-Invoice Error Code","E-Invoice Error Description","E-Invoice Status Last Updated Date","EInvoice URL","Buyer Peppol Id","Seller Peppol Id","Buyer NIP","Seller NIP"
GB,601705871802,"10-Dec-2025 UTC",SHIPMENT,FALSE,205-0233198-3757160,"10-Dec-2025 UTC",103298134663302,103298134663302,B007YX9O9E,I2-6YKQ-CIBP,1,"10-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",8.46,1.41,7.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500OCMJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a59dd10cf-846d-40b5-8d92-6941a0f87345&t=EU_Retail_Forward",false,SWINDON,SWINDON,GB,"SN3 4DB",808260000,SWINDON,,GB,"SN5 5DY",808260000,,true,,,,,,,,,,,
GB,601705871802,"12-Dec-2025 UTC",SHIPMENT,FALSE,204-5342446-1610745,"12-Dec-2025 UTC",103417401187302,103417401187302,B007R2ICTK,WX-L5UA-UB1Q,1,"12-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",5.98,1.00,4.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500OG0J3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3af69de6c9-fdfb-4583-83ae-6aa6afa23ec0&t=EU_Retail_Forward",false,Darlington,England,GB,"DL1 4BF",808260000,GILLINGHAM,,GB,"ME8 0AP",808260000,,true,,,,,,,,,,,
GB,601705871802,"12-Dec-2025 UTC",SHIPMENT,FALSE,202-9086065-3578723,"12-Dec-2025 UTC",103406241247302,103406241247302,B07QQDMJ6M,EV-CHU5-XU3G,1,"12-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",8.20,1.37,6.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500OFYJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3af026e17b-8c85-479e-ae0f-71f525128a66&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,WOKINGHAM,,GB,"RG40 2NN",808260000,,true,,,,,,,,,,,
GB,601705871802,"12-Dec-2025 UTC",SHIPMENT,FALSE,203-7625126-3605158,"12-Dec-2025 UTC",103391644384302,103391644384302,B0073FT7FY,DC-K5WH-R7F5,1,"12-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",2.98,0.50,2.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500OFCJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a1ad941f4-ce1b-4bde-b2ae-2a0cf86e64f7&t=EU_Retail_Forward",false,Tilbury,"United Kingdom",GB,"RM18 7AN",808260000,LONDON,,GB,"NW2 2QJ",808260000,,true,,,,,,,,,,,
GB,601705871802,"08-Dec-2025 UTC",SHIPMENT,FALSE,202-7463739-1716340,"09-Dec-2025 UTC",103168862454302,103168862454302,B001Q77TI2,D7-MGBX-RX2P,1,"08-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",9.94,1.66,8.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O98J3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aae070faa-d7a1-4a54-ada8-f2357ad6af47&t=EU_Retail_Forward",false,LEEDS,LEEDS,GB,"LS9 0PS",808260000,INGATESTONE,Essex,GB,"CM4 0BQ",808260000,,true,,,,,,,,,,,
GB,601705871802,"10-Dec-2025 UTC",SHIPMENT,FALSE,202-8466432-0273903,"11-Dec-2025 UTC",103298585094302,103298585094302,B0012B80HG,CX-SMCH-4DYA,1,"10-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",8.84,1.47,7.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500OD0J3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a93e9b219-e937-49a4-b17e-d714da76fda2&t=EU_Retail_Forward",false,Bolton,"North West",GB,"BL5 1BT",808260000,CREWE,,GB,"CW2 5AJ",808260000,,true,,,,,,,,,,,
GB,601705871802,"08-Dec-2025 UTC",SHIPMENT,FALSE,026-1833187-5753940,"09-Dec-2025 UTC",103173881235302,103173881235302,B007YX9O9E,I2-6YKQ-CIBP,1,"09-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",8.39,1.40,6.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O8OJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a3fa1f13a-f886-41b3-9ecf-d8ce665a4b18&t=EU_Retail_Forward",false,SWINDON,SWINDON,GB,"SN3 4DB",808260000,ASHTEAD,,GB,"KT21 1PL",808260000,,true,,,,,,,,,,,
GB,601705871802,"11-Dec-2025 UTC",SHIPMENT,FALSE,204-6873779-5668301,"12-Dec-2025 UTC",103380961216302,103380961216302,B07QQDMJ6M,EV-CHU5-XU3G,1,"12-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",8.20,1.37,6.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500OFUJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a2d5177d3-2c6a-4890-9bbe-91c37d902e78&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,WINDERMERE,,GB,"LA23 1DH",808260000,,true,,,,,,,,,,,
GB,601705871802,"13-Dec-2025 UTC",SHIPMENT,FALSE,206-1758602-8182763,"13-Dec-2025 UTC",103446750906302,103446750906302,B006PFN3BW,A2-T2AC-TW3L,1,"13-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",10.99,1.83,9.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500OGQJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ace1afafb-5619-4d1b-8344-3192eae555bb&t=EU_Retail_Forward",false,Dunfermline,Fife,GB,"KY11 8ST",808260000,WORCESTER,,GB,"WR3 8DT",808260000,,true,,,,,,,,,,,
GB,601705871802,"11-Dec-2025 UTC",SHIPMENT,FALSE,206-5906222-7312343,"11-Dec-2025 UTC",103306976751302,483434695788001,B06WW79DX5,6V-EEC1-2S9Z,1,"11-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",6.20,1.03,5.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,GB305634227,GB,VAT,,,0.0000,,0.00,GB500OEHJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a4e22d3b8-1518-4f32-8259-0bd06c8efc24&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,TAUNTON,,GB,"TA4 1HS",808260000,,true,,,,,,,,,,,
GB,601705871802,"11-Dec-2025 UTC",SHIPMENT,FALSE,202-0397344-2249934,"13-Dec-2025 UTC",103371420216302,103371420216302,B06WW79DX5,6V-EEC1-2S9Z,1,"12-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",6.45,1.08,5.37,0.00,0.00,0.00,1.12,0.19,0.93,-1.12,-0.19,-0.93,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500OH7J3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aa73ed3c3-997d-43cf-8c65-27b0c1717899&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,Glasgow,,GB,"G72 6BA",808260000,,true,,,,,,,,,,,
GB,601705871802,"08-Dec-2025 UTC",SHIPMENT,FALSE,202-6698042-5090715,"09-Dec-2025 UTC",103151557542302,103151557542302,B06WW79DX5,6V-EEC1-2S9Z,2,"09-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",12.40,2.06,10.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O8BJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a20b8111e-76a0-4dfe-860c-17eab230fddb&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,Nottingham,Notts,GB,"NG14 6DD",808260000,,true,,,,,,,,,,,
GB,601705871802,"12-Dec-2025 UTC",SHIPMENT,FALSE,206-1038743-2475514,"13-Dec-2025 UTC",103403470600302,103403470600302,B06WW79DX5,6V-EEC1-2S9Z,1,"12-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",6.20,1.03,5.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500OGHJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a94088828-a781-4eda-bd15-4504e29f2056&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,TWICKENHAM,,GB,"TW2 5AS",808260000,,true,,,,,,,,,,,
GB,601705871802,"05-Dec-2025 UTC",SHIPMENT,FALSE,206-4897195-0901968,"09-Dec-2025 UTC",103176312408302,103176312408302,B06WW79DX5,6V-EEC1-2S9Z,1,"09-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",6.80,1.13,5.67,0.00,0.00,0.00,0.75,0.13,0.62,-0.75,-0.13,-0.62,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O87J3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a1be805d4-5533-43ba-aae3-7debc5f1c218&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,Winchester,Hampshire,GB,"SO22 4BS",808260000,,true,,,,,,,,,,,
GB,601705871802,"10-Dec-2025 UTC",SHIPMENT,FALSE,205-2656561-7015504,"11-Dec-2025 UTC",103301129952302,103301129952302,B007R2ICTK,WX-L5UA-UB1Q,1,"10-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",5.98,1.00,4.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500OCYJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aef2ebf62-02df-44d0-b8e2-74d952c54962&t=EU_Retail_Forward",false,Warrington,"North West England",GB,"WA5 3XA",808260000,Llangollen,,GB,"LL20 8SN",808260000,,true,,,,,,,,,,,
GB,601705871802,"09-Dec-2025 UTC",SHIPMENT,FALSE,026-6380164-4981968,"09-Dec-2025 UTC",103209670551302,103209670551302,B006PFN3BW,A2-T2AC-TW3L,1,"09-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",10.99,1.83,9.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O95J3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3aa4631e5c-5009-4220-931c-077ffb038f55&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,"SOUTH CROYDON",SURREY,GB,"CR2 7EA",808260000,,true,,,,,,,,,,,
GB,601705871802,"13-Dec-2025 UTC",SHIPMENT,FALSE,026-9882129-7735520,"13-Dec-2025 UTC",103450808549302,103450808549302,B007R2ICTK,WX-L5UA-UB1Q,1,"13-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",5.98,1.00,4.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500OGTJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ae34d22b2-d897-4214-a1af-48537e7606a6&t=EU_Retail_Forward",false,Darlington,England,GB,"DL1 4BF",808260000,AMBLESIDE,,GB,"LA22 0DS",808260000,,true,,,,,,,,,,,
GB,601705871802,"09-Dec-2025 UTC",SHIPMENT,FALSE,204-7830295-7969143,"10-Dec-2025 UTC",103232640578302,103232640578302,B0073FT7FY,DC-K5WH-R7F5,1,"09-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",2.97,0.50,2.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500OAWJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a13545102-7f3b-4151-a433-8013afb347cb&t=EU_Retail_Forward",false,Tilbury,"United Kingdom",GB,"RM18 7AN",808260000,Yateley,,GB,"GU46 6NR",808260000,,true,,,,,,,,,,,
GB,601705871802,"08-Dec-2025 UTC",SHIPMENT,FALSE,202-9885947-1106728,"09-Dec-2025 UTC",103168745168302,103168745168302,B0BBHBX72C,8R-E0Y9-0LAU,1,"08-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",79.99,13.33,66.66,0.00,0.00,0.00,0.99,0.17,0.82,-0.99,-0.17,-0.82,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O7MJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3acdf9faf3-9cb1-499f-8334-5ca78427c264&t=EU_Retail_Forward",false,DARTFORD,DARTFORD,GB,"DA1 5XU",808260000,HARROW,,GB,HA35LE,808260000,,true,,,,,,,,,,,
GB,601705871802,"10-Dec-2025 UTC",SHIPMENT,FALSE,026-8591919-1236338,"11-Dec-2025 UTC",103311711232302,103311711232302,B06WW79DX5,6V-EEC1-2S9Z,1,"11-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",6.68,1.11,5.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500OE4J3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a9c3d4dd1-51be-49b4-ac25-7da36c15ee58&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,Lowestoft,Suffolk,GB,"NR33 0PQ",808260000,,true,,,,,,,,,,,
GB,601705871802,"10-Dec-2025 UTC",SHIPMENT,FALSE,206-6422852-8075507,"11-Dec-2025 UTC",103288202259302,103288202259302,B00AOES9GE,XH-0LAE-FQO5,1,"10-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",7.95,1.33,6.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500ODYJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a62d27dc4-531e-4e56-92fc-674f1312484d&t=EU_Retail_Forward",false,"Crymlyn Burrows",Swansea,GB,SA18QX,808260000,CORLEY,,GB,"CV7 8FA",808260000,,true,,,,,,,,,,,
GB,601705871802,"08-Dec-2025 UTC",SHIPMENT,FALSE,205-4441251-9573919,"08-Dec-2025 UTC",103172474815302,103172474815302,B0073FT7FY,DC-K5WH-R7F5,1,"08-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",2.97,0.50,2.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O7AJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a40e070cb-70bc-4628-9e63-a1a89899d622&t=EU_Retail_Forward",false,Tilbury,"United Kingdom",GB,"RM18 7AN",808260000,UPMINSTER,,GB,"RM14 1SS",808260000,,true,,,,,,,,,,,
GB,601705871802,"13-Dec-2025 UTC",SHIPMENT,FALSE,202-6717461-4499538,"13-Dec-2025 UTC",103452160629302,103452160629302,9189143051,79-CPJ6-DSG6,1,"13-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",39.99,6.67,33.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500OHXJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a84416386-8271-4a6d-b5c1-321157f4a115&t=EU_Retail_Forward",false,"North Ferriby",Yorkshire,GB,"HU14 3RS",808260000,DUDLEY,,GB,"DY3 3LD",808260000,,true,,,,,,,,,,,
GB,601705871802,"09-Dec-2025 UTC",SHIPMENT,FALSE,204-5363769-8026716,"09-Dec-2025 UTC",103213829848302,103213829848302,B006PFN3BW,A2-T2AC-TW3L,1,"09-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",10.99,1.83,9.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O8NJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a4477e856-2a90-431b-a420-548f08f59a08&t=EU_Retail_Forward",false,Dunfermline,Fife,GB,"KY11 8ST",808260000,Stanley,Co.Durham,GB,DH90ER,808260000,,true,,,,,,,,,,,
GB,601705871802,"11-Dec-2025 UTC",SHIPMENT,FALSE,202-9716994-1399555,"11-Dec-2025 UTC",103329227376302,483527490232001,B06WW79DX5,6V-EEC1-2S9Z,1,"11-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",6.56,1.09,5.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,GB305634227,GB,VAT,,,0.0000,,0.00,GB500ODSJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a3cb9a4e3-9d28-40bb-bb6e-493cd9aea6c3&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,"Chester le Street",,GB,"DH3 3QA",808260000,,true,,,,,,,,,,,
GB,601705871802,"10-Dec-2025 UTC",SHIPMENT,FALSE,203-9397447-7373151,"10-Dec-2025 UTC",103248748865302,103248748865302,B07J9JGZZV,Z7-26PV-O9LR,1,"10-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",8.67,1.45,7.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500OB7J3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3a703da00e-3085-4b9c-9d7c-8a331ef3b840&t=EU_Retail_Forward",false,FELLING,Gateshead,GB,"NE10 8YA",808260000,Inverness,Highland,GB,IV125QF,808260000,,true,,,,,,,,,,,
GB,601705871802,"10-Dec-2025 UTC",SHIPMENT,FALSE,206-5195790-1393120,"10-Dec-2025 UTC",103220104637302,483528831915001,B06WW79DX5,6V-EEC1-2S9Z,1,"10-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",6.20,1.03,5.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,GB305634227,GB,VAT,,,0.0000,,0.00,GB500OANJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3afe367a12-e612-4ce6-a1f1-3622a39fd7b6&t=EU_Retail_Forward",false,Daventry,Northamptonshire,GB,"NN11 8NT",808260000,STOKE-ON-TRENT,,GB,"ST7 1EH",808260000,,true,,,,,,,,,,,
GB,601705871802,"09-Dec-2025 UTC",SHIPMENT,FALSE,205-0820462-3015533,"09-Dec-2025 UTC",103222692575302,103222692575302,B0073FT7FY,DC-K5WH-R7F5,1,"09-Dec-2025 UTC",0.2000,A_GEN_STANDARD,GBP,VAT,Taxable,,Seller,ShipTo,Country,"UNITED KINGDOM",2.97,0.50,2.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,GB193031231,GB,,,,,,0.0000,,0.00,GB500O9PJ3A6NI,"https://sellercentral.amazon.co.uk/document/download?v=urn%3aalx%3adoc%3a9d8cab0f-1f96-4462-8642-ace99a371392%3ad534a671-a135-4b45-b80e-ca79975a5edb&t=EU_Retail_Forward",false,Tilbury,"United Kingdom",GB,"RM18 7AN",808260000,BIGGLESWADE,Bedfordshire,GB,"SG18 8SP",808260000,,true,,,,,,,,,,,
