"Order number";"Order date";"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Expenses";"Net profit";"Margin";"ROI";"Coupon";"Comment"
"206-3303914-8698746 / Shipped / COG: 2.25 / FBA";"18.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.65";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.65";"";"";"";"-2.55";"-2.25";"";"0.74";"";"0.74";"11.15";"32.96";"";""
"204-7289931-0675513 / Shipped / COG: 2.19 / FBA";"18.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"026-7111419-3461928 / Shipped / COG: 17.5 / FBA";"18.04.2026";"Promixx Pro Shaker Bottle - Refillable, Powerful for Smooth Protein Shakes - Includes Extra Storage - BPA Free, Tumbler 600ml (Silver White/Grey) / Price: 33";"B09LDDFK4R";"L5-PF3B-WHU4";"1";"";"33";"";"";"";"-8.3";"-17.5";"";"1.70";"";"1.70";"5.15";"9.71";"";""
"202-7363083-9907506 / Shipped / COG: 2.25 / FBA";"18.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.65";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.65";"";"";"";"-2.55";"-2.25";"";"0.74";"";"0.74";"11.15";"32.96";"";""
"026-1794447-4025122 / Shipped / COG: 2.25 / FBA";"18.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.65";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.65";"";"";"";"-2.55";"-2.25";"";"0.74";"";"0.74";"11.15";"32.96";"";""
"026-3482249-1283512 / Shipped / COG: 1.2 / FBA";"18.04.2026";"Yale YES-CYLPULL-CH Essentials Rim Cylinder Door Pull, Great for External Doors, for Easy Door Closing, Chrome Finish / Price: 4.34";"B01NBDFDBC";"7L-OT45-7LYB";"1";"";"4.34";"";"";"";"-2.3";"-1.2";"";"0.12";"";"0.12";"2.69";"9.73";"";""
"206-0309735-5578719 / Shipped / COG: 2.19 / FBA";"18.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"202-0046619-4716365 / Shipped / COG: 1.2 / FBA";"18.04.2026";"Yale YES-CYLPULL-CH Essentials Rim Cylinder Door Pull, Great for External Doors, for Easy Door Closing, Chrome Finish / Price: 4.34";"B01NBDFDBC";"7L-OT45-7LYB";"1";"";"4.34";"";"";"";"-2.3";"-1.2";"";"0.12";"";"0.12";"2.69";"9.73";"";""
"205-6481023-1720337 / Shipped / COG: 2.19 / FBA";"18.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"205-7802394-8629105 / Shipped / COG: 2.25 / FBA";"18.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.65";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.65";"";"";"";"-2.55";"-2.25";"";"0.74";"";"0.74";"11.15";"32.96";"";""
"026-0638350-2793163 / Shipped / COG: 4.79 / FBA";"18.04.2026";"Curaprox CPS 07 Prime Start Interdental Brush Set |Starter Set with 5 Brushes |2 Different Holders |Red | 0.7 mm Diameter |2.5 mm Effectiveness | Made in Switzerland / Price: 9.03";"B086ZD7MG6";"XE-YPAI-HX9F";"1";"";"9.03";"";"";"";"-2.28";"-4.79";"";"0.46";"";"0.46";"5.04";"9.50";"";""
"206-6271110-2642703 / Shipped / COG: 2.75 / FBA";"18.04.2026";"Curaprox CS 1560 Soft Toothbrush – Firmer Brushing Experience | Gentle Plaque Removal for Adults | Single Pack, Random Color | Made in Switzerland / Price: 6.07";"B0083HIM7U";"C6-XGZB-J6QA";"1";"";"6.07";"";"";"";"-2.05";"-2.75";"";"0.26";"";"0.26";"4.26";"9.39";"";""
"026-1814429-6137964 / Shipped / COG: 2.25 / FBA";"18.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.65";"B06WW79DX5";"6V-EEC1-2S9Z";"5";"";"33.25";"";"";"";"-12.51";"-11.25";"";"3.95";"";"3.95";"11.87";"35.10";"";""
"202-1318947-8413904 / Shipped / COG: 4.44 / FBA";"18.04.2026";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.93";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"10.93";"";"";"";"-4.06";"-4.44";"";"0.61";"";"0.61";"5.57";"13.70";"";""
"206-6497673-1129962 / Shipped / COG: 2.25 / FBA";"18.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.65";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.65";"";"";"";"-2.55";"-2.25";"";"0.74";"";"0.74";"11.15";"32.96";"";""
"408-4607550-9879528 / Shipped / COG: 3.49 / FBA";"18.04.2026";"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland / Price: 7.445";"B093FQYQJH";"NN-TSZ1-X2RD";"2";"";"14.89";"";"";"";"-4.13";"-6.98";"";"1.00";"";"1.00";"6.69";"14.27";"";""
"203-2645138-5841914 / Shipped / COG: 2.25 / FBA";"18.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.65";"B06WW79DX5";"6V-EEC1-2S9Z";"2";"";"13.3";"";"";"";"-5.11";"-4.5";"";"1.47";"";"1.47";"11.08";"32.74";"";""
"205-5094874-4514708 / Shipped / COG: 2.38 / FBA";"18.04.2026";"SPLAT Biocalcium Toothpaste, 100 ml / Price: 6.97";"B00BWU7MNU";"YO-EKK2-FRCC";"1";"";"6.97";"";"";"";"-3.08";"-2.38";"";"0.35";"";"0.35";"5.00";"14.63";"";""
"204-3742896-6127558 / Shipped / COG: 4.44 / FBA";"17.04.2026";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.93";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"10.93";"";"";"";"-4.06";"-4.44";"";"0.61";"";"0.61";"5.57";"13.70";"";""
"026-1169333-1943554 / Shipped / COG: 2.37 / FBA";"17.04.2026";"The Army Painter | Hobby: Super Glue / Price: 7.29";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.29";"";"";"";"-2.62";"-2.37";"";"1.09";"";"1.09";"14.88";"45.78";"";""
"026-0096013-0946748 / Shipped / COG: 2.25 / FBA";"17.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.65";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.65";"";"";"";"-2.55";"-2.25";"";"0.74";"";"0.74";"11.15";"32.96";"";""
"026-8292099-9474706 / Shipped / COG: 4.44 / FBA";"17.04.2026";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.93";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"10.93";"";"";"";"-4.06";"-4.44";"";"0.61";"";"0.61";"5.57";"13.70";"";""
"026-3524918-3479542 / Shipped / COG: 0.68 / FBA";"17.04.2026";"TEPE INTERDENTAL Travel CASE / Price: 3.08";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"3.08";"";"";"";"-1.77";"-0.68";"";"0.05";"";"0.05";"1.62";"7.35";"";""
"204-5464879-5069918 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"202-7320654-6230760 / Shipped / COG: 4.44 / FBA";"17.04.2026";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.93";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"10.93";"";"";"";"-4.06";"-4.44";"";"0.61";"";"0.61";"5.57";"13.70";"";""
"203-9713460-5509950 / Shipped / COG: 2.25 / FBA";"17.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.65";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.65";"";"";"";"-2.55";"-2.25";"";"0.74";"";"0.74";"11.15";"32.96";"";""
"206-4393089-3389956 / Shipped / COG: 2.25 / FBA";"17.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.65";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.65";"";"";"";"-2.55";"-2.25";"";"0.74";"";"0.74";"11.15";"32.96";"";""
"205-9457722-7747511 / Shipped / COG: 2.25 / FBA";"17.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.65";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.65";"";"";"";"-2.55";"-2.25";"";"0.74";"";"0.74";"11.15";"32.96";"";""
"206-7216185-5944302 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"202-1489863-8029955 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"204-3585690-7423558 / Return / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"1";"5.03";"";"-";"-4.7";"-1.96";"-2.19";"";"-3.82";"";"-3.82";"-75.91";"-174.35";"";""
"203-5542129-7344342 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"206-2532152-7079507 / Shipped / COG: 4.44 / FBA";"17.04.2026";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.93";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"10.93";"";"";"";"-4.06";"-4.44";"";"0.61";"";"0.61";"5.57";"13.70";"";""
"204-7309955-4006719 / Return / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"1";"5.03";"";"-";"-4.7";"-1.96";"-2.19";"";"-3.82";"";"-3.82";"-75.91";"-174.35";"";""
"202-6445095-7045125 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"204-0746265-3839509 / Shipped / COG: 4.44 / FBA";"17.04.2026";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.93";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"10.93";"";"";"";"-4.06";"-4.44";"";"0.61";"";"0.61";"5.57";"13.70";"";""
"202-6251357-0465120 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"202-9531938-2481123 / Shipped / COG: 4.44 / FBA";"17.04.2026";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.93";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"10.93";"";"";"";"-4.06";"-4.44";"";"0.61";"";"0.61";"5.57";"13.70";"";""
"203-1552417-6390727 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"206-6433923-4121128 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"202-2723436-5098738 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"4";"";"23.71";"";"";"";"-7.9";"-8.76";"-2.99";"0.11";"";"0.11";"0.46";"1.24";"";""
"206-5311609-9617165 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"205-9187077-4690767 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"2";"";"10.06";"";"";"";"-3.93";"-4.38";"";"0.07";"";"0.07";"0.73";"1.67";"";""
"206-1007651-0925137 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"2";"";"10.06";"";"";"";"-3.93";"-4.38";"";"0.07";"";"0.07";"0.73";"1.67";"";""
"203-1804275-9171541 / Shipped / COG: 2.63 / FBA";"17.04.2026";"Fackelmann Sieve 15cm⌀, Strainer, Fine Mesh, Stainless Steel, 15x20x32.5cm, Silver / Price: 8.17";"B0009JJZ8A";"GK-YI4S-C158";"2";"";"16.34";"";"";"";"-7.88";"-5.26";"";"0.48";"";"0.48";"2.92";"9.06";"";""
"206-6080896-5937913 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"205-1433438-8795563 / Shipped / COG: 0.68 / FBA";"17.04.2026";"TEPE INTERDENTAL Travel CASE / Price: 3";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"3";"";"";"";"-1.77";"-0.68";"";"0.05";"";"0.05";"1.67";"7.35";"";""
"204-2768416-6515569 / Shipped / COG: 4.44 / FBA";"17.04.2026";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 10.93";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"10.93";"";"";"";"-4.06";"-4.44";"";"0.61";"";"0.61";"5.57";"13.70";"";""
"205-6396114-2035534 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"206-5502469-6365114 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"202-3726521-2765143 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"2";"";"10.06";"";"";"";"-3.93";"-4.38";"";"0.07";"";"0.07";"0.73";"1.67";"";""
"206-2821120-8879568 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"202-1544103-8037115 / Shipped / COG: 1.2 / FBA";"17.04.2026";"Yale YES-CYLPULL-CH Essentials Rim Cylinder Door Pull, Great for External Doors, for Easy Door Closing, Chrome Finish / Price: 4.34";"B01NBDFDBC";"7L-OT45-7LYB";"1";"";"4.34";"";"";"";"-2.3";"-1.2";"";"0.12";"";"0.12";"2.69";"9.73";"";""
"026-6260829-4011542 / Shipped / COG: 1.2 / FBA";"17.04.2026";"Yale YES-CYLPULL-CH Essentials Rim Cylinder Door Pull, Great for External Doors, for Easy Door Closing, Chrome Finish / Price: 4.34";"B01NBDFDBC";"7L-OT45-7LYB";"1";"";"4.34";"";"";"";"-2.3";"-1.2";"";"0.12";"";"0.12";"2.69";"9.73";"";""
"205-0144319-4004338 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"202-8052408-6954704 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"203-2455094-1977150 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"203-2586900-8598746 / Shipped / COG: 0.68 / FBA";"17.04.2026";"TEPE INTERDENTAL Travel CASE / Price: 3";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"3";"";"";"";"-1.77";"-0.68";"";"0.05";"";"0.05";"1.67";"7.35";"";""
"206-5987119-7462747 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"203-5776442-7337946 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"204-3069556-9949946 / Shipped / COG: 2.25 / FBA";"17.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.74";"B06WW79DX5";"6V-EEC1-2S9Z";"2";"";"13.48";"";"";"";"-5.05";"-4.5";"";"1.68";"";"1.68";"12.49";"37.41";"";""
"204-9546474-5225107 / Shipped / COG: 2.09 / FBA";"17.04.2026";"Harry Potter - Tattoos (Temporary) - Set of 35 Styles - Official - Cinereplicas / Price: 9";"B07CN7NRF7";"WJ-YHKC-EES5";"2";"";"18";"";"";"";"-4.49";"-4.18";"";"6.33";"";"6.33";"35.17";"151.44";"";""
"206-1565989-6037942 / Shipped / COG: 2.74 / FBA";"17.04.2026";"Skinny Food Co Sugar Free Maple Syrup 425ml - Zero Calorie Syrup For Breakfast, Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Maple Syrup - Sugar Free Maple Syrup UK / Price: 5.9";"B07H2WXMDJ";"0G-JB6S-PN34";"1";"";"5.9";"";"";"";"-3.05";"-2.74";"";"0.11";"";"0.11";"1.86";"4.01";"";""
"203-3664614-8616308 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"6.69";"";"";"";"-1.99";"-2.19";"-1.38";"0.02";"";"0.02";"0.22";"0.68";"";""
"026-4440597-8314753 / Shipped / COG: 2.25 / FBA";"17.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.74";"B06WW79DX5";"6V-EEC1-2S9Z";"4";"";"26.96";"";"";"";"-10.09";"-9";"";"3.38";"";"3.38";"12.52";"37.52";"";""
"206-7745371-9502755 / Shipped / COG: 0.68 / FBA";"17.04.2026";"TEPE INTERDENTAL Travel CASE / Price: 3";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"3";"";"";"";"-1.77";"-0.68";"";"0.05";"";"0.05";"1.67";"7.35";"";""
"204-6340835-2851535 / Shipped / COG: 2.19 / FBA";"17.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"204-9712732-5289118 / Unshipped / COG: 3.49 / FBA";"17.04.2026";"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland / Price: 7.53";"B093FQYQJH";"NN-TSZ1-X2RD";"1";"";"7.53";"";"";"";"-2.14";"-3.49";"";"0.49";"";"0.49";"6.53";"14.10";"";""
"206-1666207-9739538 / Shipped / COG: 2.25 / FBA";"17.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.75";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.75";"";"";"";"-2.57";"-2.25";"";"0.81";"";"0.81";"11.93";"35.78";"";""
"206-5724202-1593135 / Shipped / COG: 2.37 / FBA";"17.04.2026";"The Army Painter | Hobby: Super Glue / Price: 7.29";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.29";"";"";"";"-2.62";"-2.37";"";"1.09";"";"1.09";"14.88";"45.78";"";""
"204-9360577-6057157 / Shipped / COG: 2.19 / FBA";"16.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"203-0340437-8489177 / Shipped / COG: 2.19 / FBA";"16.04.2026";"TePe EasyPick Toothpicks, Purple, ISO XL, 36pcs, Plaque Remover, efficient Clean Between the Teeth, Durable Dental Picks for Wide Gaps, Travel case Included / Price: 5.03";"B08KFFY86W";"VF-3T0K-DR5O";"1";"";"5.03";"";"";"";"-1.96";"-2.19";"";"0.04";"";"0.04";"0.83";"1.90";"";""
"203-1477741-4175539 / Shipped / COG: 0.68 / FBA";"16.04.2026";"TEPE INTERDENTAL Travel CASE / Price: 3";"B0073FT7FY";"DC-K5WH-R7F5";"1";"";"3";"";"";"";"-1.77";"-0.68";"";"0.05";"";"0.05";"1.67";"7.35";"";""
"026-0141620-2815557 / Shipped / COG: 2.37 / FBA";"16.04.2026";"The Army Painter | Hobby: Super Glue / Price: 7.29";"B07QQDMJ6M";"EV-CHU5-XU3G";"1";"";"7.29";"";"";"";"-2.62";"-2.37";"";"1.09";"";"1.09";"14.88";"45.78";"";""
"206-4095468-6114720 / Shipped / COG: 2.25 / FBA";"16.04.2026";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.75";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.75";"";"";"";"-2.57";"-2.25";"";"0.81";"";"0.81";"11.93";"35.78";"";""
"204-4943774-5773130 / Shipped / COG: 1.2 / FBA";"16.04.2026";"Yale YES-CYLPULL-CH Essentials Rim Cylinder Door Pull, Great for External Doors, for Easy Door Closing, Chrome Finish / Price: 4.34";"B01NBDFDBC";"7L-OT45-7LYB";"1";"";"4.34";"";"";"";"-2.3";"-1.2";"";"0.12";"";"0.12";"2.69";"9.73";"";""
