settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	shipment-fee-type	shipment-fee-amount	order-fee-type	order-fee-amount	fulfillment-id	posted-date	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	price-type	price-amount	item-related-fee-type	item-related-fee-amount	misc-fee-amount	other-fee-amount	other-fee-reason-description	promotion-id	promotion-type	promotion-amount	direct-payment-type	direct-payment-amount	other-amount
26286575122						Order	206-9658766-0846700	206-9658766-0846700		UCNHCB1Nj	Amazon.co.uk					AFN	2026-01-12T17:08:28+00:00	58926297701442			SU-5LQH-2DVN	1													
26286575122						Order	206-9658766-0846700	206-9658766-0846700		UCNHCB1Nj	Amazon.co.uk					AFN	2026-01-12T17:08:28+00:00	58926297701442			SU-5LQH-2DVN		Principal	6.63											
26286575122						Order	206-9658766-0846700	206-9658766-0846700		UCNHCB1Nj	Amazon.co.uk					AFN	2026-01-12T17:08:28+00:00	58926297701442			SU-5LQH-2DVN		Tax	1.33											
26286575122						Order	206-9658766-0846700	206-9658766-0846700		UCNHCB1Nj	Amazon.co.uk					AFN	2026-01-12T17:08:28+00:00	58926297701442			SU-5LQH-2DVN				FBAPerUnitFulfillmentFee	-3.03									
26286575122						Order	206-9658766-0846700	206-9658766-0846700		UCNHCB1Nj	Amazon.co.uk					AFN	2026-01-12T17:08:28+00:00	58926297701442			SU-5LQH-2DVN				Commission	-1.23									
26286575122						Order	206-9658766-0846700	206-9658766-0846700		UCNHCB1Nj	Amazon.co.uk					AFN	2026-01-12T17:08:28+00:00	58926297701442			SU-5LQH-2DVN				DigitalServicesFee	-0.08									
26286575122						Order	202-6325603-3645162	202-6325603-3645162		UXX4p0DJj	Amazon.co.uk					AFN	2026-01-12T15:20:12+00:00	58902941142962			6V-EEC1-2S9Z	2													
26286575122						Order	202-6325603-3645162	202-6325603-3645162		UXX4p0DJj	Amazon.co.uk					AFN	2026-01-12T15:20:12+00:00	58902941142962			6V-EEC1-2S9Z		Principal	13.96											
26286575122						Order	202-6325603-3645162	202-6325603-3645162		UXX4p0DJj	Amazon.co.uk					AFN	2026-01-12T15:20:12+00:00	58902941142962			6V-EEC1-2S9Z		Tax	2.80											
26286575122						Order	202-6325603-3645162	202-6325603-3645162		UXX4p0DJj	Amazon.co.uk					AFN	2026-01-12T15:20:12+00:00	58902941142962			6V-EEC1-2S9Z				FBAPerUnitFulfillmentFee	-3.88									
26286575122						Order	202-6325603-3645162	202-6325603-3645162		UXX4p0DJj	Amazon.co.uk					AFN	2026-01-12T15:20:12+00:00	58902941142962			6V-EEC1-2S9Z				Commission	-2.62									
26286575122						Order	202-6325603-3645162	202-6325603-3645162		UXX4p0DJj	Amazon.co.uk					AFN	2026-01-12T15:20:12+00:00	58902941142962			6V-EEC1-2S9Z				DigitalServicesFee	-0.12									
26286575122						Order	026-7691538-1113140	026-7691538-1113140		UVyQVhD7j	Amazon.co.uk					AFN	2026-01-12T20:35:42+00:00	58899427373442			6V-EEC1-2S9Z	1													
26286575122						Order	026-7691538-1113140	026-7691538-1113140		UVyQVhD7j	Amazon.co.uk					AFN	2026-01-12T20:35:42+00:00	58899427373442			6V-EEC1-2S9Z		Principal	6.96											
26286575122						Order	026-7691538-1113140	026-7691538-1113140		UVyQVhD7j	Amazon.co.uk					AFN	2026-01-12T20:35:42+00:00	58899427373442			6V-EEC1-2S9Z		Tax	1.39											
26286575122						Order	026-7691538-1113140	026-7691538-1113140		UVyQVhD7j	Amazon.co.uk					AFN	2026-01-12T20:35:42+00:00	58899427373442			6V-EEC1-2S9Z				FBAPerUnitFulfillmentFee	-1.95									
26286575122						Order	026-7691538-1113140	026-7691538-1113140		UVyQVhD7j	Amazon.co.uk					AFN	2026-01-12T20:35:42+00:00	58899427373442			6V-EEC1-2S9Z				Commission	-1.30									
26286575122						Order	026-7691538-1113140	026-7691538-1113140		UVyQVhD7j	Amazon.co.uk					AFN	2026-01-12T20:35:42+00:00	58899427373442			6V-EEC1-2S9Z				DigitalServicesFee	-0.06									
26286575122						Order	202-9746948-6833952	202-9746948-6833952		UnpNFh16j	Amazon.co.uk					AFN	2026-01-13T00:01:27+00:00	58903954274362			VU-8KRA-QP5M	1													
26286575122						Order	202-9746948-6833952	202-9746948-6833952		UnpNFh16j	Amazon.co.uk					AFN	2026-01-13T00:01:27+00:00	58903954274362			VU-8KRA-QP5M		Principal	10.59											
26286575122						Order	202-9746948-6833952	202-9746948-6833952		UnpNFh16j	Amazon.co.uk					AFN	2026-01-13T00:01:27+00:00	58903954274362			VU-8KRA-QP5M		Tax	2.12											
26286575122						Order	202-9746948-6833952	202-9746948-6833952		UnpNFh16j	Amazon.co.uk					AFN	2026-01-13T00:01:27+00:00	58903954274362			VU-8KRA-QP5M				FBAPerUnitFulfillmentFee	-3.60									
26286575122						Order	202-9746948-6833952	202-9746948-6833952		UnpNFh16j	Amazon.co.uk					AFN	2026-01-13T00:01:27+00:00	58903954274362			VU-8KRA-QP5M				Commission	-2.29									
26286575122						Order	202-9746948-6833952	202-9746948-6833952		UnpNFh16j	Amazon.co.uk					AFN	2026-01-13T00:01:27+00:00	58903954274362			VU-8KRA-QP5M				DigitalServicesFee	-0.12									
26286575122						Order	202-2721291-5212312	202-2721291-5212312		UNx90Z73j	Amazon.co.uk					AFN	2026-01-12T22:55:01+00:00	58915004583722			6V-EEC1-2S9Z	1													
26286575122						Order	202-2721291-5212312	202-2721291-5212312		UNx90Z73j	Amazon.co.uk					AFN	2026-01-12T22:55:01+00:00	58915004583722			6V-EEC1-2S9Z		Principal	6.92											
26286575122						Order	202-2721291-5212312	202-2721291-5212312		UNx90Z73j	Amazon.co.uk					AFN	2026-01-12T22:55:01+00:00	58915004583722			6V-EEC1-2S9Z		Tax	1.39											
26286575122						Order	202-2721291-5212312	202-2721291-5212312		UNx90Z73j	Amazon.co.uk					AFN	2026-01-12T22:55:01+00:00	58915004583722			6V-EEC1-2S9Z				FBAPerUnitFulfillmentFee	-1.94									
26286575122						Order	202-2721291-5212312	202-2721291-5212312		UNx90Z73j	Amazon.co.uk					AFN	2026-01-12T22:55:01+00:00	58915004583722			6V-EEC1-2S9Z				Commission	-1.30									
26286575122						Order	202-2721291-5212312	202-2721291-5212312		UNx90Z73j	Amazon.co.uk					AFN	2026-01-12T22:55:01+00:00	58915004583722			6V-EEC1-2S9Z				DigitalServicesFee	-0.06									
26286575122						Order	204-2792430-6793902	204-2792430-6793902		UcDdDt7vj	Amazon.co.uk					AFN	2026-01-12T21:58:41+00:00	58895786895962			EV-CHU5-XU3G	1													
26286575122						Order	204-2792430-6793902	204-2792430-6793902		UcDdDt7vj	Amazon.co.uk					AFN	2026-01-12T21:58:41+00:00	58895786895962			EV-CHU5-XU3G		Principal	5.61											
26286575122						Order	204-2792430-6793902	204-2792430-6793902		UcDdDt7vj	Amazon.co.uk					AFN	2026-01-12T21:58:41+00:00	58895786895962			EV-CHU5-XU3G		Tax	1.12											
26286575122						Order	204-2792430-6793902	204-2792430-6793902		UcDdDt7vj	Amazon.co.uk					AFN	2026-01-12T21:58:41+00:00	58895786895962			EV-CHU5-XU3G				FBAPerUnitFulfillmentFee	-1.92									
26286575122						Order	204-2792430-6793902	204-2792430-6793902		UcDdDt7vj	Amazon.co.uk					AFN	2026-01-12T21:58:41+00:00	58895786895962			EV-CHU5-XU3G				Commission	-1.05									
26286575122						Order	204-2792430-6793902	204-2792430-6793902		UcDdDt7vj	Amazon.co.uk					AFN	2026-01-12T21:58:41+00:00	58895786895962			EV-CHU5-XU3G				DigitalServicesFee	-0.06									
26286575122						Order	026-7782320-1281130	026-7782320-1281130		U1m9g47Fj	Amazon.co.uk					AFN	2026-01-12T21:19:46+00:00	58915883674002			DC-K5WH-R7F5	1													
26286575122						Order	026-7782320-1281130	026-7782320-1281130		U1m9g47Fj	Amazon.co.uk					AFN	2026-01-12T21:19:46+00:00	58915883674002			DC-K5WH-R7F5		Principal	2.50											
26286575122						Order	026-7782320-1281130	026-7782320-1281130		U1m9g47Fj	Amazon.co.uk					AFN	2026-01-12T21:19:46+00:00	58915883674002			DC-K5WH-R7F5		Tax	0.50											
26286575122						Order	026-7782320-1281130	026-7782320-1281130		U1m9g47Fj	Amazon.co.uk					AFN	2026-01-12T21:19:46+00:00	58915883674002			DC-K5WH-R7F5				FBAPerUnitFulfillmentFee	-1.76									
26286575122						Order	026-7782320-1281130	026-7782320-1281130		U1m9g47Fj	Amazon.co.uk					AFN	2026-01-12T21:19:46+00:00	58915883674002			DC-K5WH-R7F5				Commission	-0.30									
26286575122						Order	026-7782320-1281130	026-7782320-1281130		U1m9g47Fj	Amazon.co.uk					AFN	2026-01-12T21:19:46+00:00	58915883674002			DC-K5WH-R7F5				DigitalServicesFee	-0.05									
26286575122						Order	206-6588497-2657934	206-6588497-2657934		U6xCC81yj	Amazon.co.uk					AFN	2026-01-12T23:54:37+00:00	58926659815522			WX-L5UA-UB1Q	1													
26286575122						Order	206-6588497-2657934	206-6588497-2657934		U6xCC81yj	Amazon.co.uk					AFN	2026-01-12T23:54:37+00:00	58926659815522			WX-L5UA-UB1Q		Principal	4.92											
26286575122						Order	206-6588497-2657934	206-6588497-2657934		U6xCC81yj	Amazon.co.uk					AFN	2026-01-12T23:54:37+00:00	58926659815522			WX-L5UA-UB1Q		Tax	0.98											
26286575122						Order	206-6588497-2657934	206-6588497-2657934		U6xCC81yj	Amazon.co.uk					AFN	2026-01-12T23:54:37+00:00	58926659815522			WX-L5UA-UB1Q				FBAPerUnitFulfillmentFee	-1.82									
26286575122						Order	206-6588497-2657934	206-6588497-2657934		U6xCC81yj	Amazon.co.uk					AFN	2026-01-12T23:54:37+00:00	58926659815522			WX-L5UA-UB1Q				Commission	-0.92									
26286575122						Order	206-6588497-2657934	206-6588497-2657934		U6xCC81yj	Amazon.co.uk					AFN	2026-01-12T23:54:37+00:00	58926659815522			WX-L5UA-UB1Q				DigitalServicesFee	-0.06									
26286575122						Order	204-2064200-1143515	204-2064200-1143515		UCCHBdmKj	Amazon.co.uk					AFN	2026-01-12T22:42:44+00:00	58927314203442			XE-YPAI-HX9F	1													
26286575122						Order	204-2064200-1143515	204-2064200-1143515		UCCHBdmKj	Amazon.co.uk					AFN	2026-01-12T22:42:44+00:00	58927314203442			XE-YPAI-HX9F		Principal	9.99											
26286575122						Order	204-2064200-1143515	204-2064200-1143515		UCCHBdmKj	Amazon.co.uk					AFN	2026-01-12T22:42:44+00:00	58927314203442			XE-YPAI-HX9F		Tax	2.00											
26286575122						Order	204-2064200-1143515	204-2064200-1143515		UCCHBdmKj	Amazon.co.uk					AFN	2026-01-12T22:42:44+00:00	58927314203442			XE-YPAI-HX9F		Shipping	2.07											
26286575122						Order	204-2064200-1143515	204-2064200-1143515		UCCHBdmKj	Amazon.co.uk					AFN	2026-01-12T22:42:44+00:00	58927314203442			XE-YPAI-HX9F		ShippingTax	0.42											
26286575122						Order	204-2064200-1143515	204-2064200-1143515		UCCHBdmKj	Amazon.co.uk					AFN	2026-01-12T22:42:44+00:00	58927314203442			XE-YPAI-HX9F				FBAPerUnitFulfillmentFee	-2.24									
26286575122						Order	204-2064200-1143515	204-2064200-1143515		UCCHBdmKj	Amazon.co.uk					AFN	2026-01-12T22:42:44+00:00	58927314203442			XE-YPAI-HX9F				Commission	-2.16									
26286575122						Order	204-2064200-1143515	204-2064200-1143515		UCCHBdmKj	Amazon.co.uk					AFN	2026-01-12T22:42:44+00:00	58927314203442			XE-YPAI-HX9F				ShippingChargeback	-2.49									
26286575122						Order	204-2064200-1143515	204-2064200-1143515		UCCHBdmKj	Amazon.co.uk					AFN	2026-01-12T22:42:44+00:00	58927314203442			XE-YPAI-HX9F				DigitalServicesFee	-0.13									
26286575122						Order	205-5354342-6223527	205-5354342-6223527		UwvTzt7jj	Amazon.co.uk					AFN	2026-01-12T22:19:01+00:00	58908679859962			6V-EEC1-2S9Z	1													
26286575122						Order	205-5354342-6223527	205-5354342-6223527		UwvTzt7jj	Amazon.co.uk					AFN	2026-01-12T22:19:01+00:00	58908679859962			6V-EEC1-2S9Z		Principal	6.92											
26286575122						Order	205-5354342-6223527	205-5354342-6223527		UwvTzt7jj	Amazon.co.uk					AFN	2026-01-12T22:19:01+00:00	58908679859962			6V-EEC1-2S9Z		Tax	1.39											
26286575122						Order	205-5354342-6223527	205-5354342-6223527		UwvTzt7jj	Amazon.co.uk					AFN	2026-01-12T22:19:01+00:00	58908679859962			6V-EEC1-2S9Z				FBAPerUnitFulfillmentFee	-1.94									
26286575122						Order	205-5354342-6223527	205-5354342-6223527		UwvTzt7jj	Amazon.co.uk					AFN	2026-01-12T22:19:01+00:00	58908679859962			6V-EEC1-2S9Z				Commission	-1.30									
26286575122						Order	205-5354342-6223527	205-5354342-6223527		UwvTzt7jj	Amazon.co.uk					AFN	2026-01-12T22:19:01+00:00	58908679859962			6V-EEC1-2S9Z				DigitalServicesFee	-0.06									
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646642			6V-EEC1-2S9Z	1													
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646642			6V-EEC1-2S9Z		Principal	6.94											
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646642			6V-EEC1-2S9Z		Tax	1.39											
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646642			6V-EEC1-2S9Z		Shipping	1.39											
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646642			6V-EEC1-2S9Z		ShippingTax	0.28											
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646642			6V-EEC1-2S9Z				FBAPerUnitFulfillmentFee	-1.94									
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646642			6V-EEC1-2S9Z				Commission	-1.30									
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646642			6V-EEC1-2S9Z				ShippingChargeback	-1.67									
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646642			6V-EEC1-2S9Z				DigitalServicesFee	-0.10									
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646682			SU-5LQH-2DVN	1													
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646682			SU-5LQH-2DVN		Principal	6.85											
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646682			SU-5LQH-2DVN		Tax	1.37											
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646682			SU-5LQH-2DVN		Shipping	1.38											
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646682			SU-5LQH-2DVN		ShippingTax	0.28											
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646682			SU-5LQH-2DVN				FBAPerUnitFulfillmentFee	-3.03									
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646682			SU-5LQH-2DVN				Commission	-1.29									
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646682			SU-5LQH-2DVN				ShippingChargeback	-1.66									
26286575122						Order	026-5540812-9057118	026-5540812-9057118		UXjNydDnj	Amazon.co.uk					AFN	2026-01-12T15:52:14+00:00	58897027646682			SU-5LQH-2DVN				DigitalServicesFee	-0.12									
26286575122						Order	026-5313246-8599533	026-5313246-8599533		UcYyVD8kj	Amazon.co.uk					AFN	2026-01-12T21:20:00+00:00	58851822776082			6V-EEC1-2S9Z	1													
26286575122						Order	026-5313246-8599533	026-5313246-8599533		UcYyVD8kj	Amazon.co.uk					AFN	2026-01-12T21:20:00+00:00	58851822776082			6V-EEC1-2S9Z		Principal	6.71											
26286575122						Order	026-5313246-8599533	026-5313246-8599533		UcYyVD8kj	Amazon.co.uk					AFN	2026-01-12T21:20:00+00:00	58851822776082			6V-EEC1-2S9Z		Tax	1.34											
26286575122						Order	026-5313246-8599533	026-5313246-8599533		UcYyVD8kj	Amazon.co.uk					AFN	2026-01-12T21:20:00+00:00	58851822776082			6V-EEC1-2S9Z				FBAPerUnitFulfillmentFee	-1.95									
26286575122						Order	026-5313246-8599533	026-5313246-8599533		UcYyVD8kj	Amazon.co.uk					AFN	2026-01-12T21:20:00+00:00	58851822776082			6V-EEC1-2S9Z				Commission	-1.26									
26286575122						Order	026-5313246-8599533	026-5313246-8599533		UcYyVD8kj	Amazon.co.uk					AFN	2026-01-12T21:20:00+00:00	58851822776082			6V-EEC1-2S9Z				DigitalServicesFee	-0.07									
26286575122						Order	204-5065061-1119522	204-5065061-1119522		UVXkmCtKj	Amazon.co.uk					AFN	2026-01-12T23:06:01+00:00	58791715353082			49-4UKW-G81R	1													
26286575122						Order	204-5065061-1119522	204-5065061-1119522		UVXkmCtKj	Amazon.co.uk					AFN	2026-01-12T23:06:01+00:00	58791715353082			49-4UKW-G81R		Principal	7.04											
26286575122						Order	204-5065061-1119522	204-5065061-1119522		UVXkmCtKj	Amazon.co.uk					AFN	2026-01-12T23:06:01+00:00	58791715353082			49-4UKW-G81R		Tax	1.41											
26286575122						Order	204-5065061-1119522	204-5065061-1119522		UVXkmCtKj	Amazon.co.uk					AFN	2026-01-12T23:06:01+00:00	58791715353082			49-4UKW-G81R				FBAPerUnitFulfillmentFee	-2.06									
26286575122						Order	204-5065061-1119522	204-5065061-1119522		UVXkmCtKj	Amazon.co.uk					AFN	2026-01-12T23:06:01+00:00	58791715353082			49-4UKW-G81R				Commission	-1.52									
26286575122						Order	204-5065061-1119522	204-5065061-1119522		UVXkmCtKj	Amazon.co.uk					AFN	2026-01-12T23:06:01+00:00	58791715353082			49-4UKW-G81R				DigitalServicesFee	-0.08									
26286575122						Order	203-4968167-0415516	203-4968167-0415516		UNlFmL1Bj	Amazon.co.uk					AFN	2026-01-12T21:36:02+00:00	58923645902002			WX-L5UA-UB1Q	1													
26286575122						Order	203-4968167-0415516	203-4968167-0415516		UNlFmL1Bj	Amazon.co.uk					AFN	2026-01-12T21:36:02+00:00	58923645902002			WX-L5UA-UB1Q		Principal	4.93											
26286575122						Order	203-4968167-0415516	203-4968167-0415516		UNlFmL1Bj	Amazon.co.uk					AFN	2026-01-12T21:36:02+00:00	58923645902002			WX-L5UA-UB1Q		Tax	0.99											
26286575122						Order	203-4968167-0415516	203-4968167-0415516		UNlFmL1Bj	Amazon.co.uk					AFN	2026-01-12T21:36:02+00:00	58923645902002			WX-L5UA-UB1Q				FBAPerUnitFulfillmentFee	-1.83									
26286575122						Order	203-4968167-0415516	203-4968167-0415516		UNlFmL1Bj	Amazon.co.uk					AFN	2026-01-12T21:36:02+00:00	58923645902002			WX-L5UA-UB1Q				Commission	-0.93									
26286575122						Order	203-4968167-0415516	203-4968167-0415516		UNlFmL1Bj	Amazon.co.uk					AFN	2026-01-12T21:36:02+00:00	58923645902002			WX-L5UA-UB1Q				DigitalServicesFee	-0.07									
26286575122						Order	204-0525033-3184331	204-0525033-3184331		NsbYKtH0Y	Amazon.co.uk					AFN	2026-01-12T20:08:06+00:00	58670003640362			NN-TSZ1-X2RD	1													
26286575122						Order	204-0525033-3184331	204-0525033-3184331		NsbYKtH0Y	Amazon.co.uk					AFN	2026-01-12T20:08:06+00:00	58670003640362			NN-TSZ1-X2RD		Principal	6.64											
26286575122						Order	204-0525033-3184331	204-0525033-3184331		NsbYKtH0Y	Amazon.co.uk					AFN	2026-01-12T20:08:06+00:00	58670003640362			NN-TSZ1-X2RD		Tax	1.33											
26286575122						Order	204-0525033-3184331	204-0525033-3184331		NsbYKtH0Y	Amazon.co.uk					AFN	2026-01-12T20:08:06+00:00	58670003640362			NN-TSZ1-X2RD				FBAPerUnitFulfillmentFee	-1.80									
26286575122						Order	204-0525033-3184331	204-0525033-3184331		NsbYKtH0Y	Amazon.co.uk					AFN	2026-01-12T20:08:06+00:00	58670003640362			NN-TSZ1-X2RD				Commission	-0.76									
26286575122						Order	026-3128342-2453941	026-3128342-2453941		U1tMjDDhj	Amazon.co.uk					AFN	2026-01-12T19:25:40+00:00	58905058120602			KI-CR51-18J3	1													
26286575122						Order	026-3128342-2453941	026-3128342-2453941		U1tMjDDhj	Amazon.co.uk					AFN	2026-01-12T19:25:40+00:00	58905058120602			KI-CR51-18J3		Principal	42.45											
26286575122						Order	026-3128342-2453941	026-3128342-2453941		U1tMjDDhj	Amazon.co.uk					AFN	2026-01-12T19:25:40+00:00	58905058120602			KI-CR51-18J3		Tax	8.49											
26286575122						Order	026-3128342-2453941	026-3128342-2453941		U1tMjDDhj	Amazon.co.uk					AFN	2026-01-12T19:25:40+00:00	58905058120602			KI-CR51-18J3				FBAPerUnitFulfillmentFee	-3.71									
26286575122						Order	026-3128342-2453941	026-3128342-2453941		U1tMjDDhj	Amazon.co.uk					AFN	2026-01-12T19:25:40+00:00	58905058120602			KI-CR51-18J3				Commission	-9.16									
26286575122						Order	026-3128342-2453941	026-3128342-2453941		U1tMjDDhj	Amazon.co.uk					AFN	2026-01-12T19:25:40+00:00	58905058120602			KI-CR51-18J3				DigitalServicesFee	-0.25									
26286575122						Order	204-8144391-7016312	204-8144391-7016312		U3gcL17Xj	Amazon.co.uk					AFN	2026-01-12T14:57:18+00:00	58910025717602			VU-8KRA-QP5M	1													
26286575122						Order	204-8144391-7016312	204-8144391-7016312		U3gcL17Xj	Amazon.co.uk					AFN	2026-01-12T14:57:18+00:00	58910025717602			VU-8KRA-QP5M		Principal	10.66											
26286575122						Order	204-8144391-7016312	204-8144391-7016312		U3gcL17Xj	Amazon.co.uk					AFN	2026-01-12T14:57:18+00:00	58910025717602			VU-8KRA-QP5M		Tax	2.13											
26286575122						Order	204-8144391-7016312	204-8144391-7016312		U3gcL17Xj	Amazon.co.uk					AFN	2026-01-12T14:57:18+00:00	58910025717602			VU-8KRA-QP5M				FBAPerUnitFulfillmentFee	-3.60									
26286575122						Order	204-8144391-7016312	204-8144391-7016312		U3gcL17Xj	Amazon.co.uk					AFN	2026-01-12T14:57:18+00:00	58910025717602			VU-8KRA-QP5M				Commission	-2.30									
26286575122						Order	204-8144391-7016312	204-8144391-7016312		U3gcL17Xj	Amazon.co.uk					AFN	2026-01-12T14:57:18+00:00	58910025717602			VU-8KRA-QP5M				DigitalServicesFee	-0.12									
26286575122						Order	202-8742733-5448331	202-8742733-5448331		UnkbfZ8Kj	Amazon.co.uk					AFN	2026-01-12T22:40:15+00:00	58878684203602			EV-CHU5-XU3G	1													
26286575122						Order	202-8742733-5448331	202-8742733-5448331		UnkbfZ8Kj	Amazon.co.uk					AFN	2026-01-12T22:40:15+00:00	58878684203602			EV-CHU5-XU3G		Principal	5.61											
26286575122						Order	202-8742733-5448331	202-8742733-5448331		UnkbfZ8Kj	Amazon.co.uk					AFN	2026-01-12T22:40:15+00:00	58878684203602			EV-CHU5-XU3G		Tax	1.12											
26286575122						Order	202-8742733-5448331	202-8742733-5448331		UnkbfZ8Kj	Amazon.co.uk					AFN	2026-01-12T22:40:15+00:00	58878684203602			EV-CHU5-XU3G				FBAPerUnitFulfillmentFee	-1.92									
26286575122						Order	202-8742733-5448331	202-8742733-5448331		UnkbfZ8Kj	Amazon.co.uk					AFN	2026-01-12T22:40:15+00:00	58878684203602			EV-CHU5-XU3G				Commission	-1.04									
26286575122						Order	202-8742733-5448331	202-8742733-5448331		UnkbfZ8Kj	Amazon.co.uk					AFN	2026-01-12T22:40:15+00:00	58878684203602			EV-CHU5-XU3G				DigitalServicesFee	-0.06									
26286575122						Order	203-0490738-7207542	203-0490738-7207542		Uw3x1C7Vj	Amazon.co.uk					AFN	2026-01-12T23:37:37+00:00	58909720607802			DC-K5WH-R7F5	1													
26286575122						Order	203-0490738-7207542	203-0490738-7207542		Uw3x1C7Vj	Amazon.co.uk					AFN	2026-01-12T23:37:37+00:00	58909720607802			DC-K5WH-R7F5		Principal	2.50											
26286575122						Order	203-0490738-7207542	203-0490738-7207542		Uw3x1C7Vj	Amazon.co.uk					AFN	2026-01-12T23:37:37+00:00	58909720607802			DC-K5WH-R7F5		Tax	0.50											
26286575122						Order	203-0490738-7207542	203-0490738-7207542		Uw3x1C7Vj	Amazon.co.uk					AFN	2026-01-12T23:37:37+00:00	58909720607802			DC-K5WH-R7F5				FBAPerUnitFulfillmentFee	-1.76									
26286575122						Order	203-0490738-7207542	203-0490738-7207542		Uw3x1C7Vj	Amazon.co.uk					AFN	2026-01-12T23:37:37+00:00	58909720607802			DC-K5WH-R7F5				Commission	-0.30									
26286575122						Order	203-0490738-7207542	203-0490738-7207542		Uw3x1C7Vj	Amazon.co.uk					AFN	2026-01-12T23:37:37+00:00	58909720607802			DC-K5WH-R7F5				DigitalServicesFee	-0.06									
26286575122						Order	204-0145786-5703559	204-0145786-5703559		U6pVlR73j	Amazon.co.uk					AFN	2026-01-12T14:35:36+00:00	58914874394602			EV-CHU5-XU3G	1													
26286575122						Order	204-0145786-5703559	204-0145786-5703559		U6pVlR73j	Amazon.co.uk					AFN	2026-01-12T14:35:36+00:00	58914874394602			EV-CHU5-XU3G		Principal	6.17											
26286575122						Order	204-0145786-5703559	204-0145786-5703559		U6pVlR73j	Amazon.co.uk					AFN	2026-01-12T14:35:36+00:00	58914874394602			EV-CHU5-XU3G		Tax	1.23											
26286575122						Order	204-0145786-5703559	204-0145786-5703559		U6pVlR73j	Amazon.co.uk					AFN	2026-01-12T14:35:36+00:00	58914874394602			EV-CHU5-XU3G		Shipping	4.16											
26286575122						Order	204-0145786-5703559	204-0145786-5703559		U6pVlR73j	Amazon.co.uk					AFN	2026-01-12T14:35:36+00:00	58914874394602			EV-CHU5-XU3G		ShippingTax	0.83											
26286575122						Order	204-0145786-5703559	204-0145786-5703559		U6pVlR73j	Amazon.co.uk					AFN	2026-01-12T14:35:36+00:00	58914874394602			EV-CHU5-XU3G				FBAPerUnitFulfillmentFee	-1.92									
26286575122						Order	204-0145786-5703559	204-0145786-5703559		U6pVlR73j	Amazon.co.uk					AFN	2026-01-12T14:35:36+00:00	58914874394602			EV-CHU5-XU3G				Commission	-1.16									
26286575122						Order	204-0145786-5703559	204-0145786-5703559		U6pVlR73j	Amazon.co.uk					AFN	2026-01-12T14:35:36+00:00	58914874394602			EV-CHU5-XU3G				ShippingChargeback	-4.99									
26286575122						Order	204-0145786-5703559	204-0145786-5703559		U6pVlR73j	Amazon.co.uk					AFN	2026-01-12T14:35:36+00:00	58914874394602			EV-CHU5-XU3G				DigitalServicesFee	-0.16									
