"Order number";"Order date";"Product";"ASIN";"SKU";"Units";"Refunds";"Sales";"Promo";"Sellable Quota";"Refund сost";"Amazon fees";"Cost of Goods";"Shipping";"Gross profit";"Expenses";"Net profit";"Margin";"ROI";"Coupon";"Comment"
"206-3378412-8217969 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"203-3012759-4245936 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"206-5770577-8736319 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"202-5193970-3101912 / Return / COG: 2.7 / FBA";"27.10.2025";"Dragon Shield AT-13201 Standard Size Perfect Fit Sealable (100 Sleeves), clear / Price: 7.9";"B07RZBBG14";"F7-PMJ2-SG6A";"1";"";"7.9";"";"";"";"-2.91";"-2.7";"";"0.97";"";"0.97";"12.32";"36.05";"";""
"202-5521389-6985131 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-0.9";"-2.1";"";"2.67";"";"2.67";"39.22";"126.99";"";""
"204-9980992-8124326 / Shipped / COG: 4.85 / FBA";"27.10.2025";"Arcane Tinmen ApS Dragon Shield: Matte - Dual Soul (Metallic Purple) / Price: 12.01";"B0CRRPCT5P";"0H-5V53-GPG4";"1";"";"12.01";"";"";"";"-4.9";"-4.85";"";"0.26";"";"0.26";"2.15";"5.33";"";""
"204-3281758-5322745 / Shipped / COG: 3.89 / FBA";"27.10.2025";"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland / Price: 8.1";"B093FQYQJH";"NN-TSZ1-X2RD";"1";"";"8.1";"";"";"";"-2.19";"-3.89";"";"0.67";"";"0.67";"8.27";"17.22";"";""
"202-8310900-6947518 / Shipped / COG: 3.89 / FBA";"27.10.2025";"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland / Price: 8.1";"B093FQYQJH";"NN-TSZ1-X2RD";"1";"";"8.1";"";"";"";"-2.19";"-3.89";"";"0.67";"";"0.67";"8.27";"17.22";"";""
"203-3231743-0569955 / Shipped / COG: 4.29 / FBA";"27.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12.04";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12.04";"";"";"";"-4.53";"-4.29";"";"1.21";"";"1.21";"10.08";"28.28";"";""
"026-5246840-3337150 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"202-6419486-9701141 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"202-4289991-0969157 / Shipped / COG: 4.85 / FBA";"27.10.2025";"Arcane Tinmen ApS Dragon Shield: Matte - Dual Soul (Metallic Purple) / Price: 12.01";"B0CRRPCT5P";"0H-5V53-GPG4";"1";"";"12.01";"";"";"";"-4.9";"-4.85";"";"0.26";"";"0.26";"2.15";"5.33";"";""
"204-5808186-5524360 / Shipped / COG: 28.75 / FBA";"27.10.2025";"OM SYSTEM VN-541 PC Digital Voice Recorder with One-Touch Recording, Omnidirectional Microphone, Noise Cancellation, 4GB Built-in Memory, Ideal for Lectures & Meetings / Price: 42.24";"B0D2Y4NPKZ";"GD-B8SW-1PCP";"1";"";"42.24";"";"";"";"-6.08";"-28.75";"";"0.37";"";"0.37";"0.88";"1.29";"";""
"026-7742722-6408307 / Shipped / COG: 2.25 / FBA";"27.10.2025";"Revlon ColorStay Matte Lite Crayon - She's Fly / Price: 5.5";"B09HXXMJV9";"IM-AYXV-79NJ";"1";"";"5.5";"";"";"";"-1.94";"-2.25";"";"0.39";"";"0.39";"7.15";"17.48";"";""
"202-6393436-5816360 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.5";"-2.1";"";"1.07";"";"1.07";"15.69";"50.80";"";""
"026-6953886-9826739 / Shipped / COG: 2.86 / FBA";"27.10.2025";"Everbuild 2 X CYN50 Industrial Superglue General Purpose 50 g / Price: 8.42";"B011SEA38A";"PE-G94Y-4PYO";"1";"";"8.42";"";"";"";"-3.92";"-2.86";"";"0.24";"";"0.24";"2.81";"8.28";"";""
"026-9677464-3289128 / Shipped / COG: 6.5 / FBA";"27.10.2025";"5 Ultra Pro 130pt Magnetic One Touch Card Holders (5 Total) 81721 - Fits Cards Up to 130 Point in Thickness / Price: 24.99";"B01CKK8CU2";"BQ-O3OI-FTJU";"1";"";"24.99";"";"";"";"-6.03";"-6.5";"";"8.30";"";"8.30";"33.19";"127.62";"";""
"202-9731803-0838709 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"206-4273199-4903530 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"203-9658249-8778705 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.96";"";"";"";"-2.5";"-2.1";"-0.23";"0.97";"";"0.97";"13.93";"46.16";"";""
"202-0169925-9057971 / Shipped / COG: 2.9 / FBA";"27.10.2025";"Curaprox CS 1006 Single Toothbrush – Targeted Cleaning for Gumline and Braces | Ultra-Soft Single Tuft | for Sensitive Teeth and Implants | Designed in Switzerland / Price: 7.35";"B00AOES9GE";"XH-0LAE-FQO5";"2";"";"14.7";"";"";"";"-4.18";"-5.8";"";"2.27";"";"2.27";"15.44";"39.14";"";""
"204-1050803-4462705 / Shipped / COG: 2.86 / FBA";"27.10.2025";"Dragon Shield ART11105 White (60) Matte Japanese Size Sleeves 60pk / Price: 8.83";"B06XXDNH1P";"SR-6OBB-WC03";"1";"";"8.83";"";"";"";"-3.82";"-2.86";"";"0.68";"";"0.68";"7.68";"23.72";"";""
"204-7579684-1195513 / Shipped / COG: 2.49 / FBA";"27.10.2025";"Easy Cook NS606R Microwave Egg Poacher, red, 2 cup / Price: 8.99";"B016Y8SWZQ";"8L-INBX-OUTU";"1";"";"8.99";"";"";"";"-4.08";"-2.49";"";"0.92";"";"0.92";"10.25";"37.02";"";""
"204-6722713-5641163 / Shipped / COG: 4.29 / FBA";"27.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12";"";"";"";"-1.59";"-4.29";"";"4.12";"";"4.12";"34.33";"96.04";"";""
"026-8095806-1757131 / Shipped / COG: 4.29 / FBA";"27.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12.04";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12.04";"";"";"";"-4.53";"-4.29";"";"1.21";"";"1.21";"10.08";"28.28";"";""
"202-1199337-5777920 / Shipped / COG: 4.29 / FBA";"27.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12";"";"";"";"-4.52";"-4.29";"";"1.19";"";"1.19";"9.92";"27.74";"";""
"203-5327986-3809918 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-0.88";"-2.1";"";"2.69";"";"2.69";"39.51";"127.94";"";""
"202-1715908-3189113 / Shipped / COG: 4.29 / FBA";"27.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12";"";"";"";"-4.52";"-4.29";"";"1.19";"";"1.19";"9.92";"27.74";"";""
"202-3851238-0610763 / Shipped / COG: 3.89 / FBA";"27.10.2025";"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland / Price: 8.1";"B093FQYQJH";"NN-TSZ1-X2RD";"1";"";"8.1";"";"";"";"-2.19";"-3.89";"";"0.67";"";"0.67";"8.27";"17.22";"";""
"203-6348030-2852346 / Shipped / COG: 4.29 / FBA";"27.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12";"";"";"";"-4.52";"-4.29";"";"1.19";"";"1.19";"9.92";"27.74";"";""
"204-4816775-7393943 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"026-4772621-9432354 / Shipped / COG: 4.29 / FBA";"27.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12";"";"";"";"-4.52";"-4.29";"";"1.19";"";"1.19";"9.92";"27.74";"";""
"202-7046156-9292311 / Shipped / COG: 4.29 / FBA";"27.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12";"";"";"";"-4.52";"-4.29";"";"1.19";"";"1.19";"9.92";"27.74";"";""
"203-1642397-0818754 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.5";"-2.1";"";"1.07";"";"1.07";"15.69";"50.80";"";""
"204-9315699-5930751 / Shipped / COG: 13.52 / FBA";"27.10.2025";"USN Power Punch BCAA Amino Acids Powder, Blue Raspberry Flavour - 400g, Vegan BCAA Powder, Vitamin B6 & No Sugar, Pre Workout & Intra Workout Energy Drink & Dietary Supplement to Maximise Performance / Price: 25.04";"B075WYWJ5L";"2L-M26G-560I";"1";"";"25.04";"";"";"";"-7.05";"-13.52";"";"0.30";"";"0.30";"1.18";"2.19";"";""
"204-9211113-9959538 / Shipped / COG: 4.29 / FBA";"27.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12";"";"";"";"-4.52";"-4.29";"";"1.19";"";"1.19";"9.92";"27.74";"";""
"026-1280845-6797903 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"2";"";"13.6";"";"";"";"-5";"-4.2";"";"2.13";"";"2.13";"15.69";"50.79";"";""
"202-1968058-0049139 / Shipped / COG: 2.9 / FBA";"27.10.2025";"Curaprox CS 1006 Single Toothbrush – Targeted Cleaning for Gumline and Braces | Ultra-Soft Single Tuft | for Sensitive Teeth and Implants | Designed in Switzerland / Price: 7.35";"B00AOES9GE";"XH-0LAE-FQO5";"2";"";"14.7";"";"";"";"-4.18";"-5.8";"";"2.27";"";"2.27";"15.44";"39.14";"";""
"203-6120676-5969119 / Shipped / COG: 2.9 / FBA";"27.10.2025";"Curaprox CS 1006 Single Toothbrush – Targeted Cleaning for Gumline and Braces | Ultra-Soft Single Tuft | for Sensitive Teeth and Implants | Designed in Switzerland / Price: 7.35";"B00AOES9GE";"XH-0LAE-FQO5";"1";"";"7.35";"";"";"";"-2.09";"-2.9";"";"1.14";"";"1.14";"15.44";"39.14";"";""
"026-3877790-9221157 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"8.46";"";"";"";"-2.5";"-2.1";"-1.38";"1.07";"";"1.07";"12.65";"50.95";"";""
"206-0169651-2609924 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"026-9860780-2337938 / Shipped / COG: 4.29 / FBA";"27.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12";"";"";"";"-4.52";"-4.29";"";"1.19";"";"1.19";"9.92";"27.74";"";""
"204-4584819-0173926 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"-0.34";"";"";"-2.51";"-2.1";"";"0.77";"";"0.77";"11.36";"36.80";"Subscribe and Save Promotion V2";""
"205-9093800-0533901 / Shipped / COG: 4.29 / FBA";"27.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 12";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"12";"";"";"";"-4.52";"-4.29";"";"1.19";"";"1.19";"9.92";"27.74";"";""
"205-4917202-0745147 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"205-2194319-8035519 / Shipped / COG: 3.33 / FBA";"27.10.2025";"100 Ultra Pro Card Protector Sleeves: Pro-Matte - 66 x 91 mm / Price: 9.28";"B010E25DI2";"4F-HT42-FD26";"1";"";"9.28";"";"";"";"-3.18";"-3.33";"";"1.22";"";"1.22";"13.18";"36.74";"";""
"204-8894353-0803557 / Shipped / COG: 4.85 / FBA";"27.10.2025";"Arcane Tinmen ApS Dragon Shield: Matte - Dual Soul (Metallic Purple) / Price: 12.01";"B0CRRPCT5P";"0H-5V53-GPG4";"1";"";"13.67";"";"";"";"-4.93";"-4.85";"-1.39";"0.22";"";"0.22";"1.62";"4.57";"";""
"202-1306990-5451510 / Shipped / COG: 2.36 / FBA";"27.10.2025";"Easycook NS613R Easy Cook Polly Carbonate Non-Staining Microwave Sauce Pan and Lid, Red / Price: 7.68";"B00ANP09LM";"5M-QO6K-LNH0";"1";"";"7.68";"";"";"";"-3.89";"-2.36";"";"0.15";"";"0.15";"1.95";"6.36";"";""
"204-0629932-4755565 / Shipped / COG: 2.9 / FBA";"27.10.2025";"Curaprox CS 1006 Single Toothbrush – Targeted Cleaning for Gumline and Braces | Ultra-Soft Single Tuft | for Sensitive Teeth and Implants | Designed in Switzerland / Price: 7.35";"B00AOES9GE";"XH-0LAE-FQO5";"1";"";"7.35";"";"";"";"-2.09";"-2.9";"";"1.14";"";"1.14";"15.44";"39.14";"";""
"205-2229749-1385911 / Shipped / COG: 3.19 / FBA";"27.10.2025";"The Army Painter Lowland Shrubs, 77 Self Adhesive Static Grass Tufts in 3 Sizes, for Model Bases, Terrain Scenics, Miniature Bases and Diorama Base, Green Grass Tufts for Gaming Bases / Price: 8";"B086MBW9R9";"BB-ZT14-1QQA";"3";"";"24";"";"";"";"-8.14";"-9.57";"";"2.29";"";"2.29";"9.54";"23.93";"";""
"204-0953328-9605906 / Shipped / COG: 2.74 / FBA";"27.10.2025";"Skinny Food Co Sugar Free Maple Syrup 425ml - Zero Calorie Syrup For Breakfast, Snacks, Drinks & Desserts - Vegan, Gluten-free, Keto & Paleo Friendly Maple Syrup - Sugar Free Maple Syrup UK / Price: 7.4";"B07H2WXMDJ";"0G-JB6S-PN34";"1";"";"7.4";"";"";"";"-3.3";"-2.74";"";"1.36";"";"1.36";"18.38";"49.64";"";""
"203-9638416-0302762 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"205-8777958-1406742 / Shipped / COG: 4.44 / FBA";"27.10.2025";"Super Impulse 361224 Worlds Smallest Monopoly Board Game in the World as Mini Version, from 8 Years / Price: 10.99";"B08X1WM596";"TE-Y18U-S2O1";"1";"";"10.99";"";"";"";"-4.51";"-4.44";"";"0.21";"";"0.21";"1.90";"4.69";"";""
"205-2969025-2597167 / Return / COG: 2.36 / FBA";"27.10.2025";"Easycook NS613R Easy Cook Polly Carbonate Non-Staining Microwave Sauce Pan and Lid, Red / Price: 7.68";"B00ANP09LM";"5M-QO6K-LNH0";"1";"";"7.68";"";"";"";"-3.89";"-2.36";"";"0.15";"";"0.15";"1.95";"6.36";"";""
"206-1003078-7749936 / Shipped / COG: 4.29 / FBA";"27.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 11.96";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"11.96";"";"";"";"-4.51";"-4.29";"";"1.17";"";"1.17";"9.76";"27.20";"";""
"026-4838224-6742757 / Shipped / COG: 0 / FBA";"27.10.2025";"THE HUMBLE CO. - Interdental Brushes - Size 3-0.6 mm - Developed by Dentists - Designed in Sweden - Teeth Cleaning - Vegan & Cruelty-Free - 6p / Price: 4.62";"B07RRQX71T";"4U-XT39-AMUJ";"1";"";"4.62";"";"";"";"-1.87";"";"";"1.98";"";"1.98";"42.86";"";"";""
"026-7842529-3817931 / Shipped / COG: 4.29 / FBA";"27.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 11.96";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"11.96";"";"";"";"-4.51";"-4.29";"";"1.17";"";"1.17";"9.76";"27.20";"";""
"026-6701783-5260316 / Return / COG: 20.37 / FBA";"27.10.2025";"OtterBox Symmetry Folio Case for iPad 10th gen 2022, iPad 11th gen 2025 (A16), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black / Price: 44.97";"B0D6W9DZX4";"3X-EXDD-TD2K";"1";"";"44.97";"";"";"";"-9.09";"-20.37";"";"8.02";"";"8.02";"17.82";"39.35";"";""
"202-9769385-7373957 / Shipped / COG: 4.29 / FBA";"27.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 11.92";"B006PFN3BW";"A2-T2AC-TW3L";"3";"";"35.76";"";"";"";"-13.52";"-12.87";"";"3.41";"";"3.41";"9.54";"26.50";"";""
"203-6993770-7647554 / Shipped / COG: 3.89 / FBA";"27.10.2025";"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland / Price: 8.31";"B093FQYQJH";"NN-TSZ1-X2RD";"1";"";"8.31";"";"";"";"-2.19";"-3.89";"";"0.68";"";"0.68";"8.18";"17.48";"";""
"202-1491376-2932322 / Shipped / COG: 2.1 / FBA";"27.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"9.3";"";"";"";"-2.59";"-2.1";"-2.09";"0.97";"";"0.97";"10.43";"46.19";"";""
"026-2498989-8865146 / Shipped / COG: 4.29 / FBA";"27.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 11.88";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"11.88";"";"";"";"-4.5";"-4.29";"";"1.11";"";"1.11";"9.34";"25.87";"";""
"202-9149239-8561121 / Shipped / COG: 3.78 / FBA";"27.10.2025";"Ultimate Guard Katana Sleeves Japanese Size Black (60) / Price: 10.02";"B08L3FB3G2";"GH-PONH-K4WQ";"1";"";"10.02";"";"";"";"-3.65";"-3.78";"";"0.92";"";"0.92";"9.18";"24.34";"";""
"204-7038011-0213936 / Shipped / COG: 3.25 / FBA";"26.10.2025";"Funko Pop! Movies: Wicked - Fiyero - Collectable Vinyl Figure - Gift Idea - Official Merchandise - Toys for Kids & Adults - Movies Fans - Model Figure for Collectors and Display / Price: 12.9";"B0CVNMZHZ6";"H4-86XG-NLX6";"1";"";"12.9";"";"";"";"-5.13";"-3.25";"";"2.37";"";"2.37";"18.37";"72.92";"";""
"026-3568305-7635556 / Return / COG: 1.12 / FBA";"26.10.2025";"Brush-Baby Applemint Toothpaste for Babies & Toddlers | Stage 2-First Teeth | 0-36 Months, 50ml, Clear / Price: 5.99";"B0054SB72I";"G8-L8EI-INMK";"1";"";"5.99";"";"";"";"-2.96";"-1.12";"";"0.91";"";"0.91";"15.22";"81.40";"";""
"204-3995560-6770741 / Shipped / COG: 3.6 / FBA";"26.10.2025";"Kitchen Devils Lifestyle Peeler Parer Knife 602001 / Price: 9.8";"B002HY4YSQ";"JV-D1TI-6UF6";"1";"";"9.8";"";"";"";"-3.05";"-3.6";"";"1.52";"";"1.52";"15.48";"42.13";"";""
"206-8089527-6623549 / Shipped / COG: 4.29 / FBA";"26.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 11.88";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"11.88";"";"";"";"-4.5";"-4.29";"";"1.11";"";"1.11";"9.34";"25.87";"";""
"205-5512211-7536349 / Shipped / COG: 8.27 / FBA";"26.10.2025";"Zyliss E46145 Strongboy 2 Jar Opener, Plastic/Metal, White, Adjustable Grip to Open Opens Jar/Bottle Lids/Caps / Price: 18.99";"B002KFZKZ8";"2G-AYBQ-TUQG";"1";"";"18.99";"";"";"";"-5.74";"-8.27";"";"1.82";"";"1.82";"9.56";"21.95";"";""
"204-8151703-0262754 / Shipped / COG: 3.04 / FBA";"26.10.2025";"100 Ultra Pro Card Protector Sleeves: Pro-Matte - 66 x 91 mm / Price: 9.49";"B00WI8O0RG";"49-4UKW-G81R";"1";"";"9.49";"";"";"";"-3.2";"-3.04";"";"1.67";"";"1.67";"17.58";"54.88";"";""
"205-6954559-0446754 / Return / COG: 1.12 / FBA";"26.10.2025";"Brush-Baby Applemint Toothpaste for Babies & Toddlers | Stage 2-First Teeth | 0-36 Months, 50ml, Clear / Price: 5.99";"B0054SB72I";"G8-L8EI-INMK";"1";"";"5.99";"";"";"";"-2.96";"-1.12";"";"0.91";"";"0.91";"15.22";"81.40";"";""
"026-1474964-5180352 / Shipped / COG: 2.9 / FBA";"26.10.2025";"Curaprox CS 1006 Single Toothbrush – Targeted Cleaning for Gumline and Braces | Ultra-Soft Single Tuft | for Sensitive Teeth and Implants | Designed in Switzerland / Price: 7.35";"B00AOES9GE";"XH-0LAE-FQO5";"1";"";"7.35";"";"";"";"-2.09";"-2.9";"";"1.14";"";"1.14";"15.44";"39.14";"";""
"205-5283372-9229906 / Shipped / COG: 2.1 / FBA";"26.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"203-6398534-3405961 / Shipped / COG: 20.51 / FBA";"26.10.2025";"OtterBox Symmetry Folio Case for iPad Pro 11"" (M5/M4), Shockproof, Drop proof, Slim Protective Folio Case, Tested to Military Standard, Black / Price: 49.99";"B0D3JC45CK";"IB-U5FA-BO2Y";"1";"";"49.99";"";"";"";"-9.85";"-20.51";"";"11.30";"";"11.30";"22.60";"55.09";"";""
"026-0519298-8428357 / Shipped / COG: 4.29 / FBA";"26.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 11.88";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"11.88";"";"";"";"-4.5";"-4.29";"";"1.11";"";"1.11";"9.34";"25.87";"";""
"026-3754924-7864318 / Shipped / COG: 2.1 / FBA";"26.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"6";"";"40.8";"";"";"";"-15";"-12.6";"";"6.40";"";"6.40";"15.69";"50.79";"";""
"026-6027595-7175536 / Shipped / COG: 2.1 / FBA";"26.10.2025";"3 X Everbuild CYN20 20g General Purpose Industrial Superglue / Price: 6.8";"B06WW79DX5";"6V-EEC1-2S9Z";"1";"";"6.8";"";"";"";"-2.55";"-2.1";"";"1.02";"";"1.02";"14.95";"48.41";"";""
"203-2736566-3779556 / Shipped / COG: 3.19 / FBA";"26.10.2025";"The Army Painter Lowland Shrubs, 77 Self Adhesive Static Grass Tufts in 3 Sizes, for Model Bases, Terrain Scenics, Miniature Bases and Diorama Base, Green Grass Tufts for Gaming Bases / Price: 8";"B086MBW9R9";"BB-ZT14-1QQA";"1";"";"8";"";"";"";"-2.71";"-3.19";"";"0.77";"";"0.77";"9.58";"24.03";"";""
"202-4453692-1954763 / Shipped / COG: 3.89 / FBA";"26.10.2025";"Curaprox CS 12460 Velvet Soft Toothbrush – Sensitive Gum Care | Ultra-Gentle Cleaning with 12,460 Filaments | Single Pack, Random Color | Made in Switzerland / Price: 9.99";"B093FQYQJH";"NN-TSZ1-X2RD";"1";"";"9.99";"";"";"";"-2.35";"-3.89";"";"2.09";"";"2.09";"20.87";"53.60";"";""
"026-5358714-7961945 / Shipped / COG: 4.29 / FBA";"26.10.2025";"Everbuild Industrial Grade Superglue GP 50 g Pack of 3 / Price: 11.88";"B006PFN3BW";"A2-T2AC-TW3L";"1";"";"11.88";"";"";"";"-4.5";"-4.29";"";"1.11";"";"1.11";"9.34";"25.87";"";""
"204-0517710-1092356 / Shipped / COG: 2.9 / FBA";"26.10.2025";"Curaprox CS 1006 Single Toothbrush – Targeted Cleaning for Gumline and Braces | Ultra-Soft Single Tuft | for Sensitive Teeth and Implants | Designed in Switzerland / Price: 7.53";"B00AOES9GE";"XH-0LAE-FQO5";"1";"";"7.53";"";"";"";"-2.09";"-2.9";"";"1.13";"";"1.13";"15.01";"38.97";"";""
